Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61)
2.469852904788804e-06,0.09977366400000001,0.80000000000000004,0.0,0.18432432186796432,0.0940117503118377,0.050585109417127141,6.0901933725561115e-11,5.733554804350093e-09,0.0063588473076942875,1.0771704485933212e-05,4.9133950910615847e-16,2.4012740704406546e-12,2.8860007761011184e-09,3.2814483160136758e-24,1.6870623565828936e-08,1.0574301765642316e-17,2.3896143563092883e-18,4.6344572494325413e-16,1.8439538104028179e-20,6.1073978669990194e-13,1.4968062044697629e-18,0.0027175586486496337,0.098792217688109488,1.2648573324146742e-09,4.2742568574999572e-09,0.00019391208141692832,6.0662692519985563e-11,5.9722947334810547e-05,0.0031734104723447664,2.6781625681318554e-05,5.5694653881879116e-05,4.5089252705607598e-16,1.4839843588896778e-11
2.481441782480654e-06,0.09977366400000001,0.80000000000000004,0.0,0.18408921356732255,0.093994538343431897,0.050476204791496102,6.2038865984540193e-11,5.8034503051842605e-09,0.0064004982436156026,1.089531760545474e-05,4.980091381536064e-16,2.4215362383734632e-12,2.8997180340674122e-09,3.3626133356702733e-24,1.6920052154621873e-08,1.072561789491121e-17,2.4201340544788661e-18,4.7086830336446426e-16,1.8747771033873975e-20,6.1337819632260484e-13,1.5264783052354726e-18,0.0027135837764502659,0.0990096385543726,1.2673818907457506e-09,4.2958919100682806e-09,0.0001942176001672434,6.1398455294470982e-11,6.0275550715345114e-05,0.0031936564002629677,2.7046303543995594e-05,5.5988207463355319e-05,4.5693356628499255e-16,1.5029285130638595e-11
2.493030660172504e-06,0.09977366400000001,0.80000000000000004,0.0,0.18385510091242313,0.093977295710259562,0.050367810962726384,6.3190817204801793e-11,5.8738080427825292e-09,0.0064421804607989039,1.1019667078757796e-05,5.0473482850377515e-16,2.4418504283645264e-12,2.9134215289696775e-09,3.4453266447949574e-24,1.6969346112035171e-08,1.0878225602980716e-17,2.4508700680621861e-18,4.783670169894345e-16,1.9059511396861652e-20,6.1600742694169728e-13,1.5565737943829687e-18,0.0027096240646390358,0.09922603598919956,1.2698919483563742e-09,4.3175043677858921e-09,0.000194521328830327,6.2138954329913512e-11,6.0830103694950832e-05,0.0032139140457252118,2.7312082295287486e-05,5.628140843703405e-05,4.6302110026554357e-16,1.5220065509517988e-11
2.504619537864354e-06,0.09977366400000001,0.80000000000000004,0.0,0.18362197662467689,0.093960022750931196,0.050259924130688582,6.4357899595594501e-11,5.9446280978018207e-09,0.0064838934870326435,1.1144752671020953e-05,5.1151674908542767e-16,2.4622163371389897e-12,2.927111269625266e-09,3.5296087709439674e-24,1.701850619612764e-08,1.1032127590750661e-17,2.4818225070756062e-18,4.8594216180337357e-16,1.9374779467413029e-20,6.1862750236173801e-13,1.5870962742186616e-18,0.0027056794099325158,0.099441417596579151,1.2723876142979009e-09,4.3390941496757496e-09,0.00019482328187945717,6.2884187981551023e-11,6.1386597907992294e-05,0.0032341831854999252,2.7578958439926249e-05,5.6574255305901885e-05,4.6915518548954883e-16,1.5412185328926884e-11
2.516208415556204e-06,0.09977366400000001,0.80000000000000004,0.0,0.1833898335002731,0.093942719800511845,0.050152540534357928,6.5540225462265589e-11,6.0159105434388716e-09,0.0065256368551920357,1.1270574140093817e-05,5.1835506818738766e-16,2.4826336634761398e-12,2.9407872650179493e-09,3.6154803859831949e-24,1.7067533158121521e-08,1.1187326527791014e-17,2.5129914773316966e-18,4.9359403208536777e-16,1.9693595503348917e-20,6.2123844653006831e-13,1.6180493545304153e-18,0.0027017497100623651,0.099655790902290486,1.2748689965506577e-09,4.3606611770011791e-09,0.00019512347362661724,6.3634154520412409e-11,6.1945025018859343e-05,0.0032544635988556755,2.7846928490163424e-05,5.686674661255119e-05,4.7533587748782985e-16,1.560564516590719e-11
2.527797293248054e-06,0.09977366400000001,0.80000000000000004,0.0,0.18315866440919418,0.093925387190566215,0.050045656451299644,6.6737907203876221e-11,6.0876554455245309e-09,0.0065674101031743372,1.1397131236614908e-05,5.2524995346107497e-16,2.5031021081912397e-12,2.9544495242938881e-09,3.7029623059705431e-24,1.7116427742490728e-08,1.1343825052497933e-17,2.5443770804881936e-18,5.013229204135622e-16,2.0015979745656672e-20,6.2384028353009312e-13,1.649436652500479e-18,0.0026978348637623738,0.099869163354932511,1.2773362020374096e-09,4.3822053732242315e-09,0.00019542191822482027,6.4388852134480264e-11,6.2505376722006196e-05,0.0032747550675287845,2.8115988965870643e-05,5.715888093844287e-05,4.8156323083989684e-16,1.5800445571458862e-11
2.539386170939904e-06,0.09977366400000001,0.80000000000000004,0.0,0.18292846229424492,0.093908025249203053,0.049939268197162268,6.795105731084211e-11,6.1598628626169275e-09,0.0066092127738351216,1.1524423704127693e-05,5.3220157192301694e-16,2.523621374117562e-12,2.9680980567576912e-09,3.792075491033463e-24,1.7165190687047657e-08,1.1501625772249282e-17,2.5759794140964251e-18,5.0912911767041477e-16,2.0341952418261683e-20,6.2643303757477283e-13,1.6812617926188474e-18,0.0026939347707556943,0.10008154232693671,1.2797893366366151e-09,4.403726663964898e-09,0.00019571862967039026,6.5148278929838125e-11,6.306764474198552e-05,0.0032950573756914303,2.8386136394636639e-05,5.7450656903183508e-05,4.8783729918352211e-16,1.5996587070844078e-11
2.550975048631754e-06,0.09977366400000001,0.80000000000000004,0.0,0.18269922017009887,0.093890634301118908,0.049833372125179215,6.9179788362599437e-11,6.2325328460934885e-09,0.0066510444149255133,1.1652451279194921e-05,5.3921008995734168e-16,2.5441911660886202e-12,2.9817328718686167e-09,3.8828410452417136e-24,1.7213822723028423e-08,1.1660731263559607e-17,2.6077985716492155e-18,5.1701291304802075e-16,2.0671533727802726e-20,6.2901673300032055e-13,1.713528406597057e-18,0.0026900493317422872,0.1002929351155641,1.2822285051954773e-09,4.4252249769611585e-09,0.00019601362180520296,6.5912432931802187e-11,6.3631820833477348e-05,0.0033153703099202442,2.8657367311860669e-05,5.7742073163816684e-05,4.9415813522418803e-16,1.6194070163887076e-11
2.562563926323604e-06,0.09977366400000001,0.80000000000000004,0.0,0.18247093112235838,0.093873214667641175,0.04972796462567821,7.0424213025295671e-11,6.3056654402418227e-09,0.006692904579030377,1.1781213691511207e-05,5.4627567331824919e-16,2.5648111909205903e-12,2.9953539792368717e-09,3.9752802164753523e-24,1.7262324575176654e-08,1.1821144072234646e-17,2.6398346426282789e-18,5.2497459405350505e-16,2.1004743863410992e-20,6.3159139426009653e-13,1.7462401332824077e-18,0.0026861784483865518,0.10050334894388609,1.2846538115428026e-09,4.4467002420297546e-09,0.00019630690831888697,6.6681312086042026e-11,6.4197896781314568e-05,0.0033356936591653836,2.8929678260843218e-05,5.8033128414128037e-05,5.0052579074449363e-16,1.6392895325272192e-11
2.574152804015454e-06,0.09977366400000001,0.80000000000000004,0.0,0.18224358830663095,0.093855766666770493,0.049623042125598545,7.1684444049505698e-11,6.379260682349496e-09,0.006734792823507447,1.1910710664013928e-05,5.5339848713246335e-16,2.5854811573949295e-12,3.008961388620018e-09,4.0694143962880147e-24,1.7310696961825831e-08,1.1982866713525283e-17,2.6720877125510992e-18,5.3301444651448144e-16,2.1341602996492984e-20,6.3415704591869551e-13,1.7794006185726181e-18,0.0026823220233051543,0.10071279096174961,1.2870653585016521e-09,4.4681523910277353e-09,0.00019659850275098717,6.7454914259685124e-11,6.476586440050302e-05,0.0033560272147200856,2.9203065792873192e-05,5.8323821383964009e-05,5.0694031661344858e-16,1.6593063004837784e-11
2.585741681707304e-06,0.09977366400000001,0.80000000000000004,0.0,0.18201718494761923,0.093838290613222505,0.049518601088016,7.2960594267972248e-11,6.4533186027926906e-09,0.0067767087104273786,1.2040941912992462e-05,5.6057869590166286e-16,2.6062007762411849e-12,3.0225551099194896e-09,4.1652651197655387e-24,1.7358940594980222e-08,1.2145901672281037e-17,2.7045578630173024e-18,5.411327545845734e-16,2.168213128051704e-20,6.3671371264622057e-13,1.8130135153309145e-18,0.002678479960055039,0.10092126824672726,1.2894632479018078e-09,4.4895813578147762e-09,0.00019688841849308829,6.8233237242408504e-11,6.5335715536238249e-05,0.0033763707701906834,2.9477526467312276e-05,5.8614150838563656e-05,5.1340176279566891e-16,1.6794573627866876e-11
2.597330559399154e-06,0.09977366400000001,0.80000000000000004,0.0,0.18179171433822619,0.093820786818469046,0.049414638011675324,7.4252776593370789e-11,6.5278392251237903e-09,0.0068186518065146895,1.2171907148195763e-05,5.6781646350489487e-16,2.6269697601199864e-12,3.036135153177206e-09,4.2628540653799695e-24,1.7407056180394377e-08,1.2310251403102985e-17,2.7372451717545349e-18,5.4932980074899713e-16,2.2026348850803493e-20,6.392614192127345e-13,1.8470824833015318e-18,0.0026746521631216386,0.10112878780505218,1.2918475805920421e-09,4.5109870782161629e-09,0.00019717666879090289,6.9016278747516587e-11,6.5907442063916971e-05,0.0033967241214670715,2.9753056851676207e-05,5.8904115577903582e-05,5.1991017836051124e-16,1.699742759537504e-11
2.6089194370910038e-06,0.09977366400000001,0.80000000000000004,0.0,0.18156716983867402,0.093803255590778456,0.049311149430529964,7.5561104016098692e-11,6.6028225661578832e-09,0.0068606216830896013,1.2303606072938348e-05,5.7511195320096833e-16,2.6477878236062264e-12,3.0497015285722829e-09,4.3622030548390301e-24,1.7455044417651406e-08,1.247591833049623e-17,2.7701497126638373e-18,5.5760586583020072e-16,2.2374275824318425e-20,6.4180019048288605e-13,1.8816111890256596e-18,0.0026708385379072453,0.10133535657253809,1.2942184564522063e-09,4.532369489986527e-09,0.0001974632667463212,6.9804036413006805e-11,6.6481035889146028e-05,0.003417087066693632,3.0029653521713196e-05,5.9193714436055489e-05,5.2646561149110001e-16,1.7201625284395006e-11
2.6205083147828537e-06,0.09977366400000001,0.80000000000000004,0.0,0.18134354487563678,0.093785697235255816,0.049208131913289155,7.6885689602087906e-11,6.6782686360582007e-09,0.0069026179160107497,1.2436038384204685e-05,5.8246532763082906e-16,2.6686546831724219e-12,3.063254246417828e-09,4.463334052931059e-24,1.7502906000239784e-08,1.2642904849021816e-17,2.8032715558645455e-18,5.659612289935615e-16,2.2725932299470899e-20,6.4433005141070026e-13,1.9166033057577929e-18,0.0026670389907195776,0.10154098141548545,1.2965759744051374e-09,4.5537285327742865e-09,0.00019774822531942726,7.0596507802620419e-11,6.7056488947745915e-05,0.003437459406240588,3.0307313061479507e-05,5.9482946280556142e-05,5.3306810949326962e-16,1.7407167048257718e-11
2.6320971924747037e-06,0.09977366400000001,0.80000000000000004,0.0,0.18112083294138726,0.0937681120538819,0.049105582062971977,7.8226646490641728e-11,6.7541774384205293e-09,0.0069446400856187362,1.2569203772752035e-05,5.8987674881991785e-16,2.6895700571722632e-12,3.0767933171578409e-09,4.5662691673655022e-24,1.755064161562897e-08,1.281121332344817e-17,2.8366107677386866e-18,5.7439616775313494e-16,2.3081338355913736e-20,6.4685102703453533e-13,1.9520625133825203e-18,0.0026632534287605158,0.10174566913157267,1.2989202324283797e-09,4.5750641480867273e-09,0.00019803155733047825,7.1393690406881519e-11,6.7633793205751903e-05,0.0034578409426757957,3.0586032063412243e-05,5.9771810011789408e-05,5.397177188044341e-16,1.7614053216871042e-11
2.6436860701665536e-06,0.09977366400000001,0.80000000000000004,0.0,0.18089902759295642,0.093750500345552046,0.049003496516468494,7.9584087892294641e-11,6.8305489703565603e-09,0.006986687776680549,1.2703101923211738e-05,5.9734637818050888e-16,2.7105336658243297e-12,3.0903187513641798e-09,4.6710306486089679e-24,1.7598251945343744e-08,1.298084608890203e-17,2.8701674109749118e-18,5.8291095797745714e-16,2.3440514054347687e-20,6.4936314247219283e-13,1.9879924983317251e-18,0.0026594817601150087,0.10194942645073388,1.3012513275657305e-09,4.5963762792557713e-09,0.00019831327546185096,7.2195581644123147e-11,6.8212940659410584e-05,0.0034782314807369672,3.086580712839952e-05,6.0060304562380352e-05,5.4641448500235763e-16,1.7822284096994746e-11
2.6552749478584036e-06,0.09977366400000001,0.80000000000000004,0.0,0.18067812245130652,0.093732862406114281,0.048901871944107729,8.095812708669549e-11,6.9073832225762446e-09,0.0070287605783347718,1.2837732514189001e-05,6.0487437651403205e-16,2.7315452311959956e-12,3.1038305597336355e-09,4.7776408897169336e-24,1.7645737665037268e-08,1.3151805451018837e-17,2.9039415446119444e-18,5.9150587389539404e-16,2.3803479436328964e-20,6.5186642291617955e-13,2.0243969535022064e-18,0.002655723893740147,0.10215226003602293,1.303569355938624e-09,4.6176648714044203e-09,0.00019859339225995393,7.3002178861500036e-11,6.8793923335173229e-05,0.0034986308273042945,3.1146634865847931e-05,6.0348428896600749e-05,5.531584528138476e-16,1.8031859972512878e-11
2.6668638255502536e-06,0.09977366400000001,0.80000000000000004,0.0,0.18045811120051716,0.093715198528406887,0.048800705049232271,8.2348877420513675e-11,6.9846801794691232e-09,0.0070708580840376433,1.2973095218361202e-05,6.124609040133786e-16,2.7526044771874997e-12,3.117328753085057e-09,4.886122426161114e-24,1.7693099444562993e-08,1.3324093686092672e-17,2.9379332240815662e-18,6.001811881020406e-16,2.4170254524080158e-20,6.54360893629118e-13,2.0612795781737279e-18,0.0026519797394544118,0.10235417648446384,1.3058744127573253e-09,4.6389298714137822e-09,0.0001988719201371075,7.3813479335989133e-11,6.9376733289685749e-05,0.0035190387913735023,3.1428511893747413e-05,6.0636182009786169e-05,5.5994966612336201e-16,1.8242781104702877e-11
2.6784527032421035e-06,0.09977366400000001,0.80000000000000004,0.0,0.18023898758698317,0.093697509002295426,0.048699992567779488,8.3756452305367821e-11,7.0624398191846728e-09,0.0071129798915098878,1.3109189702574747e-05,6.2010612026518845e-16,2.773711129516193e-12,3.130813342356577e-09,4.9964979356525644e-24,1.7740337948045329e-08,1.3497713041225651e-17,2.9721425012511305e-18,6.0893717156466262e-16,2.4540859320304389e-20,6.5684657993929538e-13,2.0986440779274684e-18,0.002648249207927078,0.10255518232788818,1.3081665923319741e-09,4.6601712278907758e-09,0.00019914887137339069,7.462948027537869e-11,6.9961362609775177e-05,0.0035394551840292848,3.1711434838733822e-05,6.0923562927764128e-05,5.6678816798153728e-16,1.8455047732502011e-11
2.6900415809339535e-06,0.09977366400000001,0.80000000000000004,0.0,0.18002074541862625,0.093679794114709003,0.048599731267869331,8.5180965215777202e-11,7.140662113711665e-09,0.007155125602684333,1.3246015627940445e-05,6.2781018425212279e-16,2.794864915700956e-12,3.144284338602902e-09,5.1087902379605474e-24,1.7787453833949228e-08,1.3672665734476823e-17,3.0065694244656243e-18,6.1777409362868299e-16,2.4915313808002717e-20,6.5932350723635317e-13,2.1364941645649001e-18,0.0026445322106677764,0.1027552840337595,1.3104459880834571e-09,4.6813888911364278e-09,0.0001994242581184583,7.5450178819243641e-11,7.0547803412433045e-05,0.0035598798184191547,3.1995400336148713e-05,6.121057070629321e-05,5.7367400061362687e-16,1.8668660072770604e-11
2.7016304586258035e-06,0.09977366400000001,0.80000000000000004,0.0,0.17980337856411735,0.093662054149676502,0.048499917949398258,8.6622529687135238e-11,7.2193470289565581e-09,0.0071972948236543105,1.3383572649927522e-05,6.3557325435511893e-16,2.8160655650467829e-12,3.1577417529926733e-09,5.223022294727224e-24,1.783444775514856e-08,1.3848953955010593e-17,3.0412140385892695e-18,6.2669222202370908e-16,2.5293637950294742e-20,6.6179170096710502e-13,2.1748335560270778e-18,0.0026408286600162205,0.10295448800598506,1.3127126925541212e-09,4.7025828131147519e-09,0.00019969809239332525,7.6275572039909445e-11,7.1136047844795459e-05,0.0035803125097276702,3.2280405030097097e-05,6.1497204430512704e-05,5.8060720542786405e-16,1.8883618320552348e-11
2.7132193363176534e-06,0.09977366400000001,0.80000000000000004,0.0,0.17958688095211206,0.09364428938836164,0.048400549443639744,8.8081259313705227e-11,7.2984945248209322e-09,0.0072394871646227991,1.3521860418456196e-05,6.4339548835563106e-16,2.8373128086295304e-12,3.1711855968059015e-09,5.3392172092782028e-24,1.7881320358993424e-08,1.4026579863244601e-17,3.0760763850466736e-18,6.3569182286959893e-16,2.5675851690242365e-20,6.6425118663148813e-13,2.2136659763143385e-18,0.0026371384691320789,0.10315280058571503,1.3149667974183233e-09,4.723752947422236e-09,0.00019997038609212219,7.7105656943405284e-11,7.1726088084120561e-05,0.0036007530751510498,3.256644557350277e-05,6.1783463214402939e-05,5.8758782302374906e-16,1.9099922649332326e-11
2.7248082140095034e-06,0.09977366400000001,0.80000000000000004,0.0,0.17937124657049727,0.093626500109098135,0.048301622612850481,8.9557267746637524e-11,7.3781045552779808e-09,0.0072817022398523187,1.3660878577988932e-05,6.512770434378539e-16,2.8586063792808362e-12,3.1846158814314621e-09,5.4573982264289918e-24,1.7928072287376369e-08,1.4205545590997123e-17,3.1111565018635434e-18,6.447731606825649e-16,2.6061974950676598e-20,6.667019897786339e-13,2.2529951554064118e-18,0.0026334615519850078,0.10335022805212959,1.3172083934928306e-09,4.7448992492579187e-09,0.00020024115098382105,7.7940430470403637e-11,7.2317916337762334e-05,0.0036212013338721562,3.2853518628161079e-05,6.2069346200255737e-05,5.9461589320023764e-16,1.9317573211291263e-11
2.7363970917013533e-06,0.09977366400000001,0.80000000000000004,0.0,0.17915646946564953,0.093608686587423842,0.048203134349882992,9.1050668692008866e-11,7.4581770684480656e-09,0.0073239396676155538,1.3800626767620289e-05,6.59218076190933e-16,2.8799460115731916e-12,3.1980326183646623e-09,5.5775887322874108e-24,1.7974704176797533e-08,1.4385853241633987e-17,3.1464544237069438e-18,6.5393649838131321e-16,2.6452027634027515e-20,6.6914413600306136e-13,2.2928248291829469e-18,0.0026297978233448269,0.10354677662321378,1.3194375707470718e-09,4.7660216753939714e-09,0.00020051039871393133,7.8779889497148672e-11,7.2911524843142234e-05,0.0036416571070358567,3.3141620864790013e-05,6.2354852558154966e-05,6.0169145496386717e-16,1.9536570137557624e-11
