Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
5.842202118346493e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43287136853355618,0.065742865221372279,0.004032772798587954,0.00024737944575284012,0.0031622236375960875,0.088433595682710864,0.033834860630330657,2.8913663155523631e-05,6.5884641586831807e-10,0.0015853483300685509,4.1364321286839598e-11,0.00058792538161365863,2.7678122865759672e-09,3.9179288255299601e-07,3.6173067568512322e-09,1.5443012597631344e-10,1.1463367930596825e-06,3.2020541089127641e-05,0.004617081371817466,1.2153300940908813e-06,0.00066760970331287397,2.0819455110369237e-09,1.5905564823791466e-09,2.12889944109256e-09,1.2875006008631e-09,6.7474831285149113e-05,0.012268489909987558,8.2738332708806787e-05,1.3878503494219498e-07,0.0017310486302180876,5.0673314972184491e-05,4.8470651911830899e-10,1.0246887767477139e-07,2.9200543596263671e-09
5.847345708509624e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43285213084515284,0.065712887143676318,0.0040268370544086479,0.00024732667640690929,0.0031613849893063471,0.088498547017630713,0.033847653266877775,2.8889662866268982e-05,6.6002511380948051e-10,0.0015846916131033535,4.1348465395480315e-11,0.00058803211634873842,2.767901119544489e-09,3.9138717455090539e-07,3.6193305411251874e-09,1.5443612275732207e-10,1.1458526522989237e-06,3.2040631638669094e-05,0.0046147710822098285,1.2121091408687082e-06,0.00066781615947275228,2.0773802285993323e-09,1.5875574745635694e-09,2.1280702591339233e-09,1.2905080336657107e-09,6.7608671556450905e-05,0.012288478720697261,8.276549680973304e-05,1.3874206116581599e-07,0.0017322435673004968,5.0705109296449566e-05,4.8452849958289585e-10,1.0250306459820586e-07,2.9220462279386165e-09
5.852489298672755e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43283288940756021,0.065682922835655647,0.0040209105732883447,0.00024727391011003443,0.0031605464963672812,0.088563468873270615,0.033860427250421828,2.8865682154956226e-05,6.6120432390920456e-10,0.0015840351569904702,4.13326182738578e-11,0.00058813877453042687,2.7679901465187059e-09,3.9098256257805636e-07,3.6213523549964336e-09,1.5444199700995201e-10,1.1453692289002193e-06,3.2060706564923711e-05,0.0046124619056470799,1.2089002301576398e-06,0.00066802239820010505,2.0728302559299919e-09,1.5845643176466002e-09,2.1272416904499905e-09,1.2935183873062462e-09,6.7742589622157295e-05,0.012308471048884077,8.2792612518926085e-05,1.3869909627979658e-07,0.0017334377990723289,5.0736878896081513e-05,4.8435071196517387e-10,1.0253719070416018e-07,2.9240362308215303e-09
5.857632888835886e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4328136442437574,0.065652972291289594,0.0040149933401224438,0.00024722114690492914,0.0031597081592293105,0.088628361261418584,0.03387318261062168,2.8841721005393407e-05,6.6238404453087151e-10,0.0015833789616195983,4.1316779909311053e-11,0.00058824535624891171,2.7680793670664843e-09,3.9057903989706687e-07,3.6233722005768757e-09,1.5444774899743438e-10,1.1448865196365166e-06,3.2080765878946591e-05,0.0046101538418801902,1.2057033053510079e-06,0.00066822841979404587,2.0682955267059043e-09,1.5815769998759371e-09,2.126413734886685e-09,1.2965316582671933e-09,6.7876585305396813e-05,0.012328466871304232,8.2819679917404531e-05,1.3865614031131383e-07,0.0017346313259003828,5.0768623788578455e-05,4.8417315543463904e-10,1.025712560944016e-07,2.9260243695795218e-09
5.862776478999017e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43279439537667841,0.065623035504559099,0.0040090853398312238,0.00024716838683410872,0.003158869978340514,0.088693224193863343,0.033885919377088985,2.8817779401403597e-05,6.6356427403943708e-10,0.001582723026880509,4.1300950289205563e-11,0.00058835186159419712,2.7681687807564537e-09,3.90176599822531e-07,3.6253900799768108e-09,1.5445337898251946e-10,1.1444045213017889e-06,3.2100809591788243e-05,0.0046078468906593289,1.2025183101629785e-06,0.00066843422455311794,2.0637759753146641e-09,1.5785955095231698e-09,2.1255863922893462e-09,1.2995478430300672e-09,6.801065842947756e-05,0.012348466164760421,8.2846699085998033e-05,1.3861319328739374e-07,0.0017358241481515429,5.0800343991427175e-05,4.8399582917020655e-10,1.0260526087056457e-07,2.9280106455102517e-09
5.867920069162148e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43277514282921109,0.065593112469446699,0.0040031865573597874,0.00024711562993989089,0.003158031954146654,0.088758057682394212,0.033898637579387984,2.8793857326824808e-05,6.6474501080143224e-10,0.0015820673526630515,4.1285129400933292e-11,0.00058845829065610296,2.7682583871576724e-09,3.8977523572060789e-07,3.6274059953051366e-09,1.5445888722747773e-10,1.1439232307108832e-06,3.2120837714493671e-05,0.0046055410517338649,1.1993451886272886e-06,0.0006686398127753061,2.0592715366006515e-09,1.5756198348838514e-09,2.1247596625025553e-09,1.3025669380748831e-09,6.8144808817862841e-05,0.012368468906101767,8.2873670105589295e-05,1.3857025523492922e-07,0.0017370162661927843,5.0832039522104004e-05,4.8381873235745825e-10,1.0263920513412907e-07,2.9299950599221738e-09
5.8730636593252794e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43275588662419856,0.065563203179936622,0.0039972969776780358,0.00024706287626439691,0.003157194087091177,0.088822861738801079,0.033911337247035878,2.8769954765510022e-05,6.6592625318496603e-10,0.0015814119388571498,4.1269317231912638e-11,0.00058856464352426575,2.7683481858400945e-09,3.8937494100860414e-07,3.6294199486692505e-09,1.544642739941007e-10,1.1434426446993642e-06,3.2140850258099015e-05,0.0046032363248523752,1.1961838850964105e-06,0.00066884518475806155,2.0547821451854069e-09,1.5726499642775108e-09,2.1239335453700964e-09,1.3055889398791097e-09,6.8279036294131276e-05,0.012388475072223784,8.2900593056836979e-05,1.3852732618071948e-07,0.001738207680391168,5.086371039807819e-05,4.8364186417707351e-10,1.0267308898637919e-07,2.9319776141272983e-09
5.8782072494884105e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43273662678443797,0.065533307630014762,0.0039914165857806222,0.00024701012584955266,0.0031563563776152324,0.088887636374874457,0.033924018409502953,2.874607170132717e-05,6.671079995597305e-10,0.0015807567853528043,4.1253513769588271e-11,0.00058867092028813944,2.7684381763745321e-09,3.8897570915455596e-07,3.6314319421749111e-09,1.5446953954370146e-10,1.1429627601233563e-06,3.2160847233635953e-05,0.0046009327097626456,1.1930343442373822e-06,0.00066905034079826095,2.0503077364363814e-09,1.5696858860473951e-09,2.1231080407352148e-09,1.308613844919384e-09,6.8413340682046197e-05,0.012408484640068232,8.2927468020145521e-05,1.3848440615141098e-07,0.001739398391113841,5.0895356636807549e-05,4.8346522381933659e-10,1.0270691252847082e-07,2.9339583094258852e-09
5.8833508396515415e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43271736333268163,0.065503425813668484,0.0039855453666869231,0.00024695737873708918,0.0031555188261576778,0.088952381602405414,0.033936681096212187,2.8722208118159063e-05,6.6829024829699989e-10,0.0015801018920400907,4.1237719001431235e-11,0.00058877712103699517,2.7685283583321436e-09,3.8857753367681437e-07,3.6334419779264161e-09,1.544746841371156e-10,1.1424835738593898e-06,3.2180828652131552e-05,0.0045986302062116695,1.1898965110300237e-06,0.00066925528119222294,2.0458482463614655e-09,1.5667275885605513e-09,2.1222831484404279e-09,1.3116416496712219e-09,6.8547721805538211e-05,0.01242849758662308,8.2954295076021931e-05,1.3844149517350815e-07,0.001740588398728033,5.0926978255738493e-05,4.8328881048430749e-10,1.0274067586141799e-07,2.9359371471300229e-09
5.8884944298146725e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43269809629163614,0.065473557724886958,0.0039796833054409914,0.00024690463496854415,0.0031546814331550946,0.089017097433185574,0.033949325336539722,2.8698363999903446e-05,6.6947299776963578e-10,0.0015794472588091595,4.1221932914938742e-11,0.00058888324585992238,2.7686187312849215e-09,3.8818040814363733e-07,3.6354500580266098e-09,1.5447970803470173e-10,1.1420050828042477e-06,3.2200794524603149e-05,0.0045963288139456542,1.1867703307667469e-06,0.00066946000623575093,2.0414036105272463e-09,1.5637750602079061e-09,2.1214588683273944e-09,1.3146723506072675e-09,6.8682179488639491e-05,0.012448513888922484,8.2981074304789017e-05,1.3839859327343603e-07,0.0017417777036010578,5.0958575272311242e-05,4.8311262336409329e-10,1.0277437908602454e-07,2.9379141285602858e-09
5.8936380199778036e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4326788256839636,0.065443703357660921,0.0039738303871115193,0.00024685189458526277,0.0031538441990417968,0.089081783879007073,0.033961951159814985,2.8674539330472935e-05,6.7065624635208933e-10,0.001578792885550238,4.1206155497634218e-11,0.00058898929484583031,2.7687092948058391e-09,3.8778432617278727e-07,3.6374561845766997e-09,1.5448461149634236e-10,1.1415272838748164e-06,3.2220744862063474e-05,0.0045940285327100185,1.1836557490484974e-06,0.00066966451622406896,2.0369737652453182e-09,1.5608282894039344e-09,2.1206352002372808e-09,1.3177059441994027e-09,6.8816713555569788e-05,0.012468533524046642,8.3007805786432329e-05,1.3835570047746762e-07,0.0017429663061003121,5.099014770395473e-05,4.8293666165984202e-10,1.0280802230296839e-07,2.939889255019612e-09
5.898781610140935e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43265955153228031,0.065413862705982762,0.0039679865967918075,0.0002467991576283982,0.0031530071242498459,0.089146440951662562,0.03397455859532035,2.8650734093794987e-05,6.7183999242040325e-10,0.0015781387721536283,4.1190386737067206e-11,0.00058909526808344648,2.7688000484681664e-09,3.8738928143113047e-07,3.6394603596763616e-09,1.5448939478144476e-10,1.1410501740079385e-06,3.2240679675521874e-05,0.0045917293622494033,1.180552711782429e-06,0.00066986881145183726,2.0325586477248123e-09,1.5578872645867346e-09,2.1198121440105699e-09,1.3207424269188978e-09,6.8951323830732098e-05,0.012488556469121712,8.3034489601073908e-05,1.3831281681172051e-07,0.0017441542065932737,5.1021695568085251e-05,4.8276092458661254e-10,1.0284160561280294e-07,2.9418625278223903e-09
5.903925200304066e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43264027385915793,0.065384035763846507,0.003962151919599719,0.00024674642413891333,0.003152170209209056,0.089211068662945092,0.033987147672291398,2.8626948273811931e-05,6.7302423435221477e-10,0.001577484918509707,4.1174626620813293e-11,0.00058920116566131922,2.7688909918459057e-09,3.8699526763423857e-07,3.6414625854238393e-09,1.5449405814894147e-10,1.1405737501602614e-06,3.2260598975976944e-05,0.0045894313023076691,1.1774611651822264e-06,0.00067007289221322742,2.0281581944552471e-09,1.5549519742182065e-09,2.1189896994868104e-09,1.3237817952337277e-09,6.908601013861378e-05,0.012508582701319859,8.3061125828717179e-05,1.3826994230225133e-07,0.0017453414054474977,5.1053218882113979e-05,4.825854113478263e-10,1.0287512911585311e-07,2.9438339482991183e-09
5.909068790467197e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43262099268712351,0.065354222525247918,0.0039563263406776463,0.00024669369415758079,0.0031513334543470093,0.089275667024648384,0.03399971841991737,2.8603181854480883e-05,6.7420897052675829e-10,0.0015768313245089274,4.1158875136474119e-11,0.00058930698766781673,2.7689821245141765e-09,3.8660227854599388e-07,3.643462863915766e-09,1.5449860185729128e-10,1.1400980093080879e-06,3.2280502774422128e-05,0.004587134352627897,1.1743810557642333e-06,0.00067027675880182653,2.0237723426016766e-09,1.5520224067836324e-09,2.1181678665050938e-09,1.3268240456110481e-09,6.9220772303889112e-05,0.012528612197859067,8.3087714548928909e-05,1.382270769749684e-07,0.0017465279030306213,5.1084717663441235e-05,4.8241012115417277e-10,1.0290859291231617e-07,2.9458035177555483e-09
5.914212380630328e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43260170803865849,0.065324422984184255,0.0039505098451924703,0.00024664096772498463,0.0031504968600890677,0.089340236048566349,0.034012270867340585,2.8579434819773786e-05,6.7539419932486767e-10,0.0015761779900418165,4.114313227167726e-11,0.00058941273419112867,2.7690734460483821e-09,3.8621030797819723e-07,3.6454611972471813e-09,1.5450302616447958e-10,1.1396229484472365e-06,3.230039108184927e-05,0.0045848385129523975,1.1713123303445876e-06,0.00067048041151064608,2.0194010306162989e-09,1.5490985507917189e-09,2.1173466449039112e-09,1.3298691745181466e-09,6.9355610151438843e-05,0.012548644936003057,8.3114255841427258e-05,1.3818422085560391e-07,0.0017477136997103601,5.1116191929453026e-05,4.8223505323621558e-10,1.0294199710229065e-07,2.9477712375060697e-09
5.919355970793459e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43258241993619978,0.06529463713465454,0.0039447024183355221,0.00024658824488152104,0.003149660426858381,0.089404775746493539,0.034024805043656715,2.8555707153677358e-05,6.7657991912897903e-10,0.0015755249149989768,4.1127398014076212e-11,0.00058951840531926624,2.7691649560245023e-09,3.8581934979018027e-07,3.6474575875116864e-09,1.5450733132801964e-10,1.1391485645928926e-06,3.2320263909238351e-05,0.0045825437830227054,1.1682549360400247e-06,0.00067068385063223711,2.0150441959141581e-09,1.5461803947749115e-09,2.1165260345207085e-09,1.3329171784185308e-09,6.9490523506208259e-05,0.01256868089306136,8.314074978591587e-05,1.3814137396984986e-07,0.0017488987958545017,5.1147641697531256e-05,4.8206020680898483e-10,1.0297534178562515e-07,2.9497371088927029e-09
5.92449956095659e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4325631284021399,0.06526486497065942,0.0039389040453225513,0.00024653552566739924,0.0031488241550758993,0.089469286130224812,0.034037320977915321,2.8531998840193104e-05,6.7776612832313321e-10,0.0015748720992710865,4.1111672351350313e-11,0.00058962400114006262,2.7692566540197791e-09,3.8542939788842016e-07,3.6494520368013067e-09,1.5451151760495302e-10,1.1386748547794605e-06,3.2340121267563142e-05,0.0045802501625795836,1.1652088202642138e-06,0.00067088707645856951,2.0107017763979136e-09,1.5432679272888877e-09,2.1157060351925045e-09,1.3359680537746124e-09,6.9625512193323519e-05,0.012588720046389112,8.3167196461550477e-05,1.3809853634326051e-07,0.0017500831918309135,5.1179066985048109e-05,4.8188558109108745e-10,1.0300862706203222e-07,2.9517011332249182e-09
5.929643151119721e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43254383345882652,0.065235106486201191,0.0039331147113936807,0.00024648281012264222,0.0031479880451603811,0.089533767211555385,0.034049818699119327,2.8508309863337248e-05,6.7895282529297775e-10,0.0015742195427488964,4.109595527120468e-11,0.00058972952174117413,2.7693485396117755e-09,3.8504044622615805e-07,3.6514445472064379e-09,1.5451558525185024e-10,1.1382018160604294e-06,3.2359963167798197e-05,0.0045779576513630344,1.1621739307242999e-06,0.00067109008928101384,2.0063737118148919e-09,1.5403611369125148e-09,2.114886646755842e-09,1.339021797049966e-09,6.9760576038148452e-05,0.012608762373386949,8.3193595947620396e-05,1.3805570800118317e-07,0.001751266888007538,5.1210467809359067e-05,4.8171117532913925e-10,1.0304185303116183e-07,2.9536633118138193e-09
5.934786741282852e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43252453512856232,0.065205361675283832,0.0039273344018133701,0.00024643009828708779,0.0031471520975284118,0.089598219002280891,0.034062298236225003,2.848464020714076e-05,6.8014000842577048e-10,0.0015735672453232351,4.1080246761370215e-11,0.00058983496721007973,2.7694406123784312e-09,3.8465248880302076e-07,3.6534351208159979e-09,1.5451953452481172e-10,1.1377294455082303e-06,3.2379789620905164e-05,0.0045756662491122898,1.1591502154222633e-06,0.00067129288939051109,2.0020599405388426e-09,1.5374600122483611e-09,2.1140678690460864e-09,1.3420784047038909e-09,6.9895714866090322e-05,0.012628807851501125,8.321994832354746e-05,1.3801288896894783e-07,0.0017524498847523878,5.12418441878165e-05,4.8153698875054503e-10,1.0307501979239082e-07,2.9556236460146476e-09
5.939930331445983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43250523343360586,0.06517563053191297,0.003921563101870384,0.00024637739020038968,0.0031463163125944032,0.089662641514197311,0.034074759618142866,2.8460989855649319e-05,6.8132767611038073e-10,0.0015729152068850022,4.1064546809603482e-11,0.00058994033763408275,2.7695328718990597e-09,3.8426551966464387e-07,3.6554237597173722e-09,1.5452336567946851e-10,1.1372577402140854e-06,3.239960063783767e-05,0.0045733759555658211,1.156137622651489e-06,0.00067149547707743402,1.9977604010532797e-09,1.5345645419220942e-09,2.1132497018981663e-09,1.3451378731939615e-09,7.0030928502722671e-05,0.012648856458223305,8.3246253668093565e-05,1.3797007927176669e-07,0.0017536321824335496,5.127319613776494e-05,4.8136302057971039e-10,1.0310812744494009e-07,2.9575821371426936e-09
5.945073921609114e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43248592839617134,0.065145913050095899,0.0039158007968777483,0.00024632468590201831,0.003145480690770613,0.089727034759100946,0.034087202873737017,2.8437358792923295e-05,6.8251582673729275e-10,0.0015722634273251754,4.1048855403686655e-11,0.00059004563310031055,2.7696253177534229e-09,3.8387953290230049e-07,3.6574104659962985e-09,1.5452707897098293e-10,1.1367866972878804e-06,3.2419396229553009e-05,0.0045710867704613425,1.1531361009925252e-06,0.0006716978526315195,1.9934750344546517e-09,1.5316747145822973e-09,2.1124321451467289e-09,1.3482001989803107e-09,7.0166216773898208e-05,0.012668908171090405,8.3272512060086415e-05,1.3792727893460299e-07,0.0017548137814191824,5.1304523676529239e-05,4.8118927007974675e-10,1.031411760880177e-07,2.9595387865011919e-09
5.950217511772245e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43246662003842806,0.065116209223841579,0.0039100474721727131,0.00024627198543126155,0.0031446452324671525,0.089791398748788415,0.034099628031824952,2.8413747003037739e-05,6.8370445869860744e-10,0.0015716119065348037,4.1033172531427537e-11,0.00059015085369571536,2.769717949521409e-09,3.8349452265253099e-07,3.659395241736984e-09,1.5453067465404925e-10,1.1363163138580313e-06,3.2439176406995103e-05,0.0045687986935358084,1.1501455993151557e-06,0.00067190001634210965,1.9892037801577471e-09,1.528790518901229e-09,2.1116151986250847e-09,1.3512653785183749e-09,7.0301579505491503e-05,0.012688962967684755,8.3298723578680223e-05,1.3788448798242424e-07,0.0017559946820775141,5.1335826821431704e-05,4.8101573649190428e-10,1.0317416582053601e-07,2.9614935954600459e-09
5.955361101935376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43244730838250151,0.065086519047160632,0.0039043031131167178,0.00024621928882722559,0.0031438099380919956,0.089855733495056545,0.034112035121178663,2.8390154470082339e-05,6.8489357038804529e-10,0.0015709606444050128,4.1017498180659471e-11,0.0005902559995070749,2.7698107667843456e-09,3.8311048309677664e-07,3.6613780890221352e-09,1.545341529828947e-10,1.1358465870713232e-06,3.2458941181096702e-05,0.0045665117245254168,1.1471660667753381e-06,0.00067210196849800004,1.9849465770203899e-09,1.5259119435741597e-09,2.1107988621660437e-09,1.3543334082607085e-09,7.0437016523517529e-05,0.012709020825633919,8.3324888302272509e-05,1.378417064401159e-07,0.0017571748847768436,5.1367105589789866e-05,4.808424190437213e-10,1.0320709674121481e-07,2.9634465653443715e-09
5.960504692098507e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43242799345047295,0.065056842514065349,0.0038985677050953553,0.00024616659612883616,0.0031429748080509905,0.089920039009702579,0.034124424170524081,2.8366581178161459e-05,6.860831602009479e-10,0.0015703096408270013,4.1001832339241185e-11,0.0005903610706209922,2.7699037691242243e-09,3.8272740846101685e-07,3.6633590099328102e-09,1.5453751421127991e-10,1.1353775140927973e-06,3.2478690562797934e-05,0.004564225863165617,1.1441974528098148e-06,0.00067230370938730223,1.9807033675316392e-09,1.5230389773189399e-09,2.1099831356024106e-09,1.3574042846642416e-09,7.0572527654322729e-05,0.01272908172261045,8.3351006309190213e-05,1.3779893433225778e-07,0.0017583543898855363,5.1398359998897945e-05,4.8066931701493588e-10,1.0323996894882618e-07,2.9653976974434149e-09
5.965133923245325e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43241060722879393,0.065030145294597885,0.0038934134789513604,0.00024611917607164071,0.0031422233318535164,0.089977888989597687,0.034135558914432179,2.8345381653391183e-05,6.8715419850318188e-10,0.0015697239585786976,4.0987740347444595e-11,0.00059045557082864329,2.7699876291252456e-09,3.8238346155880523e-07,3.665140193420967e-09,1.5454043940529096e-10,1.1349559050896307e-06,3.2496451854856647e-05,0.0045621695347637953,1.1415349940603222e-06,0.00067248509579259663,1.976896394106804e-09,1.5204580941401307e-09,2.1092495030162034e-09,1.3601705043897772e-09,7.0694550894928536e-05,0.012747139109840549,8.337447263789752e-05,1.3776044752199686e-07,0.0017594153483478738,5.1426468154229303e-05,4.8051370875407193e-10,1.0326950381735997e-07,2.9671521461788577e-09
5.969763154392142e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43239321838735684,0.065003459117223494,0.0038882664807073147,0.00024607175923752728,0.0031414719893866202,0.090035715310035264,0.034146679090040322,2.8324197689427869e-05,6.8822562161945838e-10,0.0015691384855900552,4.0973655229592411e-11,0.00059055001066426441,2.7700716383961617e-09,3.8204028745335679e-07,3.6669198197451031e-09,1.5454327013743397e-10,1.1345348213482018e-06,3.2514200695878713e-05,0.0045601141031501461,1.138881302166691e-06,0.00067266631151441836,1.9731006636125725e-09,1.5178817369981806e-09,2.1085163641854061e-09,1.3629390244483253e-09,7.0816633899742343e-05,0.012765198924421073,8.3397901246834257e-05,1.3772196839144888e-07,0.0017604757423288595,5.1454556605177678e-05,4.8035827382690337e-10,1.0329899127970589e-07,2.9689051083888848e-09
5.97439238553896e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43237582694216731,0.064976783977580554,0.0038831266997593414,0.0002460243456545008,0.0031407207809417931,0.090093517979615942,0.034157784718194258,2.8303029274713919e-05,6.8929742838336081e-10,0.0015685532217819111,4.0959576976886391e-11,0.00059064439019063054,2.7701557966335653e-09,3.8169788202651629e-07,3.6686978904190657e-09,1.5454600659173426e-10,1.1341142608392054e-06,3.2531937093823977e-05,0.0045580595681302587,1.1362363408507486e-06,0.00067284735676175064,1.9693161340022455e-09,1.515309897716353e-09,2.1077837189865147e-09,1.3657098422530623e-09,7.0938776542445422e-05,0.012783261150168873,8.3421292192943153e-05,1.3768349695833588e-07,0.00176153557209717,5.1482625364332942e-05,4.8020301170631626e-10,1.0332843140749484e-07,2.9706565850382031e-09
5.9785586935710965e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43236017242849323,0.064952785785558423,0.0038785070589428968,0.00024598167623250867,0.0031400448081701279,0.090145520167864424,0.03416776736266397,2.8283990986534925e-05,6.9026238152641138e-10,0.0015680266631385199,4.0946912411892575e-11,0.00059072928025173861,2.7702316661629135e-09,3.8139037098174864e-07,3.6702968251950693e-09,1.5454838894490079e-10,1.1337362020769986e-06,3.2547889219717003e-05,0.0045562112530389475,1.1338633104734827e-06,0.00067301015190115933,1.9659195987633266e-09,1.5129990983873229e-09,2.1071247602601427e-09,1.3682055407104215e-09,7.1048755806910562e-05,0.012799519201538328,8.3442311889914033e-05,1.3764887926447167e-07,0.0017624889367089075,5.1507870421492532e-05,4.8006342310412494e-10,1.0335488711052879e-07,2.9722316446917987e-09
5.982725001603233e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43234451583034794,0.064928796527388824,0.0038738932478518387,0.00024593900948673885,0.0031393689444019048,0.090197503212155472,0.034177738255710514,2.8264965275481985e-05,6.912276436312978e-10,0.0015675002738096096,4.0934253394163472e-11,0.00059081412155870955,2.7703076558888599e-09,3.810834762915411e-07,3.6718945022219172e-09,1.5455069521555486e-10,1.1333585640357393e-06,3.256383127895233e-05,0.0045543636638883016,1.1314972964357364e-06,0.00067317280927718149,1.9625320702845019e-09,1.5106919459745885e-09,2.1064662011842312e-09,1.3707030963564439e-09,7.115878318380699e-05,0.012815779181112817,8.3463301167626492e-05,1.3761426783272912e-07,0.0017634418447219648,5.153309954766797e-05,4.7992397364541819e-10,1.0338130458248047e-07,2.9738055025579889e-09
5.9868913096353695e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43232885715933944,0.06490481619989448,0.0038692852587886243,0.00024589634543736605,0.003138693189846786,0.090249467118759197,0.034187697412468174,2.8245952133149455e-05,6.9219321384992687e-10,0.001566974053737572,4.0921599917319555e-11,0.00059089891415707162,2.7703837655913442e-09,3.8077719501223114e-07,3.6734909226010627e-09,1.5455292553721976e-10,1.1329813452601064e-06,3.2579763277325724e-05,0.0045525168005355861,1.1291382726653148e-06,0.00067333532904141494,1.9591535188238469e-09,1.5083884345483391e-09,2.1058080416680285e-09,1.3732025073044523e-09,7.1268858581293704e-05,0.012832041077155904,8.3484260067250289e-05,1.3757966267583876e-07,0.0017643942963322925,5.1558312752022505e-05,4.7978466295641635e-10,1.0340768387539341e-07,2.9753781593186002e-09
5.991057617667506e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4323131964270569,0.064880844799898835,0.0038646830840660057,0.00024585368410448972,0.0031380175447135498,0.090301411893945749,0.034197644848051274,2.8226951551137944e-05,6.9315909133490996e-10,0.0015664480028648301,4.090895197499212e-11,0.00059098365809227989,2.7704599950501214e-09,3.8047152421836895e-07,3.6750860874332405e-09,1.5455508004321989e-10,1.1326045443022793e-06,3.2595685220629168e-05,0.0045506706628377436,1.1267862132078143e-06,0.00067349771134530352,1.9557839141243278e-09,1.5060885581888638e-09,2.1051502816201324e-09,1.375703771666309e-09,7.1378981907541027e-05,0.012848304877950446,8.3505188630351472e-05,1.3754506380652817e-07,0.0017653462917358699,5.1583510043716277e-05,4.7964549066009929e-10,1.0343402504119081e-07,2.9769496157117655e-09
5.9952239256996425e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4322975336450704,0.064856882324226053,0.003860086716007018,0.00024581102550813447,0.0031373420092100858,0.090353337543985376,0.034207580577554499,2.8207963521054303e-05,6.9412527523956443e-10,0.001565922121133839,4.0896309560823315e-11,0.00059106835340971625,2.770536344045166e-09,3.801664610025975e-07,3.6766799978185011e-09,1.5455715886668108e-10,1.1322281597218812e-06,3.2611597114639949e-05,0.0045488252506514079,1.1244410922278298e-06,0.0006736599563401689,1.9524232232580109e-09,1.5037923109865134e-09,2.1044929209484997e-09,1.3782068875485559e-09,7.1489153070678263e-05,0.012864570571798645,8.3526086898348746e-05,1.3751047123762051e-07,0.0017662978311287006,5.160869143191728e-05,4.7950645633823002e-10,1.0346032813156939e-07,2.9785198724855357e-09
5.999390233731779e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43228186882493197,0.064832928769701079,0.0038554961469449626,0.00024576836966824962,0.0031366665835434035,0.090405244075148383,0.034217504616053537,2.8188988034511634e-05,6.9509176471791252e-10,0.0015653964084870846,4.0883672668466049e-11,0.00059115300015468916,2.7706128123574028e-09,3.798620024755347e-07,3.6782726548562508e-09,1.545591621405309e-10,1.1318521900859342e-06,3.2627498965144143e-05,0.0045469805638328935,1.1221028840028572e-06,0.00067382206417692736,1.9490714166487401e-09,1.5014996870407863e-09,2.1038359595616218e-09,1.3807118530625461e-09,7.1599371979072141e-05,0.012880838147021709,8.3546954912091135e-05,1.3747588498170439e-07,0.0017672489147068165,5.1633856925777826e-05,4.7936755961608631e-10,1.0348659319836768e-07,2.9800889303035068e-09
