Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49),CHOX(53),COX(50)
7.727035886706202e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33501041250427405,0.11626152893983265,0.022747390134646651,1.9373648948683526e-12,3.1641511886505932e-12,1.658621866465698e-10,1.273723797864997e-09,2.4252942971448775e-19,4.6372235747005127e-27,7.7108487127948273e-10,3.4048460342437056e-37,7.6201367019299835e-10,1.8728493334465254e-27,8.8164162776232613e-21,4.6607890834015548e-22,3.4735072806610872e-24,5.1578234542677779e-13,2.6562233132849199e-28,0.0024083436875304365,0.00014834547777553615,6.495412793340491e-12,3.7008231695822283e-07,4.4973530666918101e-16,1.1195264651359703e-12,8.3081335967975646e-08,9.0845028475729045e-11,8.2668935673997463e-09,1.0258698429231253e-15,1.0280405804206378e-14,1.4008830847392851e-12,1.8749830188728925e-17,1.0497444076843445e-15
7.833105600513875e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33498353701770817,0.11623667874120355,0.022746380725042755,2.0755366633466658e-12,3.346769513482445e-12,1.740963467837778e-10,1.3455742993138378e-09,2.5256222344648953e-19,5.0830153154061855e-27,7.8148635428349156e-10,3.6881541937712355e-37,7.7229456221722462e-10,1.9740097258077634e-27,9.2801321224146148e-21,5.0284960917186416e-22,3.7198207538979642e-24,5.3888070372274798e-13,2.8389867811043911e-28,0.0024331921276009179,0.00015036387246612448,6.5433544378423224e-12,3.7705496450271724e-07,4.5305477638781978e-16,1.1537923545734012e-12,8.4408149115835152e-08,9.3755957330717543e-11,8.6161660184878598e-09,1.062962647463707e-15,1.0861245519907653e-14,1.4787762084765482e-12,1.9911800332408617e-17,1.1088965557671747e-15
7.939175314321547e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33495684521711816,0.11621201185089311,0.022745371521621715,2.2214576145044011e-12,3.5378042331738371e-12,1.8263691264009555e-10,1.4203965481130593e-09,2.628656051929056e-19,5.5650998729441359e-27,7.9188338476329766e-10,3.9906527253402438e-37,7.8257446879479255e-10,2.0791140966350772e-27,9.7625626242598476e-21,5.4195274165941689e-22,3.9798729692073741e-24,5.6271032986170035e-13,3.0315507509629764e-28,0.0024578572466454297,0.00015238184226514147,6.5912766269489347e-12,3.8407776098579982e-07,4.5637290368053816e-16,1.1887588843640671e-12,8.5735221503012674e-08,9.6723971623179793e-11,8.9749107926172681e-09,1.1010420845934643e-15,1.1466036640623343e-14,1.5599469321096178e-12,2.1128857514142082e-17,1.1704907416671631e-15
8.04524502812922e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33493033574848718,0.11618752691686185,0.022744362523244584,2.375444834684235e-12,3.7375523195369903e-12,1.9149172714585544e-10,1.4982681499463952e-09,2.7344305759188593e-19,6.0859112398211325e-27,8.0227598099776772e-10,4.3133505712707095e-37,7.9285353521225324e-10,2.1882573623837043e-27,1.0264250063516567e-20,5.8350029081004665e-22,4.2542245434793923e-24,5.8728530100697469e-13,3.2342945449285196e-28,0.0024823403967097275,0.0001543993892696872,6.6391795631398316e-12,3.9115066422875012e-07,4.5968970272545106e-16,1.2244300908899048e-12,8.7062367148554144e-08,9.9749540755039798e-11,9.3432296699283684e-09,1.1401288212863074e-15,1.2095390853917381e-14,1.6444908714586038e-12,2.2402808879827776e-17,1.2345905063653338e-15
8.151314741936893e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33490400726780589,0.11616322259706123,0.022743353728781012,2.5378234345894036e-12,3.9463182529099526e-12,2.006687512954479e-10,1.5792674292917642e-09,2.8429805915536601e-19,6.6480123308972439e-27,8.1266416116477896e-10,4.6572946376513295e-37,8.0313190627256599e-10,2.3015352704913616e-27,1.0785746815900673e-20,6.2760784958287377e-22,4.5434504555873275e-24,6.1261980429180485e-13,3.4476065450703617e-28,0.0025066429198485124,0.00015641651556065579,6.6870634467454437e-12,3.9827363207584219e-07,4.6300518755377505e-16,1.2608098572947716e-12,8.8389401134528324e-08,1.0283313347638702e-10,9.721222709954627e-09,1.1802439413801014e-15,1.2749924354583533e-14,1.7325052825862244e-12,2.3735492645226621e-17,1.3012599713212357e-15
8.257384455744566e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33487785844099893,0.11613909755935958,0.022742345137109148,2.7089266069271197e-12,4.1644141415839272e-12,2.1017606483247673e-10,1.6634734124671635e-09,2.9543408429351878e-19,7.2540999894447867e-27,8.230479433420938e-10,5.0235706555194512e-37,8.1340972629717616e-10,2.4190443905503857e-27,1.1327615448146435e-20,6.743946720003805e-22,4.8481401723143361e-24,6.3872813658360806e-13,3.6718842720120201e-28,0.0025307661481995458,0.00015843322320291186,6.734928475969672e-12,4.0544662238967417e-07,4.6631937205135771e-16,1.2979019122820973e-12,8.9716139649550348e-08,1.0597521788493188e-10,1.0108988224236916e-08,1.2214089523468845e-15,1.3430257660069609e-14,1.8240890726191468e-12,2.5128777941648153e-17,1.3705638245105028e-15
8.363454169552239e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33485188794385035,0.1161151504814686,0.022741336747115631,2.8890956816274799e-12,4.3921598420259281e-12,2.2002186693201276e-10,1.7509658104761534e-09,3.0685460333903094e-19,7.9070101125581533e-27,8.3342734550822468e-10,5.4133040481359567e-37,8.2368713912806587e-10,2.5408821055767841e-27,1.1890428813821462e-20,7.2398372554322655e-22,5.1688977711033033e-24,6.6562470424827283e-13,3.9075344626495302e-28,0.0025547114040572077,0.0001604495142454661,6.7827748469122315e-12,4.126695930465343e-07,4.6963226996019407e-16,1.3357098289908487e-12,9.1042400031687301e-08,1.0917626142539063e-10,1.0506622749766344e-08,1.263645792105434e-15,1.4137015424317595e-14,1.9193428105411654e-12,2.6584564647774308e-17,1.4425673063040583e-15
8.469523883359912e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33482609446193123,0.11609138005087026,0.022740328557695477,3.0786801786179188e-12,4.6298830798932788e-12,2.3021447687992762e-10,1.8418250016607259e-09,3.1856308257120315e-19,8.6097228964599694e-27,8.4380238554329512e-10,5.827660804261873e-37,8.3396428812977965e-10,2.6671466033752879e-27,1.2474770149295619e-20,7.765017428045789e-22,5.5063420595974544e-24,6.9332402291442425e-13,4.154973147044602e-28,0.0025784799999454995,0.00016246539072164851,6.8306027535907761e-12,4.1994250193180481e-07,4.7294389487992486e-16,1.374237023950071e-12,9.2368000810733003e-08,1.1243673088879889e-10,1.0914221023261533e-08,1.3069768358760111e-15,1.4870826250127169e-14,2.0183687379572557e-12,2.8104783207726788e-17,1.517336195195292e-15
8.575593597167584e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33480047669052648,0.11606778496474439,0.022739320567752058,3.2780378581345846e-12,4.877919571836403e-12,2.4076233474929356e-10,1.9361320141693899e-09,3.3056298423987843e-19,9.3653682021950832e-27,8.5417308122989466e-10,6.2678483573448909e-37,8.4424131619142457e-10,2.7979368679994844e-27,1.3081233169862745e-20,8.3207927238073736e-22,5.8611066919404925e-24,7.218407172376518e-13,4.4146257245016749e-28,0.0026020732386905134,0.00016448085464928033,6.8784123879627693e-12,4.2726530693540157e-07,4.7625426026931812e-16,1.4134867561121886e-12,9.3692761749837674e-08,1.1575709241175489e-10,1.1331875956285834e-08,1.3514249030770451e-15,1.5632322500150237e-14,2.1212707798276364e-12,2.9691394435491558e-17,1.5949367933815951e-15
8.681663310975257e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33477503333456293,0.11604436392989677,0.022738312776196968,3.4875347685535142e-12,5.1366131480862846e-12,2.5167400207383051e-10,2.0339685082483358e-09,3.4285776658919936e-19,1.0177231042148964e-26,8.6453945025392607e-10,6.7351164705253394e-37,8.5451836572864408e-10,2.9333526713061259e-27,1.3710422166014164e-20,8.9085072897543839e-22,6.2338402818065393e-24,7.5118952066467864e-13,4.686927038837861e-28,0.0026254924134923485,0.00016649590803084389,6.9262039399471682e-12,4.3463796594725125e-07,4.7956337944773458e-16,1.4534621259652319e-12,9.5016503886480125e-08,1.1913781147559344e-10,1.1759678611209683e-08,1.3970132642635735e-15,1.6422140106624189e-14,2.2281545551709368e-12,3.1346389305823324e-17,1.6754359122066161e-15
8.78773302478293e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33474976310853793,0.11602111566268766,0.022737305181950041,3.7075452917258101e-12,5.4063158758230633e-12,2.629581625183853e-10,2.135416758363561e-09,3.5545088388119686e-19,1.1048757187772148e-26,8.7490151020544814e-10,7.2307581273725195e-37,8.6479557868556897e-10,3.0734945646027331e-27,1.436295209986287e-20,9.5295444269583672e-22,6.6252065121314999e-24,7.8138527519745712e-13,4.9723214528546927e-28,0.0026487388079964968,0.00016851055285365112,6.9739775974458658e-12,4.4206043685280301e-07,4.8287126559657829e-16,1.494166074724078e-12,9.6339049572769151e-08,1.2257935290549067e-10,1.2197718178022768e-08,1.4437656481072296e-15,1.7240918379951718e-14,2.3391273877356847e-12,3.3071788731761091e-17,1.7589008574696601e-15
8.893802738590603e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33472466473644785,0.11599803888896106,0.022736297783939239,3.9384521858024978e-12,5.6873881833220483e-12,2.746236225464224e-10,2.2405596351618822e-09,3.6834578641921132e-19,1.198355889883655e-26,8.8525927857950993e-10,7.7561104282635973e-37,8.7507309653674058e-10,3.2184638703875901e-27,1.5039448701717254e-20,1.0185327075187688e-21,7.0358842415189201e-24,8.1244293115717189e-13,5.2712629220204799e-28,0.0026718136963646945,0.00017052479109001031,7.0217335463649462e-12,4.4953267752857741e-07,4.8617793176073026e-16,1.5356013836007771e-12,9.7660222515062511e-08,1.260821808695006e-10,1.264608195200032e-08,1.4917062484175504e-15,1.8089299816234933e-14,2.4542983166392966e-12,3.4869643328893886e-17,1.8453994146086556e-15
8.999872452398276e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33469973695171784,0.11597513234397434,0.02273529058110059,4.180646625536087e-12,5.9801989848735236e-12,2.8667931208451191e-10,2.3494805872787404e-09,3.8154592057114851e-19,1.2985420774493413e-26,8.9561277277698139e-10,8.3125554923186239e-37,8.8535106028901237e-10,3.3683626741812693e-27,1.5740548566803224e-20,1.0877318289065376e-21,7.4665676072948376e-24,8.4437754694813266e-13,5.5842150673720462e-28,0.0026947183433452394,0.00017253862469739076,7.0694719706356797e-12,4.5705464583775004e-07,4.8948339084996538e-16,1.5777706731539524e-12,9.8979847812890933e-08,1.2964675887752387e-10,1.3104855312227393e-08,1.540859731204408e-15,1.8967929903871282e-14,2.5737781069738455e-12,3.6742033166524151e-17,1.9349998337631037e-15
9.105942166205948e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33467497849713235,0.11595239477232842,0.022734283572378139,4.4345282400473454e-12,6.2851258064725856e-12,2.9913428518379394e-10,2.4622636230007541e-09,3.9505472879257288e-19,1.4058305726346262e-26,9.0596201010537775e-10,8.9015213648065064e-37,8.9562961048342488e-10,3.5232938164488103e-27,1.646689925213361e-20,1.1607021705520662e-21,7.9179661251874787e-24,8.7720428882154209e-13,5.9116512476444699e-28,0.0027174540043427924,0.00017455205561858631,7.1171930522353494e-12,4.6462629962576996e-07,4.9278765564035665e-16,1.6206764027172448e-12,1.0029775199717643e-07,1.3327354978020892e-10,1.3574121700984602e-08,1.5912512417813362e-15,1.9877456929318902e-14,2.6976792603778365e-12,3.8691067505883841e-17,2.0277708147234862e-15
9.212011880013621e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33465038812476483,0.11592982492789856,0.022733276756723899,4.7005051480471015e-12,6.6025549122752981e-12,3.1199772067840074e-10,2.5789932917909841e-09,4.0887564964963883e-19,1.5206361073695409e-26,9.1630700777967501e-10,9.5244829299380679e-37,9.0590888719705749e-10,3.6833608846116976e-27,1.721915937352355e-20,1.2375982002339036e-21,8.3908047856091583e-24,9.1093843063911667e-13,6.2540546306374185e-28,0.002740021925487654,0.00017656508578187669,7.1648969712078516e-12,4.7224759671601381e-07,4.9609073877566067e-16,1.6643208699067119e-12,1.0161376306773296e-07,1.3696301576778747e-10,1.4053962603998377e-08,1.6429064119095455e-15,2.0818531782138693e-14,2.8261160255733345e-12,4.0718884525567308e-17,2.1237814917735531e-15
9.318081593821294e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33462596459590915,0.1159074215737655,0.022732270133097757,4.9789939905043933e-12,6.9328814318173599e-12,3.252789228408194e-10,2.6997546656848463e-09,4.2301211784186227e-19,1.6433924761053518e-26,9.2664778292312397e-10,1.018296282896355e-36,9.1618903004485691e-10,3.8486682051487833e-27,1.7997998702750778e-20,1.3185785347622007e-21,8.8858241465190919e-24,9.4559535363654918e-13,6.6119182638265819e-28,0.0027624233437045119,0.0001785777171011874,7.2125839056840578e-12,4.7991849490547464e-07,4.993926527686903e-16,1.7087062102070446e-12,1.0292771053003967e-07,1.4071561836884384e-10,1.4544457531558356e-08,1.6958513669823979e-15,2.1791807759419992e-14,2.9592044088677367e-12,4.2827651034351099e-17,2.2231014184319669e-15
9.424151307628967e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33460170668101147,0.11588518348214739,0.022731263700467443,5.2704199607535976e-12,7.2765094879914743e-12,3.3898732203417401e-10,2.8246333205646615e-09,4.3746756422473442e-19,1.774553169797439e-26,9.3698435256805433e-10,1.0878532383493243e-36,9.2647017818143906e-10,4.0193208357853244e-27,1.8804098264859467e-20,1.4038059839973952e-21,9.4037804228472712e-24,9.811905461867934e-13,6.9857451442285907e-28,0.0027846594867806987,0.00018058995147624763,7.2602540319020247e-12,4.8763895196048364e-07,5.0269341000267056e-16,1.7538343966364089e-12,1.0423942543127583e-07,1.4453181844901772e-10,1.5045684000504054e-08,1.7501127332501107e-15,2.2797940369696356e-14,3.0970621846195525e-12,4.5019562171579161e-17,2.3258005520997572e-15
9.53022102143664e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33457761315960194,0.11586310943433184,0.022730257457808444,5.5752168320345975e-12,7.6338523257795373e-12,3.5313247536140861e-10,2.9537153173207982e-09,4.522454158321799e-19,1.9145920221179747e-26,9.4731673365667526e-10,1.1612812523961091e-36,9.3675247030287232e-10,4.1954245577692815e-27,1.9638150435606472e-20,1.4934475939239978e-21,9.9454455724610033e-24,1.0177396035631544e-12,7.3760482875277762e-28,0.0028067315734339191,0.00018260179079274691,7.3079075242269463e-12,4.9540892561246774e-07,5.0599302273258017e-16,1.7997072394897046e-12,1.0554874039560807e-07,1.4841207620964437e-10,1.5557717517082733e-08,1.8057176450844871e-15,2.3837587136458073e-14,3.2398089056675619e-12,4.7296841095300057e-17,2.43194923862003e-15
9.636290735244312e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33455368282022735,0.11584119822060883,0.022729251404103971,5.8938269824614591e-12,8.0053324417357875e-12,3.6772406731134939e-10,3.0870871829073614e-09,4.673490958988592e-19,2.06400386789112e-26,9.5764494304186954e-10,1.2387474723152372e-36,9.4703604464843266e-10,4.3770858682340666e-27,2.0500859039048598e-20,1.5876746887624955e-21,1.0511607378657062e-23,1.0552582277021669e-12,7.7833507964730127e-28,0.002828640813379483,0.00018461323692248944,7.3555445551709186e-12,5.0322837355373986e-07,5.0929150308647762e-16,1.8463263861599482e-12,1.0685548965871995e-07,1.5235685118632874e-10,1.608063156067977e-08,1.8626937522834206e-15,2.4911407401366762e-14,3.3875659137227336e-12,4.9661738658348929e-17,2.5416181967563972e-15
9.742360449051985e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33452991446038449,0.11581944864020401,0.022728245538344859,6.2267014174164063e-12,8.3913817142169494e-12,3.8277191040162854e-10,3.224835891300401e-09,4.8278202388232062e-19,2.2233052137376785e-26,9.6796899748798153e-10,1.3204241934717792e-36,9.5732103900233854e-10,4.5644119726469306e-27,2.1392939445269705e-20,1.6866629121030452e-21,1.1103069529163855e-23,1.0937622269662514e-12,8.2081859285528359e-28,0.0028503884073970312,0.00018662429172354724,7.403165295412529e-12,5.1109725343332337e-07,5.1258886306681453e-16,1.8936933210374564e-12,1.0815950910157548e-07,1.5636660224745665e-10,1.6614497568422439e-08,1.9210692274149466e-15,2.6020062127277413e-14,3.5404563497223197e-12,5.2116533072573548e-17,2.6548785025965571e-15
