Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24)
7.405779559129082e-08,0.09977366400000001,0.80000000000000004,0.0,0.27877128286073233,0.095814106225894188,0.096809344957722962,1.8635648019633432e-07,3.4888618757040111e-06,2.2679958093034805e-06,6.2937828380540441e-07,1.3115261928353339e-20,2.7291751651859181e-16,1.5703471361796455e-11,7.1008525801332508e-35,3.2425575394649206e-10,3.7814322391667134e-24,8.7350955024518196e-16,6.0443907915968364e-21,3.0555895051245856e-23,4.2487566171983344e-10,6.6965340613092605e-27,0.0041788262118042296,0.0063705096290381097,8.4492547266626329e-11,1.3517165705154528e-07,1.6619602836621006e-05,2.0599426233134935e-15,8.5415372728488044e-11,7.8091258098713859e-08,6.1735075670504852e-06,3.1209964500042776e-10,4.3097746718744746e-11
7.415610410626075e-08,0.09977366400000001,0.80000000000000004,0.0,0.2787631708256405,0.095814072442425749,0.096805291533179641,1.8730698632478097e-07,3.5087806600052701e-06,2.2773752718705048e-06,6.3153917822211177e-07,1.3166624926256173e-20,2.7471657093902105e-16,1.578630171901028e-11,7.2347125703160626e-35,3.2508924641439955e-10,3.8270364807907998e-24,8.7813049105396495e-16,6.0906992403275004e-21,3.0706087850727994e-23,4.2657553559709769e-10,6.7864459617015851e-27,0.0041788419035043833,0.0063785772262876595,8.4598598417623409e-11,1.3545638476435627e-07,1.6633082413520088e-05,2.0625295298371216e-15,8.5484929734587792e-11,7.8088361032794631e-08,6.188490413841888e-06,3.1365225256025365e-10,4.3257318238344084e-11
7.43527211362006e-08,0.09977366400000001,0.80000000000000004,0.0,0.27874695246004416,0.095814007635890083,0.096797185900729082,1.8921855001434504e-07,3.5488180708773435e-06,2.296173411423574e-06,6.358731911289402e-07,1.3269770492757024e-20,2.7834293148678968e-16,1.5952868954599878e-11,7.5094508608374023e-35,3.2675617254135544e-10,3.9196947609874216e-24,8.8741896442097257e-16,6.1841419838809262e-21,3.1008020076468211e-23,4.2998489888830892e-10,6.9695318198984513e-27,0.0041788704600029146,0.0063947097115103976,8.4810665864668714e-11,1.3602493745124911e-07,1.665983032556218e-05,2.0677023880643322e-15,8.5622989331522885e-11,7.8082576338732455e-08,6.2184998221402418e-06,3.1676859780727717e-10,4.3577549580065607e-11
7.454933816614047e-08,0.09977366400000001,0.80000000000000004,0.0,0.2787307416524441,0.095813946464189892,0.096789081889802231,1.9114423544212014e-07,3.5891218566226092e-06,2.3150233181963939e-06,6.4022350556949197e-07,1.3373477294548756e-20,2.8200718619637465e-16,1.6120647928429442e-11,7.7937951523932448e-35,3.2842298609599647e-10,4.0143149215612351e-24,8.9676964930251191e-16,6.2786931158107019e-21,3.1312020950509265e-23,4.3340704505916174e-10,7.1570438575894425e-27,0.0041788952930230314,0.0064108385857390218,8.5022686826295084e-11,1.3659228060327163e-07,1.6686297690242583e-05,2.0728739728730612e-15,8.5759648586433469e-11,7.8076804111771393e-08,6.2485674363925259e-06,3.1989973698487779e-10,4.389923375715677e-11
7.474595519608033e-08,0.09977366400000001,0.80000000000000004,0.0,0.27871453834576648,0.095813888873176115,0.096780979499612826,1.930841064823296e-07,3.6296919104113893e-06,2.3339243701922264e-06,6.4459012477305108e-07,1.3477747512774261e-20,2.8570960599987329e-16,1.6289642274059276e-11,8.0880507726734459e-35,3.3008964634727892e-10,4.1109319723710745e-24,9.0618265169994514e-16,6.3743613690320723e-21,3.1618098249376493e-23,4.3684192857429991e-10,7.3490756382370692e-27,0.0041789164567432599,0.0064269638506251059,8.5234661288538119e-11,1.3715840740173802e-07,1.671248585455841e-05,2.0780442839097751e-15,8.5894914238395927e-11,7.8071044213914305e-08,6.2786931602072328e-06,3.2304561458342843e-10,4.4222372881199697e-11
7.494257222602019e-08,0.09977366400000001,0.80000000000000004,0.0,0.27869834248369446,0.095813834809478249,0.096772878729378287,1.9503822710105032e-07,3.6705281152326497e-06,2.3528759459752189e-06,6.4897305186216225e-07,1.3582583342312175e-20,2.8945046258935641e-16,1.6459855603931752e-11,8.3925317222240312e-35,3.3175611286496119e-10,4.2095814173227266e-24,9.1565807646543488e-16,6.4711554997947582e-21,3.1926259751155619e-23,4.4028950375428223e-10,7.5457223918723443e-27,0.0041789340045634915,0.0064430855078228292,8.5446589238136214e-11,1.3772331130133942e-07,1.6738396184464356e-05,2.0832133208622675e-15,8.6028793121247004e-11,7.8065296509331611e-08,6.3088768972030323e-06,3.2620617502993031e-10,4.454696905598083e-11
7.513918925596005e-08,0.09977366400000001,0.80000000000000004,0.0,0.27868215401065738,0.095813784220493275,0.09676477957831954,1.9700666135586745e-07,3.711630344068955e-06,2.3718774247714462e-06,6.5337228985304722e-07,1.3687986991920532e-20,2.9323002841179293e-16,1.6631291509361676e-11,8.7075608894512751e-35,3.3342234552160606e-10,4.310299259170768e-24,9.2519602731650607e-16,6.5690842874377111e-21,3.2236513235441572e-23,4.4374972478332827e-10,7.7470810385695985e-27,0.0041789479891161732,0.0064592035589888996,8.5658470662524457e-11,1.3828698602757873e-07,1.676403006432442e-05,2.0883810834591535e-15,8.6161292160841741e-11,7.8059560864326836e-08,6.3391185510090455e-06,3.2938136273372218e-10,4.4873024377498914e-11
7.533580628589991e-08,0.09977366400000001,0.80000000000000004,0.0,0.27866597287182027,0.095813737054374598,0.09675668204566111,1.9898947339552974e-07,3.752998460071802e-06,2.3909281865683665e-06,6.5778784165601645e-07,1.3793960684380919e-20,2.9704857666397436e-16,1.6803953560529378e-11,9.0334702699866506e-35,3.3508830449450111e-10,4.4131220043387054e-24,9.3479660685066211e-16,6.6681565341441489e-21,3.2548866483287485e-23,4.4722254571698702e-10,7.9532502121428051e-27,0.0041789584622773197,0.0064753180057824577,8.5870305549827611e-11,1.3884942557415491e-07,1.6789388896366246e-05,2.0935475714693271e-15,8.6292418372325077e-11,7.8053837147303063e-08,6.3694180252651349e-06,3.3257112209585621e-10,4.5200540933972322e-11
7.553242331583977e-08,0.09977366400000001,0.80000000000000004,0.0,0.27864979901307407,0.09581369326002119,0.096748586130630934,2.0098672745960531e-07,3.794632316737221e-06,2.4100276122126578e-06,6.6221971007588157e-07,1.3900506656643201e-20,3.0090638128744067e-16,1.6977845306476481e-11,9.3706011904926614e-35,3.3675395026749555e-10,4.5180866677573118e-24,9.4445991656004934e-16,6.768381064696905e-21,3.2863327277153909e-23,4.5070792048972657e-10,8.1643302840646956e-27,0.0041789654751773634,0.0064914288498650061,8.6082093888853559e-11,1.3941062420030041e-07,1.6814474100138087e-05,2.0987127847014426e-15,8.6422178857415448e-11,7.8048125228729417e-08,6.3997752236222022e-06,3.3577539752276073e-10,4.5529520805846252e-11
7.572904034577963e-08,0.09977366400000001,0.80000000000000004,0.0,0.2786336323810249,0.095813652787066911,0.096740491832460362,2.0299848787813721e-07,3.8365317580815615e-06,2.4291750835063884e-06,6.6666789781236497e-07,1.4007627159970797e-20,3.0480371696340761e-16,1.7152970275104522e-11,9.7193045370982178e-35,3.3841924363275208e-10,4.6252307777215366e-24,9.5418605684616876e-16,6.8697667262341199e-21,3.3179903400858218e-23,4.5420580292243979e-10,8.3804233876157853e-27,0.0041789690782118851,0.0065075360929003215,8.6293835669086355e-11,1.3997057642807555e-07,1.6839287111968853e-05,2.1038767230033713e-15,8.6550580801704742e-11,7.8042424981108344e-08,6.4301900497424511e-06,3.3899413344353674e-10,4.5859966065799746e-11
7.592565737571949e-08,0.09977366400000001,0.80000000000000004,0.0,0.27861747292298483,0.095813615585869913,0.096732399150384202,2.0502481907130003e-07,3.8786966188174131e-06,2.4483699833014969e-06,6.7113240746050847e-07,1.4115324460086547e-20,3.0874085910769562e-16,1.7329331973176157e-11,1.0079940988585916e-34,3.400841456924137e-10,4.7345923807660328e-24,9.6397512703462297e-16,6.9723223880053034e-21,3.3498602639524213e-23,4.5771614672986781e-10,8.6016334422666235e-27,0.004178969321052153,0.0065236397365543613,8.6505530880679318e-11,1.4052927703961872e-07,1.6863829384431225e-05,2.1090393862616593e-15,8.6677631471972624e-11,7.8036736278943151e-08,6.4606624072996857e-06,3.422272743245384e-10,4.6191878778752945e-11
7.612227440565935e-08,0.09977366400000001,0.80000000000000004,0.0,0.27860132058696158,0.095813581607502266,0.096724308083640576,2.0706578554905641e-07,3.9211267245295917e-06,2.4676116955925742e-06,6.75613241511082e-07,1.4223600837319026e-20,3.1271808386566237e-16,1.7506933886319205e-11,1.0452881254368182e-34,3.4174861786018735e-10,4.8462100465589716e-24,9.7382722538990199e-16,7.0760569411278271e-21,3.3819432779531895e-23,4.6123890552793741e-10,8.8280661782920845e-27,0.0041789662526555147,0.0065397397824951886,8.6717179514447901e-11,1.4108672107435781e-07,1.6888102385808163e-05,2.1142007744009814e-15,8.6803338213518323e-11,7.8031058998705967e-08,6.4911921999795741e-06,3.4547476468411061e-10,4.6525261001874324e-11
7.631889143559921e-08,0.09977366400000001,0.80000000000000004,0.0,0.27858517532164911,0.095813550803739711,0.096716218631470854,2.0912145191081363e-07,3.9638218918510605e-06,2.486899605607966e-06,6.8011040235098843e-07,1.4332458586749535e-20,3.1673566810713756e-16,1.7685779479033171e-11,1.0838506317287399e-34,3.4341262186284516e-10,4.9601228728137695e-24,9.8374244913018978e-16,7.1809792983438205e-21,3.414240160846759e-23,4.6477403284101308e-10,9.0598291616163449e-27,0.0041789599212756672,0.0065558362323928678,8.6928781561862694e-11,1.4164290382618113e-07,1.6912107599562778e-05,2.1193608873835914e-15,8.6927708447508614e-11,7.8025393018806178e-08,6.5217793314799344e-06,3.4873654910716571e-10,4.6860114784587663e-11
7.651550846553907e-08,0.09977366400000001,0.80000000000000004,0.0,0.27856903707641811,0.095813523127051492,0.096708130793119726,2.111918828450813e-07,4.0067819286387857e-06,2.5062330998991828e-06,6.8462389226366911e-07,1.4441900018359532e-20,3.2079388942136251e-16,1.7865872194698458e-11,1.1237207681318464e-34,3.4507611974164461e-10,5.07637049021859e-24,9.9372089444219659e-16,7.2870983937775557e-21,3.4467516915073977e-23,4.6832148210906362e-10,9.2970318188894765e-27,0.00417895037447274,0.0065719290879193894,8.7140337015041985e-11,1.4219782084057294e-07,1.6935846523811907e-05,2.1245197252087591e-15,8.7050749668344886e-11,7.8019738219559538e-08,6.5524237055109956e-06,3.5201257225929085e-10,4.7196442168579283e-11
7.671212549547893e-08,0.09977366400000001,0.80000000000000004,0.0,0.27855290580130648,0.095813498530590568,0.096700044567835042,2.1327714312912853e-07,4.0500066341493907e-06,2.5256115664286074e-06,6.8915371342950703e-07,1.4551927457178605e-20,3.248930261119339e-16,1.8047215455588024e-11,1.1649387624272641e-34,3.4673907385366679e-10,5.1949930673835368e-24,1.0037626564960022e-15,7.3944231826933045e-21,3.479478648920068e-23,4.7188120669474182e-10,9.5397854627975967e-27,0.0041789376591232679,0.0065880183507485753,8.7351845866744932e-11,1.4275146791171294e-07,1.6959320670803419e-05,2.1296772879122236e-15,8.7172469441048003e-11,7.8014094483157092e-08,6.5831252257956799e-06,3.5530277890058208e-10,4.7534245187805184e-11
7.690874252541879e-08,0.09977366400000001,0.80000000000000004,0.0,0.27853678144701061,0.095813476968183584,0.096691959954867901,2.1537729762864197e-07,4.0934957992145784e-06,2.5450343946554796e-06,6.936998679262288e-07,1.4662543243433004e-20,3.2903335719175258e-16,1.8229812662881656e-11,1.2075459455589564e-34,3.4840144687307603e-10,5.3160313158054517e-24,1.0138678294599147e-15,7.5029626412537283e-21,3.5124218121754739e-23,4.7545315989037382e-10,9.7882033176078769e-27,0.0041789218214300051,0.0066041040225559827,8.75633081103635e-11,1.4330384107954248e-07,1.6982531566397451e-05,2.1348335755656146e-15,8.7292875398663291e-11,7.8008461693635199e-08,6.6138837960698561e-06,3.5860711389915339e-10,4.7873525868497939e-11
7.710535955535865e-08,0.09977366400000001,0.80000000000000004,0.0,0.27852066396487574,0.09581345839432133,0.096683876953472483,2.1749241129738396e-07,4.1372492064162514e-06,2.5645009756201755e-06,6.9826235772930604e-07,1.4773749732694645e-20,3.3321516237797821e-16,1.8413667196682626e-11,1.2515847779289875e-34,3.5006320179229826e-10,5.4395264948500581e-24,1.0240365065153279e-15,7.6127257662788111e-21,3.5455819604651432e-23,4.7903729492486137e-10,1.0042400544948774e-26,0.0041789029069315888,0.0066201861050188132,8.7774723739915634e-11,1.4385493662680032e-07,1.7005480749551768e-05,2.1399885882758997e-15,8.7411975239685788e-11,7.8002839736845487e-08,6.644699320082613e-06,3.6192552224432475e-10,4.8214286229173982e-11
7.730197658529851e-08,0.09977366400000001,0.80000000000000004,0.0,0.27850455330688734,0.095813442764149132,0.096675795562906119,2.1962254917685091e-07,4.1812666302612397e-06,2.5840107020267614e-06,7.0284118471235319e-07,1.4885549296030681e-20,3.3743872208698995e-16,1.8598782416036881e-11,1.2970988762161864e-34,3.5172430192312221e-10,5.5655204167513287e-24,1.0342687798715833e-15,7.7237215750053401e-21,3.5789598730765331e-23,4.8263356497049362e-10,1.0302494269826013e-26,0.004178880960512092,0.0066362645998158274,8.7986092750037442e-11,1.4440475107602785e-07,1.7028169771811227e-05,2.1451423261848075e-15,8.7529776725506241e-11,7.7997228500425504e-08,6.6755717015965194e-06,3.6525794905948758e-10,4.8556528280640543e-11
7.749859361523837e-08,0.09977366400000001,0.80000000000000004,0.0,0.27848844942566242,0.095813430033457561,0.096667715782429123,2.2176777639593225e-07,4.2255478373555872e-06,2.603562968323832e-06,7.0743635064752761e-07,1.4997944320153524e-20,3.4170431742935403e-16,1.8785161658954522e-11,1.3441330407264278e-34,3.5338471089772171e-10,5.6940554516278551e-24,1.0445647407808217e-15,7.8359591048470382e-21,3.6125563293881415e-23,4.8624192314966745e-10,1.0568603606875068e-26,0.0041788560264104093,0.0066523395086272386,8.8197415135975714e-11,1.4495328118654728e-07,1.7050600196801735e-05,2.15029478946826e-15,8.7646287677878943e-11,7.7991627873769593e-08,6.7065008443878752e-06,3.6860433961464519e-10,4.8900254026002557e-11
7.769521064517824e-08,0.09977366400000001,0.80000000000000004,0.0,0.27847235227444045,0.095813420158673002,0.096659637611304874,2.239281581705695e-07,4.2700925865783355e-06,2.6231571707836291e-06,7.1204785720592386e-07,1.5110937207571432e-20,3.4601223020479866e-16,1.8972808242433689e-11,1.3927332832831101e-34,3.5504439266960239e-10,5.8251745325161162e-24,1.0549244795528265e-15,7.9494474131552507e-21,3.6463721088646488e-23,4.8986232254151822e-10,1.0840849686851276e-26,0.0041788281482295275,0.0066684108331346338,8.840869089358034e-11,1.4550052395141331e-07,1.7072773599728525e-05,2.1554459783357996e-15,8.7761515976411729e-11,7.7986037748000234e-08,6.7374866522469759e-06,3.7196463933864229e-10,4.9245465460669993e-11
7.78918276751181e-08,0.09977366400000001,0.80000000000000004,0.0,0.27845626180707522,0.09581341309684864,0.096651561048799753,2.261037598034157e-07,4.3149006292547329e-06,2.6427927075794305e-06,7.1667570595797141e-07,1.5224530376739542e-20,3.5036274289719628e-16,1.9161725462486819e-11,1.442946855666284e-34,3.5670331151447095e-10,5.9589211604204817e-24,1.0653480855698491e-15,8.06419557698032e-21,3.6804079910520774e-23,4.9349471618845778e-10,1.1119355683358286e-26,0.0041787973689456576,0.0066844785750208632,8.8619920019296527e-11,1.4604647659434035e-07,1.7094691566879131e-05,2.1605958930300116e-15,8.7875469556079094e-11,7.7980458015939937e-08,6.7685290289783615e-06,3.753387938310608e-10,4.9592164572364519e-11
7.808844470505796e-08,0.09977366400000001,0.80000000000000004,0.0,0.27844017797802634,0.095813408805655531,0.096643486094183009,2.2829464668349524e-07,4.3599717093288109e-06,2.6624689788612197e-06,7.2131989837382661e-07,1.5338726262211417e-20,3.54756138669555e-16,1.9351916594169053e-11,1.4948222786086596e-34,3.5836143203103022e-10,6.0953394093797656e-24,1.0758356473014127e-15,8.1802126928336227e-21,3.7146647555729624e-23,4.9713905710261994e-10,1.1404246839815701e-26,0.004178763730917222,0.0067005427359699598,8.8831102510157266e-11,1.465911365666083e-07,1.7116355695131067e-05,2.1657445338259525e-15,8.7988156404758764e-11,7.7974888572083193e-08,6.7996278784010656e-06,3.7872674887380667e-10,4.9940353341126623e-11
7.828506173499782e-08,0.09977366400000001,0.80000000000000004,0.0,0.2784241007423508,0.095813407243373519,0.096635412746726934,2.3050088428586378e-07,4.4053055635352689e-06,2.6821853868296388e-06,7.2598043582376695e-07,1.5453527314791104e-20,3.5919270135901839e-16,1.9543384891609025e-11,1.5484093713568604e-34,3.6001871914169951e-10,6.2344739315501994e-24,1.0863872523190913e-15,8.2975078764502928e-21,3.7491431821215574e-23,5.0079529827221318e-10,1.1695650496666549e-26,0.0041787272758937498,0.0067166033176670322,8.9042238363775367e-11,1.4713450154394597e-07,1.7137767591464303e-05,2.1708919010305676e-15,8.8099584560792011e-11,7.7969329312569071e-08,6.8307831043488637e-06,3.8212845044237265e-10,5.029003373932253e-11
7.848167876493768e-08,0.09977366400000001,0.80000000000000004,0.0,0.27840803005569498,0.095813408368882691,0.096627341005706552,2.327225381712688e-07,4.4509019215706144e-06,2.7019413358082126e-06,7.3065731957858123e-07,1.556893600168563e-20,3.6367271547187431e-16,1.9736133588041714e-11,1.6037592818064984e-34,3.6167513809326188e-10,6.3763699623046244e-24,1.0970029873112577e-15,8.416090262552652e-21,3.7838440504590375e-23,5.0446339266777983e-10,1.1993696118825367e-26,0.0041786880450245959,0.0067326603217981781,8.9253327578335865e-11,1.476765694233967e-07,1.7158928872478731e-05,2.1760379949821166e-15,8.820976211056961e-11,7.796378013515425e-08,6.8619946106705149e-06,3.8554384471678231e-10,5.0641207731651189e-11
7.867829579487754e-08,0.09977366400000001,0.80000000000000004,0.0,0.27839196587428638,0.095813412141654591,0.096619270870399787,2.3495967398581007e-07,4.4967605062634785e-06,2.7217362323138683e-06,7.3535055080995965e-07,1.5684954806657994e-20,3.681964661785746e-16,1.9930165895843564e-11,1.6609245172197752e-34,3.6333065445743822e-10,6.5210733253477826e-24,1.1076829380977922e-15,8.5359690046143998e-21,3.8187681404087449e-23,5.081432932483626e-10,1.2298515323367751e-26,0.0041786460788675768,0.0067487137500503811,8.946437015258791e-11,1.4821733832016563e-07,1.7179841163916613e-05,2.1811828160495916e-15,8.83186971861418e-11,7.7958240939186081e-08,6.8932623012300059e-06,3.8897287809222203e-10,5.0993877275151044e-11
7.88749128248174e-08,0.09977366400000001,0.80000000000000004,0.0,0.27837590815492602,0.095813418521743909,0.096611202340087396,2.3721235746060094e-07,4.5428810337441103e-06,2.7415694851257335e-06,7.4006013059088311e-07,1.5801586230180667e-20,3.7276423930876383e-16,2.0125485006569689e-11,1.7199589755343731e-34,3.64985234131391e-10,6.6686304378475323e-24,1.1184271896447572e-15,8.6571532746255235e-21,3.8539162318514404e-23,5.1183495296757425e-10,1.2610241907462049e-26,0.0041786014173974531,0.006764763604111425,8.9675366085837315e-11,1.4875680656445121e-07,1.7200506100190278e-05,2.1863263646321428e-15,8.8426397962854796e-11,7.7952711625576455e-08,6.92458607990679e-06,3.9241549718935214e-10,5.1348044319207083e-11
