Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CO2X(24),H2X(49),CHOX(53),CH4OX(60)
3.990079663653854e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31135445783942184,0.10966844608452213,0.0067566435003406401,3.5179264978401447e-05,0.0074333244581883621,1.1639161618191372e-06,0.0036829169379215048,2.0330150781552823e-08,5.0976900653609941e-17,7.1229132516866819e-06,2.7705161627561983e-16,1.1494148767181513e-08,1.7331797541047341e-13,9.1864414484606269e-07,5.4672387838215857e-14,1.0353463223897862e-14,7.2089391531636338e-06,2.0359690679476454e-11,0.0052749529520786497,0.020933303201745763,3.5460635655427611e-08,1.3211465410610028e-06,3.2033101036619058e-07,2.8024104229619689e-06,2.3901829615686725e-12,1.1722222932367842e-09,1.7590290475847455e-07,1.7294960560882017e-07,2.8255626189956762e-09,2.0322894800405659e-10,1.6787155168020162e-08,2.2950040243104586e-13,1.4844612687694045e-11
3.999461006163727e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31135978182389479,0.10965788448078929,0.0067425251852409815,3.5383349141815228e-05,0.0074552803092368383,1.16413806897503e-06,0.0036936909859771961,2.0406482962260188e-08,5.1244673161212202e-17,7.1227591849296407e-06,2.7912369671544289e-16,1.1494215531191027e-08,1.7397367827960434e-13,9.216199683678932e-07,5.4832802531343086e-14,1.0411454927959632e-14,7.2090031155734603e-06,2.0505654416979437e-11,0.0052745329635066921,0.020928397368378863,3.5449279886765756e-08,1.3210553186992647e-06,3.212688201543469e-07,2.8029124569057516e-06,2.3894348278045686e-12,1.1723231607767166e-09,1.7589041796999299e-07,1.7344970750743227e-07,2.8338770184753995e-09,2.0387709660599076e-10,1.6790628689743355e-08,2.3020132741999966e-13,1.4892954594216372e-11
4.0088423486736e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31136518060510826,0.10964732491365946,0.0067284497376349488,3.5588000804622792e-05,0.0074772294077880778,1.1643653559782975e-06,0.0037044610958916055,2.0482808004082822e-08,5.1513310533426801e-17,7.1225811676036247e-06,2.8120353638977932e-16,1.1494290270430335e-08,1.7462895156405415e-13,9.2459454651282225e-07,5.4993198794159014e-14,1.0469608769984191e-14,7.2090510761223405e-06,2.0652169144041936e-11,0.0052741143343882262,0.020923415375664209,3.5437799695394424e-08,1.3209616726804743e-06,3.2220643625897563e-07,2.8034203855420865e-06,2.3886785609168016e-12,1.1724264413816511e-09,1.7587798266163691e-07,1.7394967668548636e-07,2.8421893619275882e-09,2.0452505607043092e-10,1.6794184042858799e-08,2.3090272014787522e-13,1.4941281609582608e-11
4.018223691183473e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31137065365085786,0.10963676742657215,0.0067144169423512604,3.5793219229212238e-05,0.0074991716814640785,1.1645979893295077e-06,0.0037152272321746586,2.0559125391779564e-08,5.1782814081918439e-17,7.1223793686416701e-06,2.8329112264611736e-16,1.1494372942330822e-08,1.7528378888957601e-13,9.2756786328551555e-07,5.5153576225574243e-14,1.0527924644078569e-14,7.2090831347756799e-06,2.0799234496835623e-11,0.005273697057360487,0.020918357763192771,3.5426196025047689e-08,1.3208656183011487e-06,3.2314385582540875e-07,2.8039341741546695e-06,2.3879142222265071e-12,1.1725321207360191e-09,1.7586559856073212e-07,1.7444951162572696e-07,2.8504996230481486e-09,2.0517282362155528e-10,1.6797820720907073e-08,2.3160457969004623e-13,1.498959348327845e-11
4.027605033693346e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31137620043240749,0.10962621206264886,0.0067004265855720923,3.5999003675328046e-05,0.0075211070584285554,1.1648359358847361e-06,0.0037259893596101284,2.0635434613828483e-08,5.2053185118851962e-17,7.122153955761631e-06,2.8538644272753854e-16,1.1494463504727748e-08,1.7593818393317056e-13,9.3053990281334839e-07,5.5313934427892018e-14,1.0586402443839963e-14,7.2090993907694039e-06,2.0946850106195551e-11,0.0052732811251084257,0.020913225067039048,3.5414469813138139e-08,1.320767170745716e-06,3.2408107601781799e-07,2.8044537883257469e-06,2.3871418726399573e-12,1.172640184649814e-09,1.7585326539646101e-07,1.7494921082122979e-07,2.8588077757121997e-09,2.0582039650620924e-10,1.6801538222809842e-08,2.3230690512408706e-13,1.5037889966564313e-11
4.036986376203219e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3113818204244671,0.10961565886469556,0.0066864784548243466,3.6205353400099389e-05,0.0075430354673832372,1.1650791628510567e-06,0.00373674744325375,2.0711735162405123e-08,5.2324424956891719e-17,7.121905095475935e-06,2.8748948377382563e-16,1.1494561915855622e-08,1.7659213042280932e-13,9.3351064934565956e-07,5.5474273006785463e-14,1.0645042062360477e-14,7.2090999426161649e-06,2.1095015597663081e-11,0.0052728665303643923,0.020908017819784054,3.5402621990787724e-08,1.320666345087481e-06,3.2501809401908355e-07,2.8049791939330318e-06,2.3863615726504707e-12,1.172750619056593e-09,1.7584098289981073e-07,1.7544877277533459e-07,2.8671137939728738e-09,2.0646777199338614e-10,1.6805336052801594e-08,2.3300969553225894e-13,1.5086170812464745e-11
4.0463677187130915e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31138751310516999,0.10960510787520464,0.006672572338970984,3.641226765806813e-05,0.0075649568375641789,1.1653276377821024e-06,0.0037475014484313475,2.0788026533360919e-08,5.2596534909199677e-17,7.1216329531012621e-06,2.8960023282256455e-16,1.1494668134343645e-08,1.7724562213715928e-13,9.3648008725300559e-07,5.56345915712771e-14,1.0703843392231811e-14,7.2090848881114945e-06,2.1243730591528653e-11,0.0052724532659078442,0.020902736550538065,3.5390653482873063e-08,1.3205631562894217e-06,3.2595490703067254e-07,2.8055103571463697e-06,2.3855733823416006e-12,1.1728634100123847e-09,1.7582875080356004e-07,1.7594819600157737e-07,2.8754176520601471e-09,2.0711494737403281e-10,1.6809213720362482e-08,2.3371294999959364e-13,1.5134435775757975e-11
4.065130403732837e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31139911446202151,0.1095840126900243,0.006644885314028035,3.6827786778995143e-05,0.0076087781811989075,1.1658402034597152e-06,0.0037689970860311315,2.0940579744066299e-08,5.314337041174944e-17,7.121019477430083e-06,2.9384480257330981e-16,1.1494903829863575e-08,1.7855121660648362e-13,9.4241497527669684e-07,5.5955167109747302e-14,1.0821930753919657e-14,7.2090083476806831e-06,2.1542807541615059e-11,0.0052716306992086756,0.020891954045296441,3.5366358078878946e-08,1.3203497485801247e-06,3.2782790698289488e-07,2.8065898225144803e-06,2.3839735690676521e-12,1.1730960064000506e-09,1.758044367523066e-07,1.7694662037519925e-07,2.8920187855116058e-09,2.084086870886224e-10,1.6817206631946973e-08,2.351208474698666e-13,1.5230917082341227e-11
4.083893088752583e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31141100039564951,0.10956292684085646,0.0066173638480420726,3.7245555023751127e-05,0.0076525705337696839,1.1663733801134886e-06,0.0037904760003476434,2.1093090285458035e-08,5.3693702141708087e-17,7.1203148277280019e-06,2.9812004627800426e-16,1.1495170268045524e-08,1.7985491857392569e-13,9.4834444424522298e-07,5.6275657981569098e-14,1.0940663659805646e-14,7.2088705377284711e-06,2.1844077815368144e-11,0.0052708133681769595,0.020880881715640971,3.5341590876833222e-08,1.3201270651520171e-06,3.2970005385334607e-07,2.8076919195230558e-06,2.3823429053966691e-12,1.1733378646631416e-09,1.7578032114045432e-07,1.7794447225176237e-07,2.9086109733989463e-09,2.0970159441159283e-10,1.6825513135829543e-08,2.3653059028516795e-13,1.5327331959216165e-11
4.102655773772329e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31142316685209759,0.10954185065656777,0.0065900062991426697,3.7665566338343131e-05,0.0076963333480315511,1.1669269202112638e-06,0.0038119379235229101,2.1245554254495288e-08,5.4247540622186909e-17,7.1195202844464775e-06,3.0242585666925465e-16,1.1495467131680739e-08,1.8115668006581321e-13,9.5426837341189334e-07,5.6596061177095975e-14,1.1060041233080807e-14,7.2086722154157769e-06,2.2147538190382662e-11,0.0052700012167129183,0.020869523671804665,3.5316359055122312e-08,1.3198952218343755e-06,3.3157132591055808e-07,2.8088163877555881e-06,2.380681857528469e-12,1.1735888775326512e-09,1.7575640189374832e-07,1.7894174009981613e-07,2.9251940158099423e-09,2.1099364844647236e-10,1.6834129490073866e-08,2.3794217125025633e-13,1.5423678506678479e-11
4.121418458792075e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31143560983006957,0.10952078446120871,0.0065628110460218755,3.8087814630005112e-05,0.0077400660849444285,1.1675005813623884e-06,0.0038333825918452497,2.1397967804907775e-08,5.4804896384181139e-17,7.1186371098017859e-06,3.0676212494824791e-16,1.1495794109458423e-08,1.8245645389328232e-13,9.6018664389938135e-07,5.6916373738058151e-14,1.1180062589369556e-14,7.2084141269989518e-06,2.2453185364261259e-11,0.0052691941894414526,0.020857883970632259,3.5290669696136435e-08,1.3196543327801131e-06,3.3344170170895835e-07,2.8099629711958533e-06,2.3789908853715797e-12,1.1738489395820249e-09,1.7573267696554555e-07,1.7993841254471282e-07,2.9417677155515848e-09,2.122848286337919e-10,1.6843052030566859e-08,2.393555832241018e-13,1.5519954852090515e-11
4.140181143811821e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31144832538024325,0.10949972857407893,0.0065357764876692445,3.8512293768046984e-05,0.0077837682135615399,1.1680941261913002e-06,0.0038548097456925236,2.155032714652671e-08,5.5365779966548251e-17,7.1176665480625735e-06,3.1112874081856681e-16,1.1496150895834123e-08,1.8375419364357708e-13,9.6609913867682506e-07,5.7236592756855858e-14,1.1300726836872026e-14,7.2080970080120361e-06,2.2761015955926087e-11,0.0052683922317027345,0.020845966616276562,3.5264529787547528e-08,1.3194045104940117e-06,3.3531116008515421e-07,2.8111314181403698e-06,2.3772704426294555e-12,1.174117947190094e-09,1.7570914433644246e-07,1.8093447836655815e-07,2.9583318781144209e-09,2.135751147462365e-10,1.685227716910493e-08,2.4077081911958223e-13,1.5616159149557967e-11
4.158943828831566e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31146130960459106,0.10947868330979112,0.0065089010431099818,3.8938997584691393e-05,0.0078274392109193465,1.1687073222147665e-06,0.0038762191294761665,2.170262854462171e-08,5.5930201915987356e-17,7.1166098258321583e-06,3.155255925196329e-16,1.149653719090145e-08,1.8504985367138679e-13,9.7200574253716102e-07,5.7556715375852792e-14,1.1422033076504442e-14,7.2077215834455254e-06,2.3071026506916205e-11,0.0052675952895429156,0.020833775560886319,3.5237946223570605e-08,1.319145865860299e-06,3.3717968015426869e-07,2.8123214811127965e-06,2.3755209768855175e-12,1.1743957985048385e-09,1.7568580201390442e-07,1.819299264981921e-07,2.9748863116374133e-09,2.1486448688388101e-10,1.6861801391535641e-08,2.4218787190322909e-13,1.5712289579610017e-11
4.177706513851312e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31147455865571028,0.1094576489783346,0.0064821831511461866,3.9367919875898683e-05,0.0078710785619289948,1.169339941722685e-06,0.0038976104915859895,2.1854868319243539e-08,5.649817278702279e-17,7.1154681523256465e-06,3.199525668597761e-16,1.1496952700267128e-08,1.863433890902253e-13,9.7790634207468175e-07,5.7876738786684352e-14,1.1543980402037494e-14,7.2072885679216965e-06,2.3383213482670829e-11,0.005266803309704934,0.020821314705285712,3.5210925806209866e-08,1.3188785081696941e-06,3.3904724130632857e-07,2.8135329167802743e-06,2.3737429296870812e-12,1.1746823934079825e-09,1.7566264803190204e-07,1.8292474602319794e-07,2.9914308268733049e-09,2.1615292546945529e-10,1.6871621255953348e-08,2.4360673459490523e-13,1.5808344348882932e-11
4.196469198871058e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31148806873616147,0.10943662588513749,0.0064556212701012512,3.9799054402179406e-05,0.0079146857592693014,1.1699917616624432e-06,0.0039189835843357534,2.2007042844572975e-08,5.7069703141991004e-17,7.1142427196418367e-06,3.2440954924892086e-16,1.1497397134929342e-08,1.8763475576385701e-13,9.838008256628409e-07,5.8196660229579074e-14,1.1666567900232716e-14,7.2067986658664858e-06,2.3697573273798034e-11,0.0052660162396194338,0.020808587899645174,3.5183475246488011e-08,1.3186025451459414e-06,3.4091382320270732e-07,2.8147654858719003e-06,2.3719367366280852e-12,1.1749776334804888e-09,1.7563968045055054e-07,1.8391892617394146e-07,3.0079652371544844e-09,2.1744041124370383e-10,1.6881733390948682e-08,2.4502740026754909e-13,1.5904321689807237e-11
4.215231883890804e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31150183609781501,0.10941561433112842,0.0064292138775674315,4.0232394889394889e-05,0.0079582603032812525,1.1706625635267644e-06,0.0039403381639095359,2.2159148548275832e-08,5.7644803551029826e-17,7.1129347030299997e-06,3.2889642373088544e-16,1.1497870211159414e-08,1.8892391029776597e-13,9.8968908343228149e-07,5.8516476992686713e-14,1.1789794650976851e-14,7.2062525716779101e-06,2.4014102197328949e-11,0.0052652340273958024,0.020795598944143599,3.5155601165659841e-08,1.3183180829718179e-06,3.4277940577262048e-07,2.8160189530990913e-06,2.3701028274306946e-12,1.1752814219688692e-09,1.7561689735575566e-07,1.8491245632963877e-07,3.0244893583593801e-09,2.1872692526078568e-10,1.6892134493910764e-08,2.4644986204689652e-13,1.6000219860298343e-11
4.23399456891055e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31151585704120643,0.10939461461279733,0.0064029594701565202,4.0667935029545749e-05,0.0080018017018639986,1.1713521332448707e-06,0.0039616739903088442,2.2311181910864045e-08,5.8223484592069266e-17,7.1115452611516665e-06,3.33413073015295e-16,1.149837165038652e-08,1.9021081003067043e-13,9.9557100724911283e-07,5.8836186411414549e-14,1.1913659727414282e-14,7.2056509698912292e-06,2.4332796497957462e-11,0.0052644566218133177,0.020782351589622189,3.5127310096409826e-08,1.3180252263146312e-06,3.4464396920967305e-07,2.8172930870778348e-06,2.3682416260257615e-12,1.1755936637522952e-09,1.7559429685886271e-07,1.8590532601445365e-07,3.0410030088793391e-09,2.2001244888374456e-10,1.6902821329379609e-08,2.4787411311120719e-13,1.6096037143450781e-11
4.2527572539302955e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31153012791489926,0.10937362702225512,0.0063768565632535404,4.1105668481548857e-05,0.0080453094703723249,1.1720602610768004e-06,0.003982990827300476,2.2463139465062734e-08,5.8805756850824273e-17,7.110075536337652e-06,3.3795937850911737e-16,1.1498901179085434e-08,1.9149541302608477e-13,1.0014464906934078e-06,5.91557858677754e-14,1.2038162196077502e-14,7.204994535340895e-06,2.4653652349265881e-11,0.0052636839723124015,0.020768849538229973,3.5098608484034228e-08,1.3177240783512296e-06,3.4650749396845735e-07,2.8185876602527891e-06,2.3663535506321776e-12,1.1759142653104953e-09,1.7557187709631081e-07,1.8689752489562186e-07,3.0575060095859898e-09,2.2129696378003738e-10,1.6913790727446279e-08,2.4930014669101016e-13,1.6191771847235709e-11
4.271519938950041e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3115446451148568,0.1093526518472929,0.0063509036907734668,4.1545588872002772e-05,0.0080887831315155107,1.1727867415107868e-06,0.0040042884423651072,2.2615017795183324e-08,5.9391630920790205e-17,7.1085266548403974e-06,3.4253522034781727e-16,1.1499458528667132e-08,1.9277767806393253e-13,1.0073154290379333e-06,5.9475272789744223e-14,1.2163301117015797e-14,7.2042839333194033e-06,2.4976665854936401e-11,0.0052629160289859615,0.020755096444061278,3.5069502687607975e-08,1.3174147407925323e-06,3.4836996076119987e-07,2.8199024488231537e-06,2.3644390138351461e-12,1.1762431346924109e-09,1.755496362292922e-07,1.8788904278160266e-07,3.0739981837990765e-09,2.2258045191712325e-10,1.6925039582199365e-08,2.5072795606883923e-13,1.6287422304201923e-11
4.290282623969787e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31155940508382107,0.1093316893714401,0.0063250994049209438,4.1987689795941798e-05,0.0081322222152576396,1.1735313731636076e-06,0.0040255666066466031,2.2766813536502603e-08,5.9981117403240625e-17,7.1068997270817184e-06,3.4714047742613103e-16,1.1500043435372261e-08,1.940575646322095e-13,1.013177719227112e-06,5.9794644650622851e-14,1.2289075543921976e-14,7.2035198197330932e-06,2.5301833049948643e-11,0.0052621527425708589,0.020741095913784972,3.5039998981136296e-08,1.3170973139075841e-06,3.502313505544565e-07,2.8212372326702734e-06,2.3624984226633646e-12,1.1765801814855858e-09,1.7552757244341515e-07,1.8887986962025759e-07,3.0904793572547686e-09,2.2386289555810999e-10,1.6936564850216502e-08,2.5215753457897918e-13,1.6382986871180153e-11
4.309045308989533e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31157440431070038,0.10931073987402209,0.0062994422759529503,4.2431964817578933e-05,0.0081756262587193065,1.1742939586838239e-06,0.0040468250949020415,2.2918523374647879e-08,6.0574226907227378e-17,7.1051958478960635e-06,3.5177502742846079e-16,1.1500655640167346e-08,1.9533503291869841e-13,1.0190332598562071e-06,6.0113898968414193e-14,1.2415484524257308e-14,7.2027028412549265e-06,2.5629149901763042e-11,0.0052613940644394824,0.020726851507265786,3.5010103554691282e-08,1.3167718965471561e-06,3.5209164456585835e-07,2.8225917952869323e-06,2.3605321786651455e-12,1.1769253167862828e-09,1.7550568394837218e-07,1.8986999549705585e-07,3.1069493580744252e-09,2.2514427725746174e-10,1.6948363549099515e-08,2.5358887560721644e-13,1.6478463928990774e-11
4.327807994009279e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31158963932996359,0.10928980363021669,0.0062739308919444216,4.2878407471037507e-05,0.0082189948060806886,1.1750743046577909e-06,0.0040680636854524494,2.3070144044988044e-08,6.1170970049582473e-17,7.1034160967693774e-06,3.5643874685888994e-16,1.1501294888643675e-08,1.9661004380273663e-13,1.0248819511507392e-06,6.0433033305205479e-14,1.2542527099374651e-14,7.2018336354743736e-06,2.5958612311490428e-11,0.0052606399465914035,0.02071236673817764,3.4979822515533662e-08,1.3164385861668905e-06,3.5395082426090054e-07,2.823965923708273e-06,2.3585406779834799e-12,1.177278453170288e-09,1.754839689776116e-07,1.9085941063330505e-07,3.1234080167338144e-09,2.2642457985676286e-10,1.6960432756051566e-08,2.550219725905921e-13,1.6573851882154743e-11
4.3465706790290245e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3116051067210438,0.10926888091111008,0.0062485638585567599,4.3327011261072092e-05,0.0082623274084860018,1.1758722215183513e-06,0.0040892821601342102,2.3221672332030634e-08,6.1771357454922213e-17,7.1015615380737079e-06,3.6113151107082054e-16,1.1501960930918752e-08,1.9788255884703806e-13,1.0307236949461232e-06,6.0752045266560061e-14,1.2670202304639767e-14,7.2009128310444426e-06,2.6290216115047791e-11,0.0052598903416451572,0.020697645074609188,3.4949161889219965e-08,1.3160974788500098e-06,3.5580887134978203e-07,2.8253594084443321e-06,2.356524311430072e-12,1.1776395046644023e-09,1.7546242578801505e-07,1.918481053844083e-07,3.1398551660327811e-09,2.2770378648053871e-10,1.6972769606494912e-08,2.5645681901715726e-13,1.666914915860791e-11
