Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24),CHOX(50),COX(47),C2H6X(49)
1.1348031446227309e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12540686960198918,0.097512894736498518,0.067298412668306606,3.6740757306250878e-06,0.00025651336111108823,3.1413024190202123e-10,5.1335006158984234e-07,2.1249713431667428e-09,2.4288961444571553e-26,3.1201703838674578e-11,7.9914387005580773e-31,5.3989825756963189e-17,3.6931920323590292e-22,3.5757247969074491e-11,2.6921162303999746e-24,1.3486407022277596e-23,1.100938848364889e-14,1.5578804643919575e-25,0.0023499131589622795,0.064988072281020298,7.2672937335465786e-08,1.8950619524547176e-07,9.0664834621075399e-08,4.5734727897732229e-14,1.8836210235823313e-10,4.8738226285934426e-09,0.00013292165567929836,1.761483161272005e-05,5.3239730697672078e-10,9.2313791963554476e-13,4.247588583441078e-10,6.4594430625330888e-12
1.1380215866726423e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12530709499863402,0.097514179073856455,0.067247026162704671,3.7066688543442942e-06,0.00025759228351363565,3.1437356262151425e-10,5.1598659060312681e-07,2.1385784000002541e-09,2.4466314364183429e-26,3.1308924929233251e-11,8.1509063157844396e-31,5.4019990626090017e-17,3.7420024546536318e-22,3.60007998874671e-11,2.7100429014505122e-24,1.3611656674195188e-23,1.1049238026277047e-14,1.5833666136994202e-25,0.002348061414288052,0.065089110605828809,7.2784309756636037e-08,1.8990804738682332e-07,9.0642563452930238e-08,4.5804884804275874e-14,1.8832186846243446e-10,4.869960264245791e-09,0.00013345369340112811,1.7670325190265315e-05,5.3538424058606494e-10,9.2734297112638656e-13,4.2660208883323451e-10,6.4957340047292126e-12
1.1412400287225537e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12520755891072485,0.097515458615101344,0.067195760469601212,3.7394430354573877e-06,0.00025867209528080564,3.1461722620332713e-10,5.1862781126048008e-07,2.1522271469987675e-09,2.4644430026025799e-26,3.1416118737344314e-11,8.3130323117813178e-31,5.4050133263717559e-17,3.7912993309253426e-22,3.6245240639577086e-11,2.7280295894817038e-24,1.3737668330388357e-23,1.10890966464489e-14,1.6091890544016777e-25,0.0023462140355855637,0.06518990583396217,7.2895407368478059e-08,1.9030937022948895e-07,9.0620314790763292e-08,4.5874868927053702e-14,1.8828167018886474e-10,4.8661071759084786e-09,0.00013398597568925737,1.7725790224048673e-05,5.3837703730567712e-10,9.3155306298276889e-13,4.284465433328071e-10,6.5320986025994551e-12
1.1444584707724652e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12510826039956396,0.09751673337968815,0.067144615113163275,3.7723986157133214e-06,0.00025975279168097601,3.1486122842794732e-10,5.2127371030402439e-07,2.1659175450024113e-09,2.4823309041124454e-26,3.152328497094207e-11,8.4778520585593766e-31,5.4080253273980443e-17,3.8410858502779297e-22,3.6490570198847551e-11,2.7460762411795782e-24,1.3864443939067452e-23,1.1128964161716062e-14,1.6353511323715102e-25,0.0023443710058243679,0.065290458924020203,7.3006231246651272e-08,1.9071016449712666e-07,9.0598088327206025e-08,4.5944680942034886e-14,1.8824150690142645e-10,4.862263325772006e-09,0.00013451849978971881,1.7781226594892397e-05,5.4137567521964593e-10,9.3576816937402731e-13,4.3029221087485893e-10,6.5685366215623358e-12
1.1476769128223766e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12500919853162198,0.097518003386964758,0.067093589620176738,3.8055359354890483e-06,0.00026083436800882902,3.15105565107852e-10,5.2392427450975686e-07,2.1796495547840283e-09,2.5002952014851886e-26,3.1630423341265915e-11,8.6454012727609116e-31,5.4110350269290801e-17,3.8913652106025211e-22,3.6736788534340537e-11,2.7641828028334878e-24,1.3991985443471101e-23,1.1168840390790166e-14,1.6618562153751621e-25,0.002342532308067199,0.065390770829324568,7.3116782460957774e-08,1.9111043091916486e-07,9.0575883765326431e-08,4.6014321521508721e-14,1.8820137798604227e-10,4.8584286762560995e-09,0.00013505126296381223,1.7836634185160929e-05,5.4438013246118513e-10,9.3998826454251949e-13,4.3213908055065559e-10,6.6050478276807918e-12
1.150895354872288e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12491037237850107,0.097519268656172817,0.067042683520027943,3.8388553337927681e-06,0.0002619168195851749,3.1535023208727669e-10,5.2657949068742706e-07,2.1934231370505775e-09,2.5183359546955991e-26,3.1737533562826739e-11,8.8157160197463579e-31,5.4140423870177555e-17,3.9421406185521803e-22,3.6983895610772371e-11,2.7823492203405523e-24,1.412029478186593e-23,1.1208725153536185e-14,1.6887076931325005e-25,0.0023406979254693185,0.065490842497956031,7.3227062075380173e-08,1.9151017022415714e-07,9.0553700807687038e-08,4.608379133410813e-14,1.8816128282809506e-10,4.8546031900004546e-09,0.00013558426248800438,1.7892012878753511e-05,5.473903872127506e-10,9.4421332285321223e-13,4.3398714151031118e-10,6.6416319876622063e-12
1.1537919527172083e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12482162961365009,0.097520403363229369,0.066996969723889022,3.8689987484974123e-06,0.00026289177049491159,3.1557071136559902e-10,5.2897315180869735e-07,2.2058548730373991e-09,2.534638051443755e-26,3.1833908461692425e-11,8.9713939132440989e-31,5.4167469801552918e-17,3.9882652637656744e-22,3.7207051820427856e-11,2.7987501278224919e-24,1.4236431282453519e-23,1.1244628588340299e-14,1.7131730099704047e-25,0.0023390506567442897,0.065580702376763653,7.3326082385186496e-08,1.9186948552228456e-07,9.0533754384244098e-08,4.6146168709470985e-14,1.8812522556694551e-10,4.8511680562620779e-09,0.0001360641619002552,1.7941828901586472e-05,5.5010455536773598e-10,9.4802009766333765e-13,4.3565140600139136e-10,6.6746199149012961e-12
1.1566885505621286e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12473307636028219,0.097521534261829218,0.066951351917391211,3.8992901655158116e-06,0.0002638674232121186,3.1579145186084443e-10,5.3137056080198037e-07,2.2183202221228205e-09,2.5510021684802214e-26,3.1930260127856171e-11,9.1293681725823995e-31,5.4194496217073664e-17,4.0347966619620373e-22,3.7430927846401491e-11,2.8151994344228219e-24,1.4353192700532136e-23,1.1280538660732705e-14,1.7379241722183833e-25,0.0023374068575776601,0.065670369111440127,7.3424884323766009e-08,1.9222837498766096e-07,9.0513825023127268e-08,4.6208408784656279e-14,1.8808919474701746e-10,4.8477402877632944e-09,0.00013654424859793642,1.7991621342777672e-05,5.5282338603805774e-10,9.5183085333125997e-13,4.3731661886390319e-10,6.7076665771619212e-12
1.159295488622557e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12465353991381783,0.09752254882575323,0.066910377683503761,3.9266791847480833e-06,0.00026474610792763455,3.1599033919671315e-10,5.3353142543624327e-07,2.2295677517164501e-09,2.5657829363447384e-26,3.2016956596897443e-11,9.2735307296923619e-31,5.4218803089750684e-17,4.0770246410514745e-22,3.7633031684181456e-11,2.8300451583566534e-24,1.4458813440626182e-23,1.1312863294434582e-14,1.7604466960309092e-25,0.0023359303948063915,0.065750904596843768,7.3513619992378547e-08,1.9255101186479534e-07,9.0495903020567162e-08,4.6264307857391036e-14,1.8805678927430177e-10,4.8446615712599713e-09,0.00013697648513943212,1.8036414310147948e-05,5.552743070305841e-10,9.5526392175279058e-13,4.3881611485950953e-10,6.7374586521746512e-12
1.1619024266829853e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12457415594847292,0.097523560326033307,0.066869480682561711,3.9541884612367531e-06,0.00026562535595129846,3.1618943357026467e-10,5.3569531117031434e-07,2.2408424636065617e-09,2.5806140058994372e-26,3.2103633938814059e-11,9.4195950928469035e-31,5.4243093757381629e-17,4.1195857194259556e-22,3.7835718518034052e-11,2.8449300234802118e-24,1.4564942520368273e-23,1.1345193106638903e-14,1.7832046381117463e-25,0.0023344567238108671,0.065831284680373872,7.3602179953131461e-08,1.9287330464834398e-07,9.0477994532200862e-08,4.632009645402329e-14,1.8802440458755696e-10,4.8415887794892188e-09,0.000137408870381002,1.8081188051582226e-05,5.5772898036267558e-10,9.5870018620309576e-13,4.4031636707461589e-10,6.7672980431645354e-12
1.1645093647434136e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12449492398293556,0.097524568772644829,0.066828660670581463,3.9818181718819329e-06,0.0002665051648579353,3.163887328480601e-10,5.3786221107454197e-07,2.2521443367621722e-09,2.5954954076835145e-26,3.2190292009519215e-11,9.567581279192821e-31,5.4267368036893732e-17,4.1624816220886044e-22,3.8038988319011693e-11,2.8598540001274444e-24,1.4671580957898541e-23,1.1377528004341742e-14,1.8061998529679271e-25,0.0023329858358568708,0.065911509853545547,7.3690564757774641e-08,1.9319525373280187e-07,9.0460099414168002e-08,4.6375774921288283e-14,1.8799204039058541e-10,4.8385218931232887e-09,0.00013784140291099383,1.8125942508950172e-05,5.6018739455820282e-10,9.6213963327740531e-13,4.4181736988186739e-10,6.7971846276964579e-12
1.167116302803842e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12441584353802004,0.0975255741755192,0.066787917404656658,4.0095684930021604e-06,0.00026738553223321294,3.1658823490990668e-10,5.400321182335227e-07,2.2634733501270968e-09,2.6104271719998963e-26,3.2276930666258805e-11,9.7175094608797365e-31,5.4291625748390652e-17,4.205714077754943e-22,3.8242841056377057e-11,2.8748170584732505e-24,1.4778729769215867e-23,1.1409867895021288e-14,1.8294342046958453e-25,0.0023315177222485274,0.065991580605702455,7.3778774955647773e-08,1.9351685951462865e-07,9.0442217528457321e-08,4.6431343604407273e-14,1.8795969639930986e-10,4.8354608929247243e-09,0.00013827408132405735,1.817067762474278e-05,5.626495381623817e-10,9.6558224958043838e-13,4.4331911767837015e-10,6.8271182836125742e-12
1.1697232408642703e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12433691413665474,0.097526576544543928,0.066747250642952324,4.0374396003355243e-06,0.00026826645567358304,3.1678793764878716e-10,5.4220502574606015e-07,2.2748294826204042e-09,2.6254093289161506e-26,3.2363549767600517e-11,9.8693999657941921e-31,5.4315866715105166e-17,4.2492848188440324e-22,3.8447276697614911e-11,2.8898191685349311e-24,1.4886389968177939e-23,1.1442212686635602e-14,1.8529095670018547e-25,0.0023300523743280837,0.066071497424029235,7.3866811093691345e-08,1.9383812239194315e-07,9.0424348738891028e-08,4.6486802847094265e-14,1.879273723336669e-10,4.8324057597499392e-09,0.00013870690422111069,1.8215393342069271e-05,5.6511539974180011e-10,9.6902802176333519e-13,4.4482160488556368e-10,6.8570988890322395e-12
1.1723301789246986e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12425813530387003,0.09752757588956297,0.066706660144698601,4.0654316690408216e-06,0.00026914793278622165,3.1698783897084168e-10,5.4438092672512286e-07,2.2862127131368641e-09,2.6404419082648968e-26,3.2450149173422962e-11,1.0023273278294875e-30,5.4340090763369939e-17,4.2931955814695969e-22,3.8652295208443973e-11,2.9048603001734401e-24,1.4994562566501156e-23,1.1474562287620775e-14,1.8766278232227998e-25,0.0023285897834756978,0.066151260793563649,7.3954673716461172e-08,1.9415904276247791e-07,9.0406492907626488e-08,4.6542152991564395e-14,1.878950679104627e-10,4.8293564745471265e-09,0.0001391398702093077,1.8260089604655321e-05,5.6758496788446917e-10,9.7247693654597354e-13,4.4632482594909448e-10,6.887126322351952e-12
1.174937116985127e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12417950656678654,0.097528572220376947,0.066666145670184848,4.0935448736986949e-06,0.00027002996118897219,3.1718793679529101e-10,5.4655981429780472e-07,2.2976230205473963e-09,2.6555249396448644e-26,3.253672874490496e-11,1.0179150039948347e-30,5.4364297722569247e-17,4.3374481054311797e-22,3.88578965528286e-11,2.9199404230948789e-24,1.5103248573760647e-23,1.1506916606888783e-14,1.9005908663465185e-25,0.0023271299411092251,0.066230871197208774,7.4042363366144168e-08,1.9447962102570865e-07,9.0388649903738587e-08,4.6597394378544852e-14,1.8786278286076285e-10,4.8263130183509392e-09,0.00013957297790200533,1.8304766356832492e-05,5.7005823119980756e-10,9.7592898064571072e-13,4.4782877533869046e-10,6.9172004622452715e-12
1.1775440550455553e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12410102745460326,0.097529565546743399,0.066625706980753679,4.1217793883127765e-06,0.00027091253851028757,3.1738822905432706e-10,5.4874168160528205e-07,2.3090603836995127e-09,2.6706584524221144e-26,3.2623288344514881e-11,1.0337051050265816e-30,5.4388487425081857e-17,4.3820441342052631e-22,3.9064080692990244e-11,2.9350595068520251e-24,1.5212448997390631e-23,1.1539275553825089e-14,1.9248005990322745e-25,0.0023256728386840042,0.06631032911574504,7.4129880582567904e-08,1.9479985758313936e-07,9.0370819598521449e-08,4.6652527347281279e-14,1.8783051692039784e-10,4.8232753722886038e-09,0.00014000622591873131,1.8349423543534978e-05,5.7253517831864684e-10,9.7938414081942791e-13,4.493334475480368e-10,6.9473211876627278e-12
1.1801509931059837e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12402269749858576,0.097530555878376946,0.066585343838794858,4.1501353863108345e-06,0.00027179566238917186,3.1758871369311269e-10,5.5092652180277521e-07,2.3205247814177549e-09,2.6858424757302171e-26,3.2709827836000141e-11,1.0496997267440541e-30,5.4412659706258386e-17,4.4269854149364225e-22,3.9270847589419128e-11,2.9502175208454832e-24,1.5322164842684223e-23,1.1571639038286791e-14,1.9492589336311646e-25,0.0023242184676926453,0.0663896350278423,7.421722590321351e-08,1.9511975283574728e-07,9.0353001859791347e-08,4.6707552235543973e-14,1.8779826981839375e-10,4.8202435175796057e-09,0.00014043961288515126,1.8394061110299411e-05,5.7501579789331248e-10,9.8284240390970718e-13,4.5083883709465183e-10,6.9774883778317356e-12
1.182757931166412e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12394451623205473,0.097531543224949682,0.066545056007739564,4.1786130405459178e-06,0.00027267933047512427,3.1778938866969326e-10,5.531143280595059e-07,2.3320161925041294e-09,2.7010770384714428e-26,3.2796347084376717e-11,1.0659009809086186e-30,5.4436814404372247e-17,4.4722736984284618e-22,3.9478197200885686e-11,2.9654144343252026e-24,1.5432397112793855e-23,1.1604006970600516e-14,1.9739677922064497e-25,0.0023227668196648277,0.066468789410071491,7.4304399863233928e-08,1.9543930718586545e-07,9.0335196563583024e-08,4.6762469379639814e-14,1.8776604130069998e-10,4.8172174355253592e-09,0.00014087313743303725,1.8438679003253124e-05,5.7750007859760716e-10,9.8630375674920541e-13,4.5234493851976354e-10,7.0077019122564846e-12
1.1853648692268403e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12386648319037419,0.097532527596091392,0.066504843252054441,4.2072125232974999e-06,0.00027356354042808238,3.1799025195487959e-10,5.5530509355865883e-07,2.3435345957385362e-09,2.7163621693181365e-26,3.2882845955918772e-11,1.0823109952975861e-30,5.4460951360561373e-17,4.5179107391355528e-22,3.9686129484451854e-11,2.9806502163920465e-24,1.5543146808731647e-23,1.1636379261560058e-14,1.9989291065538626e-25,0.0023213178861670818,0.066547792736916744,7.4391402995463557e-08,1.9575852103808677e-07,9.0317403588593487e-08,4.6817279114421479e-14,1.8773383111889545e-10,4.8141971075179221e-09,0.00014130679820023578,1.8483277169111033e-05,5.7998800912676177e-10,9.8976818619875694e-13,4.5385174638818816e-10,7.0379616707178308e-12
1.1879718072872687e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12378859791094016,0.097533509001389559,0.066464705337235849,4.2359340062726314e-06,0.00027444828991836541,3.1819130153227124e-10,5.574988114973394e-07,2.3550799698791938e-09,2.7316978967125181e-26,3.296932431814836e-11,1.0989319137782022e-30,5.4485070418814863e-17,4.5638982951533984e-22,3.9894644395482518e-11,2.9959248359987495e-24,1.5654414929368912e-23,1.1668755822424532e-14,2.0241448182218435e-25,0.0023198716588025917,0.066626645480786853,7.4478235830426396e-08,1.9607739479653225e-07,9.0299622807655246e-08,4.6871981773289766e-14,1.8770163901280303e-10,4.8111825150435842e-09,0.00014174059383063612,1.8527855555177211e-05,5.8247957819755249e-10,9.9323567921477829e-13,4.5535925528820778e-10,7.0682675332731781e-12
1.190578745347697e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12371085993316916,0.097534487450389881,0.066424642029804026,4.2647776606070813e-06,0.00027533357662661798,3.1839253539816876e-10,5.5969547508653607e-07,2.3666522936630638e-09,2.7470842488679318e-26,3.3055782039825342e-11,1.1157658963817107e-30,5.4509171425926156e-17,4.6102381282103599e-22,4.0103741887656818e-11,3.0112382619514601e-24,1.5766202471436891e-23,1.1701136564916368e-14,2.0496168785317452e-25,0.0023184281292109874,0.066705348112027163,7.4564898896356741e-08,1.9639592886621828e-07,9.028185410345458e-08,4.692657768820219e-14,1.8766946474258075e-10,4.8081736396655635e-09,0.00014217452297413862,1.8572414109331557e-05,5.8497477454833702e-10,9.9670622274855043e-13,4.5686745983145011e-10,7.0986193802563405e-12
1.1929249896020824e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12364102131704416,0.097535365534711441,0.066388648650280477,4.2908415470045618e-06,0.00027613079207673995,3.1857380179823103e-10,5.6167498524803979e-07,2.3770904094227934e-09,2.7609752731135224e-26,3.3133576234181542e-11,1.1311004488998592e-30,5.4530846774188436e-17,4.6522466338189119e-22,4.0292427697857608e-11,3.0250534988361416e-24,1.5867256186695835e-23,1.1730282735860522e-14,2.0727625315578912e-25,0.0023171312522937233,0.066776052520931564,7.4642750937922344e-08,1.9668231943181452e-07,9.0265872500628177e-08,4.6975623018755886e-14,1.8764052295579506e-10,4.8054705247761183e-09,0.0001425651722459555,1.8612499809170452e-05,5.872235432979319e-10,9.998323093588809e-13,4.5822543426055142e-10,7.1259752605455152e-12
1.1952712338564678e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.12357130131087884,0.097536241239030277,0.066352715345670124,4.3170046543168061e-06,0.00027692843912668241,3.1875521441618521e-10,5.6365687096885686e-07,2.3875503216237376e-09,2.7749073463314347e-26,3.3211353510428812e-11,1.1466109437214803e-30,5.4552507271316624e-17,4.694543203163648e-22,4.0481585323788428e-11,3.0389001205327192e-24,1.5968732162536319e-23,1.1759432159085101e-14,2.096118851808619e-25,0.0023158365477861662,0.066846636057921738,7.4720466274475117e-08,1.9696843547634426e-07,9.0249900498841259e-08,4.7024582394425984e-14,1.8761159524623811e-10,4.8027720125616014e-09,0.00014295592759883003,1.8652569366221149e-05,5.8947523286025435e-10,1.0029608468988218e-12,4.5958396391941184e-10,7.1533682046678691e-12
