Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH4OX(60),CHOX(53),C2H4X(210),C2H4X(65)
4.2924600035221304e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42990323367825045,0.072762527849268288,0.0067759692497724837,0.0,0.0087072219436650222,0.067691030886830733,0.023298123088698875,3.8371781026778607e-05,2.7046833042182158e-10,0.0018231097255134244,5.5656251170763145e-11,0.0005569995338219778,3.2229647336611944e-09,2.8630262086735376e-05,2.3598172847561191e-09,1.1607191027045536e-10,5.4698030129555335e-05,3.3553481057421161e-05,0.0050752253630243181,9.7411237049857026e-07,0.00058305033453261406,3.985980263772837e-08,3.0732996342004264e-09,3.1405105734184673e-08,3.7954749876546554e-07,6.5232645778528716e-08,0.00052936109514761603,0.014894269506710075,1.0505272163057384e-06,0.0013158054847546216,5.3099109005829043e-05,7.0074536156396238e-08,3.0800915002585244e-10,2.3959306304114031e-10,3.7200216092767785e-06,9.1919143108532795e-12
4.295056355684086e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42989327083054779,0.072745431220768639,0.0067710027452918967,0.0,0.0087088882075312107,0.067725980736915298,0.023306501306800283,3.8352501582847645e-05,2.7084497362757259e-10,0.0018226576409367046,5.5637962882899913e-11,0.00055705764131120186,3.2227339513927088e-09,2.8585092155955134e-05,2.3609119940226573e-09,1.1609305996462599e-10,5.4632705438991992e-05,3.3566572881860159e-05,0.0050739151264547087,9.7275047447971494e-07,0.00058318008323287229,3.9813652892148347e-08,3.0702854911478716e-09,3.1424098785921944e-08,3.7961132286496863e-07,6.530854810367508e-08,0.00052984694306037843,0.014904277280091164,1.0508743687227598e-06,0.0013164547004574203,5.311982756133942e-05,7.0098111118689779e-08,3.0751607740843502e-10,2.3973112877029735e-10,3.7213991352176244e-06,9.1952876898432269e-12
4.297377287613592e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42988436400802271,0.072730152028700798,0.0067665663606944473,0.0,0.0087103761656178481,0.067757216057317798,0.023313985609198108,3.8335280132543659e-05,2.7118183603363863e-10,0.0018222537112413909,5.5621631664073587e-11,0.0005571095624107153,3.2225281316285798e-09,2.8544784971253105e-05,2.3618901092307451e-09,1.1611192950157177e-10,5.4574394269244019e-05,3.3578270343399383e-05,0.0050727441837909179,9.7153498447273183e-07,0.00058329600307189557,3.9772452517724926e-08,3.0675938509128113e-09,3.1441095424192317e-08,3.7966830543161146e-07,6.5376431587958568e-08,0.00053028136997201999,0.01491322407125386,1.0511844499607855e-06,0.0013170348810283615,5.313833945838083e-05,7.0119168622135054e-08,3.0707609349143573e-10,2.3985450146658801e-10,3.7226298423211947e-06,9.1983015330625898e-12
4.299698219543099e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42987545640276864,0.072714876451987792,0.0067621330649729507,0.0,0.0087118626631203216,0.067788444714770968,0.02332146504676914,3.8318070783293568e-05,2.7151886198631128e-10,0.0018218499681213044,5.5605316512805657e-11,0.00055716146241975388,3.222322765281513e-09,2.8504544809472184e-05,2.3628677831835843e-09,1.1613076451702277e-10,5.4516162168859956e-05,3.3589962535864923e-05,0.0050715735283989585,9.7032131909139336e-07,0.00058341186145110418,3.9731302872846042e-08,3.0649048161478807e-09,3.1458109393133482e-08,3.7972522096732772e-07,6.5444346074005214e-08,0.00053071590780835449,0.014922171464606362,1.051494299740578e-06,0.0013176149044437145,5.3156843016711049e-05,7.0140210433880768e-08,3.0663684798229325e-10,2.3997782972808566e-10,3.7238598973527127e-06,9.20131378340129e-12
4.302019151472606e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42986654801609941,0.072699604489257816,0.0067577028558807456,0.0,0.0087133477016514624,0.067819666711207774,0.023328939622642736,3.8300873519572223e-05,2.71856051354497e-10,0.0018214464113551604,5.5589017399914982e-11,0.00055721334135953036,3.2221178515467444e-09,2.8464371549039159e-05,2.3638450160646762e-09,1.1614956504221353e-10,5.4458009013669442e-05,3.3601649463311289e-05,0.0050704031601882379,9.6910947505835012e-07,0.00058352765841844891,3.9690203884099084e-08,3.0622183839435778e-09,3.1475140689168373e-08,3.7978206954722401e-07,6.5512291550800678e-08,0.00053115055648893152,0.014931119458913988,1.0518039182163338e-06,0.0013181947707498547,5.3175338242751724e-05,7.0161236564362672e-08,3.0619833953097462e-10,2.401011135528764e-10,3.7250893008112131e-06,9.2043244420587364e-12
4.304340083402112e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42985763884932948,0.072684336139139966,0.0067532757311723219,0.0,0.0087148312828226899,0.067850882048559921,0.023336409339947038,3.8283688325874352e-05,2.7219340400709038e-10,0.0018210430407219348,5.5572734296265687e-11,0.00055726519925122819,3.2219133896108149e-09,2.8424265068532917e-05,2.3648218080576874e-09,1.1616833110835939e-10,5.4399934679656412e-05,3.3613331129770405e-05,0.0050692330790682244,9.6789944910438653e-07,0.00058364339402181106,3.9649155478584454e-08,3.0595345514506807e-09,3.1492189308851664e-08,3.798388512456007e-07,6.5580268007497739e-08,0.00053158531593328377,0.014940068052941834,1.0521133055434531e-06,0.0013187744799931379,5.3193825142936634e-05,7.0182247024027673e-08,3.0576056679007155e-10,2.4022435294258069e-10,3.7263180531952584e-06,9.2073335102206018e-12
4.306661015331619e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42984872890377357,0.072669071400265003,0.0067488516886040862,0.0,0.0087163134082430677,0.067882090728756811,0.023343874201808199,3.8266515186727801e-05,2.7253091981296532e-10,0.001820639856001045,5.5556467172796281e-11,0.00055731703611598563,3.221709378670225e-09,2.8384225246787373e-05,2.3657981593462187e-09,1.1618706274664459e-10,5.4341939043060508e-05,3.36250075392939e-05,0.0050680632849484991,9.6669123796688247e-07,0.00058375906830900742,3.9608157583613251e-08,3.056853315697024e-09,3.1509255248268301e-08,3.7989556613744594e-07,6.5648275432592192e-08,0.0005320201860609258,0.014949017245454594,1.0524224618750205e-06,0.0013193540322198843,5.3212303723662348e-05,7.0203241823251145e-08,3.0532352841537082e-10,2.4034754789481815e-10,3.7275461550026314e-06,9.2103409891106433e-12
4.3089819472611254e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42983981818074651,0.072653810271264635,0.0067444307259336544,0.0,0.0087177940795201813,0.067913292753726373,0.023351334211351105,3.8249354086681362e-05,2.7286859864098323e-10,0.0018202368569721831,5.5540216000492184e-11,0.00055736885197491058,3.2215058179296914e-09,2.8344251962796671e-05,2.3667740701139286e-09,1.1620575998823329e-10,5.4284021980283734e-05,3.3636678695942174e-05,0.0050668937777387053,9.6548483838979711e-07,0.000583874681327801,3.9567210126277565e-08,3.0541746736799007e-09,3.1526338503435782e-08,3.7995221429823781e-07,6.5716313814490221e-08,0.00053245516679135431,0.014957967035216737,1.0527313873632127e-06,0.0013199334274763901,5.3230773991305696e-05,7.022422097239897e-08,3.0488722306365328e-10,2.4047069840461186e-10,3.7287736067306205e-06,9.2133468799575813e-12
4.311302879190632e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42983090668156376,0.072638552750772384,0.0067400128409208721,0.0,0.008719273298258879,0.067944488125393984,0.023358789371698316,3.8232205010322116e-05,2.7320644035998253e-10,0.0018198340434155504,5.5523980750425234e-11,0.00055742064684905694,3.2213027065881578e-09,2.8304345095849787e-05,2.3677495405443335e-09,1.1622442286425341e-10,5.4226183368025068e-05,3.3648344603740461e-05,0.0050657245573486132,9.6428024712353769e-07,0.00058399023312590004,3.9526313033803983e-08,3.0514986225269649e-09,3.154343907082258e-08,3.8000879580244778e-07,6.5784383142213128e-08,0.00053289025804402685,0.014966917420992295,1.0530400821623902e-06,0.0013205126658089093,5.3249235952258408e-05,7.0245184481891533e-08,3.0445164939482714e-10,2.405938044714657e-10,3.7300004088756081e-06,9.2163511839494038e-12
4.313623811120139e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42982199440754082,0.072623298837422939,0.0067355980313269694,0.0,0.0087207510660623159,0.0679756768456833,0.023366239685970947,3.8215067942261117e-05,2.7354444483878712e-10,0.0018194314151116638,5.5507761393721561e-11,0.00055747242075944567,3.2211000438370544e-09,2.826450452541957e-05,2.368724570821023e-09,1.1624305140580989e-10,5.4168423083168746e-05,3.3660005266688703e-05,0.0050645556236880709,9.6307746092603859e-07,0.00058410572375094754,3.9485466233916019e-08,3.048825159434893e-09,3.1560556947057855e-08,3.8006531072363589e-07,6.585248340499024e-08,0.00053332545973838361,0.014975868401545033,1.0533485464282872e-06,0.0013210917472636712,5.3267689612924948e-05,7.026613236216293e-08,3.0401680607182852e-10,2.4071686609896529e-10,3.7312265619334096e-06,9.2193539022580659e-12
4.315944743049645e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42981308135999408,0.072608048529852739,0.0067311862949153362,0.0,0.0087222273845310068,0.06800685891651552,0.023373685157287848,3.8197942867146318e-05,2.7388261194619875e-10,0.0018190289718415323,5.5491557901589898e-11,0.00055752417372704674,3.2208978288825418e-09,2.8224730131264364e-05,2.3696991611275326e-09,1.1626164564397284e-10,5.4110741002883262e-05,3.3671660688826507e-05,0.0050633869766670489,9.6187647656345358e-07,0.00058422115325050929,3.9444669654375598e-08,3.046154281389177e-09,3.1577692128001476e-08,3.801217591368473e-07,6.5920614590979388e-08,0.0005337607717938557,0.014984819975638284,1.0536567803125212e-06,0.0013216706718868607,5.3286134979650495e-05,7.0287064623536865e-08,3.0358269176079454e-10,2.4083988328266802e-10,3.7324520663989663e-06,9.2223550361186078e-12
4.318265674979152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42980416754023965,0.072592801826699166,0.006726777629450442,0.0,0.0087237022552641395,0.068038034339810483,0.023381125788766749,3.8180829769644302e-05,2.7422094155100879e-10,0.0018186267133864103,5.5475370245280489e-11,0.00055757590577280294,3.2206960609437569e-09,2.8185021793284851e-05,2.3706733116474717e-09,1.162802056097945e-10,5.4053137004482824e-05,3.3683310874217051e-05,0.0050622186161955679,9.6067729080794742e-07,0.00058433652167210197,3.9403923222473143e-08,3.0434859853001872e-09,3.1594844609340768e-08,3.8017814111824081e-07,6.5988776688108236e-08,0.00053419619412985067,0.014993772142035181,1.0539647839647958e-06,0.0013222494397246455,5.3304572058746947e-05,7.0307981276316991e-08,3.0314930512787937e-10,2.4096285601244437e-10,3.7336769227667879e-06,9.2253545867802534e-12
4.3205866069086585e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42979525294959425,0.072577558726601071,0.0067223720326986848,0.0,0.0087251756798585565,0.068069203117485891,0.02338856158352335,3.8163728634454598e-05,2.7455943352198892e-10,0.0018182246395279898,5.5459198396118278e-11,0.00055762761691761312,3.220494739214381e-09,2.8145379391636785e-05,2.3716470225643659e-09,1.1629873133429571e-10,5.3995610965535217e-05,3.3694955826808259e-05,0.0050610505421837685,9.5947990043736506e-07,0.00058445182906320594,3.9363226866077675e-08,3.04082026856657e-09,3.1612014388443714e-08,3.8023445673999035e-07,6.6056969686622364e-08,0.00053463172666571798,0.015002724899498533,1.0542725575439418e-06,0.0013228280508231561,5.3323000856624014e-05,7.0328882331023364e-08,3.0271664484271482e-10,2.4108578429769174e-10,3.734901131530592e-06,9.2283525553477443e-12
4.322907538838165e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4297863375893749,0.072562319228198766,0.0067179695024281519,0.0,0.0087266476599090308,0.068100365251457309,0.02339599254467159,3.8146639446305494e-05,2.7489808772789442e-10,0.0018178227500483461,5.5443042325492582e-11,0.00055767930718233626,3.220293862897768e-09,2.8105802806698146e-05,2.372620294061778e-09,1.1631722284847015e-10,5.3938162763829627e-05,3.3706595550608312e-05,0.0050598827545418777,9.5828430223827293e-07,0.00058456707547120299,3.9322580513572003e-08,3.0381571282246847e-09,3.1629201461236511e-08,3.8029070607629103e-07,6.6125193574744112e-08,0.00053506736932083039,0.015011678246790785,1.0545801012022397e-06,0.0013234065052284906,5.3341421379615903e-05,7.034976779797123e-08,3.0228470957922791e-10,2.4120866813699343e-10,3.7361246931834214e-06,9.2313489430445905e-12
4.325228470767672e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42977742146089909,0.072547083330133919,0.0067135700364085813,0.0,0.0087281181970083246,0.068131520743638513,0.023403418675323678,3.8129562189953546e-05,2.7523690403746424e-10,0.0018174210447299279,5.5426902004855839e-11,0.00055773097658779087,3.2200934312134102e-09,2.806629191906478e-05,2.3735931263232748e-09,1.1633568018328425e-10,5.3880792277375032e-05,3.3718230049656962e-05,0.0050587152531802147,9.5709049300405098e-07,0.00058468226094342355,3.9281984092834939e-08,3.0354965612026889e-09,3.1646405823379338e-08,3.8034688920279724e-07,6.6193448340336475e-08,0.00053550312201452695,0.015020632182674092,1.0548874150893466e-06,0.0013239848029867178,5.3359833634010409e-05,7.0370637687442843e-08,3.018534980118189e-10,2.4133150752121897e-10,3.7373476082176537e-06,9.2343437511156455e-12
4.327549402697178e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42976850456548438,0.072531851031049463,0.0067091736324113652,0.0,0.0087295872927471777,0.068162669595941264,0.02341083997859009,3.8112496850183558e-05,2.7557588231942141e-10,0.0018170195233555622,5.541077740572406e-11,0.00055778262515475776,3.2198934433707504e-09,2.8026846609551041e-05,2.3745655195323579e-09,1.1635410336967758e-10,5.3823499384398494e-05,3.3729859327929251e-05,0.0050575480380091933,9.558984695334589e-07,0.00058479738552715845,3.9241437532033548e-08,3.0328385647039051e-09,3.166362747148634e-08,3.8040300619291106e-07,6.626173397258242e-08,0.00053593898466611158,0.015029586705910326,1.0551944993600088e-06,0.0013245629441438736,5.3378237626145062e-05,7.0391492009840865e-08,3.014230088176149e-10,2.4145430245227412e-10,3.7385698771249937e-06,9.2373369807239931e-12
4.329870334626685e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42975958690444876,0.072516622329589428,0.0067047802882091315,0.0,0.0087310549487148396,0.068193811810275923,0.023418256457579983,3.8095443411801309e-05,2.7591502244247742e-10,0.0018166181857083507,5.5394668499660616e-11,0.00055783425290398649,3.2196938985769173e-09,2.7987466759133167e-05,2.3755374738726631e-09,1.1637249243856949e-10,5.3766283963289568e-05,3.3741483389388021e-05,0.0050563811089392894,9.5470822863354436e-07,0.0005849124492696248,3.92009407596114e-08,3.0301831359544361e-09,3.1680866402194703e-08,3.8045905711963427e-07,6.6330050460688377e-08,0.00053637495719487539,0.015038541815261123,1.055501354169364e-06,0.0013251409287459732,5.3396633362358587e-05,7.0412330775565192e-08,3.0099324067614345e-10,2.4157705293384006e-10,3.7397915003966522e-06,9.2403286330291321e-12
4.3321912665561916e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4297506684791102,0.072501397224399286,0.0067003900015763515,0.0,0.0087325211664982944,0.0682249473885507,0.023425668115400609,3.8078401859643913e-05,2.7625432427532582e-10,0.0018162170315718137,5.5378575258298861e-11,0.00055788585985618445,3.2194947960484287e-09,2.7948152249030055e-05,2.376508989527801e-09,1.1639084742084944e-10,5.3709145892680021e-05,3.3753102238035658e-05,0.0050552144658810843,9.5351976711831481e-07,0.0005850274522179713,3.9160493704033241e-08,3.0275302719659547e-09,3.1698122611358427e-08,3.8051504205758187e-07,6.6398397792760854e-08,0.0005368110395200978,0.015047497509487792,1.0558079796683011e-06,0.0013257187568389969,5.3415020848933571e-05,7.0433153994907051e-08,3.0056419226948199e-10,2.4169975896080014e-10,3.7410124785230966e-06,9.2433187092537744e-12
4.334512198485698e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42974174929078762,0.072486175714125856,0.0066960027702890734,0.0,0.0087339859476826247,0.068256076332671903,0.023433074955157559,3.8061372178575428e-05,2.7659378768664539e-10,0.0018158160607298296,5.5362497653332526e-11,0.00055793744603202034,3.2192961350050901e-09,2.790890296066865e-05,2.3774800666813461e-09,1.1640916834738097e-10,5.36520850514108e-05,3.3764715877868782e-05,0.0050540481087452448,9.5233308180749357e-07,0.00058514239441929852,3.912009629380382e-08,3.0248799697704637e-09,3.1715396094918668e-08,3.8057096108128469e-07,6.6466775957024636e-08,0.00053724723156102863,0.015056453787351353,1.056114376007885e-06,0.0013262964284688958,5.3433400092144177e-05,7.0453961678165806e-08,3.0013586228163066e-10,2.4182242052797457e-10,3.7422328119941647e-06,9.2463072106116105e-12
4.336833130415205e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42973282934079959,0.072470957797416968,0.006691618592124686,0.0,0.0087354492938512707,0.068287198644544425,0.02344047697995498,3.8044354353482589e-05,2.7693341254510269e-10,0.0018154152729665776,5.5346435656506361e-11,0.00055798901145213107,3.2190979146615873e-09,2.7869718775651544e-05,2.3784507055169411e-09,1.1642745524900578e-10,5.3595101318498314e-05,3.3776324312835366e-05,0.0050528820374425142,9.5114816952817324e-07,0.00058525727592065118,3.9079748457632925e-08,3.0222322266155397e-09,3.1732686849569291e-08,3.8062681426351187e-07,6.6535184942754247e-08,0.00053768353323689481,0.015065410647612612,1.0564205433431583e-06,0.001326873943681597,5.3451771098301232e-05,7.0474753835734644e-08,2.9970824939879614e-10,2.4194503763901556e-10,3.7434525012991485e-06,9.2492941382525231e-12
4.339154062344711e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42972390863046533,0.07245574347292226,0.0066872374648628136,0.0,0.0087369112065849661,0.068318314326070412,0.023447874192894725,3.8027348369290006e-05,2.7727319871934336e-10,0.0018150146680667393,5.5330389239649962e-11,0.00055804055613710131,3.2189001342341412e-09,2.7830599575874673e-05,2.3794209062180965e-09,1.1644570815652938e-10,5.3538194573251765e-05,3.3787927546886066e-05,0.0050517162518837529,9.4996502711403963e-07,0.00058537209676900895,3.9039450124403578e-08,3.0195870396861515e-09,3.1749994871735407e-08,3.8068260167732048e-07,6.6603624738836351e-08,0.00053811994446690084,0.01507436808903197,1.0567264818278347e-06,0.0013274513025229853,5.3470133873692935e-05,7.0495530477963236e-08,2.9928135231073389e-10,2.4206761029554949e-10,3.7446715469264476e-06,9.2522794933464285e-12
