Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),C2H6X(52),C2H4X(205),C2H4X(65)
7.733580371733946e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44335131379004084,0.11006449091916048,0.022292471717692525,0.0,8.4645749521290246e-08,0.00019964592052450794,0.0,1.1547183175285727e-06,0.0,0.00076488401307927298,4.6536648349880247e-14,0.00030423400373419819,4.4916504434241319e-11,1.6009171216298045e-10,0.0,0.0,3.3214774700670403e-08,2.4076468308092116e-09,0.0078382506385634102,0.0010580424800060496,5.5786314285945966e-05,2.2962104707559279e-08,4.2416902252098162e-09,7.7465001742716928e-09,3.8496771355460579e-06,3.7977429305762477e-09,4.6163980170540506e-12,3.0752168470647693e-09,1.1152891246389526e-10,6.8019903005533669e-16
7.77687949065588e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44334381831565217,0.1100584039139601,0.022289572246269238,0.0,8.6090951280754451e-08,0.00020152918155427212,0.0,1.1740396466294443e-06,0.0,0.00076940260919799942,4.7858095272825051e-14,0.00030481555068762625,4.5690181130886656e-11,1.6411830763076891e-10,0.0,0.0,3.3648385775044396e-08,2.4630597494769479e-09,0.0078397799343117615,0.0010638393102601904,5.591802592835792e-05,2.3142774039552569e-08,4.26619527855549e-09,7.7912447099845633e-09,3.8870333590770713e-06,3.8852210581192052e-09,4.689964514465439e-12,3.1272741148931902e-09,1.1450438062094534e-10,6.9584232795188621e-16
7.820178609577816e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44333637412540394,0.11005236546389753,0.022286673249646741,0.0,8.7551221630962739e-08,0.00020341639179841643,0.0,1.1935694308627689e-06,0.0,0.00077392198979433179,4.920899981877139e-14,0.00030539085107431627,4.6472494748174053e-11,1.6821982017633339e-10,0.0,0.0,3.4084650536834948e-08,2.5194194687872745e-09,0.0078412594672936323,0.0010696351728078407,5.6049100736674317e-05,2.3323754513219438e-08,4.290698255684309e-09,7.8359956189532308e-09,3.9244718017477903e-06,3.9741951266507947e-09,4.7642500310952476e-12,3.1798998799799343e-09,1.1754072273396289e-10,7.1175265692034855e-16
7.863477728499752e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332897992677367,0.11004637430488406,0.022283774727074296,0.0,8.9026622951037051e-08,0.00020530750733657195,0.0,1.2133086102185396e-06,0.0,0.00077844213316778709,5.0589834107139782e-14,0.00030595996660656195,4.7263485538643157e-11,1.7239714709594957e-10,0.0,0.0,3.4523565019502532e-08,2.5767364367713029e-09,0.0078426905213567367,0.0010754300690924115,5.617954686410272e-05,2.3505045137367908e-08,4.3151990360362225e-09,7.8807526839689156e-09,3.9619915391656689e-06,4.064681659286601e-09,4.8392573883506335e-12,3.2330967411333056e-09,1.2063879404595484e-10,7.2793295849016434e-16
7.906776847421688e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332163446055356,0.11004042920577607,0.022280876677818227,0.0,9.0517217542166992e-08,0.00020720248471270674,0.0,1.2332581208970615e-06,0.0,0.00078296301780679306,5.2001074654657561e-14,0.00030652295839346132,4.8063193575994671e-11,1.7665119018189475e-10,0.0,0.0,3.4965125244063781e-08,2.6350211488533352e-09,0.007844074347222136,0.0010812240005232448,5.6309372300691428e-05,2.3686644926720902e-08,4.3396975001616177e-09,7.9255156897652021e-09,3.9995916567738519e-06,4.1566972541937725e-09,4.9149894042209745e-12,3.2868672865757713e-09,1.2379945588037435e-10,7.4438618743334732e-16
7.950075966343624e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44331433649998908,0.11003452896752168,0.022277979101161489,0.0,9.2023067628227973e-08,0.00020910128092921354,0.0,1.2534188953031427e-06,0.0,0.00078748462238755271,5.3443202379611626e-14,0.00030707988694686516,4.8871658754999697e-11,1.8098285570281223e-10,0.0,0.0,3.5409327219318388e-08,2.6942841476310267e-09,0.0078454121633387535,0.0010870169684764953,5.6438584878311436e-05,2.3868552902154797e-08,4.3641935297141853e-09,7.9702844230054108e-09,4.0372712497214125e-06,4.250258584243138e-09,4.9914488931250675e-12,3.3412140939272291e-09,1.2702357562842699e-10,7.6111531170144792e-16
7.99337508526556e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44330708484994091,0.11002867242232862,0.022275081996403254,0.0,9.3544235356429174e-08,0.00021100385344112506,0.0,1.2737918620405495e-06,0.0,0.00079200692577290034,5.4916702605866009e-14,0.00030763081218726995,4.9688920791424951e-11,1.8539305438404725e-10,0.0,0.0,3.5856166942080248e-08,2.7545360226555636e-09,0.0078467051567164946,0.0010928089742959922,5.656719227543003e-05,2.405076809090802e-08,4.3886870074439315e-09,8.0150586722723184e-09,4.07502942273663e-06,4.3453823966613374e-09,5.0686386660029182e-12,3.3961397301890307e-09,1.3031202673615389e-10,7.7812331236253616e-16
8.036674204187496e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44329987834606766,0.11002285843285353,0.022272185362858448,0.0,9.5080782797981831e-08,0.00021291016015045089,0.0,1.2943779459067272e-06,0.0,0.0007965299070111561,5.6422065066646252e-14,0.00030817579344965347,5.051501922197438e-11,1.8988270138795577e-10,0.0,0.0,3.6305640397412465e-08,2.8157874102118431e-09,0.0078479544837384719,0.0010986000192940756,5.6695202021686413e-05,2.4233289526779652e-08,4.4131778171901258e-09,8.0598382280570718e-09,4.1128652900032239e-06,4.442085512683e-09,5.1465615303624062e-12,3.4516467517287764e-09,1.3366568869129521e-10,7.9541318353819239e-16
8.079973323109432e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432927158540293,0.11001708589141158,0.022269289199857396,0.0,9.6632771948780522e-08,0.00021482015940063622,0.0,1.315178067887784e-06,0.0,0.00080105354533497165,5.7959783908085248e-14,0.00030871488948925203,5.134999340424655e-11,1.9445271629418407e-10,0.0,0.0,3.6757743558865706e-08,2.8780489930987036e-09,0.0078491612709521551,0.0011043901047524136,5.6822621502271487e-05,2.4416116250301914e-08,4.437665843874232e-09,8.104622882747892e-09,4.1507779750394882e-06,4.5403848272029535e-09,5.2252202903171978e-12,3.5077377042658765e-09,1.3708544700993173e-10,8.1298793234052112e-16
8.123272442031368e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44328559626871172,0.11001135371920738,0.022266393506745391,0.0,9.820026473009781e-08,0.00021673380997113925,0.0,1.3361931451537467e-06,0.0,0.00080557782016017385,5.9530357692528599e-14,0.00030924815848727997,5.2193882516707522e-11,1.9910402307992355e-10,0.0,0.0,3.7212472388719732e-08,2.9413315004091999e-09,0.007850326615839778,0.0011101792319227963,5.6949457962118829e-05,2.4599247308892829e-08,4.4621509734928135e-09,8.1494124306188181e-09,4.1887666105802517e-06,4.6402973084285305e-09,5.3046177466306385e-12,3.5644151228578906e-09,1.4057219322290466e-10,8.3085057880919127e-16
8.166571560953304e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44327851851347227,0.11000566086558601,0.022263498282882301,0.0,9.978332298929371e-08,0.00021865107107212097,0.0,1.3574240910540764e-06,0.0,0.00081010271108460205,6.1134289401603816e-14,0.00030977565805659081,5.304672555867881e-11,2.038375501001418e-10,0.0,0.0,3.7669822838227347e-08,3.0056457073109619e-09,0.0078514515875686506,0.0011159674020279117,5.7075718509919718e-05,2.4782681756991051e-08,4.4866330931104114e-09,8.1942066678182622e-09,4.226830338461525e-06,4.7418399975319791e-09,5.3847566967580573e-12,3.6216815318876231e-09,1.4412682486202068e-10,8.4900415584850937e-16
8.20987067987524e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44327148153940343,0.11000000630730279,0.022260603527642225,0.0,1.0138200850053959e-07,0.00022057190233924054,0.0,1.3788718151134418e-06,0.0,0.00081462819788694302,6.2772086439057068e-14,0.00031029744524728285,5.3908561350340439e-11,2.0865423006779518e-10,0.0,0.0,3.8129790847860251e-08,3.0710024348266341e-09,0.007852537227722221,0.0011217546162620965,5.7201410121974647e-05,2.4966418656174234e-08,4.5111120908524305e-09,8.2390053923574751e-09,4.2649683095076514e-06,4.845030008303015e-09,5.4656399348887916e-12,3.6795394450509632e-09,1.4775024544604876e-10,8.6745170916452522e-16
8.253169798797177e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326448432461729,0.1099943890478125,0.022257709240413075,0.0,1.0299638296555295e-07,0.00022249626382855298,0.0,1.4005372230277435e-06,0.0,0.00081915426052556238,6.4444260633359903e-14,0.00031081357655224752,5.4779428532748488e-11,2.1355500003402297e-10,0.0,0.0,3.8592372347556556e-08,3.1374125496144302e-09,0.007853584551012361,0.0011275408757920734,5.7326539645889125e-05,2.5150457075262094e-08,4.5355878558979816e-09,8.2838084040989149e-09,4.3031796834208829e-06,4.9498845268015436e-09,5.5472702519882294e-12,3.7379913653454534e-09,1.5144336446651262e-10,8.8619629720218051e-16
8.296468917719113e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44325752587354672,0.10998880811657652,0.022254815420596281,0.0,1.0462650801434126e-07,0.0002244241160115055,0.0,1.4224212166603916e-06,0.0,0.0008236808791373323,6.615132824008559e-14,0.00031132410791266191,5.5659365567866858e-11,2.185408013683247e-10,0.0,0.0,3.9057563256969336e-08,3.20488696374881e-09,0.0078545945459732643,0.0011333261817576649,5.7451113804120651e-05,2.5334796090404895e-08,4.5600602784727364e-09,8.3286155047445189e-09,4.3414636286732722e-06,5.0564208110105648e-09,5.6296504358394614e-12,3.7970397850595766e-09,1.5520709737328151e-10,9.0524099108250404e-16
8.339768036641049e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432506052162653,0.10998326256838807,0.022251922067606386,0.0,1.062724452059539e-07,0.00022635541977002974,0.0,1.4445246940388275e-06,0.0,0.00082820803403645636,6.7893809944056834e-14,0.00031182909472342654,5.6548410738613009e-11,2.2361257973872335e-10,0.0,0.0,3.9525359485716164e-08,3.2734366345012885e-09,0.007855568175637314,0.0011391105352724889,5.7575139197383502e-05,2.5519434785158062e-08,4.5845292498417544e-09,8.373426497823875e-09,4.3798193224008223e-06,5.1646561904893046e-09,5.7127832710846202e-12,3.8566871857627656e-09,1.5904236555996298e-10,9.2458887453984965e-16
8.383067155562985e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44324372140782597,0.10997775148271506,0.022249029180870728,0.0,1.0793425602924138e-07,0.0002282901363917252,0.0,1.4668485493512977e-06,0.0,0.0008327357057132936,6.9672230861266545e-14,0.00031232859183854617,5.7446602148917548e-11,2.2877128509191568e-10,0.0,0.0,3.9995756933629273e-08,3.3430725641214096e-09,0.0078565063781935104,0.0011448939374246387,5.7698622307919587e-05,2.5704372250544106e-08,4.608994662302314e-09,8.4182411886823449e-09,4.4182459502997619e-06,5.2746080660265731e-09,5.796671539265942e-12,3.9169360382961139e-09,1.6295009634910157e-10,9.4424304385919588e-16
8.42636627448492e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44323687352761476,0.10997227396305988,0.022246136759829133,0.0,1.0961200190362142e-07,0.0002302282275651305,0.0,1.4893936729438609e-06,0.0,0.00083726387483317843,7.148712054057391e-14,0.00031282265357645807,5.8353977723797239e-11,2.3401787163341247e-10,0.0,0.0,4.0468751491005663e-08,3.4138057996178878e-09,0.0078574100676288977,0.0011506763892773434,5.7821569502642372e-05,2.5889607585102821e-08,4.633456409176735e-09,8.4630593844690969e-09,4.4567427065248933e-06,5.3862939092944102e-09,5.8813180188665065e-12,3.977788802763779e-09,1.6693122297718778e-10,9.6420660781349841e-16
8.469665393406857e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44323006067872361,0.10996682913633571,0.02224324480393354,0.0,1.1130574417984958e-07,0.00023216965537508006,0.0,1.5121609513176412e-06,0.0,0.00084179252223524046,7.3339012965177699e-14,0.00031331133372530443,5.9270575209441066e-11,2.3935329780767005e-10,0.0,0.0,4.0944339038857383e-08,3.485647432539929e-09,0.0078582801343534091,0.0011564578918696106,5.7943987036160254e-05,2.6075139894930386e-08,4.6579143848051879e-09,8.5078808941250714e-09,4.4953087935898898e-06,5.4997312625020053e-09,5.966725485350661e-12,4.0392479285250797e-09,1.7098668457948186e-10,9.8448268760110799e-16
8.512964512328793e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44322328198733701,0.10996141615225888,0.022240353312647732,0.0,1.130155441407945e-07,0.00023411438229814196,0.0,1.5351512671263077e-06,0.0,0.00084632162893122213,7.5228446553867838e-14,0.00031379468554815172,6.0196432173309232e-11,2.4477852627821449e-10,0.0,0.0,4.142251544916137e-08,3.5586085987587596e-09,0.0078591174458086423,0.0011622384462168546,5.8065881053685291e-05,2.6260968293708591e-08,4.6823684845385106e-09,8.5527055283708914e-09,4.5339434222695014e-06,5.6149377380499253e-09,6.0528967112040914e-12,4.1013158541872623e-09,1.7511742617465413e-10,1.0050744167832514e-15
8.556263631250729e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432165366021365,0.10995603418275716,0.02223746228544702,0.0,1.1474146300221586e-07,0.0002360623711981354,0.0,1.5583654991737958e-06,0.0,0.00085085117610429577,7.7155964162057353e-14,0.00031427276178815669,6.1131586004244688e-11,2.5029452390776049e-10,0.0,0.0,4.1903276585108651e-08,3.63270047824937e-09,0.0078599228470608191,0.0011680180533115059,5.8187257593832465e-05,2.6447091902724332e-08,4.7068186047310286e-09,8.597533099694726e-09,4.5726458115035885e-06,5.731931018184703e-09,6.1398344659735441e-12,4.1639950075989321e-09,1.7932439864924822e-10,1.0259849412215861e-15
8.599562750172665e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44320982369371958,0.10995068242139319,0.022234571721817923,0.0,1.1648356191354491e-07,0.00023801358532172438,0.0,1.5818045224122519e-06,0.0,0.00085538114510787971,7.9122113082596021e-14,0.00031474561467368018,6.2076073912597178e-11,2.5590226173832678e-10,0.0,0.0,4.238661830135294e-08,3.7079342948724771e-09,0.0078606971613784833,0.001173796714123605,5.8308122591315366e-05,2.663350985088043e-08,4.7312646427333543e-09,8.6423634223400826e-09,4.6114151883029016e-06,5.850728854653753e-09,6.2275415163061751e-12,4.2272878058441438e-09,1.8360855874196781e-10,1.0472174190158266e-15
8.642861869094601e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44320314245403347,0.10994536008280305,0.022231681621257906,0.0,1.1824190195866685e-07,0.00023996798829408503,0.0,1.605469207940205e-06,0.0,0.0008599115174644543,8.1127445046367871e-14,0.00031521329592334746,6.3029932930359232e-11,2.6160271497135003e-10,0.0,0.0,4.2872536444258101e-08,3.7843213161567407e-09,0.0078614411907952392,0.0011795744296013851,5.8428481879543189e-05,2.6820221274698428e-08,4.7557064968852155e-09,8.6871963122935781e-09,4.6502507876565578e-06,5.9713490683606896e-09,6.3160206259885462e-12,4.2911966552371509e-09,1.8797086902779389e-10,1.0687750204414465e-15
8.686160988016537e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44319649209582457,0.10994006640214907,0.022228791983275088,0.0,1.2001654415670358e-07,0.00024192554411464452,0.0,1.6293604230009645e-06,0.0,0.00086444227486437636,8.3172516222674079e-14,0.00031567585675105813,6.3993199911313975e-11,2.6739686294779692e-10,0.0,0.0,4.3361026852144416e-08,3.861872853081228e-09,0.0078621557166579856,0.0011853512006718314,5.854834119312388e-05,2.7007225318313662e-08,4.780144066508276e-09,8.7320315872726668e-09,4.6891518524411434e-06,6.0938095490210371e-09,6.4052745559852257e-12,4.3557239513177806e-09,1.9241229790193312e-10,1.0906609278874698e-15
8.729460106938473e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44318987185210101,0.10993480063458705,0.022225902807387961,0.0,1.2180754946279713e-07,0.00024388621715288865,0.0,1.6534790309812321e-06,0.0,0.00086897339916469597,8.5257887219403135e-14,0.00031613334787094393,6.4965911531194433e-11,2.7328568912827899e-10,0.0,0.0,4.3852085355533561e-08,3.9406002598581486e-09,0.0078628415001609758,0.0011911270282412339,5.8667706170277994e-05,2.7194521133463722e-08,4.8045772518989527e-09,8.7768690667133251e-09,4.72811763333138e-06,6.218128254818362e-09,6.4953060644770314e-12,4.4208720788474417e-09,1.9693381956360336e-10,1.1128783357943375e-15
8.772759225860409e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44318328097561016,0.1099295620547472,0.022223014093125128,0.0,1.2361497876889203e-07,0.00024584997214423639,0.0,1.6778258914099399e-06,0.0,0.00087350487238797218,8.7384123082989668e-14,0.00031658581950227608,6.5948104287854323e-11,2.7927018107316932e-10,0.0,0.0,4.434570777739205e-08,4.0205149337158728e-09,0.0078634992828660842,0.0011969019131957219,5.8786582355167191e-05,2.7382107879470273e-08,4.8290059543212602e-09,8.8217085717577288e-09,4.7671473887123141e-06,6.3443232120608501e-09,6.5861179068988582e-12,4.4866434118057595e-09,2.0153641399965775e-10,1.135430450591872e-15
8.816058344782345e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44317671873832842,0.10992434995622834,0.022220125840025036,0.0,1.2543889290451689e-07,0.00024781677418597974,0.0,1.7024018599572934e-06,0.0,0.00087803667672108944,8.955179329816397e-14,0.00031703332137432286,6.6939814501449812e-11,2.8535133042272309e-10,0.0,0.0,4.4841889933372941e-08,4.1016283146822448e-09,0.0078641297872096335,0.001202675856401784,5.8904975200141618e-05,2.7569984723215163e-08,4.8534300759996435e-09,8.866549925241876e-09,4.8062403845929652e-06,6.4724125148383397e-09,6.6777128359771151e-12,4.553040313387828e-09,2.0622106696805293e-10,1.1583204906373252e-15
8.859357463704281e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44317018443096512,0.10991916365110563,0.022217238047635725,0.0,1.2727935263756434e-07,0.00024978658873328516,0.0,1.7272077884340339e-06,0.0,0.000882568794514075,9.1761471787494016e-14,0.0003174759027311566,6.79410783146319e-11,2.9153013287720433e-10,0.0,0.0,4.5340627632055819e-08,4.183951885368194e-09,0.0078647337169961262,0.0012084488587067771,5.9022890067910039e-05,2.7758150839111046e-08,4.8778495201118377e-09,8.9113929516832231e-09,4.8453958945213868e-06,6.60241432467985e-09,6.7700936017667959e-12,4.6200651360020397e-09,2.1098876998116289e-10,1.1815516861535286e-15
8.902656582626217e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44316367736247958,0.10991400246945048,0.022214350715514593,0.0,1.291364186750687e-07,0.00025175938159525697,0.0,1.7522445247909025e-06,0.0,0.00088710120827891793,9.4013736910721353e-14,0.00031791361233641239,6.8951931692749741e-11,2.9780758817701935e-10,0.0,0.0,4.5841916675184945e-08,4.267497170751671e-09,0.0078653117578792349,0.0012142209209394209,5.9140332233636083e-05,2.7946605409067053e-08,4.9022641907817327e-09,8.9562374772682799e-09,4.8846131995010978e-06,6.7343468702115849e-09,6.8632629516881028e-12,4.6877202212685511e-09,2.1584052028894372e-10,1.205127279167137e-15
8.945955701548153e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44315719685960925,0.10990886575886329,0.022211463843228137,0.0,1.3101015166398071e-07,0.00025373511893105987,0.0,1.7775129131183153e-06,0.0,0.00089163390068838896,9.6309171463893113e-14,0.00031834649847799733,6.9972410424063887e-11,3.0418470008285799e-10,0.0,0.0,4.6345752857905135e-08,4.3522757379619182e-09,0.0078658645778303619,0.0012199920439102784,5.9257306886964075e-05,2.8135347622449988e-08,4.9266739930722386e-09,9.0010833298402204e-09,4.9238915879088152e-06,6.8682284468154811e-09,6.9572236305627001e-12,4.756007900018297e-09,2.2077732086195098e-10,1.229050523446981e-15
