Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),OX(20),CH3X(22),HOX(23),HX(19),H2OX(30),CH3OHX(41),HO2X(48),H2X(31),C2H6X(34)
9.322377031390564,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.5312604575835848e-06,0.099999879132602873,0.0048145556273831184,0.0,3.983853158775659e-09,1.2930863378953701e-11,0.0,6.1744581826312328e-12,0.0,1.1693185296868048e-07,0.0,1.0921860624385199e-19,0.0,3.447619698958987e-09,0.0,0.0,1.1062724825507986e-15,0.0,4.755718826391353e-10,0.19037066343373271,3.9891188726436763e-15,2.1150028421730254e-11,4.880315335434384e-14,1.8946108368452826e-17,1.6395929726007603e-17,1.0892943785443716e-07,6.1495624740356574e-20,2.9364022513590994e-20
9.34621234321443,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.5248366088552544e-06,0.099999879095193256,0.0048145523955232909,0.0,3.9838535626777819e-09,1.2930737357107821e-11,0.0,6.1746000406443126e-12,0.0,1.1697038469320681e-07,0.0,1.091325509139828e-19,0.0,3.4477042280003997e-09,0.0,0.0,1.10661391370872e-15,0.0,4.7436497314327239e-10,0.19037066982025691,3.9803059269683027e-15,2.1102862291007159e-11,4.8570740329338738e-14,1.889802873130551e-17,1.6354721008954072e-17,1.0896801669640496e-07,6.1338962952440214e-20,2.9290175237891667e-20
9.36766412385591,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.5190830457550184e-06,0.099999879061603,0.0048145495008443612,0.0,3.9838539241052648e-09,1.293062448407687e-11,0.0,6.1747271780811467e-12,0.0,1.1700497992890272e-07,0.0,1.0873367606627466e-19,0.0,3.4477799839830614e-09,0.0,0.0,1.106920462534375e-15,0.0,4.7328399657735046e-10,0.19037067554030596,3.9724097434620843e-15,2.1060603531657888e-11,4.8363014627094016e-14,1.8854965872719045e-17,1.6317810635983821e-17,1.0900265414763594e-07,6.1198650352731796e-20,2.922403090939915e-20
9.38911590449739,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.5133557273796215e-06,0.099999879028086672,0.0048145466193297787,0.0,3.9838542835740569e-09,1.2930512125229e-11,0.0,6.1748538121501946e-12,0.0,1.1703949660634867e-07,0.0,1.0833168811896222e-19,0.0,3.4478554386203273e-09,0.0,0.0,1.1072263140242932e-15,0.0,4.7220795085758956e-10,0.19037068123418402,3.9645469349694015e-15,2.1018524387399771e-11,4.8156646736589086e-14,1.8812099434990461e-17,1.6281067210855252e-17,1.0903721286156e-07,6.105898020557197e-20,2.9158185928175217e-20
9.410567685138869,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.5076544745506506e-06,0.099999878994643937,0.0048145437508897593,0.0,3.9838546410994409e-09,1.2930400277051523e-11,0.0,6.1749799459688027e-12,0.0,1.1707393508275427e-07,0.0,1.0822756143220977e-19,0.0,3.4479305937847128e-09,0.0,0.0,1.1075314708564874e-15,0.0,4.7113680232003514e-10,0.19037068690206976,3.956717285637995e-15,2.097662383298027e-11,4.7951624691086864e-14,1.8769428077183904e-17,1.6244489602569382e-17,1.0907169319640608e-07,6.0919948108303601e-20,2.909263826514432e-20
9.432019465780348,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.5019791097175426e-06,0.099999878961274519,0.0048145408954353326,0.0,3.9838549966965463e-09,1.2930288936063672e-11,0.0,6.1751055826280611e-12,0.0,1.1710829571289744e-07,0.0,1.0812582758914919e-19,0.0,3.448005451332979e-09,0.0,0.0,1.107835936840946e-15,0.0,4.7007051760657229e-10,0.19037069254414049,3.9489205814952844e-15,2.0934900487722288e-11,4.7747936427252403e-14,1.8726950470545258e-17,1.6208076690328251e-17,1.0910609550832786e-07,6.0781549698417513e-20,2.9027385909542304e-20
9.462897899191287,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4938548915438353e-06,0.099999878913369381,0.0048145368078172336,0.0,3.9838555051999176e-09,1.2930129551541661e-11,0.0,6.1752855616712259e-12,0.0,1.1715761962361811e-07,0.0,1.0783627351853779e-19,0.0,3.4481126850483411e-09,0.0,0.0,1.1082729888336039e-15,0.0,4.6854414354978103e-10,0.19037070062056147,3.9377551518854482e-15,2.0875151363310843e-11,4.7457059294333508e-14,1.866614425932112e-17,1.6155949611580405e-17,1.0915547910929007e-07,6.0583438125020286e-20,2.8933973882011091e-20
9.493776332602225,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4857834293451392e-06,0.099999878865614469,0.0048145327466623316,0.0,3.9838560097830617e-09,1.2929971200587633e-11,0.0,6.1754645260086916e-12,0.0,1.1720678401099881e-07,0.0,1.0762350070402029e-19,0.0,3.4482193113579116e-09,0.0,0.0,1.1087086232726463e-15,0.0,4.6702768125994878e-10,0.19037070864437611,3.9266569186652729e-15,2.0815764287772571e-11,4.7168888104778324e-14,1.8605732885181345e-17,1.6104158202359816e-17,1.0920470282596931e-07,6.0386617834074192e-20,2.8841163719566036e-20
9.524654766013164,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4777642108736147e-06,0.099999878818008883,0.0048145287117139259,0.0,3.9838565104894724e-09,1.2929813873159695e-11,0.0,6.1756424845801513e-12,0.0,1.1725578990717921e-07,0.0,1.0731318761993181e-19,0.0,3.4483253356314393e-09,0.0,0.0,1.1091428521469739e-15,0.0,4.6552103449619662e-10,0.1903707166160957,3.9156252636507033e-15,2.0756735033939576e-11,4.688338727988152e-14,1.8545712514554477e-17,1.6052699228300475e-17,1.0925376769471818e-07,6.0191076240945934e-20,2.8748949619703438e-20
9.555533199424103,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4697967304918122e-06,0.099999878770551609,0.0048145247027186382,0.0,3.9838570073620078e-09,1.2929657559345681e-11,0.0,6.1758194462182929e-12,0.0,1.1730463833431136e-07,0.0,1.0671831282600846e-19,0.0,3.4484307631741227e-09,0.0,0.0,1.1095756864108171e-15,0.0,4.6402410825959992e-10,0.19037072453622489,3.9046595763040454e-15,2.0698059708924195e-11,4.6600524747741289e-14,1.8486079363336941e-17,1.6001569496474761e-17,1.0930267474156543e-07,5.9996800924003367e-20,2.8657325854303773e-20
9.586411632835041,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4618804890636371e-06,0.099999878723241759,0.0048145207194263467,0.0,3.9838575004428977e-09,1.2929502249361069e-11,0.0,6.1759954196504187e-12,0.0,1.1735333030468966e-07,0.0,1.0635711877343615e-19,0.0,3.4485355992267565e-09,0.0,0.0,1.1100071273857909e-15,0.0,4.6253680877270824e-10,0.19037073240526198,3.8937592536112756e-15,2.0639737482917521e-11,4.6320270629368863e-14,1.8426829696078193e-17,1.5950765854716795e-17,1.093514249796161e-07,5.9803779621918655e-20,2.8566286768413562e-20
9.61729006624598,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4540149938566182e-06,0.099999878676078402,0.0048145167615901282,0.0,3.9838579897737784e-09,1.2929347933546934e-11,0.0,6.1761704135000304e-12,0.0,1.1740186682087454e-07,0.0,1.062491926603158e-19,0.0,3.4486398489685589e-09,0.0,0.0,1.1104371876441129e-15,0.0,4.610590434611822e-10,0.19037074022369882,3.8829236999762361e-15,2.0581763950187286e-11,4.6042587273302672e-14,1.8367959825247814e-17,1.5900285191016984e-17,1.0940001941582671e-07,5.9612000231242625e-20,2.847582677915224e-20
9.648168499656919,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4461997584384384e-06,0.099999878629060665,0.0048145128289662203,0.0,3.9838584753956987e-09,1.2929194602367958e-11,0.0,6.1763444362883848e-12,0.0,1.1745024887581588e-07,0.0,1.0588493117778372e-19,0.0,3.4487435175180468e-09,0.0,0.0,1.1108658841351335e-15,0.0,4.5959072093434948e-10,0.19037074799202083,3.8721523271037847e-15,2.0524133414632656e-11,4.5767442739590139e-14,1.8309466110461515e-17,1.5850124432872901e-17,1.0944845904882929e-07,5.9421450803849126e-20,2.8385940374554131e-20
9.679046933067857,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4384343025671956e-06,0.099999878582187646,0.0048145089213139656,0.0,3.9838589573490895e-09,1.2929042246410428e-11,0.0,6.1765174964360303e-12,0.0,1.1749847745298185e-07,0.0,1.0540554978913083e-19,0.0,3.4488466099305658e-09,0.0,0.0,1.1112932128060419e-15,0.0,4.581317509645858e-10,0.19037075571070738,3.8614445538720013e-15,2.0466846802715127e-11,4.5494816914084213e-14,1.8251344957661813e-17,1.5800280546599541e-17,1.0949674486114003e-07,5.9232119544228306e-20,2.8296622112340206e-20
9.709925366478796,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4307181521043376e-06,0.099999878535458414,0.0048145050383957564,0.0,3.983859435673825e-09,1.2928890856380308e-11,0.0,6.1766896022643166e-12,0.0,1.1754655352647361e-07,0.0,1.0524311865297037e-19,0.0,3.4489491312027618e-09,0.0,0.0,1.1117191823368766e-15,0.0,4.5668204447097455e-10,0.19037076338023182,3.8507998062413951e-15,2.0409900896116424e-11,4.5224665555510909e-14,1.8193592818464713e-17,1.5750750536807872e-17,1.0954487783007726e-07,5.9043994807313657e-20,2.8207866618946681e-20
9.73771595654864,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4238153857788627e-06,0.099999878493524333,0.0048145015647230198,0.0,3.9838598630961074e-09,1.2928755423634582e-11,0.0,6.1768436883655353e-12,0.0,1.1758969239961387e-07,0.0,1.0514085958514974e-19,0.0,3.4490409161063838e-09,0.0,0.0,1.1121014111391956e-15,0.0,4.5538515618324401e-10,0.19037077024115645,3.8412729514416643e-15,2.0358934794306952e-11,4.4983622069467993e-14,1.8141928503314947e-17,1.5706439447066207e-17,1.0958806762475052e-07,5.887570461572068e-20,2.8128463455505854e-20
9.765506546618486,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4169518403938467e-06,0.09999987845170541,0.0048144981107258282,0.0,3.983860287639319e-09,1.2928620759246701e-11,0.0,6.1769970140587212e-12,0.0,1.1763270922347623e-07,0.0,1.0482120650003989e-19,0.0,3.4491322459473944e-09,0.0,0.0,1.1124825561895938e-15,0.0,4.5409563670672223e-10,0.19037077706297484,3.8317962793245461e-15,2.0308238813278721e-11,4.4744547466924002e-14,1.8090557727441516e-17,1.5662378070531738e-17,1.0963113510080763e-07,5.8708374112589659e-20,2.8049508014185855e-20
9.79329713668833,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4101271825934471e-06,0.099999878410000964,0.0048144946762371243,0.0,3.9838607093313796e-09,1.2928486856682527e-11,0.0,6.1771495852098256e-12,0.0,1.176756046891893e-07,0.0,1.0449078457116182e-19,0.0,3.4492231242478463e-09,0.0,0.0,1.1128626196552244e-15,0.0,4.5281342341068e-10,0.19037078384601966,3.8223693856876295e-15,2.0257812020517013e-11,4.450740872967318e-14,1.8039477996052915e-17,1.5618564300681002e-17,1.0967408095031118e-07,5.8541995111622321e-20,2.7970996516063321e-20
9.821087726758176,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.4033410827936573e-06,0.099999878368410414,0.0048144912610917348,0.0,3.9838611281998658e-09,1.2928353709481836e-11,0.0,6.1773014076233041e-12,0.0,1.1771837948202445e-07,0.0,1.043932805097651e-19,0.0,3.4493135544939369e-09,0.0,0.0,1.1132416176143829e-15,0.0,4.5153845437303703e-10,0.19037079059061995,3.8129918707156808e-15,2.02076490635425e-11,4.4272177955041324e-14,1.7988686842582451e-17,1.5574996054651628e-17,1.0971690586388157e-07,5.837655951947464e-20,2.7892925224695154e-20
9.84887831682802,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3965932151188549e-06,0.099999878326933134,0.0048144878651263552,0.0,3.9838615442719844e-09,1.2928221311257279e-11,0.0,6.1774524870429374e-12,0.0,1.177610342814666e-07,0.0,1.0416159554043456e-19,0.0,3.4494035401334484e-09,0.0,0.0,1.1136195495981793e-15,0.0,4.5027066836841299e-10,0.19037079729710088,3.8036633389033454e-15,2.0157749840507482e-11,4.4038870939070778e-14,1.7938181828216341e-17,1.5531671272829149e-17,1.097596105210597e-07,5.8212059334214825e-20,2.7815290445405987e-20
9.873889847890881,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3905525562948482e-06,0.099999878289699903,0.0048144848250229206,0.0,3.9838619163682096e-09,1.2928102788008537e-11,0.0,6.1775878279598333e-12,0.0,1.177993215635935e-07,0.0,1.0378391772164262e-19,0.0,3.4494841498912105e-09,0.0,0.0,1.1139587789366775e-15,0.0,4.4913575240948862e-10,0.1903708033006076,3.795309217424425e-15,2.0113065229659689e-11,4.383049075198046e-14,1.7892969970637778e-17,1.5492885447384104e-17,1.0979794245111109e-07,5.8064802399514349e-20,2.774578934148705e-20
9.898901378953742,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3845423720659264e-06,0.099999878252557434,0.004814481800208009,0.0,3.9838622862405084e-09,1.2927984861759097e-11,0.0,6.1777225757590242e-12,0.0,1.1783751268413724e-07,0.0,1.0351719902185222e-19,0.0,3.4495644047456687e-09,0.0,0.0,1.1142971567797802e-15,0.0,4.4800656200265298e-10,0.19037080927373018,3.78699417304656e-15,2.0068590107842446e-11,4.3623616665178806e-14,1.7847986192987958e-17,1.5454293709062061e-17,1.0983617801069124e-07,5.7918291028905997e-20,2.7676636217455021e-20
9.923912910016602,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3785624323815829e-06,0.09999987821550535,0.0048144787905663334,0.0,3.9838626539080292e-09,1.2927867527999968e-11,0.0,6.1778567345047982e-12,0.0,1.1787560812666902e-07,0.0,1.0336245433416253e-19,0.0,3.4496443071370055e-09,0.0,0.0,1.1146346863400389e-15,0.0,4.4688305392612665e-10,0.19037081521669816,3.7787179261927872e-15,2.0024323366017185e-11,4.341823388908323e-14,1.7803228773593584e-17,1.5415894603577848e-17,1.0987431768447362e-07,5.7772519574101465e-20,2.7607828464528114e-20
9.948924441079463,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3726125095008259e-06,0.099999878178543153,0.0048144757959837602,0.0,3.9838630193896997e-09,1.2927750782267461e-11,0.0,6.1779903082235814e-12,0.0,1.1791360837112117e-07,0.0,1.0314461183743343e-19,0.0,3.4497238594822579e-09,0.0,0.0,1.114971370079499e-15,0.0,4.4576518539204071e-10,0.19037082112973897,3.7704801999769712e-15,1.998026407496984e-11,4.3214328919379422e-14,1.7758696008064321e-17,1.5377686691142066e-17,1.0991236195331239e-07,5.7627482443716947e-20,2.7539363499946109e-20
9.973935972142323,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.366692377964338e-06,0.099999878141670454,0.0048144728163472964,0.0,3.983863382704238e-09,1.2927634620142643e-11,0.0,6.1781233009043861e-12,0.0,1.1795151389382275e-07,0.0,1.0287199500310602e-19,0.0,3.4498030641762378e-09,0.0,0.0,1.1153072132220374e-15,0.0,4.446529140412068e-10,0.19037082701307745,3.7622807201732062e-15,1.9936410424486653e-11,4.3011887286931461e-14,1.7714386209084713e-17,1.5339668546291445e-17,1.0995031129534034e-07,5.7483174102585247e-20,2.7471238766659269e-20
9.998947503205184,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3608018145649612e-06,0.09999987810488678,0.0048144698515450775,0.0,3.9838637438701498e-09,1.2927519037250775e-11,0.0,6.1782557164992518e-12,0.0,1.1798932516753556e-07,0.0,1.0264864349873564e-19,0.0,3.4498819235915479e-09,0.0,0.0,1.1156422201424909e-15,0.0,4.4354619793757043e-10,0.19037083286693657,3.7541192151818471e-15,1.9892760902178971e-11,4.2810894414668382e-14,1.767029770619333e-17,1.5301838757704132e-17,1.0998816618482554e-07,5.7339589071026376e-20,2.7403451732997342e-20
9.999999999999998,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3605545819263464e-06,0.09999987810334085,0.0048144697271084239,0.0,3.9838637590213425e-09,1.292751418610447e-11,0.0,6.1782612760143281e-12,0.0,1.179909142239696e-07,0.0,1.0264094300601443e-19,0.0,3.4498852344969277e-09,0.0,0.0,1.1156562991111006e-15,0.0,4.4349974799315974e-10,0.19037083311262656,3.7537766038742362e-15,1.9890928565675638e-11,4.2802468096918519e-14,1.7668447268911948e-17,1.5300250971626485e-17,1.0998975707218836e-07,5.7333562724338878e-20,2.7400606590042315e-20
10.023959034268044,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3549405983197966e-06,0.099999878068191717,0.0048144669014663598,0.0,3.9838641029057366e-09,1.2927404029260752e-11,0.0,6.1783875589236653e-12,0.0,1.1802704266149015e-07,0.0,1.0245405073257599e-19,0.0,3.4499604400786374e-09,0.0,0.0,1.1159763945285435e-15,0.0,4.4244499556297069e-10,0.19037083869153676,3.7459954159981944e-15,1.9849314199633206e-11,4.2611336609198175e-14,1.7626428845573954e-17,1.5264195928024539e-17,1.1002592709230024e-07,5.719672192415782e-20,2.733599989235704e-20
10.048970565330904,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3491085104428981e-06,0.099999878031584832,0.0048144639660014903,0.0,3.983864459829097e-09,1.292728959188457e-11,0.0,6.1785188320570061e-12,0.0,1.1806466684142043e-07,0.0,1.0222425607939159e-19,0.0,3.4500386159662652e-09,0.0,0.0,1.1163097406477972e-15,0.0,4.4134926581200864e-10,0.1903708444870964,3.7379090561819615e-15,1.9806068832696436e-11,4.2413200281764124e-14,1.7582777989851301e-17,1.5226738673693606e-17,1.1006359448497604e-07,5.7054567291219259e-20,2.726888076289645e-20
10.073982096393765,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3433053343177832e-06,0.099999877995065697,0.0048144610450419094,0.0,3.9838648146581328e-09,1.2927175720876787e-11,0.0,6.178649539742957e-12,0.0,1.1810219816959849e-07,0.0,1.019834624151928e-19,0.0,3.45011645356177e-09,0.0,0.0,1.1166422627515856e-15,0.0,4.4025896798688294e-10,0.19037085025383177,3.7298598718261209e-15,1.9763023342635524e-11,4.2216471630178341e-14,1.7539343517885292e-17,1.5189465624777668e-17,1.101011688265777e-07,5.6913119854893039e-20,2.7202091887226777e-20
10.098993627456625,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.337530855470555e-06,0.099999877958633923,0.0048144581384801282,0.0,3.9838651674105425e-09,1.2927062412033995e-11,0.0,6.178779685789915e-12,0.0,1.18139637104869e-07,0.0,1.0177056941173525e-19,0.0,3.4501939551512061e-09,0.0,0.0,1.1169739648208597e-15,0.0,4.3917406179234093e-10,0.19037085599195683,3.7218476015265602e-15,1.972017634925253e-11,4.2021137208725203e-14,1.7496123824569893e-17,1.5152375424800347e-17,1.1013865057732378e-07,5.6772374350639871e-20,2.713563083211133e-20
10.124005158519486,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3317848615436002e-06,0.099999877922289052,0.004814455246209718,0.0,3.9838655181038325e-09,1.2926949661194306e-11,0.0,6.1789092739714126e-12,0.0,1.1817698410268286e-07,0.0,1.0156176883569122e-19,0.0,3.4502711229996286e-09,0.0,0.0,1.1173048508821328e-15,0.0,4.3809450733073574e-10,0.19037086170168355,3.7138719863524959e-15,1.9677526453703658e-11,4.1827183836461592e-14,1.745311732063634e-17,1.5115466730578291e-17,1.1017604019405789e-07,5.6632325566048588e-20,2.70694951881708e-20
10.149016689582346,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3260671422695404e-06,0.099999877886030708,0.0048144523681252997,0.0,3.9838658667553173e-09,1.2926837464236826e-11,0.0,6.1790383080265137e-12,0.0,1.1821423961513062e-07,0.0,1.0133434273786825e-19,0.0,3.450347959351369e-09,0.0,0.0,1.1176349249904809e-15,0.0,4.3702026509713303e-10,0.19037086738322179,3.7059327698170475e-15,1.9635072260285186e-11,4.163459835510681e-14,1.7410322432458179e-17,1.5078738212058849e-17,1.1021333813026025e-07,5.6492968340192224e-20,2.7003682569591382e-20
10.199039751708067,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3147156969089941e-06,0.099999877813771856,0.0048144466540980656,0.0,3.9838665580011716e-09,1.2926614715686987e-11,0.0,6.1792947285438056e-12,0.0,1.1828847797568472e-07,0.0,1.0086312530773648e-19,0.0,3.4505006464397442e-09,0.0,0.0,1.1182926531981044e-15,0.0,4.3488756122905605e-10,0.19037087866256197,3.6901625187618114e-15,1.9550745520671173e-11,4.1253479312473875e-14,1.7325361285930669e-17,1.5005816446617169e-17,1.1028766075826216e-07,5.6216308174621772e-20,2.6873016981376218e-20
10.249062813833788,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.3034748780889878e-06,0.099999877741854148,0.0048144409955758315,0.0,3.9838672412828756e-09,1.292639413421853e-11,0.0,6.1795489765799187e-12,0.0,1.1836235573729119e-07,0.0,1.0044861599849359e-19,0.0,3.4506520339652032e-09,0.0,0.0,1.1189471811049292e-15,0.0,4.3277564182146618e-10,0.19037088983161538,3.6745348442532107e-15,1.9467185321480044e-11,4.0877678257162035e-14,1.7241228101596739e-17,1.4933599744641222e-17,1.1036162202285124e-07,5.5942353572333414e-20,2.674361544144332e-20
10.29908587595951,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.2923430763486723e-06,0.099999877670274337,0.0048144353917519544,0.0,3.9838679167322768e-09,1.2926175688290076e-11,0.0,6.1798010808464098e-12,0.0,1.1843587639901482e-07,0.0,1.000503150324764e-19,0.0,3.4508021391596951e-09,0.0,0.0,1.1195985398119858e-15,0.0,4.3068420448962974e-10,0.19037090089198833,3.6590477794721761e-15,1.9384381043670846e-11,4.050709572209254e-14,1.7157910834334945e-17,1.4862077922370028e-17,1.1043522543366569e-07,5.56710650358225e-20,2.6615459682831816e-20
10.34910893808523,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,2.2813187132983522e-06,0.099999877599029258,0.00481442984183535,0.0,3.9838685844783865e-09,1.2925959346969724e-11,0.0,6.1800510695402165e-12,0.0,1.1850904340922381e-07,0.0,9.961625453655463e-20,0.0,3.4509509789453896e-09,0.0,0.0,1.1202467598692412e-15,0.0,4.286129526864476e-10,0.19037091184525601,3.6436993940197052e-15,1.9302322263479983e-11,4.0141634528484593e-14,1.7075397671546667e-17,1.4791240991321404e-17,1.1050847444945302e-07,5.5402403832698885e-20,2.6488531789033627e-20
