Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),OCX(21),COX(32),HOX(23),OX(20),H2OX(30),CH4OX(41),CH3OX(39),CH3O(51),CH3OX(40)
3.355147147954554e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410497313834086,0.099964874139705825,1.751420347626072e-56,0.099965169243793353,3.6901106858657282e-38,5.7870706868999991e-26,3.3040718870140208e-19,5.3370890114927935e-22,0.0,3.3606716078350151e-13,7.8148795547901354e-43,6.1072709574223663e-23,1.5105697784503528e-31,3.7789663168107528e-35,0.0,0.0,2.9842763063831778e-35,0.0,3.5125859873500304e-05,3.4830756206582566e-05,4.209393531811567e-13,8.4630558546028063e-14,4.9124745002549752e-17,4.7794451691431626e-17,1.6858925794311589e-29,1.7138030030849717e-25,9.0282659388813879e-28,4.8518459887739755e-34,2.3466986601356784e-46,5.1951213793106669e-32,1.3439777367294471e-27,1.3005165325630054e-19,1.2294557719579124e-22,2.6785204249432884e-26,4.5947902070145484e-19,9.0004490967166502e-42,1.0976306855023728e-38,2.8544910495423855e-42,2.7241659264273919e-41,3.2256765209982887e-38
3.363087816470966e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410497285483662,0.099964874139111495,1.7638835515363679e-56,0.099965166409345302,3.717049287447857e-38,5.8282535593075595e-26,-1.0823230893739827e-19,5.3549058086057027e-22,0.0,3.3705540195846607e-13,7.8651831796442558e-43,6.1361945979457706e-23,1.5199074584799458e-31,3.7989475231913417e-35,0.0,0.0,2.9990575880493956e-35,0.0,3.5125860466824325e-05,3.4833590654645382e-05,4.2193565276839032e-13,8.463782965938755e-14,4.9192760829989167e-17,4.8011539684857522e-17,1.6986081651572969e-29,1.7200329070236205e-25,9.0946716493038905e-28,4.8679394925303475e-34,2.3629359223399453e-46,5.2399912480184655e-32,1.3471636280793484e-27,5.6917234508409667e-19,1.2332296343318213e-22,2.6851614494110475e-26,4.6056631856240449e-19,9.0733738554572369e-42,1.1039945840951532e-38,2.8701098959119922e-42,2.7465257810010137e-41,3.2421519816624541e-38
3.371028484987378e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104972574653857,0.099964874138549251,1.7764057398747058e-56,0.099965163608079929,3.7441186720858981e-38,5.8696313434814487e-26,1.181699851402227e-18,5.3727256494064388e-22,0.0,3.3804372529473618e-13,7.9156577029495568e-43,6.1651864816237073e-23,1.5292760550671567e-31,3.8189799180594365e-35,0.0,0.0,3.0138754503107484e-35,0.0,3.5125861028092053e-05,3.4836391920002972e-05,4.2293195265643405e-13,8.4645018563796944e-14,4.9260501258418872e-17,4.822892742912876e-17,1.7113877839371708e-29,1.7262643390497e-25,9.1613785189925311e-28,4.8840353149392818e-34,2.3792334945615355e-46,5.2851250158760622e-32,1.3503495206636582e-27,-7.1946860892239538e-19,1.2370032710631599e-22,2.6918024767375378e-26,4.616536163707023e-19,9.1466973674869592e-42,1.1103766555128745e-38,2.8857702542281711e-42,2.7690077976608174e-41,3.258667816628485e-38
3.3789691535037897e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104972297753607,0.09996487413801787,1.7889870518835836e-56,0.09996516083960881,3.7713191564255264e-38,5.9112044994865e-26,4.5262194535177437e-19,5.3905484997435545e-22,0.0,3.3903212983702308e-13,7.9663031281191914e-43,6.1942466078464473e-23,1.5386755725878921e-31,3.8390634904996639e-35,0.0,0.0,3.0287298930730918e-35,0.0,3.5125861558480706e-05,3.4839160391123204e-05,4.2392825284407166e-13,8.4652126215093762e-14,4.9327967226638349e-17,4.844661371016347e-17,1.7242315973311935e-29,1.7324972819707816e-25,9.2283869370604503e-28,4.9001334269779339e-34,2.395591381475193e-46,5.3305234785682385e-32,1.3535354144763721e-27,1.124868308320718e-20,1.2407790412715522e-22,2.6984435069090412e-26,4.6274091412709696e-19,9.220420744054925e-42,1.1167768948543071e-38,2.9014721148351527e-42,2.7916123005189151e-41,3.2752240166745584e-38
3.3864083194465805e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104972041285211,0.099964874137547066,1.8008275400502261e-56,0.099965158275395705,3.796920983860461e-38,5.9503297139476093e-26,4.6478798677913121e-19,5.4072484267426973e-22,0.0,3.3995818332507269e-13,8.0139050351755574e-43,6.2215333196608674e-23,1.547509509317728e-31,3.8579250822500574e-35,0.0,0.0,3.0426793733869969e-35,0.0,3.5125862028367843e-05,3.4841724604229287e-05,4.248616307528902e-13,8.4658712095551472e-14,4.9390924125818512e-17,4.8650821525274091e-17,1.7363226287749675e-29,1.7383379314795453e-25,9.2914373234922169e-28,4.9152168949984918e-34,2.4109708912989737e-46,5.3732955998418884e-32,1.3565201004014276e-27,1.1167748507225921e-22,1.2443226872541459e-22,2.7046651173155975e-26,4.6375954222551119e-19,9.2898517992395841e-42,1.1227893980029148e-38,2.9162199502021125e-42,2.8129006031480304e-41,3.2907712032768463e-38
3.393847485389371e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104971787632701,0.099964874137101423,1.8127201563612128e-56,0.099965155739316233,3.8226384126662988e-38,5.9896271837020771e-26,4.6553588707586999e-19,5.4239509380559088e-22,0.0,3.4088430648932775e-13,8.0616569440396129e-43,6.2488799253012051e-23,1.5563705919186449e-31,3.8768315729911595e-35,0.0,0.0,3.0566609593785708e-35,0.0,3.5125862473057355e-05,3.4844260683705478e-05,4.2579500892259805e-13,8.4665228259385286e-14,4.9453641731298828e-17,4.8855289305478149e-17,1.7484702769479882e-29,1.7441798783219095e-25,9.3547530842807593e-28,4.9303023241024685e-34,2.4264033455131964e-46,5.4163013899360435e-32,1.3595047873944803e-27,-6.3852520191527521e-23,1.2478678644452345e-22,2.7108867301959708e-26,4.6477817027934457e-19,9.3596356951049163e-42,1.1288178384483164e-38,2.9310041949061571e-42,2.8342969597849316e-41,3.3063538018582513e-38
3.400542734737883e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104971561727431,0.099964874136721199,1.8234681752317504e-56,0.099965153480643776,3.8458831529517105e-38,6.0251424974088332e-26,4.4020834657296629e-19,5.4389853853760009e-22,0.0,3.4171787628262939e-13,8.1047619154888326e-43,6.273543079184154e-23,1.5643687788456689e-31,3.893885796038229e-35,0.0,0.0,3.0692718370612688e-35,0.0,3.5125862852459167e-05,3.4846519356168143e-05,4.2663504949757679e-13,8.4671033827165962e-14,4.9509883616206194e-17,4.9039531760850837e-17,1.7594516774008304e-29,1.7494387283939775e-25,9.4119644426726656e-28,4.9438808679760294e-34,2.4403378246792888e-46,5.4552069284740022e-32,1.362191006597335e-27,2.5936914961832431e-20,1.2510507305605237e-22,2.7164861838942023e-26,4.6569493549017599e-19,9.4227436353745454e-42,1.1342570579644954e-38,2.9443411386985825e-42,2.8536462870495833e-41,3.3204084116997087e-38
3.4072379840863945e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104971338055617,0.09996487413636003,1.8342585941016424e-56,0.099965151244286801,3.8692219310425383e-38,6.0607979200821576e-26,6.172047789687721e-19,5.4540218843961597e-22,0.0,3.425515013508132e-13,8.1479883918817224e-43,6.298254746294199e-23,1.5723889592361007e-31,3.9109763737998123e-35,0.0,0.0,3.0819087202234337e-35,0.0,3.512586321278144e-05,3.4848755713133736e-05,4.2747509028235407e-13,8.4676784087992862e-14,4.9565932857085009e-17,4.9223983268987989e-17,1.7704791418474883e-29,1.7546986083575894e-25,9.4693912736446702e-28,4.9574609650486867e-34,2.4543151941675792e-46,5.4943027453776664e-32,1.364877226657778e-27,-1.50136809557776e-19,1.2542265982822941e-22,2.7220856395790945e-26,4.6661170066590551e-19,9.4861387828518342e-42,1.1397091806118935e-38,2.9577075621298598e-42,2.8730835478884269e-41,3.3344916938810067e-38
3.413933233434906e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104971116595153,0.099964874136017359,1.8450914964352059e-56,0.099965149030024875,3.892654936741699e-38,6.0965937274903422e-26,5.0854324950515474e-19,5.469060415711646e-22,0.0,3.4338518115150034e-13,8.1913363747154813e-43,6.3230149262656413e-23,1.5804311355620938e-31,3.9281032999605444e-35,0.0,0.0,3.0945716088084252e-35,0.0,3.5125863554626536e-05,3.4850969975077513e-05,4.2831513127621235e-13,8.468247958455594e-14,4.9621790013882674e-17,4.9408643113646833e-17,1.7815527671292111e-29,1.7599595084379972e-25,9.5270338177475111e-28,4.9710425988752852e-34,2.4683354564203726e-46,5.5335893174173319e-32,1.36756344757228e-27,-4.0448469828303785e-20,1.2574035503439218e-22,2.727685097242575e-26,4.6752846580697926e-19,9.5498218036657588e-42,1.1451742035340338e-38,2.9711034596066204e-42,2.8926089363720556e-41,3.3486036430765128e-38
3.4206284827834177e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104970897324152,0.099964874135692564,1.8559669656967573e-56,0.099965146837639657,3.916182359852127e-38,6.1325301954012417e-26,3.4172030205638341e-19,5.4841009601055542e-22,0.0,3.4421891514763429e-13,8.2348058653931772e-43,6.3478236187327493e-23,1.5884953102692836e-31,3.9452665682458301e-35,0.0,0.0,3.1072605027595679e-35,0.0,3.5125863878579762e-05,3.4853162360296499e-05,4.2915517247843608e-13,8.4688120854220216e-14,4.9677455645996337e-17,4.9593510580668395e-17,1.7926726500870994e-29,1.7652214189540118e-25,9.5848923195541564e-28,4.9846257531781781e-34,2.4823986138177427e-46,5.5730671213312256e-32,1.3702496693373243e-27,1.2735754455287958e-19,1.2605854618271729e-22,2.7332845568766008e-26,4.6844523091375346e-19,9.6137933639500082e-42,1.1506521238892104e-38,2.9845288255704303e-42,2.9122226465340688e-41,3.3627442539967465e-38
3.4273237321319294e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104970680220941,0.099964874135385087,1.8668850853506073e-56,0.099965144666915015,3.9398043901767785e-38,6.1686075995822755e-26,5.7323409661991837e-19,5.4991434985470128e-22,0.0,3.450527028074277e-13,8.2783968652254149e-43,6.3726808233297482e-23,1.59658148577706e-31,3.9624661724216754e-35,0.0,0.0,3.1199754020201501e-35,0.0,3.51258641852097e-05,3.4855333084930959e-05,4.2999521388831184e-13,8.4693708429077897e-14,4.9732930312259963e-17,4.9778584957975464e-17,1.8038388875621055e-29,1.770484330317129e-25,9.6429670244615087e-28,4.9982104118455916e-34,2.4965046686784686e-46,5.6127366338255285e-32,1.3729358919494081e-27,-1.0326320149011749e-19,1.2637701102642853e-22,2.7388840184731534e-26,4.6936199598645564e-19,9.6780541298429414e-42,1.1561429388504789e-38,2.9979836544976465e-42,2.9319248723712874e-41,3.3769135213881882e-38
3.434018981480441e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104970465264064,0.099964874135094375,1.877845938861058e-56,0.099965142517636968,3.9635212175186227e-38,6.2048262158004178e-26,5.1986192856067254e-19,5.5141880121894147e-22,0.0,3.4588654360431183e-13,8.3221093754319597e-43,6.3975865396908251e-23,1.6046896644788341e-31,3.9797021062945053e-35,0.0,0.0,3.1327163065334197e-35,0.0,3.5125864475068793e-05,3.485748236298569e-05,4.3083525550512845e-13,8.4699242836000045e-14,4.9788214570931613e-17,4.9963865535570416e-17,1.8150515763950326e-29,1.7757482330306676e-25,9.7012581693019121e-28,5.011796558929988e-34,2.5106536232609714e-46,5.652598331574403e-32,1.3756221154050423e-27,-4.9028738375016091e-20,1.266953940608378e-22,2.744483482024246e-26,4.7027876102540677e-19,9.7426047674874848e-42,1.1616466456056442e-38,3.011467940899292e-42,2.9517158078439915e-41,3.3911114400331068e-38
3.4407142308289527e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104970252432278,0.099964874134819914,1.8888496096924101e-56,0.099965140389593587,3.9873330316806486e-38,6.2411863198222133e-26,2.8848743590369057e-19,5.5292344823686501e-22,0.0,3.4672043701688458e-13,8.3659433971433714e-43,6.422540767450131e-23,1.6128198487423028e-31,3.9969743637109812e-35,0.0,0.0,3.1454832162425919e-35,0.0,3.5125864748693672e-05,3.4859610406351176e-05,4.3167529732817653e-13,8.4704724596687879e-14,4.9843308979680799e-17,5.0149351605533125e-17,1.8263108134265358e-29,1.7810131176889113e-25,9.7597659953739794e-28,5.0253841786464576e-34,2.524845479764228e-46,5.6926526912200213e-32,1.3783083397007515e-27,1.8325592403276178e-19,1.2701356577997844e-22,2.7500829475219136e-26,4.7119552603104865e-19,9.8074459430310905e-42,1.1671632413572472e-38,3.0249816793209151e-42,2.9715956468761472e-41,3.4053380047493743e-38
3.4474094801774643e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104970041704557,0.099964874134561177,1.8998961813089628e-56,0.099965138282575125,4.0112400224658606e-38,6.2776881874137569e-26,5.9018814639696224e-19,5.5442828906013717e-22,0.0,3.4755438252886028e-13,8.409898931402598e-43,6.4475435062417768e-23,1.6209720409097106e-31,4.014282938557826e-35,0.0,0.0,3.158276131090841e-35,0.0,3.5125865006605718e-05,3.4861717424824365e-05,4.325153393567488e-13,8.4710154227723529e-14,4.9898214095576102e-17,5.0335042462018721e-17,1.8376166954971193e-29,1.7862789749762569e-25,9.8184907473185866e-28,5.0389732553711384e-34,2.5390802403286906e-46,5.7329001893725842e-32,1.3809945648330698e-27,-1.1751182886419e-19,1.2733163762603669e-22,2.7556824149582246e-26,4.7211229100370417e-19,9.872578322625651e-42,1.1726927233225501e-38,3.038524864342459e-42,2.9915645833556288e-41,3.4195932103902973e-38
3.454104729525976e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104969833060072,0.099964874134317622,1.910985737175013e-56,0.099965136196373816,4.0352423796772794e-38,6.3143320943407118e-26,5.8314198634134596e-19,5.5593332185832573e-22,0.0,3.4838837962901854e-13,8.4539759791665477e-43,6.4725947556998359e-23,1.6291462432981121e-31,4.0316278247616442e-35,0.0,0.0,3.1710950510213081e-35,0.0,3.5125865249311354e-05,3.486380362612949e-05,4.3335538159014041e-13,8.4715532240620184e-14,4.9952930475072941e-17,5.0520937401255233e-17,1.8489693194471396e-29,1.7915457956663766e-25,9.8774326583881112e-28,5.0525637736396199e-34,2.5533579070371728e-46,5.7733413026103757e-32,1.3836807907985464e-27,-1.0954631022107434e-19,1.2764984920889624e-22,2.7612818843252712e-26,4.730290559437066e-19,9.9380025724274379e-42,1.1782350887335219e-38,3.0520974905781285e-42,3.0116228111344504e-41,3.4338770518444258e-38
3.4607999788744876e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104969626478207,0.099964874134088819,1.9221183607548589e-56,0.099965134130784006,4.0593402931179402e-38,6.3511183163682967e-26,2.2405931561481589e-19,5.5743854481873058e-22,0.0,3.4922242781115603e-13,8.4981745413076469e-43,6.4976945154583426e-23,1.6373424581996248e-31,4.0490090162887416e-35,0.0,0.0,3.1839399759770949e-35,0.0,3.5125865477302577e-05,3.4865869215938449e-05,4.3419542402764812e-13,8.4720859141871895e-14,5.0007458674001633e-17,5.0707035721541475e-17,1.8603687821168013e-29,1.7968135706213793e-25,9.9365919663267001e-28,5.0661557181453848e-34,2.5676784819157436e-46,5.8139765074797774e-32,1.386367017593743e-27,2.5046555435346877e-19,1.2796822313974819e-22,2.7668813556151775e-26,4.7394582085148822e-19,1.0003719358597032e-41,1.1837903348368202e-38,3.0656995526762513e-42,3.031770524028989e-41,3.448189524035386e-38
3.467495228222999e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104969421938549,0.099964874133874213,1.9332941355127915e-56,0.099965132085602065,4.0835339525908957e-38,6.3880471292612854e-26,5.8824668487286391e-19,5.5894395614621348e-22,0.0,3.5005652657403619e-13,8.5424946186153731e-43,6.5228427851512952e-23,1.6455606878816872e-31,4.0664265071449398e-35,0.0,0.0,3.1968109059012694e-35,0.0,3.5125865691057264e-05,3.4867914397891162e-05,4.3503546666857103e-13,8.4726135433002864e-14,5.0061799247555413e-17,5.0893336723244544e-17,1.8718151803461615e-29,1.8020822907909848e-25,9.9959689158120136e-28,5.0797490737382603e-34,2.5820419669346004e-46,5.8548062804953218e-32,1.3890532452152341e-27,-1.1280506846350323e-19,1.2828659053027219e-22,2.7724808288200893e-26,4.7486258572732098e-19,1.0069729347299258e-41,1.1893584588937754e-38,3.0793310453191452e-42,3.0520079158202092e-41,3.4625306219216866e-38
3.474190477571511e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104969219420896,0.099964874133673401,1.9445131449131012e-56,0.099965130060626323,4.1078235478992111e-38,6.425118808784015e-26,6.7180691097452793e-19,5.6044955406303106e-22,0.0,3.508906754213405e-13,8.5869362117977664e-43,6.5480395644126505e-23,1.653800934587311e-31,4.0838802913754002e-35,0.0,0.0,3.20970784073686e-35,0.0,3.5125865891039575e-05,3.486993937361555e-05,4.3587550951221024e-13,8.4731361610616152e-14,5.0115952750278944e-17,5.1079839708797452e-17,1.8833086109751249e-29,1.8073519472117046e-25,1.0055563736594534e-27,5.0933438254228826e-34,2.5964483640089324e-46,5.8958310981397166e-32,1.3917394736596069e-27,-1.9547276570941618e-19,1.28604946205915e-22,2.778080303932182e-26,4.7577935057149203e-19,1.0136033204703123e-41,1.1949394581803716e-38,3.0929919632229793e-42,3.0723351802538861e-41,3.4769003404965511e-38
3.4808857269200225e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104969018905231,0.099964874133485884,1.9557754724200733e-56,0.099965128055657188,4.132209268845968e-38,6.4623336307003762e-26,1.4657437336333515e-19,5.6195533680866772e-22,0.0,3.5172487386162073e-13,8.6314993214829209e-43,6.5732848528763361e-23,1.6620632005353263e-31,4.1013703630644458e-35,0.0,0.0,3.2226307804268625e-35,0.0,3.5125866077700388e-05,3.4871944342747512e-05,4.3671555255786883e-13,8.4736538166441906e-14,5.0169919736056755e-17,5.1266543982696753e-17,1.8948491708434461e-29,1.8126225310060282e-25,1.0115376661974287e-27,5.106939958357178e-34,2.6108976749997776e-46,5.9370514368639041e-32,1.3944257029234616e-27,3.3068623783518039e-19,1.2892332240880952e-22,2.7836797809436624e-26,4.7669611538447245e-19,1.0202631596981749e-41,1.2005333299872264e-38,3.1066823011376332e-42,3.0927525110408298e-41,3.4912986747877331e-38
3.487580976268534e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104968820371744,0.099964874133311274,1.9670812014979938e-56,0.099965126070496999,4.1566913052342587e-38,6.499691870773826e-26,5.6428061683062269e-19,5.6346130263967039e-22,0.0,3.5255912140825083e-13,8.6761839482204563e-43,6.5985786501762325e-23,1.670347487920635e-31,4.1188967163353699e-35,0.0,0.0,3.2355797249142337e-35,0.0,3.5125866251477633e-05,3.4873929502950543e-05,4.3755559580485203e-13,8.4741665587385285e-14,5.0223700758101942e-17,5.1453448851500007e-17,1.9064369567907306e-29,1.8178940333816194e-25,1.0175407937428553e-27,5.1205374578508541e-34,2.625389901714864e-46,5.9784677730870879e-32,1.3971119330034108e-27,-8.6088097381548e-20,1.2924165929184282e-22,2.7892792598467612e-26,4.7761288016653678e-19,1.0269525190312311e-41,1.2061400716195694e-38,3.1204020538465663e-42,3.1132601018571038e-41,3.5057256198573378e-38
3.494276225617046e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104968623800838,0.099964874133149112,1.9784304156111447e-56,0.099965124104950009,4.1812698468671909e-38,6.537193804767363e-26,7.9920933958685395e-19,5.6496744982948671e-22,0.0,3.5339341757937962e-13,8.7209900924829699e-43,6.6239209559461874e-23,1.678653798914452e-31,4.1364593453502684e-35,0.0,0.0,3.2485546741418962e-35,0.0,3.5125866412796583e-05,3.4875895049935197e-05,4.3839563925246718e-13,8.47467443555738e-14,5.027729636894512e-17,5.1640553623823274e-17,1.9180720656564316e-29,1.8231664456305163e-25,1.0235657789514517e-27,5.1341363093639118e-34,2.6399250459094408e-46,6.0200805831967917e-32,1.3997981638960789e-27,-3.2012359273416972e-19,1.2956005740813717e-22,2.7948787406337366e-26,4.7852964491791806e-19,1.0336714650875975e-41,1.2117596803972227e-38,3.1341512161666744e-42,3.1338581463442489e-41,3.520181170801646e-38
3.5009714749655575e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104968429173068,0.099964874132998996,1.9898231982238046e-56,0.099965122158822459,4.2059450835478841e-38,6.5748397084435511e-26,5.9568883952375304e-20,5.6647377666830089e-22,0.0,3.5422776189788422e-13,8.7659177546674665e-43,6.6493117698200142e-23,1.6869821356645471e-31,4.1540582443098433e-35,0.0,0.0,3.2615556280527362e-35,0.0,3.5125866562070331e-05,3.4877841177478501e-05,4.3923568290002356e-13,8.4751774948404112e-14,5.0330707120423371e-17,5.1827857610338554e-17,1.92975459427985e-29,1.8284397591283406e-25,1.0296126445864251e-27,5.1477364985051614e-34,2.6545031092871039e-46,6.0618903435489067e-32,1.4024843955981061e-27,4.2044185428195178e-19,1.2987856263307191e-22,2.8004782232968762e-26,4.7944640963911492e-19,1.0404200644857843e-41,1.2173921536545755e-38,3.1479297829481523e-42,3.1545468381095015e-41,3.5346653227509331e-38
