Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),C2H6X(52),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),C2H4X(65),COX(50)
1.7552952205932697e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42842877215360725,0.096674618146401492,0.013724960863598371,0.0,0.00062310060848322552,0.0080505858845433317,0.0007673127357086904,0.0013218795434373131,4.0039744412191531e-13,0.011249479867017458,5.7986772421892238e-09,0.00030244961091846701,6.0823014734559319e-08,9.0933918300624257e-06,4.2225314925698336e-11,7.6091767344912681e-12,6.9757258383765272e-06,0.00011157249222431129,0.0067175113421271658,0.016785259029806307,0.00020217342142714767,1.3653198924865152e-06,3.8411673582073536e-08,2.857618500061147e-07,0.00015587610466043534,0.00017655128121403358,2.767216379231272e-08,3.5252482743710628e-06,1.1949366499948239e-05,2.2466318521319268e-09,3.3935594275976223e-07,1.874450497300759e-07,1.6594817458825351e-12,3.0460222939887922e-11,2.2999473419567713e-09
1.7606024209694758e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42839889054981628,0.096640977281275769,0.013704543741908291,0.0,0.00062814107780283061,0.0080711363353532534,0.00077103052351926453,0.0013267167306674121,4.0442876617090615e-13,0.011267841286703934,5.8340721346583318e-09,0.00030240721261355147,6.1066232273460941e-08,9.1574401900777399e-06,4.242393874071212e-11,7.6560817862518342e-12,7.0010678921032759e-06,0.00011243028283940497,0.0067146924722034217,0.016817241194437085,0.00020239398160462575,1.3695085346805164e-06,3.8417135409963734e-08,2.8619774969255187e-07,0.00015626364313936337,0.00017790870415200776,2.7892563555130372e-08,3.5379131441736293e-06,1.2041979260532664e-05,2.2504381054262413e-09,3.3954293576492167e-07,1.8733088364689116e-07,1.6671982888879521e-12,3.0692266121774113e-11,2.3109299048273549e-09
1.765909621345682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42836909913839877,0.096607382820629403,0.013684159831221402,0.0,0.0006332043695331305,0.0080916550283969164,0.00077475311282951666,0.0013315470106747644,4.084868067528745e-13,0.011286142496621085,5.86950863343462e-09,0.00030236517099265533,6.1309270502501485e-08,9.2216625108328459e-06,4.2622819212950762e-11,7.7030962904400592e-12,7.0264055697696043e-06,0.00011329136284678557,0.0067118785860552895,0.016849129149349999,0.00020261388397302548,1.3736910068046363e-06,3.8422298978339439e-08,2.8663208833652542e-07,0.00015665054370674641,0.00017927133274795985,2.811393262699426e-08,3.5505585482716637e-06,1.2134947926242e-05,2.2542342145443714e-09,3.3972910761100523e-07,1.8721714647615666e-07,1.6749237641427272e-12,3.0925181054112863e-11,2.3219257922451983e-09
1.771216821721888e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42833939776874208,0.096573834712534973,0.013663809064936782,0.0,0.00063829048228850841,0.0081121419541634772,0.00077848048276543853,0.0013363703448226426,4.1257163904664803e-13,0.011304383675956594,5.904986070503523e-09,0.00030232348336590336,6.1552127217776702e-08,9.2860579398837263e-06,4.2821955427769783e-11,7.7502198701897646e-12,7.0517387551704567e-06,0.00011415572854296796,0.0067090696755629561,0.016880923050994687,0.00020283313120021389,1.3778672859922788e-06,3.8427166078660837e-08,2.8706487128279324e-07,0.00015703680650009345,0.00018063916114158547,2.8336270800549403e-08,3.563184394110977e-06,1.2228272080810431e-05,2.2580202143134445e-09,3.3991446398122935e-07,1.871038364751485e-07,1.6826581317634659e-12,3.1158966676207048e-11,2.332934944879295e-09
1.7765240220980942e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42830978629029476,0.096540332905003121,0.01364349137662829,0.0,0.00064339941430482093,0.008132597103584039,0.00078221261253904749,0.0013411866949028445,4.1668333595376765e-13,0.011322565003178684,5.9405037798843852e-09,0.00030228214706413953,6.1794800233698026e-08,9.3506256236864916e-06,4.3021346473410236e-11,7.79745214880351e-12,7.0770673326761204e-06,0.00011502337619317423,0.00670626573261185,0.01691262305576411,0.00020305172593905799,1.3820373496182963e-06,3.8431738492623694e-08,2.8749610385323524e-07,0.00015742243166421994,0.00018201218342305119,2.8559577853079786e-08,3.5757905902698368e-06,1.2321951304803831e-05,2.2617961395200458e-09,3.4009901050907426e-07,1.869909519125561e-07,1.6904013520505811e-12,3.1393621919903951e-11,2.3439573036765248e-09
1.7818312224743003e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42828026455256601,0.096506877345981706,0.013623206700043982,0.0,0.00064853116344077365,0.0081530204680307257,0.00078594948144794096,0.0013459960231326457,4.2082197009780982e-13,0.011340686656041897,5.9760610976434655e-09,0.00030224115943874825,6.2037287382869596e-08,9.4153647076339394e-06,4.3220991440979986e-11,7.8447927497575001e-12,7.1023911872294725e-06,0.00011589430203161037,0.0067034667490925787,0.016944229319994616,0.00020326967082758237,1.3862011752991253e-06,3.8436017992209017e-08,2.8792579134633863e-07,0.00015780741935122916,0.00018339039363343481,2.878385354659605e-08,3.5883770464502766e-06,1.2415985175650583e-05,2.2655620243259032e-09,3.4028275278903788e-07,1.8687849106516655e-07,1.6981533854927769e-12,3.1629145709666788e-11,2.3549928098600533e-09
1.7871384228505065e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42825083240512574,0.096473467983355307,0.013602954969105584,0.0,0.00065368572717930417,0.0081734120393157604,0.00078969106887485224,0.0013507982921517757,4.2498761382372084e-13,0.011358748811592788,6.0116573619066812e-09,0.00030220051786147893,6.2279586516000778e-08,9.480274336091708e-06,4.3420889424429396e-11,7.8922412967064264e-12,7.1277102043432302e-06,0.0001167685022617418,0.0067006727169008403,0.016975741999966164,0.0002034869684891165,1.390358740887999e-06,3.8440006339783191e-08,2.8835393903816821e-07,0.00015819176972049366,0.00018477378576516206,2.9009097627868982e-08,3.6009436734694799e-06,1.2510373267672124e-05,2.2693179032228424e-09,3.40465696374974e-07,1.867664522194464e-07,1.7059141927622348e-12,3.1865536962651281e-11,2.3660414049276732e-09
1.7924456232267126e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42822148969760393,0.096440104764944537,0.013582736117907935,0.0,0.00065886310262896792,0.008193771809690515,0.00079343735428720865,0.0013555934650194216,4.2918033919716483e-13,0.011376751646175553,6.0472919128721445e-09,0.00030216021972427116,6.2521695501811886e-08,9.5453536524341951e-06,4.3621039520534522e-11,7.9397974134883042e-12,7.1530242700972344e-06,0.00011764597305656894,0.0066978836279373566,0.01700716125190237,0.00020370362153242583,1.3945100244754007e-06,3.8443705288144719e-08,2.8878055218258898e-07,0.0001585754829386358,0.00018616235376243929,2.923530982849574e-08,3.6134903832512589e-06,1.2605115152113358e-05,2.2730638107992362e-09,3.4064784676896128e-07,1.8665483367255864e-07,1.7136837347104749e-12,3.2102794588777184e-11,2.3771030306502844e-09
1.7977528236029187e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42819223627969122,0.096406787638505506,0.013562550080718438,0.0,0.00066406328652533655,0.0082140997718445248,0.00079718831723669568,0.0013603815052112521,4.3340021800388523e-13,0.011394695335437572,6.0829640928224768e-09,0.00030212026243908252,6.2763612226907382e-08,9.610601799080166e-06,4.3821440828881575e-11,7.9874607241292567e-12,7.1783332711357688e-06,0.00011852671055889911,0.006695099474107802,0.017038487231970621,0.00020391963255187031,1.398655004390513e-06,3.8447116580559734e-08,2.8920563601032976e-07,0.00015895855917950828,0.00018755609152168643,2.9462489865003681e-08,3.6260170888175946e-06,1.270021039717282e-05,2.276799780795283e-09,3.408292094363386e-07,1.8654363372992196e-07,1.7214619723749683e-12,3.2340917490797187e-11,2.3881776290703506e-09
1.8025293039415042e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42816598442200327,0.096376841590114157,0.013544410649035502,0.0,0.00066876295025649322,0.008232367736064625,0.00080056816635250055,0.0013646846130920055,4.372213842202352e-13,0.011410794231139524,6.1151006856457449e-09,0.00030208459018786878,6.2981171164203582e-08,9.6694687714379336e-06,4.4002016050914767e-11,8.0304490438685603e-12,7.2011069485029637e-06,0.00011932216413382455,0.0066925979485146989,0.017066600995612087,0.00020411349567170796,1.4023800789505997e-06,3.8449942231117828e-08,2.8958690819510207e-07,0.00015930278333022824,0.00018881487056871565,2.966777915112119e-08,3.6372739492140661e-06,1.2786097881739846e-05,2.2801536854522114e-09,3.4099176681840962e-07,1.8644391029520214e-07,1.7284697890535297e-12,3.2555967000914791e-11,2.3981558116203406e-09
1.8073057842800897e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42813980465770551,0.096346932795671719,0.013526297695918024,0.0,0.00067348108298199397,0.0082506099253444719,0.00080395177298912249,0.0013689818882100346,4.4106465457294604e-13,0.011426845487922622,6.1472667503790748e-09,0.00030204919008772094,6.3198571157237176e-08,9.7284711745046224e-06,4.418279337529881e-11,8.0735236124408943e-12,7.2238763502409016e-06,0.00012012025773939308,0.0066901004079337146,0.017094639449257664,0.00020430684271336441,1.4061000147011951e-06,3.8452537542370908e-08,2.8996694963506506e-07,0.00015964649181290431,0.00019007782762473334,2.9873851914693749e-08,3.6485144747493994e-06,1.2872270917191905e-05,2.2834995934149981e-09,3.4115369446085095e-07,1.8634452334366878e-07,1.7354845896964232e-12,3.2771715680155755e-11,2.4081444134565015e-09
1.8120822646186752e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42811369687734668,0.096317061216956171,0.013508211173803316,0.0,0.00067821768155273748,0.0082688263352611313,0.00080733912241307828,0.0013732733047927242,4.4493008080978598e-13,0.01144284923240773,6.1794618119249114e-09,0.00030201406029287217,6.3415810702132678e-08,9.787608381257913e-06,4.4363772151391225e-11,8.116684156170994e-12,7.2466413948754418e-06,0.00012092098850205761,0.0066876068464741222,0.017122602706636909,0.00020449967553874262,1.4098147963309634e-06,3.8454903765645953e-08,2.9034576409747008e-07,0.00015998968476921719,0.00019134495814264826,3.0080707917966351e-08,3.6597386042649906e-06,1.295872918253541e-05,2.28683752890725e-09,3.4131499625786499e-07,1.8624547166005336e-07,1.7425063462728745e-12,3.2988162714025102e-11,2.4181433928857756e-09
1.8168587449572607e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42808766097151502,0.096287226815701787,0.013490151035240545,0.0,0.00068297274257842616,0.0082870169616766111,0.00081073019994508638,0.0013775588373334431,4.4881771449335123e-13,0.011458805590771955,6.2116853965826765e-09,0.0003019791989702704,6.3632888306499589e-08,9.846879764135496e-06,4.4544951730345975e-11,8.1599304015187757e-12,7.2694020012962127e-06,0.00012172435352913078,0.0066851172582482752,0.017150490881442691,0.00020469199600064086,1.4135244086777751e-06,3.8457042146212344e-08,2.9072335533532737e-07,0.00016033236234554111,0.00019261625754507966,3.0288346913433796e-08,3.6709462773020807e-06,1.3045472354852136e-05,2.2901675165800278e-09,3.4147567608791413e-07,1.8614675403319995e-07,1.7495350308711543e-12,3.320530728350637e-11,2.4281527083893057e-09
1.8216352252958462e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42806169683083733,0.096257429553598894,0.013472117232890449,0.0,0.00068774626242840186,0.0083051818007372647,0.00081412499095982261,0.0013818384605898536,4.5272760700072423e-13,0.011474714688751775,6.2439370320554351e-09,0.0003019446042994821,6.3849802489401954e-08,9.9062846950553345e-06,4.4726331465100438e-11,8.2032620750820798e-12,7.2921580887551043e-06,0.0001225303499089443,0.0066826316373715874,0.017178304087331193,0.000204883805942814,1.4172288367284894e-06,3.8458953923311939e-08,2.9109972708844138e-07,0.00016067452469293065,0.00019389172122460339,3.0496768643851949e-08,3.6821374340969416e-06,1.3132500109316548e-05,2.2934895817861475e-09,3.4163573779118968e-07,1.8604836926039824e-07,1.7565706156894766e-12,3.3423148565103306e-11,2.4381723186216103e-09
1.8259340576005732e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42803839037306901,0.096230643739982316,0.013455909289200933,0.0,0.00069205820939438622,0.0083215081047470357,0.00081718346585627085,0.0013856850484314028,4.5626558386511667e-13,0.011488992572873438,6.272987098210581e-09,0.00030191369558857671,6.4044884313828981e-08,9.9598627969465003e-06,4.4889743826223926e-11,8.2423333965597122e-12,7.3126346373081093e-06,0.00012325799403570327,0.0066803979658049189,0.017203271968113852,0.0002050559999130528,1.4205583771188469e-06,3.8460481796075974e-08,2.9143742208518514e-07,0.00016098203041345078,0.00019504319516103726,3.0685017219257141e-08,3.6921953049868259e-06,1.3211068136079032e-05,2.2964726863488961e-09,3.417792679798669e-07,1.8596010656495263e-07,1.7629085188333723e-12,3.3619800723195631e-11,2.4471987357908747e-09
1.8302328899053002e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42801514187683704,0.096203887950021674,0.013439722605235143,0.0,0.00069638510188960233,0.0083378135156976282,0.00082024492628436424,0.0013895268114863131,4.5982166903356988e-13,0.011503232368623131,6.3020591617937449e-09,0.00030188300009171518,6.4239831512893055e-08,1.0013548105037687e-05,4.5053317321654355e-11,8.2814734944397471e-12,7.3331074020301083e-06,0.00012398776503545536,0.0066781674987413647,0.01722817929890905,0.0002052277831800546,1.4238836954659878e-06,3.846182801382397e-08,2.9177413502126083e-07,0.00016128911904135591,0.00019619803500513859,3.0873899392745606e-08,3.7022397072726511e-06,1.3289866170291857e-05,2.299449410270747e-09,3.4192230334816492e-07,1.8587211164177356e-07,1.7692519686345783e-12,3.3817015940905373e-11,2.456233428442096e-09
1.8345317222100272e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42799195126248968,0.096177162155696952,0.013423557146713266,0.0,0.00070072693677129729,0.008354098031367909,0.00082330936169336259,0.001393363731895389,4.6339589957323264e-13,0.011517434166759242,6.3311528814424012e-09,0.00030185251650763812,6.443464303052987e-08,1.0067340160456626e-05,4.5217051483353682e-11,8.3206821697093388e-12,7.3535763248024149e-06,0.0001247196607467753,0.0066759402318972705,0.017253026162495976,0.00020539915706945826,1.4272047811319541e-06,3.8462993467580278e-08,2.9210986859489806e-07,0.00016159579069643918,0.00019735623733665696,3.1063414956737092e-08,3.7122705988118534e-06,1.3368893971262568e-05,2.3024197731154918e-09,3.4206484663842714e-07,1.8578438362617401e-07,1.7756009450602898e-12,3.4014793608758326e-11,2.4652763667910622e-09
1.8388305545147542e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42796881845040047,0.096150466328958711,0.013407412879427882,0.0,0.00070508371074113718,0.0083703616497216599,0.00082637676156730626,0.0013971957919686963,4.669883124287263e-13,0.011531598057758542,6.3602679167308543e-09,0.00030182224354312917,6.4629317818015889e-08,1.0121238504039555e-05,4.5380945844432206e-11,8.3599592234528643e-12,7.3740413477403138e-06,0.00012545367899617158,0.0066737161609909043,0.017277812641629819,0.00020557012290116136,1.4305216235883612e-06,3.8463979044369924e-08,2.9244462549223397e-07,0.00016190204550153235,0.00019851779871624125,3.125356369750223e-08,3.7222879379061407e-06,1.3448151297089792e-05,2.305383791137154e-09,3.4220690058267822e-07,1.8569692165565123e-07,1.7819554281639188e-12,3.4213133114429674e-11,2.4743275211653488e-09
1.8426995035890084e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42794804827466043,0.096126465683973969,0.013392901129164013,0.0,0.00070901757738331048,0.0083849810375001867,0.00082913994740786007,0.0014006404759625004,4.7023706031455716e-13,0.011544313223609397,6.3864893927584007e-09,0.00030179517689239618,6.4804407361607481e-08,1.0169837509919679e-05,4.5528587354908177e-11,8.3953668710930561e-12,7.3924564863721353e-06,0.00012611610838463873,0.0066717172261646154,0.017300068912520651,0.00020572364434669438,1.4335031452285977e-06,3.8464712998717306e-08,2.9274507385487816e-07,0.00016217731852333775,0.00019956607308606176,3.1425238748630067e-08,3.7312919216428192e-06,1.3519678933188782e-05,2.3080459967126139e-09,3.4233433299206888e-07,1.8561843264283371e-07,1.7876791547400168e-12,3.439211853251567e-11,2.482480560369018e-09
1.8465684526632627e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.427927324796261,0.096102489269500463,0.013378406491316622,0.0,0.00071296353926700729,0.0083995834957277752,0.00083190551835774103,0.0014040811962323222,4.7350059246161509e-13,0.011556997823303225,6.4127276126277923e-09,0.00030176827887094272,6.4979384556040859e-08,1.0218521901945593e-05,4.5676357910867032e-11,8.4308295993861699e-12,7.410868377570168e-06,0.00012678025365742593,0.0066697208734625112,0.017322276399311332,0.00020587683728424795,1.4364812138679378e-06,3.8465302609424672e-08,2.9304473522662134e-07,0.00016245225409240965,0.00020061706294968734,3.1597426330049854e-08,3.7402848647033628e-06,1.3591392109481456e-05,2.3107030913914553e-09,3.4246137319833453e-07,1.8554015781029553e-07,1.793407311181755e-12,3.4571558090647096e-11,2.4906402091331564e-09
1.850437401737517e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42790664795720756,0.096078537065028419,0.013363928941098186,0.0,0.00071692159366652016,0.0084141690233026784,0.00083467346682253047,0.0014075179402300514,4.7677893554724842e-13,0.011569651922219273,6.4389823301292241e-09,0.00030174154855250849,6.5154248651959528e-08,1.0267291344826765e-05,4.5824257174306683e-11,8.4663472635309371e-12,7.4292769796191546e-06,0.00012744611320534386,0.0066677270997671347,0.017344435162280382,0.00020602970266428008,1.4394558220322747e-06,3.8465748515145289e-08,2.9334361154682369e-07,0.00016272685230457522,0.00020167076576071611,3.1770126273025427e-08,3.7492667376019272e-06,1.3663290647149388e-05,2.3133550868207299e-09,3.4258802315775213e-07,1.8546209653671798e-07,1.7991398831021183e-12,3.4751451336633875e-11,2.4988064460563574e-09
