Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),H2X(49),CH3OO(77),C2H4(47),HOX(22),H2OX(23),C2H6X(52)
2.19028002865077e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727571277513,0.11866996495479262,0.022821567677425336,0.0,2.8522075922079905e-32,1.992566597982923e-19,0.0,3.0691962335164603e-29,0.0,1.9330959378486642e-11,5.9434999774491397e-57,1.933095750191079e-11,5.2661621035189759e-39,9.152975559116027e-37,0.0,0.0,2.7570427759209891e-24,2.6457660047970653e-44,1.0557166166719656e-09,3.1257893598253915e-11,1.2514598450889525e-13,1.2512592854839883e-13,7.8680012537201199e-18,8.65748402105178e-19,5.7122913717633104e-20,2.0906610020366753e-27,2.2375901040365157e-20,4.3487235341181928e-49,6.0411140249584886e-21,3.2295819156166583e-29,6.8240981359186655e-38
2.9203733731460987e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727535036686,0.11866996459640175,0.022821567672215687,0.0,7.1263487749171888e-32,3.3888469463376397e-19,0.0,6.7119809526517046e-29,0.0,2.5774612959833731e-11,2.2442615901437257e-56,2.5774609768297279e-11,1.3655533877275144e-38,2.4790724289725623e-36,0.0,0.0,5.7682297413757252e-24,7.9469699607330151e-44,1.407622127680182e-09,4.1677190364225006e-11,1.6686541154833267e-13,1.6683093200613246e-13,1.3053604775626045e-17,1.757659875513602e-18,1.3950214077777793e-19,4.3743740167703183e-27,3.8054203882833505e-20,1.4864713207447771e-48,1.0273286009721768e-20,6.7562320557042518e-29,1.7695385116809588e-37
3.6504667176414275e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072749879587,0.11866996423801089,0.022821567667006038,0.0,1.5118086254936919e-31,5.177412088874805e-19,0.0,1.259258000964894e-28,0.0,3.2218266777446417e-11,6.8647343233145517e-56,3.2218261901542693e-11,2.9857465792806831e-38,5.5686493717183439e-36,0.0,0.0,1.050005349040797e-23,1.9828889639674981e-43,1.7595276233318216e-09,5.2096486182679368e-11,2.0858723225585502e-13,2.0853398544062984e-13,1.9448254627504799e-17,3.1036108511482067e-18,2.8920739461615523e-19,7.9634021216448271e-27,5.8136124483122293e-20,4.1686019357104818e-48,1.5693592035877251e-20,1.2297364058809123e-28,3.8690521422915601e-37
4.380560062136756e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727462555048,0.11866996387962005,0.022821567661796389,0.0,2.878064892988313e-31,7.3654144908554259e-19,0.0,2.1316951913729145e-28,0.0,3.8661920835619085e-11,1.8299002863437811e-55,3.8661913899220953e-11,5.8205694982889611e-38,1.1040174156593587e-35,0.0,0.0,1.741444382467296e-23,4.3772184660925651e-43,2.1114331033470567e-09,6.2515780802091218e-11,2.5031162611942104e-13,2.5023505341157832e-13,2.6968002211708856e-17,4.9877246515646111e-18,5.3751383823932226e-19,1.3208450757379681e-26,8.2701369800584326e-20,1.028390936066329e-47,2.2323256741353626e-20,2.0393271811756649e-28,7.5425369076366766e-37
5.840746751127415e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727390073411,0.1186699631628384,0.022821567651377099,0.0,8.8599063035132791e-31,1.2938996587599152e-18,0.0,5.0594697217071028e-28,0.0,5.154922967312581e-11,1.19423009898883e-54,5.1549217488132637e-11,1.8581454093493032e-37,3.5380942538198898e-35,0.0,0.0,4.0316133469363487e-23,1.9038242793220279e-42,2.8152440164978976e-09,8.3354365076974346e-11,3.3376887427148916e-13,3.3363123726654677e-13,4.4848577354925147e-17,1.0686245410993377e-17,1.5445248357788755e-18,3.0585168492239118e-26,1.4527020233085347e-19,6.2011938766866026e-47,3.9205874102105657e-20,4.7200384664066363e-28,2.4078679844353415e-36
7.300933440118072e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727317591779,0.11866996244605681,0.022821567640957805,0.0,2.0963819947920945e-30,2.0106980864835331e-18,0.0,9.8493580514918712e-28,0.0,6.4436539470690841e-11,4.3653595667910246e-54,6.4436520535926707e-11,4.4785971080567125e-37,8.5222013898809765e-35,0.0,0.0,7.7498865613380994e-23,5.6383473781179389e-42,3.5190548672358438e-09,1.0419294155244922e-10,4.1723798376865858e-13,4.1701949732555033e-13,6.6127094916033332e-17,1.9124826249130475e-17,3.4449669076135393e-18,5.8804523963398908e-26,2.2572734153674983e-19,2.2376638971391097e-46,6.0910156904086387e-20,9.0710795177278665e-28,5.8035781939087948e-36
8.76112012910873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727245110153,0.1186699617292753,0.022821567630538525,0.0,4.225624885868564e-30,2.886851044657481e-18,0.0,1.6938082414541768e-27,0.0,7.7323850227701029e-11,1.2302583980585089e-53,7.7323823042901439e-11,9.1269965723233494e-37,1.7370680780449402e-34,0.0,0.0,1.323073611496661e-22,1.3497844243340621e-41,4.2228656555952815e-09,1.2503150841838017e-10,5.0071982087674841e-13,5.0039983867988638e-13,9.0263469312489938e-17,3.0503665848493584e-17,6.5742157222413279e-18,1.0041060173662192e-25,3.2405875457088945e-19,6.2363509268227585e-46,8.7430136366625407e-20,1.5482760272740285e-27,1.1827216538737516e-35
1.0221306818099387e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727172628532,0.11866996101249383,0.022821567620119245,0.0,7.6506227786069352e-30,3.9223311306456895e-18,0.0,2.6776324900527731e-27,0.0,9.0211161943893195e-11,2.9635964665907601e-53,9.0211125009156438e-11,1.6643968252570553e-36,3.1709433765728494e-34,0.0,0.0,2.081906416114687e-22,2.8180055079349821e-41,4.9266763815876745e-09,1.4587006380673061e-10,5.8421521571789714e-13,5.8377226353297232e-13,1.1678493546870037e-16,4.4932265117086954e-17,1.1293587068934961e-17,1.5802854189930236e-25,4.4025685218597616e-19,1.4791782822914368e-45,1.1876151670607497e-19,2.4357230206852354e-27,2.1568122126307555e-35
1.3141680196080704e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727027665307,0.11866995957893112,0.022821567599280713,0.0,2.0132671443812085e-29,6.4712612165035843e-18,0.0,5.6371256277227452e-27,0.0,1.1598578825340042e-10,1.271929946507908e-52,1.1598572731956542e-10,4.4178237156903997e-36,8.4499776736717642e-34,0.0,0.0,4.3594714683203156e-22,9.3469867423894702e-41,6.3342976464779431e-09,1.8754713322904497e-10,7.5124939690559186e-13,7.5049336734380971e-13,1.7562331171559766e-16,8.2930519940878527e-17,2.6867574904161001e-17,3.3102612793975515e-25,7.2623527762426961e-19,6.0817547044239676e-45,1.9584535645654218e-19,5.0981070605672431e-27,5.724867040476688e-35
1.606205357406202e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726882702121,0.11866995814536864,0.022821567578442212,0.0,4.3671233699911394e-29,9.6574596190663511e-18,0.0,1.0224628462894918e-26,0.0,1.4176041839828093e-10,3.9621881305953786e-52,1.4176032746728872e-10,9.6301266224365111e-36,1.8500590835857552e-33,0.0,0.0,7.8836864883309357e-22,2.4180622130497053e-40,7.7419186619220206e-09,2.2922413484718727e-10,9.183460713236747e-13,9.1718281669809665e-13,2.4000077227769181e-16,1.3283742936081236e-16,5.3083552516970795e-17,5.9883601402590617e-25,1.0836237641763084e-18,1.8420641752023448e-44,2.9213321915121794e-19,9.2154663340673987e-27,1.2479307471926352e-34
1.8982426952043334e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726737738947,0.11866995671180641,0.022821567557603752,0.0,8.3630946782446473e-29,1.3480916600433833e-17,0.0,1.6820393798813494e-26,0.0,1.6753505237769706e-10,1.0251623308822399e-51,1.6753492545238814e-10,1.8500473534897816e-35,3.5662380176149802e-33,0.0,0.0,1.2944717278352372e-21,5.3644301392671359e-40,9.1495394279268049e-09,2.7090105289965319e-10,1.0855101406019695e-12,1.0838406187730376e-12,3.0794633454722995e-16,1.9367434477485753e-16,9.2884840292726088e-17,9.8360542116343515e-25,1.5123840929343702e-18,4.664936634786345e-44,4.0759590308534059e-19,1.5124930834473309e-26,2.3974125447633726e-34
2.190280033002465e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726592775805,0.11866995527824444,0.022821567536765341,0.0,1.4665483342419058e-28,1.7941641670947638e-17,0.0,2.5801437229361128e-26,0.0,1.9330969019095342e-10,2.3506124340870616e-51,1.9330952127484914e-10,3.2515572462249684e-35,6.2812098835463961e-33,0.0,0.0,1.9829765165174499e-21,1.0719342115300248e-39,1.055715994449036e-08,3.1257787175899786e-10,1.252745370272118e-12,1.250466779570267e-12,3.7831187335786073e-16,2.6395618108536374e-16,1.4889938033009217e-16,1.5072928462057213e-24,2.0124809058011782e-18,1.0510310263669745e-43,5.4220517819792589e-19,2.3159458933149189e-26,4.2135951509890049e-34
2.4823173708005965e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726447812691,0.11866995384468271,0.022821567515926986,0.0,2.4055622052286794e-28,2.3039648602614177e-17,0.0,3.7534970160002547e-26,0.0,2.190843318374122e-10,4.9200287093564648e-51,2.1908411493463555e-10,5.3426320654845379e-35,1.0332280680741015e-32,0.0,0.0,2.8818071641786399e-21,1.9801862412794208e-39,1.196478021160825e-08,3.5425457620407124e-10,1.4200545060202534e-12,1.4170613046090986e-12,4.5048621922625844e-16,3.4214508755104916e-16,2.2327135117349452e-16,2.1912862786527169e-24,2.5838805185755801e-18,2.1706322460213066e-43,6.9593378987399499e-19,3.3642042783796728e-26,6.9233802788852407e-34
2.774354708598728e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726302849616,0.11866995241112123,0.0228215674950887,0.0,3.7432635293455837e-28,2.8774943618097028e-17,0.0,5.2381417428816241e-26,0.0,2.448589773164079e-10,9.6013945892169583e-51,2.4485870643173419e-10,8.3250652297782998e-35,1.6108153804033801e-32,0.0,0.0,4.0183239773515316e-21,3.4410583272544936e-39,1.3372400229278681e-08,3.959311512949801e-10,1.5874395969265524e-12,1.5836241996308521e-12,5.2405802722915056e-16,4.2699956448845098e-16,3.1764855769283503e-16,3.0565793524527932e-24,3.2265491543876547e-18,4.1985604923280668e-43,8.6875482991013125e-19,4.6888425728056386e-26,1.0788278488335814e-33
3.06639204639686e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726157886569,0.11866995097756,0.022821567474250484,0.0,5.5781618841948655e-28,3.5147525489805958e-17,0.0,7.0702403011591873e-26,0.0,2.7063362662722788e-10,1.7574980411818802e-50,2.7063329576615714e-10,1.2420198553835056e-34,2.4035732861353273e-32,0.0,0.0,5.4199481821928123e-21,5.6748490591935618e-39,1.4780019997502782e-08,4.3760758204212729e-10,1.7549024599521084e-12,1.7501554707675754e-12,5.9860964926598834e-16,5.1752177565318516e-16,4.3344109794380624e-16,4.1242360362579482e-24,3.9404520951010412e-18,7.6472309769136079e-43,1.060641097016986e-18,6.3214597867944076e-26,1.6095136280723039e-33
3.3584293841949916e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726012923556,0.11866994954399902,0.022821567453412347,0.0,8.0169902476523852e-28,4.2157391049955973e-17,0.0,9.2865382635771007e-26,0.0,2.9640827976913684e-10,3.0396606412149569e-50,2.9640788293792331e-10,1.7868104141554644e-34,3.4578154813336724e-32,0.0,0.0,7.1145185462920689e-21,8.9435309819289302e-39,1.6187639516282443e-08,4.7928385321421821e-10,1.9224448364862405e-12,1.9166551243436868e-12,6.7372303517501705e-16,6.1278973917742021e-16,5.7198344783483531e-16,5.415659976575228e-24,4.7255538604153105e-18,1.3194571603900932e-42,1.2715649110732823e-18,8.2940996108388501e-26,2.3155076104166781e-33
3.9425040597912547e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725722997633,0.11866994667687782,0.022821567411736344,0.0,1.5195657925955794e-27,5.8088981296172556e-17,0.0,1.5018287818417802e-25,0.0,3.4795759754343769e-10,7.9946838367471957e-50,3.4795705079347703e-10,3.3924444846941092e-34,6.5627517469768515e-32,0.0,0.0,1.1493294541979141e-20,1.995337218290896e-38,1.9002877805506342e-08,5.6263585608511794e-10,2.2577728663529128e-12,2.249559602805077e-12,8.2496291670860514e-16,8.1410781922292993e-16,9.214237968105543e-16,8.7551765338268636e-24,6.5092152256959997e-18,3.4649854756896701e-42,1.7504157281499638e-18,1.3386629307629265e-25,4.3962637327798775e-33
4.526578735387518e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725433071861,0.11866994380975758,0.022821567370060754,0.0,2.6358175800044329e-27,7.6569713648195449e-17,0.0,2.272745218596999e-25,0.0,3.9950693063363102e-10,1.8335948063869367e-49,3.9950620999843241e-10,5.8928270560651783e-34,1.1393306428487212e-31,0.0,0.0,1.7376605834362493e-20,3.9800193036720705e-38,2.1818115096952272e-08,6.4598703801783858e-10,2.5934312249211352e-12,2.582337683922985e-12,9.7672628082084495e-16,1.02538927723116e-15,1.3725425712233769e-15,1.324641921380462e-23,8.5772534603043977e-18,7.9451379205405037e-42,2.3050874789891421e-18,2.0220673470173674e-25,7.6365626631700537e-33
5.110653410983781e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072514314625,0.11866994094263836,0.022821567328385629,0.0,4.2760203713437112e-27,9.7599590092100606e-17,0.0,3.2707077026601273e-25,0.0,4.5105627903409496e-10,3.7954283792330386e-49,4.5105536055280661e-10,9.5719165676066994e-34,1.8493588851267227e-31,0.0,0.0,2.498497326805361e-20,7.2968969320682519e-38,2.4633351390619794e-08,7.2933727754508011e-10,2.9294239680051613e-12,2.9149894161209714e-12,1.1287867628677103e-15,1.2429034383245513e-15,1.9292542868332464e-15,1.9060090942947044e-23,1.0929390691393065e-17,1.6444718995392498e-41,2.9353618494589262e-18,2.9047836857225017e-25,1.2404416878276812e-32
5.694728086580044e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724853220811,0.11866993807552013,0.022821567286711041,0.0,6.5829053514654806e-27,1.2117861171240626e-16,0.0,4.5249652802536409e-25,0.0,5.0260564273921863e-10,7.2573350614786068e-49,5.0260450245661753e-10,1.4753262036222307e-33,2.8482174562791995e-31,0.0,0.0,3.4537856102534224e-20,1.2527100311512102e-37,2.7448586686508561e-08,8.1268645343181284e-10,3.2657533618211826e-12,3.2475148477263977e-12,1.2810762493515433e-15,1.4643929776236701e-15,2.5938419425098813e-15,2.6366575746865799e-23,1.3565349812712913e-17,3.1437746723261232e-41,3.6410214677410089e-18,4.0117551954378039e-25,1.911915633215781e-32
6.278802762176307e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724563295555,0.11866993520840291,0.022821567245037037,0.0,9.7159843929539801e-27,1.4730677814907126e-16,0.0,6.0647736376274935e-25,0.0,5.541550217433817e-10,1.3024878411731432e-48,5.5415363570988956e-10,2.1799326391141726e-33,4.2050621070492891e-31,0.0,0.0,4.6254141817984559e-20,2.040104218075709e-37,3.0263820984618892e-08,8.9603444441838564e-10,3.6024209138118544e-12,3.5799140271439945e-12,1.4334673373198138e-15,1.6884777094193901e-15,3.3677706185966462e-15,3.5336300457797286e-23,1.648485372770117e-17,5.6405918908136325e-41,4.4218493704552554e-18,5.3677675551064952e-25,2.8250553455376232e-32
6.862877437772571e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724273370504,0.11866993234128669,0.022821567203363695,0.0,1.3851447209454819e-26,1.7598408833295469e-16,0.0,7.9194108628262012e-25,0.0,6.0570441604095676e-10,2.2192651108350809e-48,6.0570276031264892e-10,3.1111435284879318e-33,5.9963047273985385e-31,0.0,0.0,6.0352269225474122e-20,3.1815075044435543e-37,3.3079054284951398e-08,9.7938112915590112e-10,3.9394276812639671e-12,3.9121870028325871e-12,1.585837901243491e-15,1.9142169012611412e-15,4.2520606168371093e-15,4.6139826343193092e-23,1.9687625310214447e-17,9.6080578017870156e-41,5.2776289114495846e-18,6.9974640127003213e-25,4.0318758668130492e-32
7.446952113368835e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072398344567,0.11866992947417143,0.022821567161691061,0.0,1.9182169241946426e-26,2.0721054111521263e-16,0.0,1.0118165154791613e-24,0.0,6.5725382562631816e-10,3.6206169845013264e-48,6.5725187626492145e-10,4.3129973598282946e-33,8.3056124354826883e-31,0.0,0.0,7.7050132219784974e-20,4.7848348949021705e-37,3.5894286587506567e-08,1.0627263862578526e-09,4.276774310628822e-12,4.2443338232400147e-12,1.7381380928857546e-15,2.1409361304092673e-15,5.2473936616157358e-15,5.8947777516969176e-23,2.3173387623850838e-17,1.567097535526232e-40,6.2081438866417405e-18,8.9253342104078835e-25,5.5894556886145577e-32
8.615101464561361e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723403596657,0.11866992373994394,0.02282156707834818,0.0,3.4283997629239865e-26,2.7731087058846904e-16,0.0,1.566514850158934e-24,0.0,7.6035269063791999e-10,8.6874527327710571e-48,7.6035008221810354e-10,7.7243921445218786e-33,1.4849227486625896e-30,0.0,0.0,1.1911330320450084e-19,9.914212323314605e-37,4.1524748199286354e-08,1.2294121321574295e-09,4.9524883336870321e-12,4.9082491917944222e-12,2.0425172431098956e-15,2.5956462279713008e-15,7.5726974763938027e-15,9.1259302077843665e-23,3.0992778459346053e-17,3.7590963650116816e-40,8.2925181498516848e-18,1.377271753618607e-24,1.0010622824712437e-31
9.783250815753887e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722823748637,0.11866991800572045,0.022821566995008882,0.0,5.6896003962429034e-26,3.5760775862679705e-16,0.0,2.2939991669110479e-24,0.0,8.6345161673324273e-10,1.8640318345042435e-47,8.6344825356963167e-10,1.2844746092753154e-32,2.4649443348846871e-30,0.0,0.0,1.7417408992934626e-19,1.8722420028914438e-36,4.7155205819961129e-08,1.3960907112939625e-09,5.6295635021309329e-12,5.571660519820714e-12,2.3466958488796033e-15,3.0508869053038273e-15,1.0344972225459895e-14,1.3363572839238786e-22,3.9940816721039184e-17,8.064811374150074e-40,1.0673253128154931e-17,2.0102567163108388e-24,1.66467236271899e-31
1.0951400166946413e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722243901694,0.11866991227150094,0.022821566911673644,0.0,8.915527701499039e-26,4.4810119780590528e-16,0.0,3.2176929175647437e-24,0.0,9.6655060386737948e-10,3.6666595476123918e-47,9.6654639031970033e-10,2.0167318707842353e-32,3.8634092015384616e-30,0.0,0.0,2.4395277968976481e-19,3.2902443285311187e-36,5.2785659449533594e-08,1.5627611530961071e-09,6.3079991418704807e-12,6.2345681939859724e-12,2.6507024795321363e-15,3.5062561946919177e-15,1.3564251736567353e-14,1.8744178008255111e-22,5.0015297442661645e-17,1.5862615917200185e-39,1.3348638175703653e-17,2.8104940922144927e-24,2.6137127714246519e-31
1.211954951813894e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072166405594,0.1186699065372854,0.022821566828342969,0.0,1.3345867535362593e-25,5.4879118068637838e-16,0.0,4.3610173319856256e-24,0.0,1.0696496519954556e-09,6.7316995043472715e-47,1.0696444924685055e-09,3.0247971962544889e-32,5.7844195810963174e-30,0.0,0.0,3.3015965118434495e-19,5.4602863674167548e-36,5.841610908800666e-08,1.7294224872214103e-09,6.987794508405978e-12,6.8969726006602975e-12,2.9544831060066201e-15,3.9615885109906153e-15,1.7230416312361918e-14,2.5404211554571908e-22,6.1214020018555331e-17,2.911915699141686e-39,1.6316970872092232e-17,3.7967341250295277e-24,3.9202377549243692e-31
1.3287698869331468e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072108421145,0.11866990080307385,0.022821566745017327,0.0,1.9246015859881369e-25,6.5967769953359341e-16,0.0,5.7473925568464349e-24,0.0,1.172748761072626e-09,1.1685484036973317e-46,1.1727425600162434e-09,4.370515020704955e-32,8.3432902550855187e-30,0.0,0.0,4.344951120062399e-19,8.648341934648024e-36,6.4046554735383299e-08,1.8960737435323385e-09,7.6689488653237536e-12,7.5588741259293015e-12,3.2580044388292279e-15,4.4166694475997678e-15,2.1343374585506554e-14,3.3480139406385072e-22,7.3534788100848293e-17,5.0540133250664111e-39,1.9576556892218762e-17,4.9874750580768903e-24,5.664416856848227e-31
1.562399757171652e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719924526708,0.11866988933466274,0.022821566578383096,0.0,3.6643833796119516e-25,9.1204031392951641e-16,0.0,9.3429715565359362e-24,0.0,1.3789471618950278e-09,3.0939952417120525e-46,1.3789385913092999e-09,8.3535708965380514e-32,1.5891113204675571e-29,0.0,0.0,7.0430452592544594e-19,1.9441858904538539e-35,7.5307434056859125e-08,2.2293421433296647e-09,9.0353307245508204e-12,8.8811700751115485e-12,3.8643229538516961e-15,5.325729766247682e-15,3.0908610949370246e-14,5.4425547562789199e-22,1.0153369670047717e-16,1.3380680801434587e-38,2.6962751699419382e-17,8.0552126317258675e-24,1.082698891589868e-30
1.7960296274101572e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718764848232,0.11866987786626756,0.022821566411774834,0.0,6.3736804973880757e-25,1.2051889782700126e-15,0.0,1.4191769663185454e-23,0.0,1.5851458059764564e-09,7.14435352335563e-46,1.585134484200437e-09,1.4585792340119208e-31,2.764980327854535e-29,0.0,0.0,1.0667886430847824e-18,3.9027212990219391e-35,8.6568297413984948e-08,2.5625585963384555e-09,1.0407136747037559e-11,1.0201459124303321e-11,4.469725200116896e-15,6.233151614290394e-15,4.2257471844091356e-14,8.2672132451655091e-22,1.3399453781817852e-16,3.0897513812169541e-38,3.5493828313661299e-17,1.2156742785204329e-23,1.8905078647929664e-30
2.0296594976486624e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717605176807,0.11866986639788833,0.022821566245196417,0.0,1.0354860502074333e-24,1.5391236304901179e-15,0.0,2.0481106867322102e-23,0.0,1.7913446929592936e-09,1.4873769250511402e-45,1.7913302386912178e-09,2.3787157730884582e-31,4.4935441132617144e-29,0.0,0.0,1.5351998358120022e-18,7.191567631046296e-35,9.7829144806784775e-08,2.8957153511962121e-09,1.1784358509272531e-11,1.1519744351501933e-11,5.074233202778573e-15,7.1392032563370916e-15,5.5386963801764103e-14,1.1931161044418828e-21,1.7089989432183471e-16,6.4321581617989598e-38,4.5156519419081549e-17,1.7431213192426287e-23,3.0832157972287384e-30
2.2632893678871676e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230716445513192,0.11866985492952502,0.022821566078651715,0.0,1.5949056784174593e-24,1.9138442089393903e-15,0.0,2.8398282701251851e-23,0.0,1.9975438224864286e-09,2.857167760709382e-45,1.9975258547832014e-09,3.6777702293710553e-31,6.9233956056821995e-29,0.0,0.0,2.122636704434423e-18,1.2395444840835875e-34,1.090899762352826e-07,3.2288046621127284e-09,1.3166987843507262e-11,1.2836028829938684e-11,5.6778217812466441e-15,8.0440040878885947e-15,7.0294293589567718e-14,1.6543567979281418e-21,2.1223241713815343e-16,1.2353876790012666e-37,5.593768320074852e-17,2.4013959598238373e-23,4.7671503966613695e-30
2.496919238125673e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230715285858181,0.11866984346117766,0.022821565912144598,0.0,2.353537933057772e-24,2.329350651881112e-15,0.0,3.8130576411063792e-23,0.0,2.203743194201259e-09,5.1468808380570097e-45,2.2037213324779468e-09,5.4477488819089892e-31,1.0219793021117874e-28,0.0,0.0,2.8420455741098968e-18,2.0250396921219718e-34,1.2035079169950268e-07,3.5618187896028638e-09,1.4555016781456209e-11,1.4150315628100274e-11,6.2804821997417911e-15,8.9474535779507824e-15,8.6976875597710542e-14,2.2213602121089645e-21,2.5797482494321035e-16,2.2249129263341827e-37,6.7824301838713631e-17,3.2036580063571438e-23,7.0616180638672008e-30
2.7305491083641785e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230714126212546,0.11866983199284625,0.022821565745678934,0.0,3.3530163258538676e-24,2.785642897427732e-15,0.0,4.9865247286242055e-23,0.0,2.4099428077476877e-09,8.7964568306779395e-45,2.4099166717770083e-09,7.7906579346871607e-31,1.4564354464175268e-28,0.0,0.0,3.7062219405093518e-18,3.1660978196622935e-34,1.3161159119946954e-07,3.8947500011894237e-09,1.5948437299970839e-11,1.5462607809742824e-11,6.8822258626088054e-15,9.8494781669331687e-15,1.0543208123390015e-13,2.9050429937332069e-21,3.0810990386924141e-16,3.8015902836714855e-37,8.0803480082105645e-17,4.1627005728755945e-23,1.0098902135369637e-29
2.964178978602684e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230712966577041,0.11866982052453079,0.022821565579258584,0.0,4.6386298661501073e-24,3.2827208836812297e-15,0.0,6.3789534809755331e-23,0.0,2.6161426627701223e-09,1.4385605291973238e-44,2.6161118726819415e-09,1.0818500991672108e-30,2.015478491966143e-28,0.0,0.0,4.7278117537434736e-18,4.771581965120344e-34,1.4287237473520781e-07,4.2275905720451972e-09,1.7347241294042824e-11,1.6772908433897499e-11,7.4830610356988191e-15,1.0750104805657751e-14,1.256571886580592e-13,3.7163216340870598e-21,3.6262050726462025e-16,6.2154278729896177e-37,9.4862443971297085e-17,5.2909563729567878e-23,1.4024261344343461e-29
3.1978088488411895e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230711806952467,0.11866980905623124,0.022821565412887414,0.0,6.2592378346427196e-24,3.8205845488198312e-15,0.0,8.0090658725359338e-23,0.0,2.8223427589134733e-09,2.266558381280855e-44,2.8223069351942973e-09,1.4653275826385039e-30,2.720452815061364e-28,0.0,0.0,5.9193130479112517e-18,6.9707678142126664e-34,1.541331423067424e-07,4.5603327858244108e-09,1.8751420667271028e-11,1.8081220554875999e-11,8.0829846614526268e-15,1.164938684425819e-14,1.4764946507357631e-13,4.6661124680329647e-21,4.2148955539681104e-16,9.790317621837144e-37,1.0998853922344719e-16,6.6005057035198163e-23,1.8995927867443539e-29
3.431438719079695e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230710647339578,0.11866979758794766,0.022821565246569267,0.0,8.2671996140359265e-24,4.3992338310539288e-15,0.0,9.8955819049317437e-23,0.0,3.0285430958231599e-09,3.4588693097264094e-44,3.0285018593156264e-09,1.9426971676341434e-30,3.5942478939789709e-28,0.0,0.0,7.2930772872129425e-18,9.9150251988756611e-34,1.6539389391409833e-07,4.8929689353606564e-09,2.0160967390430416e-11,1.9387547222276323e-11,8.6819951472598155e-15,1.2547319871916218e-14,1.7140623809417081e-13,5.7653316706440603e-21,4.8470003520407394e-16,1.4936742965734552e-36,1.2616922990840199e-16,8.1030830064540752e-23,2.5185105692950909e-29
