Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CH3OO(84)
1.8177157221421143e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32856219708151641,0.11291603216970157,0.021192382200657896,2.4247531623640325e-16,3.7122867177749177e-08,1.5675595878030171e-05,1.1943406006374e-05,9.1173112949113194e-11,2.7168490987886027e-10,6.692352293066078e-06,1.5725462875610053e-16,2.5087966659726555e-08,5.2799771366695683e-12,1.8226434590420865e-11,1.9478680003857657e-16,2.0454579563588155e-19,2.8688505383774426e-10,2.164592832867207e-13,0.0057349925991637806,0.0032463784099038087,6.5148359466381556e-08,9.2694585578316996e-09,2.3449126997095899e-05,1.9935404414609902e-12,2.891963139537247e-11,1.1321138491245369e-07,1.2553052214643617e-07,2.959572633463506e-12,2.3278882069809704e-07,1.0974033570729075e-09
1.8234430606583305e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32855260790130003,0.11291608491180535,0.021187498172174451,2.4676551746754427e-16,3.757788332702209e-08,1.5811730877989998e-05,1.2017708663613694e-05,9.2232250362227141e-11,2.7402337806403492e-10,6.7296047768600733e-06,1.6091113242023414e-16,2.5199118960804786e-08,5.3555234247881001e-12,1.8449798613706158e-11,1.9806652931635151e-16,2.0647752586862487e-19,2.8917871822301112e-10,2.2025992568615462e-13,0.0057348277887182691,0.0032560716415819405,6.5348790858791132e-08,9.3204542933682558e-09,2.3507290581932486e-05,2.0169863942755913e-12,2.9057988877876211e-11,1.1350395638214706e-07,1.2553986487835504e-07,2.9747443056711454e-12,2.3483070124114093e-07,1.1032661130169509e-09
1.8291703991745466e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32854302186911083,0.11291613733569308,0.021182615554184173,2.5111681590849004e-16,3.8036665765926711e-08,1.5948405082715412e-05,1.2092238358563175e-05,9.3300899897942514e-11,2.7637429948188795e-10,6.7669394469288018e-06,1.6464047679205422e-16,2.5310149246315623e-08,5.4318994215288678e-12,1.8675078851899324e-11,2.0139033701825482e-16,2.0842142136268797e-19,2.9148211264680963e-10,2.24114859406484e-13,0.0057346629877253032,0.0032657618213375312,6.554920716565288e-08,9.3715363660999669e-09,2.3565340904679891e-05,2.0406191266178071e-12,2.9196440431954556e-11,1.1379603761579087e-07,1.2554920640319754e-07,2.9899518920018692e-12,2.3688070667529785e-07,1.109139636293614e-09
1.8348977376907628e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32853343898150383,0.11291618944049951,0.021177734346128903,2.5552986617996232e-16,3.8499231435716604e-08,1.6085617711893374e-05,1.2166995053630376e-05,9.4379121910469032e-11,2.7873769689611983e-10,6.8043561348466703e-06,1.6844386741353002e-16,2.5421057060354375e-08,5.5091113878708622e-12,1.8902284872745974e-11,2.0475866265053354e-16,2.1037752289172974e-19,2.9379523516865906e-10,2.2802467971899996e-13,0.0057344981972509519,0.0032754489503075651,6.5749608154022351e-08,9.4227048181145056e-09,2.3623279214869627e-05,2.0644394567171704e-12,2.9334986868569279e-11,1.1408763418022669e-07,1.2555854640487274e-07,3.0051953808837602e-12,2.3893882409490635e-07,1.1150238910795411e-09
1.840625076206979e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32852385923509536,0.11291624122540238,0.021172854547450843,2.6000532752199311e-16,3.8965597315699079e-08,1.6223367993364876e-05,1.2241978711038676e-05,9.5466976963481114e-11,2.8111359299457641e-10,6.8418546723491821e-06,1.7232252562197997e-16,2.5531841967331702e-08,5.5871656086084539e-12,1.9131426262404963e-11,2.0817194854095539e-16,2.1234587129106986e-19,2.9611808378469524e-10,2.3198998637884134e-13,0.0057343334183185277,0.003285133029628442,6.5949993591535073e-08,9.4739596894116478e-09,2.3681106744565121e-05,2.0884482002100524e-12,2.9473628983622952e-11,1.1437875156083641e-07,1.2556788457045221e-07,3.0204747607239171e-12,2.4100504072323455e-07,1.1209188416081126e-09
1.846352414723195e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32851428262656007,0.11291629268962046,0.021167976157592552,2.6454386380819412e-16,3.9435780423396267e-08,1.6361655163050136e-05,1.2317189292826528e-05,9.656452582998033e-11,2.835020103893698e-10,6.8794348913328274e-06,1.7627768870001846e-16,2.5642503551574108e-08,5.6660683923198875e-12,1.9362512625464879e-11,2.1163063984642989e-16,2.1432650745847177e-19,2.9845065642792602e-10,2.360113836420107e-13,0.0057341686519102684,0.0032948140604359809,6.6150363246078185e-08,9.5253010218654533e-09,2.3738824708510131e-05,2.1126461788796464e-12,2.9612367580572324e-11,1.1466939516179079e-07,1.2557722059057346e-07,3.0357900198887189e-12,2.4307934391140446e-07,1.1268244521693757e-09
1.8520797532394112e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32850470915263014,0.11291634383241217,0.021163099175996944,2.6914614355998658e-16,3.9909797814695634e-08,1.6500478464872199e-05,1.2392626760847401e-05,9.7671829492146783e-11,2.8590297161699759e-10,6.917096623854959e-06,1.8031061002632676e-16,2.5753041416929799e-08,5.7458260713354014e-12,1.9595553584949081e-11,2.1513518456060895e-16,2.1631947235493252e-19,3.0079295096847832e-10,2.4008948028236791e-13,0.0057340038989689597,0.0033044920438654256,6.6350716885551835e-08,9.5767288553614083e-09,2.3796434304287494e-05,2.1370342175826576e-12,2.9751203448377914e-11,1.1495957030731163e-07,1.2558655415862775e-07,3.0511411467152191e-12,2.4516172113728922e-07,1.1327406871099736e-09
1.8578070917556274e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32849513881009312,0.11291639465307381,0.021158223602107316,2.7381283996079296e-16,4.038766658369408e-08,1.6639837150679305e-05,1.2468291076769255e-05,9.878894914119426e-11,2.8831649913846349e-10,6.954839702133695e-06,1.8442255922724673e-16,2.586345518637983e-08,5.8264450017049901e-12,1.983055878219538e-11,2.1868603352146516e-16,2.1832480700547917e-19,3.0314496521383719e-10,2.4422488960860004e-13,0.0057338391603994907,0.0033141669810514531,6.6551054278542241e-08,9.6282432264999519e-09,2.3853936712481192e-05,2.1616131356758276e-12,2.9890137354322455e-11,1.1524928224155351e-07,1.2559588497184943e-07,3.0665281295142085e-12,2.4725216000438381e-07,1.1386675108330755e-09
1.8635344302718435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32848557159579028,0.11291644515093838,0.021153349435367296,2.7854463087018905e-16,4.0869403862838555e-08,1.67797304801658e-05,1.2544182202074682e-05,9.9915946177227377e-11,2.9074261533939653e-10,6.9926639585478218e-06,1.8861482232919852e-16,2.5973744501654634e-08,5.9079315631658157e-12,2.0067537876870478e-11,2.2228364041884882e-16,2.203425524999723e-19,3.0550669690908294e-10,2.4841822948116878e-13,0.0057336744370703316,0.0033238388731281683,6.6751375193972077e-08,9.6798441745524416e-09,2.3911333096829814e-05,2.1863837598361698e-12,3.0029170077608286e-11,1.1553853613069326e-07,1.2560521272942173e-07,3.0819509565671488e-12,2.4935064824065065e-07,1.1446048877983077e-09
1.8692617687880597e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32847600750661504,0.11291649532537382,0.021148476675220892,2.8334219883801679e-16,4.1355026823144484e-08,1.6920157720791848e-05,1.2620300098059978e-05,1.0105288220908223e-10,2.931813425301712e-10,7.030569225636683e-06,1.9288870191192172e-16,2.6083909022855938e-08,5.9902921591092707e-12,2.0306500547006527e-11,2.2592846180202296e-16,2.223727499939152e-19,3.0787814373712597e-10,2.5267012232923458e-13,0.00573350972981499,0.0033335077212291128,6.6951679400599074e-08,9.7315317371083913e-09,2.3968624604396092e-05,2.2113469224599793e-12,3.0168302385021549e-11,1.1582733706134704e-07,1.2561453713533177e-07,3.0974096161017233e-12,2.5145717369734266e-07,1.1505527825216858e-09
1.8749891073042758e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32846644653951135,0.11291654517578176,0.021143605321112445,2.8820623111845729e-16,4.1844552673937938e-08,1.7061118147702147e-05,1.2696644725835884e-05,1.0219981905417252e-10,2.9563270294602606e-10,7.0685553361000864e-06,1.9724551726253967e-16,2.6193948428083896e-08,6.07353321654768e-12,2.054745648883863e-11,2.2962095708717592e-16,2.2441544070927169e-19,3.1025930331892837e-10,2.5698119516755656e-13,0.0057333450394333723,0.0033431735264872753,6.7151966667976774e-08,9.7833059467905323e-09,2.4025812365734457e-05,2.2365034462171112e-12,3.0307535011645568e-11,1.1611569004512075e-07,1.2562385789360824e-07,3.1129040963562671e-12,2.5357172434780461e-07,1.1565111595755469e-09
1.880716445820492e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32845688869147255,0.11291659470159628,0.021138735372486658,2.9313741968406445e-16,4.2337998662951437e-08,1.7202611043643556e-05,1.2773216046325625e-05,1.033568187383425e-10,2.9809671874718373e-10,7.1066221227982221e-06,2.0168660453044753e-16,2.630386241306963e-08,6.1576611860806474e-12,2.079041541680769e-11,2.3336158856491205e-16,2.2647066593528881e-19,3.1265017321372736e-10,2.6135207961336877e-13,0.0057331803666931108,0.003352836290035082,6.735223676615426e-08,9.8351668397949085e-09,2.4082897495056139e-05,2.2618541618380629e-12,3.0446868710567278e-11,1.1640360001330954e-07,1.2563317471591123e-07,3.1284343854854197e-12,2.556942882862564e-07,1.1624799835884822e-09
1.8858710504850865e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3284482892925914,0.11291663899685923,0.021134353619952466,2.976334837455405e-16,4.2785466057639459e-08,1.7330409324263108e-05,1.2842324024589847e-05,1.0440677361369753e-10,3.0032517157772679e-10,7.1409510709953989e-06,2.0575675359945249e-16,2.6402677527692511e-08,6.2341400189024538e-12,2.1010799048826002e-11,2.3676969774492943e-16,2.2833111982575664e-19,3.1481025636980372e-10,2.6533754029280636e-13,0.0057330321769196932,0.0033615301775012617,6.7532464984533011e-08,9.8819157866835602e-09,2.4134187268926575e-05,2.2848365350913605e-12,3.0572356069977496e-11,1.1666234422569522e-07,1.2564155624941125e-07,3.1424422525196069e-12,2.5761143744839723e-07,1.167860828160947e-09
1.891025655149681e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32843969241563004,0.11291668302839868,0.021129973005005399,3.0218501985258078e-16,4.3236135394224887e-08,1.7458637817573287e-05,1.2911615563399463e-05,1.0546497530844978e-10,3.0256390920884888e-10,7.1753451100701446e-06,2.098972571145667e-16,2.6501390621733567e-08,6.3113472302297906e-12,2.12328200905785e-11,2.4021751510508962e-16,2.302017903656777e-19,3.1697820098675174e-10,2.6937243069310796e-13,0.0057328840025491793,0.0033702216029236416,6.7712678941857785e-08,9.9287349966893989e-09,2.4185395589861466e-05,2.3079774883151297e-12,3.0697926414898673e-11,1.1692073702138065e-07,1.2564993415194251e-07,3.1564791064895912e-12,2.5953505931545024e-07,1.1732500804582932e-09
1.8961802598142757e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32843109805849319,0.11291672679586431,0.021125593527241374,3.0679254231192751e-16,4.3690019326377675e-08,1.7587296016157566e-05,1.2981090633880805e-05,1.0653146947182637e-10,3.0481294763996884e-10,7.2098041185103017e-06,2.1410912478466296e-16,2.6600001508582084e-08,6.3892875714196908e-12,2.1456485661633208e-11,2.4370538365695555e-16,2.320827077980287e-19,3.1915400515787485e-10,2.7345722089261871e-13,0.0057327358440790715,0.0033789105671266206,6.7892878471284108e-08,9.9756244925985853e-09,2.4236523236847821e-05,2.3312776235779246e-12,3.0823580266826554e-11,1.1717878184046236e-07,1.2565830821578128e-07,3.1705449387184358e-12,2.6146514545427466e-07,1.178647714811373e-09
1.9008194040124108e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32842336528981098,0.11291676596052552,0.021121652969211466,3.1098760845360764e-16,4.4101273823183395e-08,1.7703455377363723e-05,1.3043775092928647e-05,1.0749844211849593e-10,3.0684590259607101e-10,7.2408726745687447e-06,2.1796166579344137e-16,2.6688663773973768e-08,6.4600646439216326e-12,2.1659196642037494e-11,2.4687899415620412e-16,2.3378431961324527e-19,3.2111894722261314e-10,2.7717658738726118e-13,0.0057326025154473643,0.0033867285312477926,6.8055045573921666e-08,1.0017885154336942e-08,2.428246977844303e-05,2.3523843638369163e-12,3.0936740574001323e-11,1.1741072746258091e-07,1.2566584142171662e-07,3.1832289569296391e-12,2.632077430229843e-07,1.1835127312008524e-09
1.905458548210546e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32841563455902489,0.11291680491078787,0.021117713331678431,3.1522882200965965e-16,4.4515151672614607e-08,1.7819962029494892e-05,1.3106608167917359e-05,1.084722022213471e-10,3.0888722571477959e-10,7.271993669039026e-06,2.2187359118436817e-16,2.6777242987917356e-08,6.531442898082748e-12,2.1863250674555206e-11,2.5008557824377834e-16,2.3549427805818998e-19,3.2309025250323227e-10,2.809371029691014e-13,0.0057324692004207516,0.0033945445030492153,6.8217200732973045e-08,1.0060202781933777e-08,2.4328352150229233e-05,2.3736209946212669e-12,3.1049969316651208e-11,1.1764239641238774e-07,1.2567337120473433e-07,3.1959364341114835e-12,2.6495556384173302e-07,1.1883844976321498e-09
1.910097692408681e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32840790586466567,0.11291684364643272,0.021113774614348171,3.1951656442927663e-16,4.493166215167455e-08,1.7936815612473483e-05,1.3169589837540071e-05,1.0945278334174175e-10,3.109369285581625e-10,7.303167013556944e-06,2.2584566101223669e-16,2.6865739036184841e-08,6.6034258295769166e-12,2.2068652973918248e-11,2.5332538994016979e-16,2.3721260527702669e-19,3.2506791952694139e-10,2.8473911670505807e-13,0.0057323358993253857,0.0034023584831311491,6.8379343827340166e-08,1.0102577385915007e-08,2.4374170898906467e-05,2.3949879350759764e-12,3.1163266836322481e-11,1.1787379109886526e-07,1.2568089741839772e-07,3.2086673639240371e-12,2.6670860191956066e-07,1.1932629954687381e-09
1.9147368366068162e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32840017920528142,0.11291688216725217,0.021109836816926724,3.2385121923052609e-16,4.53508145540243e-08,1.8054015769262635e-05,1.3232720080409613e-05,1.1044021913030934e-10,3.1299502265631916e-10,7.3343926198270261e-06,2.2987864302014737e-16,2.6954151811190675e-08,6.676016944136579e-12,2.2275408762643634e-11,2.565986845233595e-16,2.3893932344519234e-19,3.2705194679494771e-10,2.8858297968893062e-13,0.0057322026124766411,0.00341017047209361,6.8541474735934958e-08,1.0145008986718701e-08,2.441992656460205e-05,2.4164856494720458e-12,3.1276633529490042e-11,1.181049139000408e-07,1.2568841991648488e-07,3.2214217399607286e-12,2.6846685131407053e-07,1.1981482060981189e-09
1.9193759808049513e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32839245457943755,0.1129169204730488,0.021105899939120269,3.2823317200515296e-16,4.5772618190087104e-08,1.8171562145835977e-05,1.3295998875057809e-05,1.1143454332688129e-10,3.1506151950742144e-10,7.3656703996226611e-06,2.3397331269533461e-16,2.7042481211875259e-08,6.7492197575402388e-12,2.2483523271055045e-11,2.5990571853137829e-16,2.4067445476970024e-19,3.2904233278252766e-10,2.9246904504722839e-13,0.0057320693401794786,0.0034179804705363878,6.8703593337014237e-08,1.0187497603978938e-08,2.4465619680943624e-05,2.438114635247936e-12,3.1390069788354133e-11,1.1833576716294134e-07,1.2569593855414733e-07,3.2341995557595425e-12,2.7023030613097411e-07,1.2030401109318073e-09
1.923551210583273e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32838550415368323,0.11291695476426629,0.02110235753512257,3.3221768963594678e-16,4.6154515975720333e-08,1.8277649612466573e-05,1.335307678420294e-05,1.1233535265044523e-10,3.1692856050472514e-10,7.393864936939099e-06,2.3771190558381976e-16,2.7121906309090805e-08,6.8156282059915255e-12,2.2671992362948565e-11,2.6291110939290947e-16,2.4224328459021465e-19,3.3083911559555262e-10,2.9600288040151247e-13,0.0057319494077975501,0.0034250077677361224,6.8849489455409815e-08,1.0225786103097194e-08,2.4506690441830495e-05,2.4576932536244652e-12,3.1492222098620152e-11,1.1854330656001157e-07,1.2570270190832232e-07,3.2457196257623372e-12,2.7182186126910569e-07,1.207448533482751e-09
1.9266871791207014e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283802848482128,0.11291698040530387,0.021099697364535323,3.3523598812972082e-16,4.6442776440011966e-08,1.8357514805029515e-05,1.339602647282299e-05,1.1301564263304988e-10,3.1833536117481285e-10,7.415069244925958e-06,2.4055354451124233e-16,2.7181517113894598e-08,6.8658361140398689e-12,2.2814278235369165e-11,2.6518664793096737e-16,2.4342611821036624e-19,3.3219204468694861e-10,2.9867993059313994e-13,0.0057318593359566459,0.0034302848326182834,6.8959063730674277e-08,1.0254574549575846e-08,2.4537505424697529e-05,2.4724688709088467e-12,3.1568984946851878e-11,1.1869904575490303e-07,1.2570777959247935e-07,3.2543847012393718e-12,2.7302002767148122e-07,1.2107631982423281e-09
1.92982314765813e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283750664703125,0.11291700594787545,0.021097037613819612,3.382763575941405e-16,4.6732259376151024e-08,1.8437537791803569e-05,1.3439044016576982e-05,1.1369912016678118e-10,3.1974601494172878e-10,7.4362972898411936e-06,2.4342430068621771e-16,2.7241089715184557e-08,6.91632769649848e-12,2.2957191145736352e-11,2.674779082650906e-16,2.446128224196273e-19,3.3354787753977126e-10,3.0137668503034907e-13,0.0057317692711033458,0.00343556098864018,6.9068632240159619e-08,1.0283389061900501e-08,2.456829244049688e-05,2.4873049879554693e-12,3.1645779978957632e-11,1.1885466448498925e-07,1.2571285534446004e-07,3.2630604799430398e-12,2.742205658466518e-07,1.2140809000809352e-09
1.9326455193418156e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32837037072292236,0.11291702885195945,0.021094644197090753,3.4103166103953762e-16,4.6993841623432842e-08,1.8509693306122279e-05,1.3477817816543508e-05,1.1431698399424939e-10,3.210189006375689e-10,7.4554228028743855e-06,2.460330812923046e-16,2.729467237198938e-08,6.9620135685852477e-12,2.3086350224466285e-11,2.6955355129220348e-16,2.4568417125898473e-19,3.3477060941171018e-10,3.0382070307951296e-13,0.0057316882187792018,0.0034403087521372908,6.916723893789743e-08,1.0309344411790108e-08,2.4595976973589852e-05,2.5007093283534223e-12,3.1714923109399597e-11,1.1899461891806987e-07,1.2571742183323759e-07,3.2708778303950944e-12,2.7530307660610128e-07,1.2170694237134805e-09
1.9354678910255013e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283656757262105,0.11291705167620922,0.021092251120318407,3.4380502895292669e-16,4.7256418528172924e-08,1.8581976470641552e-05,1.3516646568818904e-05,1.149374459345151e-10,3.2229491275165367e-10,7.4745675009997342e-06,2.4866582942139007e-16,2.7348224046959917e-08,7.0079309059487862e-12,2.3216019703880041e-11,2.7164205316128838e-16,2.4675866588928021e-19,3.3599569256009019e-10,3.0628085304809126e-13,0.0057316071722429427,0.0034450557797423191,6.9265840907874723e-08,1.0335320880443206e-08,2.462363909582486e-05,2.5141628805712051e-12,3.1784092470078292e-11,1.1913447683788837e-07,1.257219866899901e-07,3.2787038473986789e-12,2.7638750578247131e-07,1.2200603985857657e-09
