Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),C2H4X(210),C2H4X(65)
3.7238912748778645e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44076468310631217,0.10712178464425216,0.020413333831991884,0.0,1.3882947763769747e-05,0.0033461730544068996,0.0011608028493153416,4.8472902712960602e-05,6.6431256775575719e-14,0.0026172254399330365,2.8268379773962653e-11,0.00037611520731562761,2.0449947061714103e-09,8.6210390549808875e-08,7.9321865491842834e-11,4.1886320879958945e-12,9.4147247661677859e-07,6.7012825056863041e-07,0.0076611414199144147,0.0036404867678973617,0.00016603579270710062,2.3641625178593337e-07,1.3291416408104325e-08,2.6539793426825799e-07,1.0294857018983332e-09,1.3322295072762332e-06,6.7740493029984725e-06,1.5972409808581504e-10,6.6253430626527537e-05,1.0599339543806208e-06,3.5795117090538449e-09,6.5238381762820511e-10,6.276825260337996e-08,1.8821838899946437e-13
3.7281794586499246e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44076201570832357,0.10711770818436619,0.020410734931891873,0.0,1.3928056696589993e-05,0.0033517060890180805,0.0011631566331973405,4.8574818450200055e-05,6.6717584124736439e-14,0.0026190707124444271,2.8371229612340126e-11,0.00037612751282791867,2.049385478414367e-09,8.6533423131340039e-08,7.9485536250444708e-11,4.2006610103417959e-12,9.4318099282824936e-07,6.7254212794441606e-07,0.0076608013293271255,0.0036432832926727985,0.00016613608668145278,2.3674216874656848e-07,1.3299094372157561e-08,2.6558407444866592e-07,1.03060721774881e-09,1.3329376948821434e-06,6.7735176392346956e-06,1.6001335689405651e-10,6.6363158196683741e-05,1.0637527883516003e-06,3.5867483666480034e-09,6.5446999893493642e-10,6.3011193231036025e-08,1.8889522988396159e-13
3.732467642421985e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44075935068923322,0.10711363200642977,0.020408136394113013,0.0,1.3973257096694706e-05,0.0033572412816577344,0.0011655120388231832,4.8676761110386866e-05,6.7004820392486076e-14,0.0026209139328115579,2.847426823484259e-11,0.00037613982555334915,2.0537777428231263e-09,8.6857179883463115e-08,7.9649330215165244e-11,4.2127071055614185e-12,9.4488991955323153e-07,6.749611299679826e-07,0.0076604613057529346,0.0036460773784824066,0.00016623633159521911,2.3706807917481025e-07,1.3306759766939253e-08,2.6577000847270866e-07,1.0317286057568738e-09,1.3336453628779027e-06,6.7729859701914785e-06,1.6030278099839618e-10,6.6472928043336864e-05,1.0675797318842298e-06,3.5939899568072054e-09,6.5656032302192067e-10,6.325470094473386e-08,1.8957350292502149e-13
3.736755826194045e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44075668804710655,0.10710955611031807,0.020405538218572931,0.0,1.4018549029660721e-05,0.0033627786295633328,0.0011678690643323333,4.8778730443833328e-05,6.7292967420827694e-14,0.0026227551035569417,2.8577495453258833e-11,0.00037615214553318,2.0581714889841436e-09,8.7181661076652015e-08,7.9813247287315732e-11,4.2247703659132426e-12,9.4659925464661713e-07,6.7738525819214578e-07,0.0076601213491420371,0.0036488690272879552,0.00016633652752225236,2.3739398285180646e-07,1.3314412609679985e-08,2.6595573659375842e-07,1.0328498660492529e-09,1.3343525123340137e-06,6.772454297864783e-06,1.6059237020899318e-10,6.6582740111804749e-05,1.0714147874388395e-06,3.6012364738052765e-09,6.5865479271243155e-10,6.3498776001674849e-08,1.9025320854284094e-13
3.741044009966105e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44075402778001155,0.10710548049590622,0.020402940405189307,0.0,1.4063932560980629e-05,0.0033683181299761162,0.0011702277078665876,4.8880726201345626e-05,6.7582027053186929e-14,0.0026245942271996866,2.8680911078461025e-11,0.0003761644728080791,2.0625667065029371e-09,8.7506866979345814e-08,7.9977287368308393e-11,4.2368507836353594e-12,9.4830899596845841e-07,6.7981451415735221e-07,0.0076597814594446725,0.0036516582410488674,0.00016643667453620844,2.3771987955866166e-07,1.3322052917585605e-08,2.661412590647042e-07,1.0339709990071525e-09,1.3350591443036778e-06,6.7719226242545599e-06,1.6088212433577394e-10,6.6692594347482232e-05,1.0752579574562113e-06,3.6084879119230826e-09,6.6075341082628716e-10,6.3743418657522479e-08,1.9093434715413989e-13
3.7453321937381653e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407513698860186,0.1071014051630696,0.020400342953879849,0.0,1.4109407756062837e-05,0.0033738597801410801,0.0011725879675700693,4.8982748134224032e-05,6.7872001134409155e-14,0.0026264313062554913,2.8784514920411087e-11,0.0003761768074181312,2.0669633850040922e-09,8.7832797857953076e-08,8.0141450359656687e-11,4.2489483509456147e-12,9.500191413839471e-07,6.8224889939173616e-07,0.0076594416366111391,0.0036544450217222296,0.00016653677271052643,2.3804576907759848e-07,1.3329680707836486e-08,2.6632657613814255e-07,1.035092004635157e-09,1.3357652598444489e-06,6.7713909513439123e-06,1.6117204318921497e-10,6.6802490695840923e-05,1.0791092443576182e-06,3.6157442654492253e-09,6.6285618017868328e-10,6.3988629166406381e-08,1.9161691917223636e-13
3.7496203775102255e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074871436320051,0.10709733011168364,0.020397745864562333,0.0,1.4154974680231604e-05,0.0033794035773069605,0.0011749498415892237,4.9084795994262962e-05,6.8162891510756538e-14,0.0026282663432366541,2.888830678816675e-11,0.0003761891494028477,2.071361514131278e-09,8.8159453976856209e-08,8.0305736162975402e-11,4.2610630600417591e-12,9.5172968876339887e-07,6.8468841541115211e-07,0.0076591018805917911,0.0036572293712627936,0.00016663682211843185,2.3837165119131069e-07,1.3337295997588006e-08,2.6651168806635233e-07,1.0362128829454658e-09,1.3364708600163134e-06,6.7708592811009424e-06,1.6146212658017813e-10,6.6912429102428949e-05,1.0829686505448834e-06,3.6230055286797081e-09,6.6496310358115439e-10,6.4234407780926048e-08,1.9230092500702813e-13
3.7539085612822857e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074606120963244,0.10709325534162385,0.02039514913715456,0.0,1.4200633398727021e-05,0.003384949518726239,0.0011773133280728184,4.918686953375091e-05,6.8454700029908355e-14,0.0026300993406520698,2.8992286489880757e-11,0.00037620149880116487,2.0757610835472521e-09,8.8486835598410725e-08,8.0470144679980346e-11,4.2731949031014227e-12,9.5344063598225357e-07,6.8713306371915747e-07,0.0076587621913370334,0.003660011291622977,0.00016673682283294909,2.3869752568216122e-07,1.3344898803971058e-08,2.6669659510125375e-07,1.0373336343974127e-09,1.3371759458687805e-06,6.7703276154909243e-06,1.6175237431942564e-10,6.7022409512870889e-05,1.0868361784003832e-06,3.6302716959174661e-09,6.6707418384236361e-10,6.4480754752150462e-08,1.9298636506494878e-13
3.758196745054346e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074341042339205,0.10708918085276593,0.020392552771574392,0.0,1.4246383976705055e-05,0.0033904976016551265,0.0011796784251719391,4.9288968505470538e-05,6.8747428540958052e-14,0.002631930301007235,2.9096453832807127e-11,0.00037621385565145336,2.0801620829338588e-09,8.8814942982949726e-08,8.0634675812488283e-11,4.2853438722822668e-12,9.5515198092105755e-07,6.8958284580705411e-07,0.0076584225687973267,0.003662790784752869,0.00016683677492690074,2.3902339233339572e-07,1.3352489144091344e-08,2.6688129749441404e-07,1.0384542591701247e-09,1.3378805184429669e-06,6.7697959564748807e-06,1.6204278621788484e-10,6.7132431872867607e-05,1.0907118302871024e-06,3.6375427614729209e-09,6.691894237662973e-10,6.4727670329621829e-08,1.9367323974902964e-13
3.762484928826406e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074076200255952,0.10708510664498574,0.020389956767739734,0.0,1.4292226479237587e-05,0.0033960478233535552,0.0011820451310399834,4.939109266269867e-05,6.9041078894410782e-14,0.0026337592268042501,2.9200808623306474e-11,0.00037622621999152674,2.0845645019920402e-09,8.9143776388787463e-08,8.0799329462417074e-11,4.297509959722098e-12,9.5686372146544704e-07,6.9203776315393456e-07,0.007658083012923182,0.0036655678526002324,0.00016693667847288604,2.3934925092925519e-07,1.3360067035029246e-08,2.670657954970543e-07,1.0395747571743633e-09,1.3385845787945725e-06,6.7692643059870104e-06,1.6233336208728504e-10,6.7242496128195985e-05,1.0945956085486667e-06,3.6448187196642006e-09,6.7130882615294623e-10,6.4975154761359099e-08,1.9436154945893015e-13
3.766773112598466e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073811594521728,0.10708103271815916,0.020387361125568531,0.0,1.4338160971312445e-05,0.0034016001810851662,0.0011844134438326612,4.9493241759206311e-05,6.9335652942181788e-14,0.0026355861205418197,2.9305350666849142e-11,0.00037623859185864519,2.0889683304418479e-09,8.9473336072221494e-08,8.096410553178548e-11,4.3096931575389514e-12,9.585758555061403e-07,6.9449781722668095e-07,0.0076577435236651727,0.0036683424971105118,0.00016703653354331225,2.3967510125373635e-07,1.3367632493840707e-08,2.6725008936006631e-07,1.0406951286947065e-09,1.3392881279634037e-06,6.7687326659646802e-06,1.6262410173912288e-10,6.7352602224708742e-05,1.0984875155093909e-06,3.6520995648163542e-09,6.7343239379906624e-10,6.5223208293859792e-08,1.9505129459087062e-13
3.7710612963705264e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073547224945003,0.10707695907216223,0.020384765844978777,0.0,1.4384187517833385e-05,0.0034071546721173083,0.0011867833617079878,4.95954155492586e-05,6.9631152537594959e-14,0.002637410984715257,2.9410079768018431e-11,0.00037625097128952094,2.0933735580224406e-09,8.9803622287535161e-08,8.112900392271326e-11,4.3218934578311582e-12,9.6028838093892557e-07,6.9696300947998967e-07,0.0076574041009739172,0.0036711147202268296,0.0001671363402103785,2.4000094309149895e-07,1.337518553755668e-08,2.6743417933399814e-07,1.0418153738970101e-09,1.3399911669898914e-06,6.7682010383321966e-06,1.6291500498526305e-10,6.7462750108334305e-05,1.1023875534743042e-06,3.6593852912618103e-09,6.7556012949740749e-10,6.5471831172102075e-08,1.9574247553768496e-13
3.7753494801425866e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073283091334536,0.10707288570687112,0.020382170925888524,0.0,1.4430306183620156e-05,0.0034127112937210298,0.0011891548828262854,4.9697613787614893e-05,6.9927579535381139e-14,0.0026392338218164829,2.9514995730513951e-11,0.00037626335832032247,2.0977801744920898e-09,9.0134635286999557e-08,8.1294024537420983e-11,4.3341108526774222e-12,9.6200129566465341e-07,6.9943334135639425e-07,0.0076570647448000939,0.0036738845238899957,0.00016723609854607988,2.4032677622764782e-07,1.338272618318323e-08,2.6761806566905071e-07,1.0429354929482993e-09,1.3406936969115965e-06,6.7676694250042063e-06,1.6320607163780708e-10,6.7572939725076721e-05,1.1062957247291751e-06,3.6666758933403407e-09,6.7769203603691363e-10,6.5721023639546934e-08,1.964350926888169e-13
3.779637663914647e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073019193499274,0.10706881262216218,0.020379576368215847,0.0,1.447651703340849e-05,0.0034182700431710637,0.0011915280053501761,4.9799836229528692e-05,7.0224935791676057e-14,0.0026410546343340305,2.9620098357156337e-11,0.00037627575298668193,2.1021881696281861e-09,9.0466375320877185e-08,8.1459167278229773e-11,4.3463453341369353e-12,9.6371459758922205e-07,7.0190881428629089e-07,0.0076567254550944331,0.0036766519100385033,0.0001673358086222081,2.4065260044776161e-07,1.3390254447701591e-08,2.6780174861508689e-07,1.044055485999983e-09,1.3413957187637742e-06,6.7671378278852503e-06,1.6349730150911231e-10,6.7683171021015379e-05,1.1102120315405611e-06,3.6739713653989815e-09,6.7982811620270417e-10,6.5970785938141072e-08,1.971291464303284e-13
3.788214031458767e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407249210439147,0.10706066729399651,0.020374388336795817,0.0,1.4569215543513045e-05,0.0034293939147273878,0.0011962790472767044,5.0004352747513515e-05,7.0822443511341687e-14,0.002644690195555304,2.9830862809804296e-11,0.0003763005653659693,2.1110082551049344e-09,9.113203748290243e-08,8.1789818747939561e-11,4.3708655250356824e-12,9.6714235468360401e-07,7.0687518896766225e-07,0.0076560470748907924,0.0036821794375339954,0.00016753508428190753,2.4130422128424815e-07,1.3405273901214862e-08,2.6816850533784801e-07,1.0462950948069997e-09,1.3427982423840164e-06,6.7660746898477778e-06,1.6408025015852024e-10,6.7903758435174341e-05,1.1180690608033613e-06,3.6885768968810662e-09,6.8411280853477283e-10,6.6472020989014841e-08,1.9852156521187197e-13
3.7967903990028874e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44071965956098114,0.10705252308667815,0.020369201750064288,0.0,1.4662283564353972e-05,0.0034405262650576141,0.001201036472834448,5.0208963155123641e-05,7.1423690573697886e-14,0.0026483176882196682,3.0042371531103784e-11,0.00037632540870192723,2.1198337330543909e-09,9.1800610735644373e-08,8.2120957552425799e-11,4.3954539666141577e-12,9.7057163556973659e-07,7.1186214472543694e-07,0.0076553689599699291,0.0036876973181751587,0.00016773416775978805,2.4195580389427256e-07,1.3420244033450913e-08,2.6853445149435255e-07,1.0485342016327788e-09,1.3441987460747167e-06,6.7650116392687237e-06,1.6466384943699134e-10,6.8124511920946863e-05,1.1259586590123385e-06,3.7032018406296153e-09,6.8841422869875425e-10,6.6975538230110749e-08,1.9991973490340011e-13
3.805366766547008e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44071440747099561,0.10704437999922205,0.02036401660736761,0.0,1.4755721610795767e-05,0.0034516670724915799,0.0012058002674068932,5.0413665512174801e-05,7.2028691878208414e-14,0.0026519371321136482,3.0254622912380627e-11,0.00037635028326086085,2.1286645223844447e-09,9.2472097009170432e-08,8.245258291387859e-11,4.420110594652532e-12,9.740024236753054e-07,7.168696925682053e-07,0.0076546911099396485,0.0036932055673870607,0.00016793305962296758,2.4260734657820045e-07,1.3435164979368574e-08,2.6889958907121723e-07,1.0507728077956139e-09,1.3455972380162052e-06,6.763948691046455e-06,1.652480978518206e-10,6.8345431049663801e-05,1.1338808436120138e-06,3.7178461516820531e-09,6.9273239883906068e-10,6.7481339542745393e-08,2.0132365847228141e-13
3.813943134091128e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44070916475879951,0.1070362380306452,0.020358832908052845,0.0,1.4849530196361332e-05,0.0034628163154173611,0.0012105704164140328,5.0618457886386558e-05,7.2637462346632168e-14,0.0026555485469697783,3.0467615331276141e-11,0.00037637518930101548,2.1375005423093005e-09,9.3146498201674441e-08,8.2784694056093127e-11,4.4448353446273472e-12,9.7743470250762795e-07,7.2189784331258262e-07,0.0076540135244086262,0.0036987042005580959,0.00016813176043539813,2.4325884764342409e-07,1.345003687353187e-08,2.6926392004961834e-07,1.0530109146126192e-09,1.3469937263455499e-06,6.7628858599300986e-06,1.6583299391408734e-10,6.8566515393845529e-05,1.141835631743015e-06,3.7325097851913233e-09,6.9706734103941457e-10,6.7989426784248348e-08,2.0273333883238758e-13
3.8225195016352485e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44070393140927216,0.10702809717996681,0.020353650651467783,0.0,1.4943709833232778e-05,0.0034739739722810074,0.0012153469053122574,5.0823338353380589e-05,7.3250016922961479e-14,0.0026591519524666847,3.0681347151875653e-11,0.00037640012707274798,2.1463417123495786e-09,9.3823816179568061e-08,8.3117290204468855e-11,4.4696281517144493e-12,9.8086845565327122e-07,7.2694660758396596e-07,0.0076533362029864169,0.003704193233040093,0.00016833027075789181,2.4391030540432505e-07,1.3464859850110865e-08,2.6962744640529612e-07,1.0552485234005073e-09,1.3483882191568127e-06,6.7618231605211103e-06,1.6641853613864161e-10,6.8787764527196532e-05,1.149823040243271e-06,3.7471926964255348e-09,7.0141907732290499e-10,6.8499801788044319e-08,2.0414877884430773e-13
3.831095869179369e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44069870740733064,0.1070199574462081,0.020348469836960942,0.0,1.5038261032252217e-05,0.0034851400215862929,0.0012201297195942561,5.102830499667871e-05,7.3866370573362485e-14,0.0026627473682291638,3.0895816724832986e-11,0.00037642509681869027,2.1551879523324054e-09,9.4504052777569179e-08,8.345037058600817e-11,4.4944889507917738e-12,9.8430366677768446e-07,7.3201599581726878e-07,0.007652659145283445,0.0037096726801484218,0.0001685285911481465,2.4456171818223803e-07,1.3479634042882517e-08,2.6999017010856573e-07,1.0574856354755225e-09,1.3497807245013835e-06,6.760760607274706e-06,1.6700472304409378e-10,6.9009178024600002e-05,1.1578430856491769e-06,3.7618948407676507e-09,7.0578762965203106e-10,6.901246636373337e-08,2.0556998131555774e-13
3.8482486042676096e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44068828738606086,0.10700368132554541,0.020338112531579629,0.0,1.522848015340823e-05,0.00350749721182408,0.0012297142664612136,5.1438489185760155e-05,7.5110535071567449e-14,0.0026699143087813245,3.1326962463998215e-11,0.0003764751331660198,2.1728953229670593e-09,9.5873289014813564e-08,8.4117980964583506e-11,4.5444142629554175e-12,9.9117839801689738e-07,7.4221668496112016e-07,0.0076513058194813037,0.0037206028793238615,0.0001689246643473051,2.4586440210898417e-07,1.3509036610150893e-08,2.7071321741206008e-07,1.0619583747495324e-09,1.3525598047843617e-06,6.7586359963680592e-06,1.6817902499086225e-10,6.9452496416961681e-05,1.1739811518225692e-06,3.7913566508796563e-09,7.145752699945267e-10,7.0044671350532105e-08,2.0842968460195003e-13
3.86540133935585e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44067790457507627,0.10698740966087025,0.020327760986711484,0.0,1.5420191619796749e-05,0.0035298877153060728,0.0012393239416784553,5.1848995279708952e-05,7.6370076011788049e-14,0.0026770495245510431,3.1761039090082684e-11,0.00037652530013553286,2.1906220189625728e-09,9.7254220960659131e-08,8.4787519039804753e-11,4.5946107542890474e-12,9.9805876711257328e-07,7.5249999044162399e-07,0.0076499535439031596,0.0037314949198821597,0.00016931998443312209,2.471668861320538e-07,1.3538245637721935e-08,2.7143307761442847e-07,1.0664291429551057e-09,1.3553310307635747e-06,6.7565121399831314e-06,1.6935588797803047e-10,6.9896467193377351e-05,1.1902499565677247e-06,3.8208948608751283e-09,7.2343043655695464e-10,7.1086055747997742e-08,2.1131247009812895e-13
3.882554074444091e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44066755885505876,0.1069711424444309,0.020317415197170594,0.0,1.5613399469996704e-05,0.0035523113621155171,0.0012489586304837107,5.2259808230818029e-05,7.7645113915512617e-14,0.0026841531706070427,3.2198032937458778e-11,0.0003765755994061021,2.2083674099753336e-09,9.8646862160997523e-08,8.5458978685166393e-11,4.6450778933744814e-12,1.0049446461906045e-06,7.6286598895571321e-07,0.0076486023154640247,0.0037423489230444394,0.00016971455575761219,2.4846915706884431e-07,1.3567262181744659e-08,2.7214976628374186e-07,1.0708979506047233e-09,1.3580944653447307e-06,6.7543891486462253e-06,1.7053530028865671e-10,7.0341086994826486e-05,1.2066496214392869e-06,3.8505091179179305e-09,7.3235330286304796e-10,7.2136633183458825e-08,2.1421835837488031e-13
