Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CH3OO(84),COX(57)
4.118434095286437e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33134445404045049,0.1132204271886111,0.022435622568234091,9.1495862401587572e-19,4.4550496781843994e-09,5.8681070648491413e-08,6.1186967675891021e-07,8.2468086103412404e-13,4.8261058417424429e-12,4.8088581048252546e-07,3.3636692749418707e-21,1.1303718694294306e-09,6.6515596288257518e-15,3.9724535502904694e-12,8.9466642224170432e-20,2.0832813926494001e-21,1.137070699757861e-10,6.4610927786214387e-17,0.0054482812441084133,0.00077126941284511963,1.6134347475316283e-08,4.2227261154727115e-09,3.3887641350968049e-06,2.8717937188879558e-13,1.6429253591069026e-12,1.7008396162021663e-08,1.3160321005485101e-07,3.5171397407607358e-13,7.670001731893067e-10,8.2849360853694629e-11,4.9948831540959131e-13
4.1236549244548635e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33134231330822067,0.1132192479292725,0.022435143163726003,9.2287199094167789e-19,4.4846241238721192e-09,5.899840753919089e-08,6.1355501798049699e-07,8.2752443080651227e-13,4.8422960328458947e-12,4.8193534748531864e-07,3.3936604224353573e-21,1.1337879393257545e-09,6.6883803080854464e-15,3.9949538821564588e-12,8.9998357138151774e-20,2.092263673675609e-21,1.1421586390867202e-10,6.5045465431587091e-17,0.0054494577366885188,0.00077222649193339895,1.6152185931569758e-08,4.2368271566763324e-09,3.3958746487667926e-06,2.8895776457619545e-13,1.6462971661069844e-12,1.7041673102820194e-08,1.3158374515987082e-07,3.522652942254807e-13,7.7128937488178766e-10,8.3029361509999495e-11,5.0086101296018952e-13
4.12887575362329e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33134017693331708,0.1132180729949936,0.022434663775649732,9.308426208411849e-19,4.5143587959613628e-09,5.9317060547643104e-08,6.1524219968050884e-07,8.3037489519377461e-13,4.8585211919600533e-12,4.8298595168649356e-07,3.4238832719127697e-21,1.1372101682300982e-09,6.7253612728012647e-15,4.0175542462975852e-12,9.0532683172185801e-20,2.1012705815770626e-21,1.1472629580247095e-10,6.5482407110233753e-17,0.0054506299012743705,0.00077318353612653822,1.6170025053076249e-08,4.2509568563620477e-09,3.4029906518316711e-06,2.9074532229288259e-13,1.6496747798245476e-12,1.70749682360077e-08,1.3156428797516794e-07,3.528168246856397e-13,7.7559703625229036e-10,8.3209540254562658e-11,5.0223520203283901e-13
4.1340965827917165e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33133804490000845,0.11321690237006153,0.022434184403992041,9.3887084694535409e-19,4.5442543579288678e-09,5.9637033358276971e-08,6.1693122126763715e-07,8.3323226459551564e-13,4.8747813534748362e-12,4.8403762294280129e-07,3.4543393394304137e-21,1.1406385582585088e-09,6.7625030327948379e-15,4.0402549624040748e-12,9.1069630727776588e-20,2.1103021431619399e-21,1.1523836875545145e-10,6.5921763281148481e-17,0.0054517977535788803,0.00077414054545093148,1.6187864839622467e-08,4.2651152260647812e-09,3.4101121355635732e-06,2.9254209163595822e-13,1.6530582227838701e-12,1.7108281593221146e-08,1.3154483912743767e-07,3.5336856516819316e-13,7.7992321145319717e-10,8.3389897050890589e-11,5.0361088215336909e-13
4.139317411960143e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33133591719262073,0.11321573603882053,0.022433705048739736,9.4695700395524732e-19,4.5743114750658797e-09,5.9958329659719488e-08,6.1862208215903843e-07,8.3609654941997501e-13,4.8910765517731107e-12,4.8509036111100356e-07,3.4850301491818614e-21,1.1440731115147321e-09,6.7998060989135944e-15,4.0630563507562242e-12,9.1609210238988899e-20,2.1193583852305676e-21,1.1575208586658574e-10,6.636354443657318e-17,0.0054529613092579015,0.000775097519932864,1.6205705290990875e-08,4.2793022828150624e-09,3.417239091217259e-06,2.9434811674523093e-13,1.6564474534112664e-12,1.7141613205841498e-08,1.3152539923518722e-07,3.5392052835453315e-13,7.8426795470592428e-10,8.3570431862494709e-11,5.0498805283820303e-13
4.1445382411285696e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33133379379553674,0.11321457398567164,0.02243322570987966,9.5510142804648004e-19,4.604530814503994e-09,6.0280953144783392e-08,6.2031478178030322e-07,8.3896776008403285e-13,4.9074068212306985e-12,4.861441660478742e-07,3.5159572335320378e-21,1.1475138300902047e-09,6.8372709830315954e-15,4.0859587322217397e-12,9.21514321725179e-20,2.1284393345755343e-21,1.1626745023554834e-10,6.6807761102064339e-17,0.0054541205839104372,0.00077605445959852035,1.6223546406960673e-08,4.2935180403087094e-09,3.4243715100392163e-06,2.9616340770183781e-13,1.6598425088971764e-12,1.7174963104471811e-08,1.3150596890917777e-07,3.5447270477637072e-13,7.8863132030075427e-10,8.3751144652891224e-11,5.063667136144614e-13
4.149759070296996e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33133167469319619,0.11321341619507261,0.022432746387398721,9.6330445687404939e-19,4.634913045132269e-09,6.060490751045428e-08,6.2200931956535676e-07,8.4184590701321583e-13,4.9237721962163739e-12,4.8719903761019721e-07,3.5471221330543264e-21,1.1509607160640505e-09,6.8748981980504479e-15,4.1089624282533398e-12,9.2696307027764853e-20,2.1375450179818226e-21,1.1678446496270669e-10,6.7254423836565566e-17,0.005455275593078868,0.00077701136447398613,1.6241388187308341e-08,4.3077625085313067e-09,3.431509383267559e-06,2.9798801884037296e-13,1.6632434141922819e-12,1.7208331319621947e-08,1.3148654875190002e-07,3.5502509569495597e-13,7.9301336259665334e-10,8.3932035385601312e-11,5.0774686403201517e-13
4.1549798994654226e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33132955987009499,0.11321226265153751,0.022432267081283867,9.7156642957651699e-19,4.6654588376532546e-09,6.0930196457878562e-08,6.2370569495640074e-07,8.4473100064170177e-13,4.9401727110918699e-12,4.8825497565476863e-07,3.5785263965627694e-21,1.1544137715030755e-09,6.9126882579000801e-15,4.1320677608891584e-12,9.3243845336902608e-20,2.1466754622269176e-21,1.1730313314910516e-10,6.7703543232470292e-17,0.0054564263522491416,0.00077796823458523966,1.6259230631807051e-08,4.3220357019222871e-09,3.4386527021242567e-06,2.9982199548668874e-13,1.6666501567565991e-12,1.724171788139304e-08,1.3146713935797507e-07,3.5557770751729384e-13,7.9741413602111285e-10,8.411310402415073e-11,5.0912850363571972e-13
4.160200728633849e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33132744931078595,0.11321111333963679,0.022431787791522089,9.7988768677963212e-19,4.696168864616654e-09,6.1256823692353253e-08,6.2540390740387649e-07,8.4762305141232529e-13,4.9566084002118731e-12,4.8931198003839406e-07,3.6101715811399368e-21,1.1578729984617629e-09,6.950641677539427e-15,4.155275052757907e-12,9.3794057664932189e-20,2.1558306940809088e-21,1.1782345789646077e-10,6.815512991567598e-17,0.005457572876850939,0.00077892506995815524,1.627707374022615e-08,4.3363376368018039e-09,3.4458014578177775e-06,3.0166535472140336e-13,1.6700627373276773e-12,1.7275122819290597e-08,1.3144774131434252e-07,3.5613053855611812e-13,8.0183369507001115e-10,8.4294350532070039e-11,5.1051163196752874e-13
4.165421557802276e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33132534299987748,0.11320996824399683,0.022431308518100417,9.8826857060163213e-19,4.7270438003556436e-09,6.1584792923311432e-08,6.2710395636638204e-07,8.5052206977658302e-13,4.9730792979240275e-12,4.9037005061789009e-07,3.6420592521778199e-21,1.1613383989822692e-09,6.9887589729574109e-15,4.178584627073825e-12,9.4346954609765692e-20,2.1650107403066253e-21,1.1834544230715946e-10,6.8609194545663651e-17,0.0054587151822579165,0.00077988187061851116,1.6294917512332072e-08,4.350668323419545e-09,3.452955641550727e-06,3.0351813740063961e-13,1.6734811891880072e-12,1.7308546162549511e-08,1.3142835519999114e-07,3.5668358651509149e-13,8.0627209430741343e-10,8.4475774872894535e-11,5.1189624859149774e-13
4.170642386970702e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33132324092203458,0.11320882734929989,0.022430829261005938,9.967094246576497e-19,4.7580843209902522e-09,6.1914107864310115e-08,6.2880584131059791e-07,8.5342806619463969e-13,4.9895854385689376e-12,4.9142918725008337e-07,3.6741909834118436e-21,1.1648099750944177e-09,7.0270406611737735e-15,4.2019968076348777e-12,9.4902546802295103e-20,2.1742156276597508e-21,1.1886908948424046e-10,6.9065747815563758e-17,0.0054598532837879105,0.00078083863659198351,1.6312761947888249e-08,4.3650277729357417e-09,3.4601152445130313e-06,3.0538040187227216e-13,1.6769055135786423e-12,1.7341987940130219e-08,1.314089815860897e-07,3.5723685837862107e-13,8.10729388365402e-10,8.4657377010164085e-11,5.1328235308086777e-13
4.175863216139129e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33132114306197724,0.11320769064028383,0.022430350020225781,1.0052105940644695e-18,4.7892911044967284e-09,6.2244772233016427e-08,6.3050956171123482e-07,8.5634105113533373e-13,5.0061268564801636e-12,4.924893897918102e-07,3.706568356957672e-21,1.168287728815693e-09,7.0654872602399431e-15,4.2255119188286463e-12,9.5460844906466493e-20,2.1834453828889464e-21,1.1939440253138254e-10,6.9524800452227214e-17,0.0054609871967031369,0.00078179536790414156,1.6330607046654286e-08,4.3794160029452346e-09,3.467280257876733e-06,3.0725217164831598e-13,1.680335691745698e-12,1.7375448180363148e-08,1.3138962103639766e-07,3.5779035627530826e-13,8.1520563194389542e-10,8.4839156907423225e-11,5.1466994499827263e-13
4.181084045307555e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33131904940448165,0.11320655810174193,0.022429870795747119,1.0137724254440824e-18,4.820664830670171e-09,6.2576789751197847e-08,6.3221511705098911e-07,8.5926103507618179e-13,5.0227035859842251e-12,4.9355065809991736e-07,3.7391929633387341e-21,1.1717716621512388e-09,7.1040992892397098e-15,4.2491302856306815e-12,9.602185961933526e-20,2.1927000327359427e-21,1.1992138455290782e-10,6.9986363216278719e-17,0.0054621169362103761,0.00078275206458045812,1.6348452808386643e-08,4.3938330255032911e-09,3.474450672807627e-06,3.0913346914056127e-13,1.6837717614683295e-12,1.7408926911162616e-08,1.313702741070237e-07,3.5834407293673352e-13,8.1970087981051129e-10,8.5021114528220922e-11,5.1605902391870002e-13
4.186304874475982e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33131695993437899,0.1132054297185227,0.022429391587557169,1.0223952669299544e-18,4.8522061810803757e-09,6.2910164144704685e-08,6.3392250682042953e-07,8.6218802850338601e-13,5.039315661400605e-12,4.9461299203125997e-07,3.772066401534867e-21,1.1752617770938492e-09,7.142877268290377e-15,4.2728522336014574e-12,9.6585601671163849e-20,2.2019796039356948e-21,1.2045003865376534e-10,7.0450446902210139e-17,0.0054632425174612285,0.00078370872664630881,1.6366299232839056e-08,4.4082788508529275e-09,3.4816264804614934e-06,3.1102435411004333e-13,1.6872137243478365e-12,1.744242416029384e-08,1.3135094134633832e-07,3.5889801643375184e-13,8.2421518680032534e-10,8.520324983611085e-11,5.1744958943554876e-13
4.191525703644408e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33131487463655557,0.11320430547552952,0.022428912395643208,1.0310794681711013e-18,4.8839158391332958e-09,6.3244899143458555e-08,6.3563173051796161e-07,8.65122041911839e-13,5.0559631170417454e-12,4.9567639144270366e-07,3.8051902790139729e-21,1.1787580756239663e-09,7.1818217185435065e-15,4.296678088886536e-12,9.7152081825484969e-20,2.2112841232164863e-21,1.2098036793951778e-10,7.091706233844141e-17,0.005464363955552309,0.00078466535412696477,1.6384146319761949e-08,4.4227534932460746e-09,3.4888076719786622e-06,3.1292486421182208e-13,1.6906615774644365e-12,1.7475939954943179e-08,1.3133162329542922e-07,3.5945218895836178e-13,8.2874860781571407e-10,8.538556279465101e-11,5.1884164113887381e-13
4.196746532812835e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33131279349595272,0.11320318535772082,0.022428433219992532,1.0398253803350634e-18,4.9157944900838513e-09,6.3580998481443745e-08,6.3734278764979096e-07,8.6806308580512773e-13,5.0726459872130526e-12,4.9674085619112252e-07,3.8385662117552109e-21,1.1822605597096749e-09,7.2209331621854766e-15,4.3206081782214418e-12,9.7721310879147832e-20,2.2206136173000014e-21,1.2151237551633918e-10,7.1386220387364801e-17,0.0054654812655253729,0.00078562194704759748,1.6401994068902542e-08,4.4372569675298914e-09,3.4959942384873134e-06,3.1483501562938082e-13,1.694115342342013e-12,1.7509474321762426e-08,1.3131232048806751e-07,3.6000658332033234e-13,8.3330119782623984e-10,8.5568053367403916e-11,5.2023517861822063e-13
4.2019673619812614e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33131071649756638,0.11320206935010949,0.0224279540605925,1.0486333561132648e-18,4.9478428209682131e-09,6.3918465896692368e-08,6.3905567772982656e-07,8.7101117069554012e-13,5.0893643062128915e-12,4.9780638613339933e-07,3.8721958242907238e-21,1.1857692313066995e-09,7.2602121224384607e-15,4.3446428289263553e-12,9.8293299662401285e-20,2.2299681129014561e-21,1.2204606449100868e-10,7.1857931945424806e-17,0.0054665944623675557,0.00078657850543328357,1.6419842480005137e-08,4.4517892837280369e-09,3.5031861711086287e-06,3.1675485845982473e-13,1.6975750293614048e-12,1.754302728725957e-08,1.3129303345042689e-07,3.6056120482365888e-13,8.3787301186844259e-10,8.5750721517936475e-11,5.2163020148182771e-13
4.207188191149688e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130864362644735,0.11320095743776286,0.022427474917430516,1.0575037497254312e-18,4.9800615206325153e-09,6.4257305131271815e-08,6.4077040027962925e-07,8.7396630710407009e-13,5.1061181083326004e-12,4.9887298112642574e-07,3.9060807497400897e-21,1.1892840923583966e-09,7.2996591235612314e-15,4.3687823689057897e-12,9.8868059038962371e-20,2.2393476367297068e-21,1.2258143797089585e-10,7.2332207943183887e-17,0.0054677035610115618,0.00078753502930900023,1.6437691552810807e-08,4.4663504535509169e-09,3.5103834609506065e-06,3.1868444890893323e-13,1.7010406274306793e-12,1.7576598877519225e-08,1.3127376270143428e-07,3.6111606253359788e-13,8.4246410504566967e-10,8.5933567209820002e-11,5.2302670934539493e-13
4.2124090203181144e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130657486770038,0.11319984960580257,0.022426995790494016,1.0664369169245712e-18,5.0124512797940063e-09,6.4597519931270251e-08,6.4248695482836476e-07,8.7692850556042301e-13,5.1229074278564693e-12,4.999406410271021e-07,3.9402226298492598e-21,1.1928051447957523e-09,7.3392746908500889e-15,4.393027126653748e-12,9.9445599906093451e-20,2.2487522154873681e-21,1.2311849906394866e-10,7.280905934539658e-17,0.0054688085763358847,0.0007884915186996209,1.6455541287057247e-08,4.4809404932375518e-09,3.51758609910539e-06,3.206238031986811e-13,1.7045121516927502e-12,1.7610189117929328e-08,1.3125450875306227e-07,3.6167114816817559e-13,8.4707453252788026e-10,8.6116590406630039e-11,5.244247018173791e-13
4.217629849486541e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130451020648449,0.11319874583940422,0.02242651667977049,1.0754332150013407e-18,5.0450127909857163e-09,6.4939114046784435e-08,6.4420534091272322e-07,8.7989777660302246e-13,5.1397322990617632e-12,5.010093656923365e-07,3.9746231150246766e-21,1.1963323905373761e-09,7.3790593506396397e-15,4.4173774312521163e-12,1.0002593319466976e-19,2.2581818758709214e-21,1.236572508786931e-10,7.3288497151074388e-17,0.0054699095231649951,0.00078944797362992623,1.6473391682479503e-08,4.4955594144791874e-09,3.5247940766579356e-06,3.225729497285861e-13,1.7079896294190495e-12,1.7643798033648325e-08,1.3123527210993411e-07,3.6222645807893222e-13,8.5170434955147652e-10,8.6299791071946558e-11,5.2582417851677823e-13
4.2228506786549675e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130244962801297,0.11319764612379725,0.022426037585247468,1.0844930027886578e-18,5.0777467485157753e-09,6.5282091231906889e-08,6.4592555807684198e-07,8.8287413077901365e-13,5.1565927562187106e-12,5.0207915497904537e-07,4.0092838643694805e-21,1.1998658314894968e-09,7.4190136303036428e-15,4.4418336123643217e-12,1.0060906986925067e-19,2.2676366445708165e-21,1.2419769652422213e-10,7.3770532393554293e-17,0.0054710064162695393,0.00079040439412460207,1.6491242738809764e-08,4.5102072258323917e-09,3.5320073846847159e-06,3.245319547556699e-13,1.7114730502402109e-12,1.7677425649646619e-08,1.3121605326939545e-07,3.6278200675704399e-13,8.5635361141912274e-10,8.6483169169353658e-11,5.2722513908049849e-13
4.228071507823394e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130039311755238,0.11319655044426465,0.022425558506912524,1.0936166406661344e-18,5.1106538485517531e-09,6.5626455244712799e-08,6.4764760587228009e-07,8.8585757864427095e-13,5.1734888335905067e-12,5.0315000874415278e-07,4.0442065457182724e-21,1.2034054695459578e-09,7.459138058255817e-15,4.4663960002408127e-12,1.0119502092814823e-19,2.2771165482715808e-21,1.2473983911017828e-10,7.4255176140564584e-17,0.0054720992703665323,0.00079136078020823099,1.6509094455776739e-08,4.5248839425934176e-09,3.5392260142442899e-06,3.2650085415359319e-13,1.7149624091639089e-12,1.7711071990165367e-08,1.3119685272207116e-07,3.6333779356727077e-13,8.6102237349957018e-10,8.6666724662439663e-11,5.2862758314190267e-13
4.2332923369918205e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33129834066042313,0.11319545878614304,0.022425079444753287,1.1028044905638715e-18,5.1437347891248764e-09,6.5972209847249173e-08,6.4937148385796791e-07,8.8884813076340063e-13,5.1904205654333145e-12,5.042219268445901e-07,4.0793928356669488e-21,1.2069513065882143e-09,7.4994331639505262e-15,4.491064925721512e-12,1.0178379740348566e-19,2.2866216136519039e-21,1.2528368174675325e-10,7.4742439494281056e-17,0.005473188100119512,0.00079231713190529871,1.6526946833106289e-08,4.5395895796230834e-09,3.5464499563841379e-06,3.2847965642555109e-13,1.7184577474800799e-12,1.7744737078981676e-08,1.3117767095160857e-07,3.6389380377820576e-13,8.6571069122750984e-10,8.6850457514797135e-11,5.3003151033203411e-13
4.238513166160247e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33129629224199886,0.11319437113482213,0.022424600398757408,1.1120569159689612e-18,5.1769902700382287e-09,6.6319358805516277e-08,6.510971916000721e-07,8.9184579770974941e-13,5.2073879859962645e-12,5.0529490913729664e-07,4.1148444196238504e-21,1.2105033444853247e-09,7.5398994778839605e-15,4.5158407202319903e-12,1.0237541036129758e-19,2.2961518673847894e-21,1.2582922754468075e-10,7.5232333591423541e-17,0.0054742729201388216,0.00079327344924020216,1.6544799870521603e-08,4.5543241444684759e-09,3.5536792021473415e-06,3.304684262392916e-13,1.7219590518512558e-12,1.7778420939857366e-08,1.311585084344161e-07,3.6445005464461708e-13,8.7041862010331448e-10,8.7034367690022761e-11,5.3143692030387003e-13
