Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),C2H4(47),COX(50),C2H6X(52),C2H4X(210),C2H4X(65)
7.386815916529033e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4410776875503335,0.10366813978196003,0.018307997470972545,0.0,0.0018924172089761638,0.0068738792983295523,0.0036071269533908042,0.00013008532603655981,7.3695578138271706e-13,0.0036624940735419079,1.625206795550292e-10,0.0003760415409160926,5.8071314784204063e-09,1.6808483624958212e-05,2.4673579345103565e-10,1.9482794632440865e-11,5.658483516205205e-05,4.681750607576405e-06,0.0074167192031606424,0.0034523509846152954,0.00020850775472150407,1.7211627838425025e-06,1.6681574282338366e-08,3.6609269614576797e-07,2.2357614628463062e-09,2.4189581963745665e-06,9.8014604659799088e-06,4.5279440970122965e-10,0.000136754668195484,8.5601542306985513e-08,7.4074464755128739e-06,1.1131169529007432e-08,3.5692164196069706e-07,4.9262060515407174e-07,1.3158939960030664e-12
7.425138854366864e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44108605121907463,0.10363325170194604,0.018287155899688459,0.0,0.0019123274998543445,0.0069148810231757889,0.003636003685760586,0.00013076631171154458,7.5052239539926969e-13,0.0036689618022220103,1.6405843322726942e-10,0.00037612694240895264,5.8396302312803081e-09,1.6979382011681709e-05,2.4876871844450805e-10,1.9684524788094556e-11,5.6699984261078525e-05,4.7420508537888733e-06,0.0074143488851293703,0.0034449595283736738,0.00020902295960087492,1.7216822919648476e-06,1.6692009814676849e-08,3.6670904558957316e-07,2.2539838775649275e-09,2.4339787958680688e-06,9.8382023252481721e-06,4.5620519372201264e-10,0.00013757513829664128,8.6494256479891052e-08,7.5028651640828085e-06,1.1220493233752462e-08,3.5880235613059409e-07,4.9926843787757377e-07,1.3328677897751993e-12
7.463461792204695e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44109454469547077,0.10359838711697181,0.018266337231524332,0.0,0.0019322832516918043,0.0069558954629602163,0.0036649262994209496,0.00013144282361872135,7.6426145589862479e-13,0.0036753631346621621,1.6559318981228575e-10,0.00037621288844916668,5.8719423972381683e-09,1.7150143224334892e-05,2.5080604573689669e-10,1.9886871681263237e-11,5.6811892089992726e-05,4.8026748955377447e-06,0.0074119824736071493,0.0034374343925806512,0.00020953739860225598,1.7221098482844438e-06,1.6702097485629328e-08,3.6731888006127875e-07,2.2723633101571187e-09,2.4491222950611368e-06,9.8753003808402942e-06,4.5962089402864896e-10,0.00013839593002623466,8.7388965598844308e-08,7.5987963263433732e-06,1.1309965239616395e-08,3.6067095867649043e-07,5.059550845084956e-07,1.349933635880248e-12
7.501784730042526e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44110316611053224,0.10356354607419141,0.018245541429463528,0.0,0.0019522832137847154,0.0069969230349829605,0.0036938942518286969,0.0001321148586464479,7.781741354529709e-13,0.0036816986291511589,1.6712481850798127e-10,0.00037629937683005156,5.9040675634221936e-09,1.7320748299930836e-05,2.5284774737885506e-10,2.0089828537569186e-11,5.6920571290247616e-05,4.8636206456394537e-06,0.0074096199379253139,0.0034297774502736874,0.00021005108538239397,1.7224460663947841e-06,1.6711840936601814e-08,3.6792226148993934e-07,2.2909017381613073e-09,2.4643900798521772e-06,9.9127573920860372e-06,4.630414544158417e-10,0.00013921705181956409,8.8285614842070012e-08,7.6952366593549192e-06,1.1399583910922256e-08,3.6252744000754419e-07,5.1268031747681501e-07,1.3670909621510032e-12
7.540107667880357e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4411119136029647,0.10352872862012551,0.01822476845675872,0.0,0.001972326137888598,0.0070379641607433065,0.003722907004775376,0.00013278241432766106,7.9226160729166204e-13,0.0036879688387048163,1.6865319076323249e-10,0.00037638640535366376,5.9360053492377947e-09,1.7491178405720074e-05,2.5489379567099075e-10,2.0293388620604875e-11,5.7026034742991151e-05,4.9248860133263957e-06,0.0074072612475404162,0.0034219905667837373,0.00021056403335963276,1.7226915637623191e-06,1.6721243771297219e-08,3.6851925128807898e-07,2.3096011596016949e-09,2.479783548344955e-06,9.9505761500754344e-06,4.6646681907800096e-10,0.00014003851218731501,8.9184149502308111e-08,7.7921828544967751e-06,1.1489347624171016e-08,3.6437179226661766e-07,5.1944390847321157e-07,1.3843391952592347e-12
7.578430605718188e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44112078531926208,0.10349393480065469,0.018204018276929881,0.0,0.0019924107783657239,0.0070790192657299005,0.003751964024339533,0.00013344548882537918,8.0652504530690423e-13,0.0036941743111439927,1.7017818027071474e-10,0.0003764739718303626,5.9677554057430429e-09,1.7661414841625867e-05,2.5694416316014842e-10,2.0497545232032028e-11,5.7128295563130224e-05,4.9864689045849325e-06,0.0074049063720350618,0.003414075599643145,0.00021107625571702986,1.7228469615986406e-06,1.6730309556242841e-08,3.6910991035975008e-07,2.3284635932747697e-09,2.495304111049661e-06,9.9887594780180559e-06,4.6989693260447698e-10,0.00014086031971146374,9.0084514992808826e-08,7.8896315980023466e-06,1.1579254767895121e-08,3.6620400929116262e-07,5.2624562849117912e-07,1.4016777608068995e-12
7.616753543556019e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44112977941379516,0.10345916466101261,0.018183290853762336,0.0,0.0020125358923299059,0.0071200887792142549,0.0037810647808395521,0.00013410408091848159,8.209656240596275e-13,0.0037003155891712964,1.7169966295907726e-10,0.00037656207407837125,5.9993174150340812e-09,1.7831439042607302e-05,2.5899882263572608e-10,2.0702291711670693e-11,5.722736709351051e-05,5.0483672224867641e-06,0.0074025552811187219,0.003406034398495504,0.00021158776540542064,1.7229128847347721e-06,1.6739041821308856e-08,3.6969429910847284e-07,2.3474910790388111e-09,2.5109531910848557e-06,1.0027310231603623e-05,4.7333173997485408e-10,0.00014168248304124827,9.0986656853219334e-08,7.9875795714836839e-06,1.1669303742514057e-08,3.6802408657487071e-07,5.3308524786834385e-07,1.4191060834155717e-12
7.65507648139385e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44113889404890044,0.10342441824577989,0.018162586151304821,0.0,0.002032700239788712,0.0071611731340475134,0.0038102087487871146,0.00013475818998776227,8.3558451878553317e-13,0.0037063932104464776,1.7321751698449585e-10,0.00037665070992334095,6.0306910896404292e-09,1.8001232580951493e-05,2.6105774712602805e-10,2.0907621437578491e-11,5.7323262899209963e-05,5.110578867513786e-06,0.0074002079446285453,0.0033978688050074596,0.00021209857514643208,1.7228899614975513e-06,1.6747444060217968e-08,3.7027247744505608e-07,2.3666856781063801e-09,2.526732224380205e-06,1.006623129936417e-05,4.7677118655431497e-10,0.00014250501088920422,9.1890520755364479e-08,8.0860234524457656e-06,1.1759492960192149e-08,3.6983202123007897e-07,5.3996253632699047e-07,1.4366235868141482e-12
7.693399419231681e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44114812739496562,0.10338969559887799,0.018141904133867445,0.0,0.0020529025837831114,0.0072022727664604602,0.0038393954068412146,0.00013540781600225211,8.5038290540129625e-13,0.0037124077076605387,1.747316227216291e-10,0.00037673987719791463,6.0618761719300215e-09,1.8170777168495727e-05,2.6312090989464949e-10,2.1113527826120593e-11,5.7415996761943937e-05,5.1731017378765481e-06,0.0073978643325301437,0.003389580652782461,0.00021260869743544667,1.722778823588049e-06,1.6755519731046168e-08,3.708445047953032e-07,2.3860494733398136e-09,2.5426426598801848e-06,1.0105525603037672e-05,4.8021521808906661e-10,0.00014332791202726548,9.2796052508921505e-08,8.1849599147906346e-06,1.18498208446983e-08,3.7162781195091725e-07,5.4687726301381946e-07,1.4542296939248404e-12
7.731722357069512e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44115747763051377,0.10335499676356356,0.018121244766019805,0.0,0.0020731416905245925,0.0072433881158666929,0.0038686242377627667,0.00013605295950580668,8.6536196051091101e-13,0.0037183596086085859,1.7624186275400313e-10,0.00037682957374129359,6.0928724335238992e-09,1.8340054658780591e-05,2.651882844368954e-10,2.1320004332030494e-11,5.7505582674579327e-05,5.2359337298263831e-06,0.0073955244149183598,0.0033811717672764265,0.00021311814454451767,1.7225801059620145e-06,1.6763272256715109e-08,3.7141044010760428e-07,2.4055845695498282e-09,2.5586859597486083e-06,1.0145196097933305e-05,4.8366378070182982e-10,0.00014415119528292782,9.3703198066990862e-08,8.2843856293115227e-06,1.1940285831267814e-08,3.7341145897718623e-07,5.5382919653893935e-07,1.4719238269474914e-12
7.770045294907343e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44116694294228531,0.10332032178242281,0.018100608012588962,0.0,0.0020934163295297709,0.0072845196246689491,0.0038978947283697602,0.00013669362160395449,8.8052286141216279e-13,0.0037242494362614434,1.7774812186385064e-10,0.00037691979739880625,6.1236796747204237e-09,1.8509047049135043e-05,2.6725984447623311e-10,2.1527044448462084e-11,5.7592034835755889e-05,5.2990727379613573e-06,0.0073931881620180459,0.0033726439657153248,0.00021362692852523653,1.7222944467122857e-06,1.6770705025475896e-08,3.7197034186041621e-07,2.4252930937970944e-09,2.5748635995742023e-06,1.0185245773298302e-05,4.8711682088738971e-10,0.00014497486953547522,9.4611903531563963e-08,8.3842972641771914e-06,1.2030886366466196e-08,3.7518296405895408e-07,5.6081810501411424e-07,1.489705407442243e-12
7.808368232745174e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44117652152531828,0.10328567069736648,0.018079993838657476,0.0,0.0021137252737525284,0.0073256677380685552,0.0039272063694929761,0.00013732980395100212,8.9586678610321432e-13,0.0037300777088360498,1.792502870214278e-10,0.00037701054602147895,6.1542977239289155e-09,1.8677736482694465e-05,2.6933556396077589e-10,2.1734641707033103e-11,5.7675367644612452e-05,5.3625166555260912e-06,0.0073908555441847884,0.0033639990570146429,0.00021413506121155455,1.7219224869531679e-06,1.6777821391384774e-08,3.7252426806963704e-07,2.4451771956970924e-09,2.5911770685770837e-06,1.0225677652686663e-05,4.9057428550820845e-10,0.00014579894371226829,9.5522115158889901e-08,8.4846914854065747e-06,1.2121620908054912e-08,3.7694233042185949e-07,5.6784375609027349e-07,1.5075738564105833e-12
7.846691170583005e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44118621158302657,0.10325104354962468,0.018059402209561443,0.0,0.0021340672997136839,0.0073668329038779207,0.0039565586559322276,0.0001379615087373919,9.1139491328928987e-13,0.0037358449398646656,1.8074824737383236e-10,0.00037710181746561085,6.1847264371125634e-09,1.8846105250352611e-05,2.714154170597983e-10,2.1942789677860474e-11,5.7755595695615839e-05,5.4262633747056042e-06,0.007388526531905637,0.0033552388417007264,0.0002146425542225583,1.7214648707066957e-06,1.6784624674770587e-08,3.7307227629586902e-07,2.4652390477279067e-09,2.6076278698163369e-06,1.0266494794329564e-05,4.9403612179009326e-10,0.00014662342678509302,9.6433779364740997e-08,8.5855649573339549e-06,1.2212487924858996e-08,3.7868956273310978e-07,5.7490591699429721e-07,1.5255285943748011e-12
7.885014108420836e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44119601132727648,0.1032164403797424,0.018038833090888516,0.0,0.0021544411876282497,0.0074080155723360895,0.0039859510864131524,0.00013858873867730789,9.2710842238944462e-13,0.0037415516382629148,1.8224189423334675e-10,0.00037719360959235137,6.2149656972405474e-09,1.9014135792648398e-05,2.7349937816028395e-10,2.2151481969587543e-11,5.7832733773490589e-05,5.4903107869132418e-06,0.007386201095799831,0.0033463651118339978,0.00021514941896520135,1.7209222447908214e-06,1.6791118162694415e-08,3.7361442365158166e-07,2.4854808455413859e-09,2.6242175203985352e-06,1.0307700291507672e-05,4.9750227731792953e-10,0.00014744832776657051,9.7346842729579707e-08,8.6869143430647741e-06,1.2303485896636626e-08,3.8042466706816154e-07,5.8200435456509116e-07,1.5435690414558769e-12
7.923337046258667e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44120591897846156,0.10318186122757478,0.018018286448475931,0.0,0.0021748457215302829,0.0074492161959272708,0.0040153831635444965,0.00013921149699652597,9.4300849354340213e-13,0.0037471983083966656,1.837311210653271e-10,0.00037728592026728175,6.2450154137491751e-09,1.9181810701588609e-05,2.7558742186350289e-10,2.2360712229403775e-11,5.790679684824731e-05,5.5546567830727999e-06,0.0073838792066194788,0.0033373796509340021,0.00021565566663699241,1.7202952587094119e-06,1.6797305109401326e-08,3.741507668081693e-07,2.5059048082772875e-09,2.6409475516874251e-06,1.0349297272925313e-05,5.0097270003146317e-10,0.0001482736557066258,9.8261252003627905e-08,8.788736304922262e-06,1.2394613313950451e-08,3.8214765087807254e-07,5.8913883528896376e-07,1.5616946174498377e-12
7.961659984096498e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44121593276557458,0.10314730613228319,0.01799776224840851,0.0,0.0021952796893953651,0.0074904352292023274,0.0040448543937759351,0.00013982978742050446,9.590963076184525e-13,0.0037527854501478012,1.8521582347566073e-10,0.00037737874736000021,6.2748755220120098e-09,1.9349112722407364e-05,2.7767952298161905e-10,2.2570474143056791e-11,5.797780007030765e-05,5.6192992538949397e-06,0.0073815608352502541,0.0033282842339062923,0.00021616130822864067,1.7195845645441019e-06,1.6803188736764556e-08,3.746813620029106e-07,2.5265131788809068e-09,2.6578195095146375e-06,1.0391288903086666e-05,5.0444733822114333e-10,0.0001490994196890154,9.9176954111838585e-08,8.891027504885024e-06,1.2485868678040771e-08,3.8385852295751366e-07,5.9630912533431202e-07,1.5799047419025927e-12
7.999982921934329e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44122605092627948,0.10311277513233104,0.017977260457016715,0.0,0.0022157418832607304,0.0075316731286031811,0.0040743642873563761,0.00014044361416271095,9.7537304621639071e-13,0.0037583135589788715,1.8669589919781309e-10,0.00037747208874371188,6.3045459828187879e-09,1.9516024755263358e-05,2.7977565653432891e-10,2.2780761434857434e-11,5.8045758765724097e-05,5.684236090147991e-06,0.0073792459527120546,0.0033190806269711259,0.00021666635452665937,1.7187908168479095e-06,1.6808772234722119e-08,3.7520626504582754e-07,2.5473082244236443e-09,2.6748349543915865e-06,1.0433678382673932e-05,5.0792614052401891e-10,0.00014992562882791189,1.0009389615877305e-07,8.9937846050157422e-06,1.2577250500700443e-08,3.8555729341342995e-07,6.0351499058563411e-07,1.5981988341832953e-12
8.03830585977216e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44123627170697988,0.10307826826548008,0.017956781040874663,0.0,0.0022362310993430811,0.0075729303522901097,0.0041039123582927561,0.00014105298191318099,9.9183989168048709e-13,0.0037637831259966668,1.8817124807948384e-10,0.0003775659422948222,6.3340267818630717e-09,1.9682529856875696e-05,2.8187579774552743e-10,2.2991567867677688e-11,5.8110688431492386e-05,5.7494651829232387e-06,0.0073769345301596487,0.0033097705875939597,0.00021717081611592965,1.7179146725406319e-06,1.6814058761706183e-08,3.7572553132645018e-07,2.5682922364271642e-09,2.6919954617224469e-06,1.0476468948927549e-05,5.1140905591968869e-10,0.00015075229226454726,1.0101202543338352e-07,9.0970042678811563e-06,1.2668757304151563e-08,3.8724397363433697e-07,6.1075619667687701e-07,1.6165763135562402e-12
8.076628797609991e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44124659336288663,0.10304378556878688,0.017936323966798146,0.0,0.0022567461381541002,0.0076142073599718783,0.0041334981243093183,0.00014165789582730513,1.0084980271024714e-12,0.003769194638014727,1.8964177206889212e-10,0.00037766030589253611,6.3633179292384648e-09,1.9848611242099508e-05,2.8397992204000367e-10,2.3202887242941971e-11,5.8172604730954838e-05,5.8149844238947804e-06,0.0073746265388833126,0.0033003558644177219,0.00021767470338222332,1.716956790805955e-06,1.6819051445065081e-08,3.7623921582048757e-07,2.5894675311906046e-09,2.7093026220183976e-06,1.051966387602851e-05,5.148960337263024e-10,0.00015157941916391099,1.0193128941370253e-07,9.2006831569634264e-06,1.2760387620923786e-08,3.8891857626024414e-07,6.1803250902412946e-07,1.6350365992513282e-12
8.114951735447822e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44125701415808338,0.10300932707859958,0.017915889201842644,0.0,0.0022772858046137025,0.0076555046127386806,0.0041631211068073725,0.00014225836151484053,1.0253486363295252e-12,0.0037745485776148045,1.9110737520071102e-10,0.00037775517741846113,6.3924194589433262e-09,2.0014252285441963e-05,2.8608800504016556e-10,2.3414713400611881e-11,5.8231523489292664e-05,5.8807917055740422e-06,0.007372321950309459,0.0032908381971968538,0.00021817802651468796,1.7159178329902845e-06,1.6823753381478384e-08,3.7674737309640377e-07,2.610836450121307e-09,2.7267580411129574e-06,1.0563266475482875e-05,5.1838702359661735e-10,0.00015240701871150443,1.0285163577144089e-07,9.3048179370630705e-06,1.2852139993734404e-08,3.9058111515319244e-07,6.253436928576763e-07,1.6535791105331255e-12
8.153274673285653e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44126753236559041,0.10297489283055479,0.017895476713301377,0.0,0.0022978489081610346,0.0076968225728978523,0.004192780830825491,0.00014285438502914253,1.0423929039712606e-12,0.003779845423207309,1.9256796358166874e-10,0.00037785055475621595,6.4213314283938247e-09,2.0179436522519826e-05,2.8820002256279081e-10,2.3627040219164667e-11,5.8287460689105346e-05,5.9468849215590642e-06,0.007370020736001218,0.0032812193167330948,0.00021868079550829217,1.7147984625032144e-06,1.682816763736497e-08,3.7725005732190758e-07,2.6324013600687499e-09,2.7443633403786753e-06,1.0607280096508353e-05,5.2188197551409975e-10,0.00015323510011014987,1.0377301237649449e-07,9.4094052746936018e-06,1.2944012975369921e-08,3.9223160536839545e-07,6.3268951325341877e-07,1.6722032667685371e-12
8.191597611123484e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44127814626742673,0.10294048285957466,0.017875086468703311,0.0,0.0023184342628632727,0.0077381617038123247,0.0042224768250001873,0.00014344597285661313,1.0596320154066817e-12,0.0037850856490907379,1.9402344537583526e-10,0.00037794643579104322,6.4500539179452355e-09,2.0344147651459337e-05,2.9031595061580561e-10,2.3839861615565648e-11,5.8340432466075484e-05,6.0132619667786172e-06,0.0073677228676590446,0.0032715009448129996,0.00021918302016623554,1.713599344719684e-06,1.6832297249284268e-08,3.7774732227035002e-07,2.6541646536620552e-09,2.7621201569449072e-06,1.0651708126423232e-05,5.2538083978907961e-10,0.00015406367257685393,1.0469536730136202e-07,9.5144418384679826e-06,1.3036005128569336e-08,3.9387006312597358e-07,6.4006973516367623e-07,1.6909084874931235e-12
