Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25)
4.905828429197114e-06,0.09977366400000001,0.80000000000000004,0.0,0.16129206619806077,0.094800621985765013,0.033350241914391059,5.7119023462898745e-10,0.0051130685128071987,1.4962028250502021e-06,0.0024902685333153844,1.1247717626370545e-05,4.2441481258077233e-07,0.00024505156053353521,1.4626601448897647e-08,2.0555353374037991e-08,1.8079933622507712e-07,4.3420799506852556e-05,1.2151275243356991e-10,1.1481019092477474e-12,5.5507272772967575e-08,7.3010190779462394e-08,0.0023953977998009291,0.12565154964085287,1.7441645606435959e-06,5.8640199393388499e-07,2.1174965413519296e-06,1.4078559435504009e-07,4.2682277717786698e-11,1.1123703176833906e-08,1.1636188587710557e-08,3.100208490285916e-10
4.917740440195341e-06,0.09977366400000001,0.80000000000000004,0.0,0.16120013401038369,0.094795196851498023,0.03329367778032704,5.7451742456779617e-10,0.0051261547213432065,1.493801374228086e-06,0.0024967261352831188,1.1299235233193167e-05,4.2558260098651109e-07,0.00024527659493924913,1.4746867559741421e-08,2.0617664480778943e-08,1.815111500053721e-07,4.3562811951466884e-05,1.2215471557776338e-10,1.1591083190639647e-12,5.5518535113800315e-08,7.3533871578847027e-08,0.0023938909186659689,0.12574499055175734,1.7445236861921629e-06,5.864746317901244e-07,2.1149793412802201e-06,1.4106026094383731e-07,4.2689186666406498e-11,1.1104585317356422e-08,1.1623364519406709e-08,3.1063347403651063e-10
4.929652451193567e-06,0.09977366400000001,0.80000000000000004,0.0,0.16110851011120317,0.094789769958139591,0.033237273789105473,5.7785390264622929e-10,0.005139235930539097,1.4914144385319209e-06,0.0025031814163456556,1.1350830129359677e-05,4.2674947293925289e-07,0.00024550079406817423,1.4867716816634996e-08,2.067992959044995e-08,1.82222873532796e-07,4.3704870398061243e-05,1.2279756099673389e-10,1.1701829002429557e-12,5.5529672804719446e-08,7.4059614447893584e-08,0.0023923887505073399,0.12583811845271506,1.7448796031474644e-06,5.8654707136646593e-07,2.1124741582321842e-06,1.4133465323764465e-07,4.269602667265557e-11,1.1085560354001475e-08,1.1610586347435002e-08,3.1124550027751067e-10
4.941564462191794e-06,0.09977366400000001,0.80000000000000004,0.0,0.16101719304037568,0.094784341326089386,0.03318102920058133,5.8119966176198461e-10,0.0051523121398547762,1.4890419004223952e-06,0.0025096343753981845,1.1402502068608366e-05,4.279154264591761e-07,0.00024572416144885397,1.4989149611023652e-08,2.0742148372639779e-08,1.8293450009973091e-07,4.3846974545516612e-05,1.2344128125556838e-10,1.1813258008230465e-12,5.5540686837821093e-08,7.4587419134636101e-08,0.0023908912732903075,0.12593093482595985,1.7452323321146626e-06,5.8661931484378859e-07,2.109980913493646e-06,1.4160877224105216e-07,4.2702798171890049e-11,1.1066627639001544e-08,1.1597853820396048e-08,3.1185692988761813e-10
4.953476473190021e-06,0.09977366400000001,0.80000000000000004,0.0,0.160926181347398,0.094778910975575933,0.033124943279438046,5.8455469481134868e-10,0.0051653833488295494,1.48668364360604e-06,0.0025160850113813476,1.1454250805335295e-05,4.290804595927455e-07,0.00024594670058872129,1.5111166326657689e-08,2.0804320499211571e-08,1.8364602303892122e-07,4.3989124094787894e-05,1.2408586893788194e-10,1.1925371679549454e-12,5.5551578196790236e-08,7.5117285367645477e-08,0.002389398465123602,0.12602344114394173,1.7455818935367984e-06,5.8669136437918049e-07,2.1074995290466792e-06,1.4188261895459254e-07,4.2709501596184962e-11,1.1047786530600019e-08,1.1585166688788526e-08,3.1246776499477969e-10
4.965388484188247e-06,0.09977366400000001,0.80000000000000004,0.0,0.16083547359132519,0.094773478926658397,0.033069015295147136,5.8791899468940241e-10,0.0051784495570810869,1.4843395530191509e-06,0.0025225333232806765,1.1506076094592585e-05,4.302445704124615e-07,0.00024616841497426784,1.5233767339621091e-08,2.0866445644291263e-08,1.8435743572332765e-07,4.4131318748886946e-05,1.2473131664592707e-10,1.2038171479017578e-12,5.5562347856984466e-08,7.5649212856146181e-08,0.0023879103042582185,0.12611563886940938,1.7459283076970177e-06,5.8676322210617403e-07,2.1050299275621288e-06,1.421561943747186e-07,4.2716137374375097e-11,1.1029036392991462e-08,1.157252470499493e-08,3.1307800771881795e-10
4.977300495186474e-06,0.09977366400000001,0.80000000000000004,0.0,0.16074506834069024,0.09476804519922799,0.033013244521927984,5.9129255429022541e-10,0.005191510764304426,1.4820095148119746e-06,0.002528979310126031,1.1557977692086715e-05,4.3140775701661025e-07,0.0002463893080712126,1.5356953018360221e-08,2.0928523484256163e-08,1.8506873156598123e-07,4.4273558212865554e-05,1.2537761700070067e-10,1.2151658860390357e-12,5.5572996785516686e-08,7.6183201290132358e-08,0.0023864267690862288,0.12620752945549193,1.7462715947194778e-06,5.8683489013539427e-07,2.1025720323910257e-06,1.4242949949387817e-07,4.2722705932068329e-11,1.101037659621414e-08,1.1559927623257985e-08,3.136876601715661e-10
4.9892125061847005e-06,0.09977366400000001,0.80000000000000004,0.0,0.16065496417342454,0.094762609813009685,0.032957630238708145,5.9467536650709835e-10,0.0052045669702709581,1.4796934163331432e-06,0.0025354229709910556,1.1609955354176828e-05,4.3257001752901853e-07,0.00024660938332466694,1.5480723723712589e-08,2.099055369772352e-08,1.8577990401983654e-07,4.4415842193798683e-05,1.260247626420482e-10,1.2265835268548605e-12,5.5583525941336819e-08,7.6719250340483456e-08,0.0023849478381396147,0.12629911434577998,1.7466117745709043e-06,5.8690637055453401e-07,2.1001257675579732e-06,1.4270253530049906e-07,4.2729207691682003e-11,1.0991806516118529e-08,1.1547375199668011e-08,3.1429672445683478e-10
5.001124517182927e-06,0.09977366400000001,0.80000000000000004,0.0,0.1605651596767784,0.094757172787563612,0.032902171729084127,5.9806742423269981e-10,0.0052176181748274531,1.4773911461143424e-06,0.0025418643049926306,1.1662008837873033e-05,4.337313500988095e-07,0.00024682864415929957,1.5605079808935604e-08,2.105253596553925e-08,1.8649094657762582e-07,4.4558170400767887e-05,1.2667274622876622e-10,1.2380702139499593e-12,5.5593936275312576e-08,7.7257359659079374e-08,0.0023834734900891022,0.12639039497440563,1.7469488670625609e-06,5.8697766542869219e-07,2.0976910577534925e-06,1.4297530277899593e-07,4.273564307247514e-11,1.0973325534293753e-08,1.1534867192139004e-08,3.1490520267042095e-10
5.013036528181154e-06,0.09977366400000001,0.80000000000000004,0.0,0.16047565344724346,0.094751734142286811,0.032846868281282492,6.0146872035930345e-10,0.005230664377895081,1.4751025938551984e-06,0.0025483033112903395,1.1714137900834689e-05,4.348917529001623e-07,0.00024704709397949961,1.5730021619735457e-08,2.111446997076663e-08,1.8720185277171232e-07,4.4700542544844909e-05,1.2732156043870237e-10,1.2496260900378573e-12,5.5604228730309358e-08,7.7797528878915653e-08,0.0023820037037430089,0.12648137276612184,1.7472828918513177e-06,5.8704877680076913e-07,2.0952678283262854e-06,1.4324780290981525e-07,4.2742012490569095e-11,1.0954933037984185e-08,1.1522403360399097e-08,3.1551309690018815e-10
5.02494853917938e-06,0.09977366400000001,0.80000000000000004,0.0,0.16038644409047487,0.094746293896414521,0.032791719188121293,6.0487924777897151e-10,0.0052437055794684511,1.472827650408391e-06,0.0025547399890859367,1.1766342301368711e-05,4.3605122413207344e-07,0.00024726473616953719,1.5855549494295918e-08,2.1176355398675182e-08,1.8791261617394386e-07,4.4842958339075314e-05,1.2797119796885337e-10,1.2612512969450566e-12,5.561440424126907e-08,7.83397576142177e-08,0.0023805384580461151,0.12657204913638101,1.7476138684411364e-06,5.8711970669159306e-07,2.0928560052766158e-06,1.4352003666942973e-07,4.2748316358981126e-11,1.0936628420039148e-08,1.1509983465965157e-08,3.1612040922605121e-10
5.036860550177607e-06,0.09977366400000001,0.80000000000000004,0.0,0.16029753022121512,0.094740852069021927,0.032736723746972063,6.0829899938374626e-10,0.005256741779614665,1.4705662077649814e-06,0.0025611743376228301,1.1818621798427871e-05,4.3720976201812028e-07,0.0002474815740937237,1.5981663763307293e-08,2.1238191936729527e-08,1.8862323039550633e-07,4.4985417498462468e-05,1.2862165153546045e-10,1.2729459756112524e-12,5.5624463735288358e-08,7.8884045460554708e-08,0.0023790777320785274,0.12666242549141249,1.7479418161848185e-06,5.8719045710024081e-07,2.090455515248831e-06,1.4379200503035606e-07,4.2754555087651541e-11,1.0918411078864234e-08,1.1497607272133176e-08,3.1672714172000538e-10
5.048772561175834e-06,0.09977366400000001,0.80000000000000004,0.0,0.16020891046321786,0.094735408679025482,0.032681881259721997,6.1172796806583746e-10,0.0052697729784723689,1.4683181590399642e-06,0.0025676063561855542,1.1870976151609095e-05,4.3836736480622824e-07,0.00024769761109656941,1.6108364749995345e-08,2.1299979274578384e-08,1.8933368908677728e-07,4.5127919739951466e-05,1.2927291387410334e-10,1.284710266089578e-12,5.5634408131695483e-08,7.9430391994953573e-08,0.0023776215050545684,0.12675250322829953,1.7482667542852012e-06,5.8726103000432586e-07,2.0880662855243654e-06,1.4406370896118293e-07,4.2760729083467458e-11,1.0900280418317756e-08,1.1485274543953913e-08,3.1733329644617607e-10
5.06068457217406e-06,0.09977366400000001,0.80000000000000004,0.0,0.16012058344917326,0.094729963745184387,0.03262719103273673,6.1516614671781037e-10,0.0052827991762508398,1.4660833984580353e-06,0.0025740360440992711,1.1923405121151772e-05,4.3952403076843948e-07,0.00024791285050293981,1.6235652770150237e-08,2.1361717104043597e-08,1.9004398593717917e-07,4.5270464782413435e-05,1.2992497773979157e-10,1.2965443075468826e-12,5.5644238342126707e-08,7.9978796776011808e-08,0.0023761697563216707,0.12684228373505568,1.7485887017965604e-06,5.8733142736021362e-07,2.0856882440149064e-06,1.4433514942657462e-07,4.2766838750296916e-11,1.0882235847683993e-08,1.1472985048225126e-08,3.179388754608203e-10
5.084508594170514e-06,0.09977366400000001,0.80000000000000004,0.0,0.15994480222794119,0.09471906932022818,0.032518264607194418,6.2207010550452802e-10,0.0053088365697548665,1.461653324087288e-06,0.0025868884254804255,1.2028485953481088e-05,4.4183454542256033e-07,0.00024834094972841819,1.649199113701739e-08,2.1485043015910959e-08,1.9146406906741131e-07,4.5555682155277076e-05,1.3123148117001898e-10,1.3204221956363761e-12,5.5663559813595332e-08,8.1081779221025456e-08,0.0023732796117778331,0.12702095856532819,1.7492237005357349e-06,5.8747170314822329e-07,2.080965440397743e-06,1.4487724380021012e-07,4.2778866697503073e-11,1.0846402640014669e-08,1.1448534829904225e-08,3.1914831454142634e-10
5.108332616166968e-06,0.09977366400000001,0.80000000000000004,0.0,0.15977017579496505,0.094708168941138371,0.032409939009442952,6.2901081889843336e-10,0.0053348539631790075,1.4572751601166452e-06,0.0025997314771610265,1.213386239011542e-05,4.4414129263052723e-07,0.00024876589798203787,1.6750681242621063e-08,2.1608167249956767e-08,1.9288343007691357e-07,4.5841067405950576e-05,1.3254110425815493e-10,1.3445807355014031e-12,5.5682435291784148e-08,8.2192988900064935e-08,0.0023704071358474602,0.12719846090778208,1.7498469619205416e-06,5.876112997001801e-07,2.0762865400366556e-06,1.4541829579079708e-07,4.2790642100753614e-11,1.0810906836109974e-08,1.1424254785752671e-08,3.2035547525571428e-10
5.1321566381634225e-06,0.09977366400000001,0.80000000000000004,0.0,0.15959669352599556,0.094697262752476669,0.032302208847906293,6.3598823007126085e-10,0.0053608513606481362,1.4529480988881057e-06,0.0026125651951541288,1.2239532535924969e-05,4.4644425941385713e-07,0.00024918772117112428,1.7011725348562709e-08,2.1731087417886169e-08,1.9430201987173778e-07,4.6126618353159819e-05,1.3385378975259913e-10,1.369021008605961e-12,5.5700871800445942e-08,8.3312421629905835e-08,0.0023675521679919179,0.12737480154759642,1.7504586331819336e-06,5.8775023192821046e-07,2.0716509882249348e-06,1.4595831297616903e-07,4.2802168084863e-11,1.07757438990299e-08,1.1400143111187699e-08,3.2156037377350295e-10
5.155980660159877e-06,0.09977366400000001,0.80000000000000004,0.0,0.15942434493281929,0.094686350896426033,0.032195068799204772,6.4300228221749108e-10,0.0053868287673320926,1.4486713492019506e-06,0.0026253895760758542,1.234549450589629e-05,4.4874343315855948e-07,0.00024960644490318892,1.7275125600264447e-08,2.1853801165145697e-08,1.9571978996858939e-07,4.6412332844979784e-05,1.351694807207047e-10,1.3937440822706363e-12,5.5718876247284861e-08,8.444007294317843e-08,0.0023647145497000793,0.12754999113188023,1.7510588593062918e-06,5.8788851442834251e-07,2.0670582397033129e-06,1.4649730287297156e-07,4.281344772879434e-11,1.0740909372801483e-08,1.1376198027968172e-08,3.2276302614139924e-10
5.179804682156331e-06,0.09977366400000001,0.80000000000000004,0.0,0.15925311966103498,0.094675433512833848,0.032088513607048175,6.5005291855974995e-10,0.0054127861894187126,1.4444441359092981e-06,0.0026382046171305271,1.2451746425078105e-05,4.5103880160830326e-07,0.00025002209449057468,1.7540884027901881e-08,2.1976306170588825e-08,1.9713669249014252e-07,4.6698208758364246e-05,1.364881205512165e-10,1.4187510096887661e-12,5.5736455426192125e-08,8.5575938091887932e-08,0.0023618941244555693,0.12772404017192865,1.7516477830772897e-06,5.8802616148795308e-07,2.0625077584586825e-06,1.4703527293716996e-07,4.2824484066471127e-11,1.0706398880606724e-08,1.1352417783698931e-08,3.239634482836527e-10
5.203628704152785e-06,0.09977366400000001,0.80000000000000004,0.0,0.15908300748787338,0.094664510739254984,0.031982538081150043,6.5714008235407197e-10,0.0054387236340875155,1.4402656995160161e-06,0.0026510103160961459,1.2558286428527219e-05,4.5333035285771928e-07,0.00025043469495501352,1.7809002547337836e-08,2.2098600146145212e-08,1.9855268016035874e-07,4.6984243998684297e-05,1.3780965295659182e-10,1.4440428299443649e-12,5.5753616019433034e-08,8.6720012050909501e-08,0.0023590907377046455,0.12789695904543572,1.7522255451167821e-06,5.8816318709302064e-07,2.0579990175279516e-06,1.4757223056455795e-07,4.2835280087563737e-11,1.0672208123059029e-08,1.1328800651358957e-08,3.2516165600301876e-10
5.227452726149239e-06,0.09977366400000001,0.80000000000000004,0.0,0.15891399832005887,0.094653582710993264,0.031877137096162939,6.6426371689503144e-10,0.0054646411094840079,1.436135295797675e-06,0.0026638066713102048,1.2665112661254496e-05,4.5561807534583562e-07,0.00025084427103209885,1.8079482961056966e-08,2.2220680836493834e-08,1.9996770629981104e-07,4.7270436499275174e-05,1.3913402197520443e-10,1.4696205680317781e-12,5.5770364599786147e-08,8.7872289521456495e-08,0.0023563042368246866,0.12806875799866413,1.7527922839247533e-06,5.8829960493519138e-07,2.0535314988068535e-06,1.4810818309125967e-07,4.2845838738263654e-11,1.0638332876487417e-08,1.1305344928829278e-08,3.2635766498161404e-10
5.251276748145693e-06,0.09977366400000001,0.80000000000000004,0.0,0.1587460821917136,0.094642649561142295,0.031772305590634528,6.7142376552073797e-10,0.0054905386246946264,1.4320521954255719e-06,0.0026765936816558564,1.2772223278171001e-05,4.579019578496471e-07,0.00025125084717567099,1.8352326959100947e-08,2.2342546018740139e-08,2.0138172482101249e-07,4.7556784220991805e-05,1.4046117197343254e-10,1.4954852348770844e-12,5.578670763263401e-08,8.9032764934522244e-08,0.0023535344710932955,0.1282394471485723,1.7533481359184374e-06,5.8843542841864914e-07,2.0491046928636243e-06,1.48643137794233e-07,4.2856162922042527e-11,1.0604768991287564e-08,1.1282048938439351e-08,3.2755149078178007e-10
5.275100770142147e-06,0.09977366400000001,0.80000000000000004,0.0,0.15857924926230349,0.09463171142062575,0.031668038565984685,6.7862017161770059e-10,0.0055164161897223061,1.4280156836036028e-06,0.0026893713465484153,1.2879616444034178e-05,4.6018198947781795e-07,0.00025165444756211668,1.8627536120004171e-08,2.2464193502097008e-08,2.0279469022375286e-07,4.7843285151772816e-05,1.4179104764763064e-10,1.5216378273612217e-12,5.5802651478006432e-08,9.0201432454294746e-08,0.0023507812916580251,0.1284090364848986,1.7538932354705545e-06,5.8857067066681078e-07,2.0447180987573723e-06,1.4917710189177064e-07,4.2866255500393218e-11,1.0571512390307847e-08,1.1258911026517716e-08,3.2874314884694953e-10
5.298924792138601e-06,0.09977366400000001,0.80000000000000004,0.0,0.1584134898146248,0.09462076841823612,0.031564331085502502,6.8585287862556308e-10,0.0055422738154626214,1.4240250597155048e-06,0.0027021396659221882,1.2987290333394246e-05,4.6245815966451187e-07,0.00025205509609458606,1.8905111911729746e-08,2.2585621127569455e-08,2.0420655759044131e-07,4.8129937306212821e-05,1.4312359402599029e-10,1.5480793283447852e-12,5.5818202392577989e-08,9.1378285981544268e-08,0.0023480445515066872,0.12857753587220497,1.754427714946704e-06,5.8870534452883992e-07,2.0403712238610491e-06,1.4971008254399991e-07,4.2876119293558102e-11,1.0538559067279639e-08,1.1235929562957687e-08,3.2993265450251565e-10
5.322748814135055e-06,0.09977366400000001,0.80000000000000004,0.0,0.15824879425282978,0.094609820680673432,0.031461178273362755,6.9312183004171551e-10,0.0055681115136805423,1.4200796369819971e-06,0.0027148986402176123,1.309524313054062e-05,4.6473045816334668e-07,0.00025245281640712963,1.9185055692605464e-08,2.2706826767642829e-08,2.0561728258145863e-07,4.8416738725142545e-05,1.4445875647029288e-10,1.5748107066944222e-12,5.5833366531621329e-08,9.2563319156984758e-08,0.0023453241054382326,0.12874495505188002,1.7549517047419488e-06,5.8883946258599156e-07,2.0360635836888246e-06,1.5024208685338027e-07,4.2885757081241169e-11,1.0505905085285621e-08,1.121310294078798e-08,3.3112002295670031e-10
5.346572836131509e-06,0.09977366400000001,0.80000000000000004,0.0,0.15808515310049071,0.094598868332582534,0.031358575313661409,7.0042696942578484e-10,0.005593929296987721,1.4161787421275211e-06,0.0027276482703687092,1.3203473029448565e-05,4.6699887504146934e-07,0.00025284763186875746,1.9467368712259751e-08,2.2827808325974544e-08,2.0702682143051773e-07,4.8703687475216895e-05,1.4579648067755784e-10,1.6018329173108058e-12,5.5848149950917729e-08,9.3756525364608516e-08,0.002342619810034191,0.12891130364410419,1.7554653333166032e-06,5.8897303715778881e-07,2.0317947017277617e-06,1.5077312186519811e-07,4.2895171603306292e-11,1.0473546575272342e-08,1.1190429575757011e-08,3.3230526930142461e-10
