Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),CO2X(34),HOCXO(25),HO2X(135),C2H6X(39)
4.665122417931308e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17947449219721281,0.099965077842632408,0.093309311474735077,4.1746154191124424e-15,1.1487523098042668e-11,6.7148065001950765e-10,2.40142622845781e-10,1.6357989624562767e-13,3.9985456363956842e-22,2.2622977645313529e-13,0.0,1.1742590021691327e-16,4.9443011188007656e-29,1.1966498860306492e-17,1.2110797750732518e-20,9.7985052446380278e-22,4.2407593076313655e-19,1.0207838281397835e-40,3.3267716056047218e-05,0.013381373296099964,2.4783025953280025e-10,2.2136694814616811e-09,4.9607761130363361e-06,2.259730058686127e-13,1.6526634577707398e-06,2.2338541140288085e-13,1.0172514752980277e-15,1.2890163482181349e-09,7.9806872761806496e-14,3.8177834212455235e-15,1.3859208527651849e-18,1.7787600936443962e-22,1.0495417364986645e-14,5.440415438206413e-17
4.763508359211221e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17922105539836128,0.099965082003365971,0.093182655110637336,4.6273215954961408e-15,1.2566650770678672e-11,7.1811852705118866e-10,2.5855537594328628e-10,1.6898418968499372e-13,4.3798986667085454e-22,2.304553454476891e-13,0.0,1.2125261492235528e-16,5.3220963434412425e-29,1.2855269084479126e-17,1.2891704500214181e-20,1.0541593990923286e-21,4.4988579709350252e-19,1.1417640609888915e-40,3.3220738101716273e-05,0.013634685819494534,2.4984457316085303e-10,2.314917464279344e-09,5.0891294673612167e-06,2.3240504003383156e-13,1.6953761715870099e-06,2.3856495307922474e-13,1.0647949042830613e-15,1.3730682662643339e-09,8.5807255026095391e-14,4.1706343435976496e-15,1.5341219928142094e-18,1.9823412638230019e-22,1.1413927971482084e-14,5.6122749125024485e-17
4.861894300491134e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17896867357413024,0.099965085681870777,0.09305652690109481,5.1182588262799646e-15,1.3723548867767024e-11,7.6698831532530604e-10,2.7793951724856175e-10,1.7447613884487281e-13,4.7891172459115608e-22,2.3466539911868431e-13,0.0,1.2511949997922199e-16,5.7209902804052481e-29,1.3791789531884501e-17,1.3705238204479015e-20,1.1325337392512817e-21,4.7668750565742381e-19,1.274303131105431e-40,3.3173955550780539e-05,0.013886942026548903,2.5185027999979359e-10,2.4187274907100913e-09,5.2183407213849819e-06,2.3901853260316104e-13,1.7383711292980634e-06,2.5444272706075089e-13,1.1135602635446911e-15,1.4607382042980126e-09,9.2113073396991771e-14,4.5482877234313414e-15,1.6945778151743347e-18,2.2045924658641756e-22,1.2391981787248745e-14,5.7865693860839151e-17
4.960280241771047e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17871733941945067,0.099965088881669203,0.092930923188467116,5.6497723013539361e-15,1.4962209494561089e-11,8.181515496301085e-10,2.9832376519223862e-10,1.8005607034029324e-13,5.2276483727979673e-22,2.3886022787938379e-13,0.0,1.2902630568026234e-16,6.1417670867121122e-29,1.4777701881351465e-17,1.4552039099083547e-20,1.2151151651638117e-21,5.0449720914687886e-19,1.4192553694309037e-40,3.3127367050865962e-05,0.014138149232417014,2.5384743989225427e-10,2.5251147802764594e-09,5.3484033260835749e-06,2.4581662116943011e-13,1.7816460531363116e-06,2.7103626674761287e-13,1.163554585288058e-15,1.5521050645297753e-09,9.8732590248752683e-14,4.9519633517670519e-15,1.8680139947899656e-18,2.4468211436552298e-22,1.3432136854615601e-14,5.9633003591268721e-17
5.058666183050961e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17846704569988636,0.099965091606250334,0.092805840350476801,6.2242984270452245e-15,1.6286751232609842e-11,8.7167030705198246e-10,3.1973703319048544e-10,1.8572430444608958e-13,5.6969852030582051e-22,2.430401144263215e-13,0.0,1.3297279546472679e-16,6.5852275045163549e-29,1.5814674195365634e-17,1.543274517516305e-20,1.3020475733061823e-21,5.3333093193489321e-19,1.5775210560079715e-40,3.3080971262671589e-05,0.01438831468152678,2.5583611210135154e-10,2.6340943155625923e-09,5.4793107927286749e-06,2.5280244655019816e-13,1.8251986854564126e-06,2.8836319418413474e-13,1.2147847843933122e-15,1.6472478116981679e-09,1.0567408943173393e-13,5.3829163031844739e-15,2.0551824512644207e-18,2.7103988637821257e-22,1.4537006443711123e-14,6.1424691359286474e-17
5.157052124330875e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1782177852507581,0.099965093859070042,0.09268127479977098,6.8443663267288718e-15,1.7701420761059265e-11,9.2760720199600491e-10,3.4220842585295144e-10,1.9148115519212533e-13,6.1986676345105772e-22,2.4720533396616159e-13,0.0,1.3695874472105264e-16,7.0521890147292532e-29,1.6904400844354987e-17,1.6347992150844396e-20,1.393477128959504e-21,5.6320457113672556e-19,1.7500480527348603e-40,3.3034766859802035e-05,0.014637445548456836,2.5781635531769085e-10,2.745680845181777e-09,5.6110566921561814e-06,2.5997915263305345e-13,1.8690267885059311e-06,3.0644121811029232e-13,1.267257659766878e-15,1.7462454650481154e-09,1.1294587503758617e-13,5.8424372411268665e-15,2.2568616701699096e-18,2.9967633683224292e-22,1.5709259003923404e-14,6.3240768292170623e-17
5.255438065610788e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17796955097628128,0.099965095643551674,0.092557222983489534,7.5125993259068879e-15,1.9210594460875635e-11,9.8602538122058859e-10,3.6576723528251724e-10,1.9732693045694157e-13,6.7342828855541705e-22,2.5135615443545321e-13,0.0,1.4098393970411758e-16,7.5434859903400066e-29,1.8048602427525867e-17,1.7298413443741673e-20,1.489552258444537e-21,5.9413389765585535e-19,1.9378334686959462e-40,3.2988752528612798e-05,0.014885548938800085,2.5978822766619465e-10,2.8598888846416774e-09,5.7436346540474619e-06,2.6734988631560596e-13,1.9131281441992361e-06,3.2528813194892708e-13,1.3209798946774419e-15,1.8491770904510517e-09,1.2055627024152671e-13,6.3318527243301964e-15,2.4738570229383809e-18,3.3074211922768064e-22,1.6951618105581313e-14,6.5081243644978146e-17
5.353824006890702e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17772233584871672,0.099965096963086253,0.092433681382839986,8.2317164216930772e-15,2.0818780005174185e-11,1.0469885188869705e-09,3.9044293746094167e-10,2.0326193205989228e-13,7.3054660682941341e-22,2.5549283671352166e-13,0.0,1.4504817655591508e-16,8.0599698494183777e-29,1.9249025691413575e-17,1.8284640144725429e-20,1.5904236411637277e-21,6.2613455722118488e-19,2.141925358330934e-40,3.2942926968055243e-05,0.015132631890014171,2.617517867136148e-10,2.97673272201035e-09,5.8770383662162605e-06,2.7491779692338834e-13,1.9575005538945838e-06,3.4492181186001549e-13,1.3759580597453892e-15,1.9561217926683146e-09,1.2851361599867477e-13,6.8525255066698341e-15,2.7070010810698314e-18,3.6439486672118601e-22,1.8266862374446713e-14,6.6946124843342187e-17
5.452209948170615e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17747613290753383,0.099965097821032967,0.092310646512678465,9.0045337366551151e-15,2.2530617940740726e-11,1.1105608116242519e-09,4.1626518871462469e-10,2.0928645585180733e-13,7.9139007583015451e-22,2.5961563482872317e-13,0.0,1.4915126041961036e-16,8.6025092077833593e-29,2.0507443447902318e-17,1.9307300993229199e-20,1.6962442016100455e-21,6.5922207142644632e-19,2.3634244527026427e-40,3.2897288889513996e-05,0.015378701372259216,2.6370708947538073e-10,3.0962264227990125e-09,6.0112615739066613e-06,2.8268603593983863e-13,2.0021418381743336e-06,3.6536021487611977e-13,1.4321986152637647e-15,2.067158707758793e-09,1.3682626990206405e-13,7.4058548221705935e-15,2.9571539152313087e-18,4.0079934609772817e-22,1.9657825422890865e-14,6.8835417523661808e-17
5.550595889450529e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17723093525858644,0.099965098220719473,0.092188114921097297,9.8339659569428168e-15,2.435088325051766e-11,1.176806973611589e-09,4.4326382225561838e-10,2.1540079180414483e-13,8.5613195566246834e-22,2.6372479615827294e-13,0.0,1.5329300463792793e-16,9.1719900313235142e-29,2.1825654488481587e-17,2.0367022353387588e-20,1.8071691010124477e-21,6.934118387511964e-19,2.6034859241210014e-40,3.2851837016659231e-05,0.015623764289222993,2.6565419242151428e-10,3.2183838273588157e-09,6.1462980791086864e-06,2.9065775735266156e-13,2.0470498366282392e-06,3.8662137694681103e-13,1.4897079095493714e-15,2.1823669956313598e-09,1.455026051739938e-13,7.99327667193295e-15,3.2252033928050595e-18,4.4012783778380721e-22,2.1127395770731862e-14,7.0749125573741298e-17
5.648981830730443e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17698673607330115,0.099965098165442301,0.09206608318901853,1.0723027754658498e-14,2.6284486896765786e-11,1.2457922316782755e-09,4.7146884479384751e-10,2.2160522409669506e-13,9.2495046443297634e-22,2.6782056162186446e-13,0.0,1.5747323002770162e-16,9.7693157879555783e-29,2.320548349476718e-17,2.1464428191021359e-20,1.9233557286517672e-21,7.2871913556211194e-19,2.863321184378365e-40,3.2806570085301357e-05,0.015867827478933755,2.6759315148406932e-10,3.3432185557005585e-09,6.2821417398763804e-06,2.9883611696299084e-13,2.0922224076397679e-06,4.0872341104132884e-13,1.5484921817203278e-15,2.3018258327421512e-09,1.5455100945153832e-13,8.6162641072323345e-15,3.5120654727416724e-18,4.8256023599859683e-22,2.2678516755840746e-14,7.2687251173396644e-17
5.747367772010356e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17674352858787765,0.099965097658467311,0.091944547929793494,1.1674835194455043e-14,2.8336477363028663e-11,1.3175823204215481e-09,5.0091043321627419e-10,2.2790003120394465e-13,9.9802883371002284e-22,2.719031658692908e-13,0.0,1.6169176422321014e-16,1.0395407599210728e-28,2.4648780951198155e-17,2.2600140052571589e-20,2.0449636934273518e-21,7.6515911713177933e-19,3.1441997168488766e-40,3.2761486843232869e-05,0.016110897714560965,2.6952402206449307e-10,3.4707440185368619e-09,6.4187864696494483e-06,3.0722427155651549e-13,2.1376574281754049e-06,4.3168450537351072e-13,1.6085575674084486e-15,2.425614404936463e-09,1.639798837042099e-13,9.2763274947968986e-15,3.8186844832951664e-18,5.282840170846365e-22,2.4314186447468184e-14,7.4649794831968131e-17
5.84575371329027e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17650130610250089,0.099965096703029874,0.091823505788808407,1.2692607124308438e-14,3.0512042179719628e-11,1.392243477343869e-09,5.3161893132939501e-10,2.3428548597999375e-13,1.0755553632803713e-21,2.7597283746225161e-13,0.0,1.6594844108165952e-16,1.1051204391439235e-28,2.6157423055102001e-17,2.3774777044876576e-20,2.1721548151389805e-21,8.0274681864554542e-19,3.4474509427022517e-40,3.2716586050086379e-05,0.016352981705204071,2.7144685903814332e-10,3.6009734104072859e-09,6.5562262366024038e-06,3.1582537996970196e-13,2.1833527935768696e-06,4.5552292150675734e-13,1.6699100943315539e-15,2.5538119004346471e-09,1.7379764136497988e-13,9.9750147840411359e-15,4.1460333971062051e-18,5.7749479854885235e-22,2.6037457551824121e-14,7.663675542615292e-17
5.944139654570183e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17626006198056482,0.099965095302335424,0.091702953443096036,1.3779666550426366e-14,3.2816509413756257e-11,1.4698424380112488e-09,5.6362484666238119e-10,2.4076185574202309e-13,1.1577234744483505e-21,2.8002979905052874e-13,0.0,1.7024310014482714e-16,1.1737663046622606e-28,2.7733311618034468e-17,2.4988955814645676e-20,2.3050931149306995e-21,8.4149715615580026e-19,3.7744661214798792e-40,3.2671866477199533e-05,0.016594086096669718,2.7336171676095478e-10,3.7339197068594215e-09,6.6944550629991498e-06,3.24642602800879e-13,2.2293064173562302e-06,4.8025699249544529e-13,1.7325556812223371e-15,2.6864975029611769e-09,1.8401270720133597e-13,1.0713911774208988e-14,4.4951141074453006e-18,6.3039661945188864e-22,2.7851437296640528e-14,7.8648130238660398e-17
6.042525595850097e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17601978964790796,0.099965093459559631,0.091582887600952595,1.4939441996318377e-14,3.525534916591378e-11,1.5504464312309254e-09,5.9695884732767632e-10,2.4732940235259231e-13,1.2447317638075598e-21,2.8407426754274808e-13,0.0,1.7457558615144635e-16,1.2455758552785557e-28,2.9378373972322758e-17,2.62432905304731e-20,2.4439448063541002e-21,8.8142492757029101e-19,4.1267002862787344e-40,3.2627326907461114e-05,0.016834217472237289,2.7526864907882257e-10,3.8695956888672113e-09,6.8334670245295477e-06,3.3367910001802938e-13,2.2755162309938304e-06,5.0590512120440161e-13,1.7965001514923985e-15,2.8237503850157647e-09,1.9463351626080362e-13,1.1494642360672355e-14,4.8669576857031799e-18,6.8720145590437209e-22,2.975928732518327e-14,8.0683914993312083e-17
6.131072943002019e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17580437004453001,0.099965091425683009,0.091475241607876692,1.6048331861496992e-14,3.7569830123758225e-11,1.6256152862482062e-09,6.2812043504263927e-10,2.5331836260553867e-13,1.327345929544545e-21,2.8770378236841083e-13,0.0,1.7850704110514712e-16,1.3129914552573541e-28,3.0919687116907765e-17,2.7407030708957991e-20,2.5741064137997489e-21,9.1837876389454747e-19,4.4665287956132543e-40,3.2587394200645432e-05,0.017049509172945815,2.7697815603831775e-10,3.9940483549961946e-09,6.959242516563569e-06,3.4200203999965486e-13,2.3173224102868109e-06,5.2978522116776934e-13,1.8551654516323967e-15,2.9512484246689231e-09,2.0454613415334196e-13,1.2234440655203438e-14,5.2219550514183652e-18,7.4184506994624719e-22,3.1559268311429385e-14,8.2536987010204565e-17
6.219620290153941e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1755897276092302,0.099965089038543092,0.091367984685048087,1.7221636151032229e-14,4.0001890696157048e-11,1.7033227633975097e-09,6.6040531759070333e-10,2.5938156724086945e-13,1.4141979146875695e-21,2.9132349934136624e-13,0.0,1.8246890722756209e-16,1.3831237509889324e-28,3.2520053552350265e-17,2.8604236863293473e-20,2.7093185095831934e-21,9.5630883637280406e-19,4.8291711392044431e-40,3.2547605448489072e-05,0.017264022725866569,2.7868132516606263e-10,4.1207312746299137e-09,7.0856433473117685e-06,3.5050745914192241e-13,2.3593329592108987e-06,5.5443417954171288e-13,1.9148915778943523e-15,3.0825677635319226e-09,2.14800406097516e-13,1.3010708573722944e-14,5.5970426238855997e-18,7.9999607075611313e-22,3.3440270418385005e-14,8.440982114196457e-17
6.308167637305863e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17537585767620917,0.099965086300394745,0.091261114496281007,1.8462078797022879e-14,4.2555819546133717e-11,1.7836188781971862e-09,6.9383617350465967e-10,2.6551919614261851e-13,1.5054434583683415e-21,2.9493356530667191e-13,0.0,1.8646108047049607e-16,1.4560476405377834e-28,3.4180930941594065e-17,2.9835351507077014e-20,2.8497067813100257e-21,9.9522569108846161e-19,5.2158284651559417e-40,3.2507959787179955e-05,0.017477762803277737,2.8037819467612538e-10,4.2496533401506938e-09,7.2126653064865532e-06,3.5919766192073147e-13,2.4015464063601031e-06,5.7986554992085722e-13,1.9756825650923473e-15,3.217766069137176e-09,2.2540249902310685e-13,1.3824710074481491e-14,5.993033683236857e-18,8.618272445187318e-22,3.5404711077148359e-14,8.6302411173548558e-17
6.387860249742594e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17518403140119351,0.099965083537797608,0.091165260068945417,1.9638190234438574e-14,4.4962175478773173e-11,1.8581402557755417e-09,7.2492257373385543e-10,2.7110684085056639e-13,1.5914524991190245e-21,2.9817449171349638e-13,0.0,1.9007986495060316e-16,1.5241288442653288e-28,3.5728675510690167e-17,3.0972710839756013e-20,2.9805868772196711e-21,1.0311032149353879e-18,5.5853833686124374e-40,3.2472400326568292e-05,0.017669471381445229,2.8190002238567126e-10,4.3676049229927884e-09,7.3275126817495728e-06,3.6717874006747995e-13,2.4397107797686099e-06,6.0343398096052885e-13,2.0313081955138449e-15,3.342808704224339e-09,2.3524687035637071e-13,1.4590638905872245e-14,6.367986209760104e-18,9.2076955227064648e-22,3.7246074163274005e-14,8.8022627603675102e-17
6.467552862179324e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1749928237589039,0.09996508049431263,0.091069715344139573,2.0873037272408639e-14,4.7474060338841778e-11,1.9348360935635492e-09,7.5697233063710243e-10,2.7675503858228837e-13,1.6812678463370918e-21,3.0140781937480296e-13,0.0,1.9372304337114912e-16,1.5945892311300542e-28,3.7327713860223251e-17,3.2138213375066683e-20,3.115856244053055e-21,1.0677960965022964e-18,5.97634377703938e-40,3.2436955456149155e-05,0.017860560548425969,2.8341680550238626e-10,4.4873836187639385e-09,7.442856765531299e-06,3.7531304209132691e-13,2.478037261248385e-06,6.2765711593277361e-13,2.0878024300584373e-15,3.4710819986615376e-09,2.453824775172418e-13,1.5389134022314826e-14,6.7611661202328978e-18,9.8297250962646087e-22,3.9158821388230017e-14,8.9758834681300925e-17
6.547245474616054e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17480223142847232,0.099965077171545222,0.090974478659087213,2.2168757774109634e-14,5.0094803328605472e-11,2.0137434952301742e-09,7.9000217691309994e-10,2.824639135328208e-13,1.7750104156434838e-21,3.0463364849985719e-13,0.0,1.9739054462592474e-16,1.6674859640184024e-28,3.8979142787779787e-17,3.3332178228268775e-20,3.2556094363718521e-21,1.1053118688689208e-18,6.3896850962385487e-40,3.2401624561101286e-05,0.018051033629704279,2.8492857122408085e-10,4.6089956435293362e-09,7.5586945574936633e-06,3.8360224778596863e-13,2.5165248014132623e-06,6.5254491956379767e-13,2.1451680779608317e-15,3.6026279368673098e-09,2.558138246242388e-13,1.6221170279181702e-14,7.1732076068284712e-18,1.0485747800432696e-21,4.1144788451096286e-14,9.1511025966996022e-17
6.618968825809111e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17463122169810075,0.099965073943585489,0.090889027652295812,2.3388759429753032e-14,5.2549349725233537e-11,2.0866818707591478e-09,8.2058089379535788e-10,2.8765388093512829e-13,1.8628383474144766e-21,3.0753056462936083e-13,0.0,2.0071203405392197e-16,1.7352240052300633e-28,4.0511137902271233e-17,3.4431344734101893e-20,3.3852998689720539e-21,1.139785822814844e-18,6.7816607682847623e-40,3.2369923700064416e-05,0.018221935377989593,2.8628489281411206e-10,4.7200190415631313e-09,7.6633682281710834e-06,3.9119636442100364e-13,2.5513004312322819e-06,6.7552049081915764e-13,2.1975445113382988e-15,3.7238520742819059e-09,2.6545861905318035e-13,1.6999500019001364e-14,7.5607063934353912e-18,1.1106412274855151e-21,4.2996297568879561e-14,9.3101658832374171e-17
6.690692177002167e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17446070531462776,0.099965070491851549,0.090803823626283309,2.4661467676616579e-14,5.5097339509431114e-11,2.1614691569980867e-09,8.5197936960807787e-10,2.9289318329599661e-13,1.9540386827085217e-21,3.1042155663578357e-13,0.0,2.0405311836332463e-16,1.8050252828870899e-28,4.2087281098185543e-17,3.5554054375217051e-20,3.5187697529695429e-21,1.1749378048126267e-18,7.1933399835722692e-40,3.2338314223065679e-05,0.018392343159593733,2.8763719171587032e-10,4.8325368268705409e-09,7.7684372321782644e-06,3.9891854018986114e-13,2.586204919540651e-06,6.990498352712574e-13,2.2506310221813178e-15,3.8477916175615205e-09,2.753498991625878e-13,1.7806536211174774e-14,7.9644884318700446e-18,1.1756841998012557e-21,4.4909991057293222e-14,9.4705227717150701e-17
