Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CO2X(24)
5.1189102938900594e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397809109181419,0.11059922777884852,0.022468504586196397,6.3957147070029176e-10,5.324008802876563e-08,0.00015723677320392721,3.9458652697460865e-05,2.8318845935157855e-07,8.9743990823382298e-17,0.00044316266876945663,4.5514440297216659e-15,0.00026101627293673602,1.0623109213283199e-11,3.2704638858124854e-11,1.8218899483947708e-12,1.9682830738348163e-14,1.856522414767979e-08,3.9275909637088575e-10,0.0075745136339461852,0.00066656534838107522,7.2115934409473797e-05,1.8671454845146133e-08,2.476904078352817e-09,4.7277456166697773e-09,2.9819083436211119e-12,5.5216794627008461e-08,1.2966312106733647e-05,5.3401691756375254e-09,2.9403931809443656e-06,6.186486826136663e-10,3.1459058313053485e-12,1.2253663694255333e-10,1.4586630599607913e-13,1.1876305743474894e-12
5.1277159585427706e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397514605415284,0.1105964790385424,0.022467908552031117,6.4362279072726145e-10,5.3534338465927436e-08,0.00015778681171316092,3.9628125264344545e-05,2.8458002731101405e-07,9.0419825371213936e-17,0.00044389412369741718,4.5897520037164307e-15,0.00026125491077639461,1.0677342478447043e-11,3.2962809900357373e-11,1.8315166047960783e-12,1.9808768078012585e-14,1.8644180242387126e-08,3.9546659491588675e-10,0.0075763546661979176,0.00066758749354206613,7.2183055327909744e-05,1.8717606188103011e-08,2.4809269946537095e-09,4.735309499717398e-09,2.9871483653457563e-12,5.5285119001770534e-08,1.29701964236487e-05,5.3544457091308317e-09,2.9511113259348299e-06,6.2291855609716526e-10,3.1616861542072319e-12,1.230621822482644e-10,1.4639336790625275e-13,1.1926392532984397e-12
5.136521623195482e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397221165879236,0.11059374035503403,0.022467312541570771,6.4769116438093698e-10,5.382959677615555e-08,0.00015833758773692812,3.9797908087716586e-05,2.8597586175251359e-07,9.1099262848083556e-17,0.0004446254213193301,4.6283115691074048e-15,0.00026149307727155218,1.0731751775465543e-11,3.3222494234793053e-11,1.8411693975032716e-12,1.9935229806974498e-14,1.8723302956375413e-08,3.9818788706272927e-10,0.007578185514253607,0.00066860927979878551,7.2250096090518444e-05,1.8763780087189635e-08,2.4849488174709398e-09,4.7428717261445325e-09,2.9923860044400035e-12,5.535326733172243e-08,1.2974046736773421e-05,5.3687286409418697e-09,2.9618445777547347e-06,6.2721021030424794e-10,3.1775156617306613e-12,1.2358868730929364e-10,1.4692117109041875e-13,1.197658498247267e-12
5.145327287848193e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396928785060674,0.11059101167453589,0.022466716554785743,6.5177662752304217e-10,5.4125864396270416e-08,0.0001588891004261708,3.9968000787492522e-05,2.8737596715727226e-07,9.1782314257828603e-17,0.00044535656141986573,4.6671238945371044e-15,0.00026173077337256261,1.0786337315080308e-11,3.3483697575695035e-11,1.8508483120919881e-12,2.0062216784717048e-14,1.8802592259666601e-08,4.0092301745886617e-10,0.0075800062321672379,0.00066963070758903093,7.2317057029921034e-05,1.8809976515067745e-08,2.4889695456802964e-09,4.750432293891789e-09,2.9976212622906569e-12,5.5421240768663647e-08,1.2977863364630433e-05,5.3830179979825876e-09,2.9725929183391322e-06,6.3152371583370222e-10,3.193394426919291e-12,1.2411615094805281e-10,1.4744971629477639e-13,1.2026883176116319e-12
5.153252386035633e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396666542994973,0.110588564370437,0.022466180186897278,6.5546818552608717e-10,5.4393369401555561e-08,0.00015938609099559663,4.0121348849221189e-05,2.8863971739049733e-07,9.2400159540437497e-17,0.00044601445265197184,4.702272065524569e-15,0.00026194429846040815,1.0835615161956793e-11,3.3720084063102466e-11,1.8595816574899062e-12,2.0176954861535475e-14,1.8874095041614174e-08,4.0339650346240521e-10,0.0075816362614623658,0.00067054968647126817,7.2377253899272837e-05,1.8851572538744101e-08,2.4925872642520162e-09,4.7572353849916736e-09,3.0023309585738546e-12,5.548226827625965e-08,1.2981269790254871e-05,5.3958839353672389e-09,2.982279310872396e-06,6.3542461210849251e-10,3.2077274870291657e-12,1.2459168683903177e-10,1.4792604221373354e-13,1.207224203083446e-12
5.1611774842230734e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396405150071749,0.1105861250866324,0.022465643838140623,6.5917364126884263e-10,5.4661694158286071e-08,0.00015988367696250069,4.0274947330688071e-05,2.8990693397752618e-07,9.3020949061646485e-17,0.00044667221596139358,4.7376267772490206e-15,0.00026215744398736386,1.0885036088636284e-11,3.3957709759891952e-11,1.8683361393614273e-12,2.0292119709256625e-14,1.8945732714508274e-08,4.0588126727792306e-10,0.0075832581678957241,0.00067146837566395517,7.2437386617736833e-05,1.8893186772951273e-08,2.49620409446742e-09,4.7640371293786015e-09,3.0070387458850799e-12,5.5543155887894435e-08,1.2984649416053751e-05,5.4087551198843296e-09,2.9919778976247398e-06,6.3934331679236066e-10,3.2221005381213549e-12,1.2506799738056808e-10,1.4840297010309401e-13,1.2117686667851339e-12
5.1691025824105136e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396144602333171,0.11058369378450369,0.022465107508494495,6.6289302095350731e-10,5.493083971310327e-08,0.00016038185771271411,4.0428795959304475e-05,2.9117762016361912e-07,9.3644690860137284e-17,0.00044732985119211424,4.7731888877968598e-15,0.00026237021064228508,1.0934600247783561e-11,3.4196578850373074e-11,1.877111747144409e-12,2.0407711951312736e-14,1.9017505256257715e-08,4.0837734156340096e-10,0.0075848719902792917,0.00067238677548112796,7.2497455422230846e-05,1.893481919893334e-08,2.4998200355125964e-09,4.7708375255598252e-09,3.0117446275615086e-12,5.5603904432331217e-08,1.2988002469590926e-05,5.4216315710916834e-09,3.0016886655402828e-06,6.4327988152614881e-10,3.2365136369448362e-12,1.2554508172813356e-10,1.4888050024343147e-13,1.2163217150010963e-12
5.17623517077921e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395910828745516,0.11058151240515182,0.022464624828135004,6.6625238931141127e-10,5.51737733596557e-08,0.00016083072842122825,4.0567473376717355e-05,2.9232420691503278e-07,9.4208589324109081e-17,0.00044792161326376973,4.8053728240552678e-15,0.00026256137726446053,1.0979330580707617e-11,3.4412627596467866e-11,1.8850278480628501e-12,2.0512110905797135e-14,1.9082215838384305e-08,4.1063350589184004e-10,0.0075863175504905303,0.00067321308815877486,7.2551462894263438e-05,1.8972303917713886e-08,2.5030736215414152e-09,4.7769567281729062e-09,3.0159782896261208e-12,5.5658459901779551e-08,1.2990997685395203e-05,5.4332248967209728e-09,3.0104387607965646e-06,6.4683810285457199e-10,3.2495197052514412e-12,1.2597511855063133e-10,1.4931079310489497e-13,1.2204268032722391e-12
5.183367759147906e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395677733708511,0.11057933743193403,0.022464142163222529,6.6962307642945946e-10,5.5417373462892437e-08,0.00016128007996232368,4.0706352996943985e-05,2.9347360902106381e-07,9.4774891516032645e-17,0.00044851327135223982,4.8377260782584134e-15,0.00026275223805767627,1.1024177166204629e-11,3.4629689944105438e-11,1.892961044684717e-12,2.0616857006985154e-14,1.9147035630117617e-08,4.1289888203827179e-10,0.0075877566219420579,0.00067403916692198597,7.2605418956796745e-05,1.9009803342606338e-08,2.5063264860937403e-09,4.7830748364339183e-09,3.0202104189214402e-12,5.5712903997959233e-08,1.2993971724645193e-05,5.4448225195002765e-09,3.0191987027801635e-06,6.5041087042024082e-10,3.2625582801680092e-12,1.2640578086601971e-10,1.4974157463726164e-13,1.2245388545451025e-12
5.1905003475166026e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395445314376214,0.1105771688370807,0.022463659513741786,6.7300510144840837e-10,5.5661640785285427e-08,0.00016172991189135501,4.0845434624202113e-05,2.9462582883338697e-07,9.5343603307200804e-17,0.00044910482534441773,4.8702492799796607e-15,0.000262942793521526,1.1069140114933159e-11,3.4847768955811113e-11,1.9009113292831018e-12,2.0721950707332785e-14,1.9211964615195681e-08,4.1517349388208922e-10,0.0075891892325440739,0.00067486501199635581,7.2659323779012035e-05,1.9047317459196665e-08,2.5095786285799433e-09,4.7891918492565448e-09,3.0244410179614452e-12,5.5767237318295459e-08,1.2996924750203781e-05,5.4564244539597109e-09,3.0279684820461674e-06,6.5399822198301171e-10,3.2756293982978872e-12,1.2683706806774093e-10,1.501728452303889e-13,1.2286578734355158e-12
5.197632935885299e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395213567915054,0.11057500659294212,0.022463176879677534,6.7639848352153267e-10,5.5906576089136721e-08,0.00016218022376463925,4.0984718063633557e-05,2.9578086869921976e-07,9.591473057241118e-17,0.00044969627512739534,4.9029430600636652e-15,0.00026313304415479021,1.1114219537351478e-11,3.5066867697941845e-11,1.9088786941232128e-12,2.082739245866173e-14,1.9277002777306464e-08,4.1745736532524935e-10,0.0075906154100866879,0.00067569062360642632,7.2713177528996271e-05,1.9084846253662805e-08,2.5128300484115261e-09,4.7953077655555448e-09,3.0286700916312109e-12,5.582146045865117e-08,1.2999856923978949e-05,5.4680307147235093e-09,3.036748089172344e-06,6.5760019533850301e-10,3.2887330943424393e-12,1.2726897955210237e-10,1.5060460522583538e-13,1.2327838645565006e-12
5.204765524253995e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394982491503737,0.11057285067198801,0.022462694261014611,6.7980324181468892e-10,5.6152180136577204e-08,0.00016263101513944983,4.1124203121302718e-05,2.9693873096132258e-07,9.6488279189957753e-17,0.00045028762058846365,4.935808050625967e-15,0.00026332299045543715,1.1159415543717522e-11,3.5286989240681772e-11,1.9168631314627041e-12,2.0933182712162045e-14,1.9342150100087676e-08,4.1975052029223067e-10,0.0075920351822404393,0.00067651600197569212,7.2766980373753994e-05,1.9122389712191038e-08,2.5160807450011884e-09,4.8014225842454967e-09,3.03289764481935e-12,5.5875574012546735e-08,1.3002768406925999e-05,5.4796413164862563e-09,3.0455375147589968e-06,6.6121682831803096e-10,3.3018694022910722e-12,1.2770151471827351e-10,1.5103685496183837e-13,1.2369168325083767e-12
5.211898112622692e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394752082333128,0.110570701046807,0.022462211657737888,6.8321939550634107e-10,5.6398453689563754e-08,0.00016308228557401099,4.1263889604195316e-05,2.9809941795800025e-07,9.7064255041639361e-17,0.00045087886161511231,4.9688448850525953e-15,0.00026351263292062469,1.1204728244088869e-11,3.5508136658037711e-11,1.9248646335519826e-12,2.1039321918394741e-14,1.9407406567126625e-08,4.2205298272999318e-10,0.007593448576556811,0.00067734114732660082,7.2820732479217848e-05,1.9159947820887923e-08,2.5193307177627872e-09,4.8075363042435964e-09,3.0371236823980534e-12,5.5929578571141958e-08,1.3005659359049112e-05,5.4912562739033036e-09,3.054336749428818e-06,6.6484815878854323e-10,3.3150383567242464e-12,1.2813467296827957e-10,1.5146959477977229e-13,1.2410567819200237e-12
5.219030700991388e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394522337606307,0.11056855769010604,0.022461729069832338,6.8664696378760068e-10,5.6645397509878404e-08,0.00016353403462749278,4.1403777320216674e-05,2.992629320231017e-07,9.7642664012766347e-17,0.00045146999809503004,5.0020541979996398e-15,0.00026370197204670065,1.1250157748322722e-11,3.5730313027834591e-11,1.93288319263452e-12,2.1145810527294465e-14,1.947277216196005e-08,4.243647766079356e-10,0.0075948556204687434,0.00067816605988055658,7.2874434010258824e-05,1.9197520565823174e-08,2.5225799661113316e-09,4.8136489244687791e-09,3.0413482092411608e-12,5.5983474723233217e-08,1.3008529939402912e-05,5.502875601640495e-09,3.0631457838267449e-06,6.6849422465255399e-10,3.3282399920429155e-12,1.2856845370699655e-10,1.5190282502213441e-13,1.2452037174511868e-12
5.23329587772878e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394064830356628,0.11056428967356126,0.022460763940074843,6.9353642094697347e-10,5.7141298998739854e-08,0.00016443896683259365,4.1684155687855785e-05,3.0159845067169939e-07,9.8806804872145177e-17,0.00045265195696642119,5.0689928044271093e-15,0.00026407974226286686,1.1341367606804653e-11,3.6177764955114078e-11,1.9489714507204016e-12,2.1359837749717208e-14,1.9603830668903566e-08,4.2901645467390468e-10,0.0075976507662213798,0.000679815187478013,7.2981686003307828e-05,1.9272709908445096e-08,2.5290762872351123e-09,4.8258708612837873e-09,3.0497927501699186e-12,5.609094415121355e-08,1.3014210616283375e-05,5.5261274267632784e-09,3.0807932144970363e-06,6.7583071434856571e-10,3.3547414427458897e-12,1.2943788028429434e-10,1.5277075815821651e-13,1.2535185655496647e-12
5.247561054466172e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393609947620272,0.11056004640635798,0.022459798871622975,7.0047176707657754e-10,5.7639890693878237e-08,0.00016534580824681942,4.1965336705794819e-05,3.0394530548882725e-07,9.9980748920822566e-17,0.00045383349630812394,5.1366289725422496e-15,0.00026445630505856585,1.1433045994012146e-11,3.6629369721309208e-11,1.9651278435409054e-12,2.1575267966478799e-14,1.9735325488195154e-08,4.3370574669254477e-10,0.0076004208366103115,0.00068146338651848583,7.3088737651017826e-05,1.9347957627672228e-08,2.5355697037158521e-09,4.8380883860747693e-09,3.0582313064393158e-12,5.619798695925126e-08,1.3019811691076958e-05,5.5493969092135973e-09,3.0984797323688602e-06,6.8322660133501737e-10,3.3813740291653625e-12,1.303097897460067e-10,1.536406571397011e-13,1.2618614143283642e-12
5.261826231203564e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439315766745402,0.11055582767436237,0.022458833864358586,7.0745315616548463e-10,5.8141178683142311e-08,0.00016625455537702633,4.2247318870217195e-05,3.0630351498495646e-07,1.0116454336775054e-16,0.00045501461522880812,5.2049678252724641e-15,0.00026483166437554203,1.1525193781586173e-11,3.708515208600764e-11,1.9813523088247416e-12,2.1792104754772545e-14,1.98672564862932e-08,4.3843284522264358e-10,0.0076031660468832531,0.00068311065873583087,7.3195590235157577e-05,1.9423263610401901e-08,2.5420602109154608e-09,4.8503014902537152e-09,3.0666639167666917e-12,5.6304607771775245e-08,1.302533440220996e-05,5.5726841662906454e-09,3.1162052633881072e-06,6.9068219010572854e-10,3.4081380260827436e-12,1.3118417743325609e-10,1.5451252475741304e-13,1.2702323015272648e-12
5.276091407940956e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392707968104178,0.11055163326528615,0.022457868918164488,7.1448074240933681e-10,5.8645169051478915e-08,0.00016716520474469466,4.253010069185719e-05,3.086730975993417e-07,1.023582354781519e-16,0.00045619531284032738,5.2740145058244297e-15,0.00026520582414269091,1.1617811837959056e-11,3.7545136869449618e-11,1.9976447842179249e-12,2.2010351682019536e-14,1.9999623528833059e-08,4.4319794317804457e-10,0.0076058866104396806,0.00068475700584741113,7.3302245021457155e-05,1.9498627742836504e-08,2.5485478042144103e-09,4.8625101652599492e-09,3.0750906197434925e-12,5.6410811174658264e-08,1.3030779973084733e-05,5.5959893152178543e-09,3.1339697338431906e-06,6.9819778571729193e-10,3.4350337079348644e-12,1.3206103873226559e-10,1.553863638227078e-13,1.2786312651465188e-12
5.304621761415741e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391816225776987,0.11054331657587295,0.022455939208523231,7.2867512418468003e-10,5.9661281250438983e-08,0.00016899219635049651,4.3098057422106586e-05,3.1344645558396796e-07,1.0477550203201634e-16,0.00045855544059920407,5.4142520245276084e-15,0.00026595056067905775,1.1804462214783307e-11,3.8477813275907686e-11,2.0304335155553769e-12,2.2451090174690667e-14,2.0265665205639552e-08,4.5284291078745252e-10,0.0076112546418544832,0.00068804693154073831,7.3514966185049909e-05,1.9649529998275957e-08,2.5615142307251134e-09,4.8869141936491191e-09,3.0919264573309578e-12,5.6621983901011823e-08,1.3041444512933831e-05,5.6426537568382154e-09,3.1696151999016889e-06,7.134102204906224e-10,3.4892212233551694e-12,1.3382216393477667e-10,1.5713996763531016e-13,1.295513574703088e-12
5.330299079543047e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391022269665209,0.11053591264734143,0.022454202677550519,7.4160961321563507e-10,6.0585085349488984e-08,0.00017064295984509391,4.3611938662409057e-05,3.1778155735994121e-07,1.0698536725857051e-16,0.0004606781058601529,5.5429385738408119e-15,0.00026661676025425084,1.1974064519610866e-11,3.9331844547109109e-11,2.0601753414133159e-12,2.2852613084514189e-14,2.0506592621812e-08,4.6165528220481539e-10,0.0076160036818977012,0.00069100471769672264,7.3705751143618198e-05,1.978553974505134e-08,2.5731740030816996e-09,4.9088625861118215e-09,3.1070588922956875e-12,5.6810657022876929e-08,1.3050790746950394e-05,5.6847141172164211e-09,3.2018285596133767e-06,7.2730970695833187e-10,3.5384430991845819e-12,1.3541559100027176e-10,1.5872498199274147e-13,1.3108040601909317e-12
5.355976397670353e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439023634557771,0.1105285843062572,0.022452466342666674,7.5469618864708797e-10,6.1517739653608449e-08,0.00017229983314275604,4.4128388289364368e-05,3.2215379155402762e-07,1.0922803856170461e-16,0.00046279939241248154,5.6739993977382825e-15,0.00026727913380672106,1.2145203854482434e-11,4.0199880416047152e-11,2.090136547429009e-12,2.3258759887122378e-14,2.0748930694286133e-08,4.7059378804412777e-10,0.0076206761025576593,0.00069395953247313109,7.3895914219980748e-05,1.9921736097529752e-08,2.5848242634061355e-09,4.9307964961792363e-09,3.1221727809864295e-12,5.6998047274670905e-08,1.3059905393101535e-05,5.7268342621010625e-09,3.234166951945024e-06,7.414083853305889e-10,3.5880958937796415e-12,1.3701696285454416e-10,1.6031642836154142e-13,1.3261861136053013e-12
5.3816537157976594e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443894583332889,0.11052133037923144,0.022450730203222351,7.679357573688801e-10,6.2459279540901406e-08,0.00017396279646493518,4.4647398135054636e-05,3.2656326313226034e-07,1.1150379363443315e-16,0.0004649192951916515,5.8074652226577857e-15,0.00026793770378995507,1.2317885167992816e-11,4.1082067808067047e-11,2.120316768075483e-12,2.366955104515438e-14,2.0992678609164005e-08,4.7965956604243814e-10,0.0076252730836123463,0.00069691138530011715,7.4085462254223607e-05,2.005811836964462e-08,2.5964649854287249e-09,4.9527158749242317e-09,3.1372683428451679e-12,5.7184179983622938e-08,1.3068795051892861e-05,5.7690148669002429e-09,3.2666299588493397e-06,7.5570805476988568e-10,3.6381812007664976e-12,1.3862625419353965e-10,1.6191432371433218e-13,1.3416599634934986e-12
