Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23),CHOX(61),COX(58),CO2X(24)
3.001400902335124e-07,0.09977366400000001,0.80000000000000004,0.0,0.2622919109924845,0.095945757099269321,0.088432557056095581,3.0327848862059427e-07,4.7484294677509332e-06,0.00016150342065922595,9.9800333161404389e-05,4.1961597626392888e-13,2.3747986824689707e-13,1.9947846985671555e-09,9.3627774140918351e-27,3.3443794899976462e-09,4.9775760951795795e-19,4.1076223031164663e-13,4.1596887892486407e-16,6.9079912420583167e-20,5.8067748318258786e-11,6.484510112168821e-21,0.0039534782365077039,0.023029060211898933,8.4123729529150392e-09,1.0111716237069663e-07,6.6421909461254197e-05,2.6672995049685407e-13,9.1464466419823143e-09,7.262495130186237e-08,5.6881646310776902e-07,1.9937834303833956e-06,2.9275433962180087e-10,2.1074334070717561e-12,3.8283921891632365e-11,1.5408014625690074e-11
3.007314760712875e-07,0.09977366400000001,0.80000000000000004,0.0,0.26225337949756117,0.095945966995306567,0.088412842817117338,3.0531186369519796e-07,4.7833257886788084e-06,0.00016215744308942343,0.0001001636548757095,4.2191788678302725e-13,2.3873364454330374e-13,2.0013729882237524e-09,9.4970738818628363e-27,3.3506512707130846e-09,5.0214225595735371e-19,4.1356439943962842e-13,4.1852775499911759e-16,6.9575571065326849e-20,5.8329193796439544e-11,6.5555918757242213e-21,0.0039529012610033006,0.023068084398820188,8.4266050895888631e-09,1.0141689486208455e-07,6.6496340075180278e-05,2.6722438024305589e-13,9.1566760004708095e-09,7.2614089872015796e-08,5.7052042793646943e-07,2.0016168107535402e-06,2.9475325462952676e-10,2.1164260224217853e-12,3.8417650713176883e-11,1.5480726502158609e-11
3.0126372332528505e-07,0.09977366400000001,0.80000000000000004,0.0,0.26221871904702565,0.095946155176053524,0.088395108709219836,3.0715007208836766e-07,4.8148892674044502e-06,0.00016274690762413494,0.00010049111897392088,4.2399626286194405e-13,2.398653387291241e-13,2.007307890943967e-09,9.6193327063412963e-27,3.3562896532376586e-09,5.0611309544636233e-19,4.160975044206418e-13,4.2083953413376785e-16,7.0023904550320066e-20,5.8564963906139362e-11,6.6201001068361687e-21,0.0039523822245304636,0.023103188103311027,8.4394074072359786e-09,1.0168684458206931e-07,6.6563244645332658e-05,2.6766921707874409e-13,9.1658710162889939e-09,7.2604320099453873e-08,5.7205548226629008e-07,2.0086755247020396e-06,2.9656036019270673e-10,2.1245364598263238e-12,3.8538156265926681e-11,1.5546332019467531e-11
3.0174274585388286e-07,0.09977366400000001,0.80000000000000004,0.0,0.26218753912543374,0.095946323951365944,0.088379155059397765,3.088110937270004e-07,4.8434237609769406e-06,0.00016327810859703888,0.00010078622073189307,4.2587219876107134e-13,2.4088653429429649e-13,2.0126537003894457e-09,9.730503202763239e-27,3.361359170521859e-09,5.0970689982530245e-19,4.1838635242750647e-13,4.2292726723371867e-16,7.0429225217455971e-20,5.8777536766167514e-11,6.6785931463103094e-21,0.0039519152871645043,0.023134766816717733,8.4509241466009963e-09,1.0192995324151145e-07,6.6623391682462521e-05,2.6806944855954567e-13,9.1741373136091715e-09,7.2595531760443485e-08,5.734382331386149e-07,2.0150353761171707e-06,2.9819331697371205e-10,2.1318496933662432e-12,3.8646732288046007e-11,1.5605510539131347e-11
3.0222176838248066e-07,0.09977366400000001,0.80000000000000004,0.0,0.26215637291576432,0.095946492170625022,0.088363208081082903,3.1047841413631368e-07,4.8720792339072441e-06,0.00016380995561329778,0.0001010816860633959,4.2775325291352886e-13,2.4191026134061628e-13,2.0180036657011563e-09,9.8427602777692636e-27,3.3664239353313796e-09,5.1331976497747279e-19,4.2068379488220952e-13,4.2502176691501835e-16,7.0836275501540019e-20,5.8990469158191753e-11,6.7375011616313027e-21,0.0039514485348474933,0.023166331688669883,8.4624358241352822e-09,1.0217320737322631e-07,6.6683475296350764e-05,2.6846956489590215e-13,9.1823948923139346e-09,7.258674764066218e-08,5.7482212125474894e-07,2.0214018541778862e-06,2.9983250381407894e-10,2.1391760344632422e-12,3.8755422822381987e-11,1.5664815616168303e-11
3.0270079091107847e-07,0.09977366400000001,0.80000000000000004,0.0,0.26212522040871528,0.095946659834209122,0.088347267769585167,3.1215204667318903e-07,4.9008559949232415e-06,0.00016434244779918718,0.00010137751469686319,4.2963943003669421e-13,2.429365210694282e-13,2.023357777535029e-09,9.9561125624484119e-27,3.3714839572212214e-09,5.1695175572355255e-19,4.2298984858460573e-13,4.2712304287230539e-16,7.1245060136399331e-20,5.9203760848515241e-11,6.7968263516571701e-21,0.0039509819674606655,0.023197882728485525,8.4739424429739156e-09,1.0241660665052551e-07,6.6743495604480938e-05,2.6886956605252065e-13,9.1906437682098377e-09,7.2577967732569907e-08,5.7620714520187745e-07,2.0277749460456121e-06,3.0147793365921863e-10,2.1465154814371856e-12,3.8864227731504631e-11,1.5724247283100695e-11
3.031319111868165e-07,0.09977366400000001,0.80000000000000004,0.0,0.26209719486043132,0.095946810256645143,0.08833292718549314,3.1366372386739903e-07,4.9268590364818849e-06,0.00016482224166480881,0.00010164407086589536,4.3134137348014392e-13,2.4386232125751206e-13,2.0281800157541675e-09,1.0059073198488614e-26,3.3760339296032464e-09,5.2023695341620776e-19,4.2507267341625801e-13,4.2901999295417613e-16,7.161445309429294e-20,5.9396030376335402e-11,6.8505775304284552e-21,0.0039505622148297706,0.023226266845536525,8.4842940774185478e-09,1.0263578983759496e-07,6.6797459852005451e-05,2.6922946844671128e-13,9.1980603314066914e-09,7.2570069408089402e-08,5.7745463672184842e-07,2.0335163729313172e-06,3.029641690439213e-10,2.1531321910246184e-12,3.896224982671467e-11,1.5777844047544434e-11
3.035630314625545e-07,0.09977366400000001,0.80000000000000004,0.0,0.26206918039697602,0.095946960229565989,0.088318591994315077,3.1518053444803149e-07,4.952960796982495e-06,0.00016530255677432522,0.00010191092089207731,4.3304747377266548e-13,2.4479017475548468e-13,2.033005598317226e-09,1.0162934353291179e-26,3.3805800748711815e-09,5.2353774277529743e-19,4.271624992069942e-13,4.3092244671686012e-16,7.1985258172969681e-20,5.9588590575111123e-11,6.904670021332183e-21,0.0039501426118098287,0.023254639772876153,8.4946416192375501e-09,1.0285509009692687e-07,6.6851373001405696e-05,2.6958927747934802e-13,9.2054698697369898e-09,7.2562174485563127e-08,5.7870304609049393e-07,2.0392631372719527e-06,3.0445548135721383e-10,2.1597595148603742e-12,3.9060364354362309e-11,1.5831543401017986e-11
3.0399415173829253e-07,0.09977366400000001,0.80000000000000004,0.0,0.26204117701158886,0.095947109753246732,0.088304262192641383,3.1670248815864148e-07,4.9791615019179437e-06,0.00016578339249187103,0.00010217806457790301,4.3475773433709359e-13,2.4572008242809496e-13,2.0378345184511825e-09,1.0267702427515161e-26,3.3851223999397398e-09,5.2685417121995663e-19,4.2925933819776027e-13,4.3283041120640266e-16,7.2357478833974256e-20,5.9781441273536761e-11,6.9591054428725643e-21,0.0039497231583145191,0.023283001517277351,8.5049850707380219e-09,1.0307450719440641e-07,6.6905235137147814e-05,2.6994899308378387e-13,9.2128723953844217e-09,7.2554282959404685e-08,5.7995237228047662e-07,2.0450152297360763e-06,3.059518800829989e-10,2.1663974527480506e-12,3.9158571214604778e-11,1.5885345367718735e-11
3.0438215998645677e-07,0.09977366400000001,0.80000000000000004,0.0,0.26201598343090626,0.095947243940686322,0.088291369976345652,3.1807665192897208e-07,5.0028269203302565e-06,0.00016621658923225797,0.00010241874481102112,4.3630052870243712e-13,2.4655875636468053e-13,2.0421833946067869e-09,1.0362774428411374e-26,3.3892072319330111e-09,5.298523674719704e-19,4.3115249969102175e-13,4.345522967365704e-16,7.2693690615429134e-20,5.9955255137499067e-11,7.0083918696098994e-21,0.0039493457779410301,0.023308517531418882,8.5142906817837204e-09,1.0327208228472118e-07,6.6953667512155841e-05,2.7027265722307862e-13,9.2195286819884097e-09,7.2547183485668029e-08,5.8107754888558873e-07,2.0501966607939914e-06,3.0730299567366227e-10,2.1723806711386071e-12,3.924703625075658e-11,1.5933854891793918e-11
3.04770168234621e-07,0.09977366400000001,0.80000000000000004,0.0,0.2619907988130688,0.095947377764664318,0.088278482120307755,3.1945499663431882e-07,5.026572831067404e-06,0.00016665020668730316,0.00010265966260481473,4.3784669814449794e-13,2.4739909550588368e-13,2.0465349637981931e-09,1.0458590961394929e-26,3.3932889801707954e-09,5.3286330447619969e-19,4.3305136071071527e-13,4.3627865678436659e-16,7.3031054353292641e-20,6.0129304041885856e-11,7.0579585719554397e-21,0.0039489685185498348,0.02333402449778996,8.523592983232647e-09,1.0346975165277221e-07,6.7002058695286444e-05,2.7059624564184176e-13,9.2261793057552351e-09,7.2540086755696254e-08,5.8220346653693089e-07,2.0553823932902623e-06,3.0865824588564335e-10,2.1783724855225249e-12,3.9335575922887098e-11,1.5982447568982692e-11
3.0515817648278524e-07,0.09977366400000001,0.80000000000000004,0.0,0.26196562315316174,0.095947511225380797,0.088265598622048289,3.2083752938183969e-07,5.0503993987930766e-06,0.00016708424439416283,0.00010290081781560671,4.3939624514797631e-13,2.4824110047491763e-13,2.0508892211131741e-09,1.0555156764558964e-26,3.397367649660434e-09,5.3588701690859656e-19,4.3495593017633413e-13,4.3800949647230552e-16,7.336957257795166e-20,6.0303587861205599e-11,7.1078067400258717e-21,0.003948591380078182,0.02335952242131506,8.5328919767662648e-09,1.0366751512776315e-07,6.7050408747361021e-05,2.709197583187484e-13,9.23282427493128e-09,7.2532992766222076e-08,5.8333012448741484e-07,2.0605724204404319e-06,3.1001763764746392e-10,2.1843728952403474e-12,3.9424190158432481e-11,1.6031123416351662e-11
3.059341929791137e-07,0.09977366400000001,0.80000000000000004,0.0,0.26191529868750058,0.09594777705782867,0.088239844688956917,3.2361518743840228e-07,5.0982951643018662e-06,0.00016795357871305023,0.00010338383991395681,4.425054817613854e-13,2.4993011037804261e-13,2.0596057805047153e-09,1.0750555248508043e-26,3.4055157723716563e-09,5.4197290693028427e-19,4.3878223011658929e-13,4.4148463523640922e-16,7.4050082620089929e-20,6.0652859741725095e-11,7.2083522499998188e-21,0.003947837465642751,0.023410491159504741,8.5514800468131576e-09,1.0406332371610932e-07,6.7146985700454592e-05,2.7156655636506823e-13,9.2460972821876136e-09,7.2518812995325237e-08,5.8558565830214768e-07,2.0709653315931423e-06,3.127488735383372e-10,2.1963994979160262e-12,3.9601642029863419e-11,1.6128724689429085e-11
3.067102094754422e-07,0.09977366400000001,0.80000000000000004,0.0,0.26186500999468926,0.095948041439627471,0.088214108157275525,3.2640968298135531e-07,5.1465155359129769e-06,0.00016882458849056624,0.00010386780995857235,4.4562825835387749e-13,2.516257910146359e-13,2.0683330336425673e-09,1.0949008244220089e-26,3.4136516399134264e-09,5.4811031561860199e-19,4.4263147084074084e-13,4.4497775391993138e-16,7.4735241028459395e-20,6.1003069771317646e-11,7.3100379852485135e-21,0.0039470840341337861,0.023461423785301798,8.5700549053576034e-09,1.0445950668656866e-07,6.7243398853322934e-05,2.7221305119508166e-13,9.2593477688818413e-09,7.2504644146329579e-08,5.8784414436936751e-07,2.0813753400904597e-06,3.1549675878249859e-10,2.2084604735935296e-12,3.9779391285942561e-11,1.6226658845626483e-11
3.0748622597177065e-07,0.09977366400000001,0.80000000000000004,0.0,0.26181475703556262,0.095948304372372284,0.088188389007239437,3.2922107291348449e-07,5.1950618340710117e-06,0.00016969727003185512,0.00010435272680348672,4.4876459468366863e-13,2.5332814728932503e-13,2.0770709415146064e-09,1.1150554485357639e-26,3.4217752919626705e-09,5.5429952159197796e-19,4.4650372365576672e-13,4.4848889334252092e-16,7.5425068124400184e-20,6.1354216939219154e-11,7.4128735834155388e-21,0.0039463310850511918,0.023512320337954744,8.5886165658114592e-09,1.0485606267861103e-07,6.7339648684149893e-05,2.7285924264145275e-13,9.2725757996344045e-09,7.2490486192756706e-08,5.9010557674008252e-07,2.0918023918615497e-06,3.1826134881925252e-10,2.2205558165502866e-12,3.9957437348684595e-11,1.6324926018050404e-11
3.082622424680991e-07,0.09977366400000001,0.80000000000000004,0.0,0.2617645397710231,0.095948565857655821,0.088162687219114938,3.3204941415739614e-07,5.2439353805991597e-06,0.00017057161964554048,0.00010483858930426268,4.519145104560965e-13,2.5503718407093669e-13,2.0858194652349471e-09,1.1355233077720457e-26,3.4298867680262696e-09,5.6054080400329198e-19,4.5039905984626943e-13,4.5201809425226177e-16,7.6119584263874023e-20,6.1706300231664528e-11,7.516868734175538e-21,0.0039455786178957284,0.023563180856646843,8.6071650415656606e-09,1.0525299033436105e-07,6.7435735667463302e-05,2.7350513053660295e-13,9.2857814385805634e-09,7.2476339108421758e-08,5.9236994947675438e-07,2.1022464329260322e-06,3.2104269909059116e-10,2.2326855209114507e-12,4.0135779641223021e-11,1.6423526338323236e-11
3.090382589644276e-07,0.09977366400000001,0.80000000000000004,0.0,0.26171435816204114,0.09594882589706831,0.088137002773199469,3.3489476365525508e-07,5.2931374986897098e-06,0.00017144763364370614,0.00010532539631798961,4.5507802532373649e-13,2.567529061926461e-13,2.0945785660434843e-09,1.1563083501635973e-26,3.4379861074408776e-09,5.6683444253752523e-19,4.5431755067408568e-13,4.5556539732551439e-16,7.6818809837362513e-20,6.2059318631910138e-11,7.622033179335734e-21,0.0039448266321690136,0.023614005380496277,8.6257003459901744e-09,1.0565028829859538e-07,6.7531660274180059e-05,2.7415071471267841e-13,9.2989647493658045e-09,7.2462202867311441e-08,5.9463725665357013e-07,2.1127074093936135e-06,3.2384086504083301e-10,2.2448495806524695e-12,4.0314417587807647e-11,1.652245993659024e-11
3.0981427546075605e-07,0.09977366400000001,0.80000000000000004,0.0,0.26166421216965463,0.09594908449219762,0.088111335649821543,3.3775717836853065e-07,5.3426695128948455e-06,0.00017232530834187897,0.000105813146703281,4.5825515888651515e-13,2.5847531845211946e-13,2.1033482053054413e-09,1.1774145614290508e-26,3.4460733493727652e-09,5.7318071740947128e-19,4.582592673779091e-13,4.5913084316676651e-16,7.7522765269769606e-20,6.2413271120255868e-11,7.728376712934216e-21,0.0039440751273735189,0.023664793948556292,8.6442224924340711e-09,1.0604795521873607e-07,6.762742297164864e-05,2.7479599500150181e-13,9.3121257951470849e-09,7.244807744357824e-08,5.9690749235632963e-07,2.1231852674637381e-06,3.2665590211618213e-10,2.2570479895990185e-12,4.0493350613802196e-11,1.6621726941526174e-11
3.11366308453413e-07,0.09977366400000001,0.80000000000000004,0.0,0.26156402687915631,0.095949597355946159,0.088060053292146612,3.4353343138226667e-07,5.4427285346037845e-06,0.00017408562511746873,0.0001067914730306164,4.6465036023459792e-13,2.6194023239830968e-13,2.1209189452745378e-09,1.220606623243404e-26,3.4622116966008827e-09,5.8603229966148697e-19,4.6621266325046639e-13,4.6631632521098906e-16,7.8944947582509868e-20,6.3123974267789258e-11,7.9446404833190318e-21,0.0039425735585903107,0.023766263373197045,8.6812273646719265e-09,1.0684439052960109e-07,6.7818464490636445e-05,2.7608564324341473e-13,9.3383813419468894e-09,7.2419858945809903e-08,6.0145672574035192e-07,2.1441914136560895e-06,3.3233681143410833e-10,2.2815478296644336e-12,4.0852099611030192e-11,1.682126167876726e-11
3.1291834144606993e-07,0.09977366400000001,0.80000000000000004,0.0,0.26146398358917589,0.095950104461556301,0.088008839989335369,3.4937862926686173e-07,5.54412306899234e-06,0.00017585254056473514,0.00010777355918556051,4.7110027025103507e-13,2.6543196358609095e-13,2.1385313785535606e-09,1.265132141572764e-26,3.4783021196288356e-09,5.9909780298718216e-19,4.7425981689642379e-13,4.7357486377772268e-16,8.0386295286106418e-20,6.3838401458352665e-11,8.1657394459583508e-21,0.0039410739075828281,0.023867589441701292,8.7181797646551268e-09,1.07642285499005e-07,6.8008863893432854e-05,2.7737407391194628e-13,9.3645485747891627e-09,7.2391683412087794e-08,6.0601760254499276e-07,2.1652644428803999e-06,3.3808587063645492e-10,2.306184988735285e-12,4.1212022057999588e-11,1.7022131550188023e-11
3.1447037443872687e-07,0.09977366400000001,0.80000000000000004,0.0,0.2613640819904306,0.095950605821644802,0.087957695585125145,3.5529322838325971e-07,5.6468637604942411e-06,0.00017762602533011185,0.00010875939609162384,4.7760504385134082e-13,2.689505491330619e-13,2.1561852005303662e-09,1.3110243828402486e-26,3.4943449256427058e-09,6.1237948794453434e-19,4.8240129735400552e-13,4.8090678110031892e-16,8.1846973009105295e-20,6.4556544430114728e-11,8.3917538434286597e-21,0.0039395761704012914,0.023968772464170982,8.755079798427793e-09,1.0844162940095946e-07,6.8198624794597054e-05,2.7866128565309652e-13,9.3906279821089387e-09,7.2363550642318101e-08,6.1059007586991239e-07,2.186403927928038e-06,3.4390352331960441e-10,2.3309594120785459e-12,4.1573113397466539e-11,1.7224337532728502e-11
3.160224074313838e-07,0.09977366400000001,0.80000000000000004,0.0,0.26126432177470171,0.095951101448790321,0.08790661992374324,3.6127768537709863e-07,5.7509612744156708e-06,0.00017940605011353199,0.0001097489746964533,4.8416483511943033e-13,2.7249602560235225e-13,2.1738801085551337e-09,1.3583172391239085e-26,3.510340419095511e-09,6.2587962334845624e-19,4.9063767325535723e-13,4.8831239824808587e-16,8.3327145921459616e-20,6.5278394876007582e-11,8.6227647633387477e-21,0.0039380803431093561,0.024069812749682219,8.7919275717036124e-09,1.0924241155123335e-07,6.8387750755504213e-05,2.7994727710959715e-13,9.4166200451293502e-09,7.2335460439178953e-08,6.151740989974749e-07,2.2076094429940118e-06,3.49790213071256e-10,2.3558710426179974e-12,4.1935369089772472e-11,1.7427880580304222e-11
3.1757444042404075e-07,0.09977366400000001,0.80000000000000004,0.0,0.26116470263482894,0.09595159135553373,0.087855612849904952,3.6733245717077033e-07,5.8564262966402274e-06,0.00018119258566793843,0.00011074228597175003,4.9077979731118302e-13,2.7606842900710755e-13,2.1916158019262479e-09,1.4070452357904595e-26,3.5262889017076241e-09,6.3960048619763229e-19,4.9896951281481034e-13,4.9579203512176151e-16,8.4826979731387295e-20,6.6003944444403528e-11,8.8588541413901328e-21,0.0039365864217840284,0.024170710606289673,8.8287231898672297e-09,1.1004462130718026e-07,6.8576245285571357e-05,2.8123204692129053e-13,9.4425252380333061e-09,7.2307412608122804e-08,6.1976962539166e-07,2.2288805636668007e-06,3.557463834576195e-10,2.3809198209517209e-12,4.2298784612766203e-11,1.763276162397444e-11
