Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CHOX(50),H2X(46),CO2X(24),COX(47)
5.757935473551601e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14746407088314409,0.097185075784628455,0.078617910306414032,3.6768367479555211e-09,9.9267006721210133e-05,2.0493713881297775e-06,1.1731839774217126e-09,2.6293785701899095e-14,3.491417469955138e-25,9.9963191739296393e-14,4.8930509959561402e-40,4.7106205524904227e-15,1.1580283269557815e-28,6.0240391205725633e-16,4.2268957491619495e-25,8.8938619622897489e-27,5.0339162051406892e-17,3.1728403733187166e-32,0.0027576027101656156,0.042598810354197776,4.3548601843201836e-09,9.1436867206557876e-06,2.8712068101548212e-15,1.6926769492087805e-09,6.2714647995024844e-09,1.1740414579182898e-07,5.7304330926974462e-05,8.6717580840024383e-06,2.8211769936745218e-12,1.6948510336683683e-08,1.1386376448444479e-12,1.1402905944707057e-12
5.763485654227457e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1474360887443853,0.097185509259751945,0.078603583593886875,3.6889370215576066e-09,9.9421288731776913e-05,2.050077479411275e-06,1.1753006876943635e-09,2.6351443599462708e-14,3.4991972253099026e-25,1.0009029316506053e-13,4.9205114243109634e-40,4.7108103853897537e-15,1.1618784887807701e-28,6.0378746346081055e-16,4.2364780569912572e-25,8.9208280620599628e-27,5.0406038681062229e-17,3.1865538516614711e-32,0.0027570867375168277,0.042627216439519035,4.3574356836309779e-09,9.1426781668773537e-06,2.8728125638843824e-15,1.6923643976228877e-09,6.2698022700861132e-09,1.1749177754238e-07,5.7386813625881277e-05,8.6822191472068401e-06,2.8254622611250433e-12,1.695114740793757e-08,1.1412519202157597e-12,1.1421336082030788e-12
5.769035834903312e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14740812247018453,0.097185942413295701,0.078589264926269636,3.7010649650827186e-09,9.9575635904455538e-05,2.0507830092274559e-06,1.1774190242865422e-09,2.640916967466387e-14,3.5069879336050383e-25,1.0021741452952082e-13,4.9480981205348839e-40,4.7110009849579498e-15,1.1657377898756463e-28,6.0517286542970083e-16,4.2460723402824402e-25,8.9478510665899372e-27,5.047293362297618e-17,3.2003129023480219e-32,0.0027565710533447329,0.042655606336128131,4.3600097356613217e-09,9.1416716214227621e-06,2.8744174732195369e-15,1.6920524949369234e-09,6.2681415229078976e-09,1.175793938425316e-07,5.7469329397531984e-05,8.6926808263203143e-06,2.8297502049512352e-12,1.6953779393800493e-08,1.1438694694154138e-12,1.1439775473191498e-12
5.774586015579167e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14738017204563977,0.097186375245565434,0.078574954296007166,3.7132206128586921e-09,9.9730048171190692e-05,2.0514879794609222e-06,1.1795389865373042e-09,2.6466963929445913e-14,3.5147896013183029e-25,1.0034455577288364e-13,4.9758115391347078e-40,4.7111923505127086e-15,1.1696062439785368e-28,6.0656011854161541e-16,4.2556786018507045e-25,8.9749310408800038e-27,5.0539846853899703e-17,3.2141176335080984e-32,0.0027560556573806585,0.042683980059244522,4.3625823417467698e-09,9.1406670766266494e-06,2.8760215387251904e-15,1.6917412388003742e-09,6.2664825538597443e-09,1.1766699467668694e-07,5.7551878204897894e-05,8.7031431173363697e-06,2.8340408235188992e-12,1.6956406312870069e-08,1.1464902926850537e-12,1.1458224108227932e-12
5.780136196255023e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14735223745586842,0.097186807756866375,0.078560651695554137,3.7254039992152149e-09,9.9884525464006109e-05,2.0521923919863881e-06,1.1816605737861582e-09,2.6524826365719663e-14,3.5226022349217559e-25,1.00471716835474e-13,5.0036521358074227e-40,4.7113844813610529e-15,1.1734838648371421e-28,6.0794922337313293e-16,4.2652968445074139e-25,9.0020680499276334e-27,5.0606778350592105e-17,3.2279681534339005e-32,0.0027555405493562835,0.042712337624067655,4.3651535032211437e-09,9.1396645248579364e-06,2.8776247609752817e-15,1.6914306269226748e-09,6.2648253589139373e-09,1.1775458002930978e-07,5.763446001099842e-05,8.7136060162566803e-06,2.8383341151942897e-12,1.6959028183662725e-08,1.1491143902645259e-12,1.1476681977191574e-12
5.785686376930878e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14732431868600751,0.097187239947503404,0.078546357117375162,3.7376151584838107e-09,0.00010003906771500442,2.0528962486707173e-06,1.1837837853730676e-09,2.6582756985363574e-14,3.5304258408817616e-25,1.0059889765773524e-13,5.0316203674422446e-40,4.7115773767994545e-15,1.1773706662087241e-28,6.0934018049972388e-16,4.2749270710600832e-25,9.029262158727401e-27,5.0673728089821081e-17,3.2418645705802211e-32,0.0027550257290036352,0.042740679045777046,4.3677232214165358e-09,9.1386639585196608e-06,2.8792271405379331e-15,1.6911206570041207e-09,6.2631699340906855e-09,1.178421498849328e-07,5.7717074778901051e-05,8.7240695190910553e-06,2.8426300783445958e-12,1.6961645024614105e-08,1.1517417623920405e-12,1.149514907014658e-12
5.79678673828259e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14726852854666217,0.097188103368003279,0.078517791997747458,3.7621209330923453e-09,0.00010034834682035458,2.0543023019444677e-06,1.1880350789231723e-09,2.669882278211438e-14,3.5461059957084515e-25,1.008533183436334e-13,5.0879415691321094e-40,4.7119654585805016e-15,1.1851718655676306e-28,6.1212765393447747e-16,4.2942234870640492e-25,9.0838219355467453e-27,5.0807682203001966e-17,3.269795531167456e-32,0.0027539969502433804,0.042797313520473071,4.3728583332901973e-09,9.1366687519158933e-06,2.8824293738861827e-15,1.6905026339382053e-09,6.2598643789141976e-09,1.1801724304362401e-07,5.7882403052622526e-05,8.7449983205818193e-06,2.8512300125418625e-12,1.6966863690334875e-08,1.157006331235441e-12,1.1532110888350735e-12
5.807887099634301e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14721280150908903,0.097188965509496128,0.078489258877038726,3.786738211372512e-09,0.0001006578849456383,2.0557061540614736e-06,1.1922928619163851e-09,2.6815161334080959e-14,3.5618301174155371e-25,1.0110781735648192e-13,5.1447788232371109e-40,4.7123565900209921e-15,1.1930099523043538e-28,6.1492254342752695e-16,4.3135678722454365e-25,9.1386108912349221e-27,5.0941709007753869e-17,3.2979113861642539e-32,0.0027529693189630991,0.042853883604370632,4.3779876879902067e-09,9.1346813967157859e-06,2.8856282433376684e-15,1.6898871514721765e-09,6.2565658566736782e-09,1.1819227403030759e-07,5.8047862731561451e-05,8.7659294900492798e-06,2.8598406130621444e-12,1.6972062455916769e-08,1.1622840010868508e-12,1.1569109483606978e-12
5.830087822337724e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14710153626674774,0.097190685965153442,0.078432288392823207,3.8363083778401874e-09,0.00010127773609587524,2.0585073133292976e-06,1.2008278751833487e-09,2.704865675863151e-14,3.5934104674853561e-25,1.0161704847601055e-13,5.2600163010028045e-40,4.7131479777434327e-15,1.2087972296696378e-28,6.205345888270308e-16,4.3524006393604836e-25,9.2488784185561587e-27,5.1209979949910255e-17,3.354701276017736e-32,0.0027509174903230225,0.042966831082339452,4.3882291682224766e-09,9.1307300027917876e-06,2.892015908829864e-15,1.6886637365968679e-09,6.2499897854555176e-09,1.1854214900291864e-07,5.8379175130905279e-05,8.8077988065191819e-06,2.8770937609341386e-12,1.6982400863895594e-08,1.1728786511652753e-12,1.1643216689350251e-12
5.849065527069387e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14700662311292453,0.097192152617898125,0.078383689592002898,3.8790382508562785e-09,0.00010180841598603439,2.0608949644693799e-06,1.208144337358572e-09,2.7249119245384094e-14,3.6205459969866029e-25,1.0205259537659514e-13,5.3601947122265244e-40,4.7138340888379396e-15,1.2224105602931947e-28,6.2535545732004209e-16,4.3857481301495017e-25,9.343869251593849e-27,5.1439533123973847e-17,3.4038410059219856e-32,0.0027491671576972917,0.043063178186582195,4.396965669363745e-09,9.1273766116077453e-06,2.8974656117651009e-15,1.6876258250040309e-09,6.2443904183975489e-09,1.1884103217273902e-07,5.8662802835328086e-05,8.8435969111466619e-06,2.8918758652723011e-12,1.6991176594845149e-08,1.1819767707980799e-12,1.1706681185669277e-12
5.868043231801051e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14691189277975447,0.097193615565455277,0.078335183499761554,3.9220978197363194e-09,0.00010233984555839825,2.063276380465678e-06,1.2154796952155718e-09,2.7450379144544035e-14,3.6478107439825058e-25,1.0248836476653162e-13,5.4619329018283534e-40,4.7145290272031314e-15,1.2361332325504661e-28,6.3019806453974839e-16,4.4192361354166881e-25,9.4395371050613536e-27,5.1669296217244567e-17,3.4535332551608005e-32,0.0027474201498399334,0.043159338736940653,4.4056854880365709e-09,9.1240453629340878e-06,2.9029055453400587e-15,1.6865950959503004e-09,6.2388111807254806e-09,1.1913973197539195e-07,5.8946810599581572e-05,8.8794015050303228e-06,2.9066889669917113e-12,1.69998961182144e-08,1.1911132079916995e-12,1.177025209471654e-12
5.887020936532715e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.146817344684327,0.097195074819783137,0.078286769820579416,3.965488457942396e-09,0.00010287202214441017,2.0656516315233024e-06,1.2228339226316427e-09,2.7652436512605695e-14,3.6752049636640228e-25,1.0292435433299531e-13,5.5652498410752502e-40,4.7152327590569217e-15,1.2499658019730184e-28,6.3506243285002327e-16,4.4528647651094872e-25,9.5358845753582757e-27,5.189926830612115e-17,3.5037824550289656e-32,0.0027456764562402407,0.043255313328724232,4.4143886764999813e-09,9.1207359722399037e-06,2.9083357324357988e-15,1.6855714635221796e-09,6.2332519207579167e-09,1.1943824782981675e-07,5.923119697499729e-05,8.9152124333376835e-06,2.9215330012481692e-12,1.7008560125520825e-08,1.200287971290334e-12,1.1833929026622545e-12
5.905998641264378e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1467229782463251,0.097196530392787056,0.078238448260253668,4.0092115391468429e-09,0.00010340494308610266,2.0680207868560163e-06,1.2302069935451704e-09,2.7855291401807671e-14,3.7027289104515658e-25,1.0336056177876797e-13,5.6701646687521298e-40,4.7159452494276559e-15,1.2639088253819441e-28,6.3994858446650297e-16,4.4866341286305007e-25,9.6329142583936489e-27,5.2129448468272166e-17,3.5545930593063876e-32,0.0027439360664340043,0.043351102554590515,4.4230752867840826e-09,9.1174481592708049e-06,2.9137561959452981e-15,1.684554843080519e-09,6.227712488592227e-09,1.1973657916334312e-07,5.9515960519305235e-05,8.9510295423089097e-06,2.9364079032975531e-12,1.7017169298109858e-08,1.2095010690139517e-12,1.1897711593208474e-12
5.924976345996042e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1466287928880112,0.097197982296319679,0.078190218525891086,4.0532684372245746e-09,0.00010393860573605788,2.0703839147011722e-06,1.2375988819554479e-09,2.8058943860165247e-14,3.7303828379965284e-25,1.0379698482213061e-13,5.7766966920468355e-40,4.7166664621989104e-15,1.2779628608843793e-28,6.4485654145720893e-16,4.5205443348340393e-25,9.7306287495683067e-27,5.2359835782658388e-17,3.6059695443079957e-32,0.0027421989700032595,0.043446707004559729,4.4317453706913096e-09,9.1141816479772447e-06,2.9191669587713888e-15,1.6835451512393882e-09,6.2221927360818545e-09,1.2003472541156363e-07,5.980109979660008e-05,8.9868526792496582e-06,2.9513136084951279e-12,1.7025724307314387e-08,1.2187525092598351e-12,1.1961599407977308e-12
5.943954050727705e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14653478803421222,0.097199430542181414,0.078142080325900462,4.0976605262449112e-09,0.00010447300745736463,2.0727410823354482e-06,1.2450095619224795e-09,2.8263393931504898e-14,3.7581669991828899e-25,1.0423362119674942e-13,5.8848653874971118e-40,4.7173963601562595e-15,1.2921284678697866e-28,6.4978632574321408e-16,4.5545954920224786e-25,9.8290306437561445e-27,5.2590429329556223e-17,3.6579164089369148e-32,0.0027404651565760196,0.043542127266030274,4.4403989797977582e-09,9.110936166440488e-06,2.9245680438242837e-15,1.6825423058389201e-09,6.2166925167934472e-09,1.2033268601844446e-07,6.0086613377305592e-05,9.022681692523613e-06,2.9662500523019708e-12,1.7034225814621828e-08,1.2280422999047706e-12,1.2025592086104318e-12
5.962931755459369e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1464409631123072,0.097200875142120599,0.078094033369986493,4.1423891804650404e-09,0.00010500814562358408,2.0750923560873736e-06,1.2524390075668249e-09,2.8468641655491949e-14,3.7860816461285688e-25,1.0467046865158415e-13,5.9946904017609568e-40,4.7181349050241911e-15,1.3064062070069137e-28,6.5473795909918163e-16,4.5887877079433583e-25,9.9281225352891125e-27,5.2821228190576634e-17,3.7104381747275191e-32,0.0027387346158260556,0.043637363923790973,4.4490361654541854e-09,9.1077114468072904e-06,2.929959474019937e-15,1.681546225926662e-09,6.2112116859844062e-09,1.2063046043630777e-07,6.0372499838145711e-05,9.0585164315490126e-06,2.9812171702874839e-12,1.7042674471811153e-08,1.2373704486067872e-12,1.2089689244428743e-12
5.981909460191033e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14634731755220848,0.097202316107833878,0.078046077369139835,4.1874557743196826e-09,0.00010554401761869514,2.077437801356863e-06,1.2598871930693483e-09,2.8674687067674258e-14,3.8141270301874646e-25,1.0510752495074388e-13,6.1061915528368417e-40,4.7188820575230654e-15,1.3207966402389927e-28,6.5971146315421128e-16,4.6231210897848527e-25,1.0027907017933481e-26,5.3052231448693976e-17,3.7635393859133733e-32,0.0027370073374725617,0.043732417560040794,4.4576569787877142e-09,9.1045072252033007e-06,2.9353412722782826e-15,1.680556831737735e-09,6.2057501005909709e-09,1.2092804812520131e-07,6.0658757762099217e-05,9.0943567467863203e-06,2.9962148981147227e-12,1.7051070921156662e-08,1.2467369628057635e-12,1.2153890501443828e-12
6.000887164922696e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14625385078634989,0.097203753450966462,0.077998212035631245,4.2328616824146757e-09,0.00010608062083706047,2.0797774826272104e-06,1.2673540926710601e-09,2.8881530199509336e-14,3.8423034019507875e-25,1.0554478787339745e-13,6.2193888308328538e-40,4.7196377774036843e-15,1.3353003307807028e-28,6.6470685939237099e-16,4.6575957441729694e-25,1.0128386684875116e-26,5.3283438188263949e-17,3.8172246094697833e-32,0.002735283311279937,0.043827288754400916,4.4662614707028822e-09,9.1013232416751288e-06,2.9407134615210301e-15,1.6795740446718725e-09,6.2003076191914394e-09,1.2122544855312055e-07,6.0945385738371475e-05,9.1302024897323475e-06,3.0112431715488415e-12,1.7059415795557373e-08,1.2561418497257242e-12,1.2218195477288703e-12
6.01986486965436e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14616056224967064,0.097205187183112482,0.077950437083003546,4.2786082795183925e-09,0.00010661795268337872,2.0821114634809497e-06,1.2748396806729078e-09,2.9089171078400553e-14,3.8706110112487244e-25,1.0598225521365395e-13,6.3343023990001918e-40,4.7204020234924004e-15,1.349917843114132e-28,6.6972416915340355e-16,4.6922117771679207e-25,1.022956412869974e-26,5.3514847495046485e-17,3.8714984351707716e-32,0.0027335625270575076,0.043921978083931057,4.4748496918829912e-09,9.0981592401219684e-06,2.9460760646697212e-15,1.6785977872685916e-09,6.1948841019660434e-09,1.2152266119651877e-07,6.1232382362356742e-05,9.1660535129104386e-06,3.0263019264749228e-12,1.7067709718698698e-08,1.2655851163779623e-12,1.2282603793739498e-12
6.038842574386024e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14606745137960456,0.097206617315815105,0.077902752226065866,4.3246969405559202e-09,0.00010715601057265361,2.0844398066104762e-06,1.2823439314356318e-09,2.9297609727721838e-14,3.8990501071517404e-25,1.0641992478048093e-13,6.4509525944522517e-40,4.7211747537209592e-15,1.3646497429859133e-28,6.7476341363322149e-16,4.7269692942616349e-25,1.0331441941379674e-26,5.3746458456222074e-17,3.9263654756283672e-32,0.0027318449746593317,0.044016486123140533,4.4834216927910092e-09,9.0950149682346191e-06,2.9514291046449882e-15,1.6776279831987441e-09,6.1894794107023339e-09,1.2181968553942852e-07,6.1519746235612303e-05,9.2019096698697658e-06,3.0413910988763556e-12,1.7075953305173254e-08,1.2750667695603766e-12,1.2347115074200996e-12
6.057820279117687e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14597451761606389,0.097208043860566931,0.077855157180885495,4.3711290406002236e-09,0.00010769479193014406,2.086762573834123e-06,1.2898668193795448e-09,2.950684616685491e-14,3.9276209379723577e-25,1.0685779439758182e-13,6.5693599292433916e-40,4.7219559251715053e-15,1.3794965974029955e-28,6.7982461388463807e-16,4.7618684003740571e-25,1.0434022714253515e-26,5.3978270160415174e-17,3.9818303663516386e-32,0.0027301306439839073,0.044110813444005005,4.4919775236711175e-09,9.0918901774306506e-06,2.9567726043645055e-15,1.6766645572440908e-09,6.1840934087716508e-09,1.2211652107283304e-07,6.1807475965819586e-05,9.2377708151738353e-06,3.0565106248183129e-12,1.7084147160649648e-08,1.2845868158577293e-12,1.2411728943697411e-12
6.076797983849351e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14588176040142703,0.097209466828810362,0.077807651664781666,4.4179059548655699e-09,0.00010823429419133105,2.0890798261079606e-06,1.2974083189843774e-09,2.9716880411217039e-14,3.956323751266628e-25,1.0729586190330348e-13,6.6895450911914978e-40,4.722745494109274e-15,1.3944589746293595e-28,6.8490779081793016e-16,4.7969091998503805e-25,1.053730903801124e-26,5.4210281697712185e-17,4.037897765791344e-32,0.0027284195249739538,0.044204960615979047,4.5005172345497328e-09,9.0887846227851212e-06,2.9621065867395371e-15,1.6757074352600785e-09,6.1787259610576915e-09,1.2241316729655441e-07,6.2095570166755139e-05,9.2736368043971718e-06,3.0716604405053193e-12,1.7092291882001758e-08,1.2941452616487964e-12,1.2476445028864418e-12
6.095775688581014e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.14578917918052203,0.097210886231937674,0.077760235396317046,4.4650290586986859e-09,0.00010877451480186663,2.0913916235416583e-06,1.3049684047890461e-09,2.9927712472298496e-14,3.9851587938358791e-25,1.0773412515051329e-13,6.8115289449768769e-40,4.7235434160261412e-15,1.409537444181714e-28,6.900129652015797e-16,4.832091796457402e-25,1.064130350267392e-26,5.4442492159684066e-17,4.0945723553996028e-32,0.0027267116076161186,0.044298928206012944,4.5090408752367468e-09,9.0856980629564942e-06,2.9674310746752666e-15,1.6747565441701899e-09,6.1733769339704626e-09,1.2270962371857762e-07,6.2384027458251416e-05,9.3095074941191723e-06,3.0868404822665503e-12,1.7100388057470238e-08,1.3037421131063663e-12,1.2541262957940145e-12
