Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),H2X(49),COX(50),CO2X(24)
5.496373760766065e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089114879237963,0.11302110292759066,0.022309632625738533,9.7423350528789003e-11,3.8892837060649717e-08,3.9092254944906361e-07,1.874063070852003e-06,2.6901143797021523e-16,4.7666427070145442e-24,5.3966650276476188e-09,9.1380522893946595e-32,6.7150954341785825e-09,8.9698131285552734e-24,8.6559932597155729e-15,1.3446628414755749e-17,5.5974753573084749e-20,4.2573797355700286e-10,1.0500626908895707e-23,0.0056467677290737419,0.0010219399035017386,4.6905790346759085e-10,7.4733026566644944e-06,3.3269393354393239e-14,8.3616280826669487e-10,2.1018557085983969e-07,1.2327005524972818e-08,2.2683540466494937e-12,4.3237330908986464e-09,5.3269822309392685e-09,1.5278413757786385e-12,4.6833681813654255e-14
5.523407084519132e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088392526769944,0.11301881981019052,0.022307171118736945,9.8990060686887234e-11,3.9879765959391634e-08,3.9883293207920052e-07,1.8925300740616895e-06,2.7266427455426346e-16,4.8781338299417606e-24,5.4231821744127851e-09,9.3746309582883972e-32,6.7620943294394307e-09,9.1147187045453318e-24,8.8445318928525713e-15,1.3685501956145642e-17,5.6852566025058657e-20,4.3305731124184771e-10,1.0719637472319274e-23,0.0056490324509724495,0.001026843275207997,4.7107413246099953e-10,7.5285713422247498e-06,3.3420284713401946e-14,8.4182494163501055e-10,2.1005128627990594e-07,1.247784090444231e-08,2.3240537488971204e-12,4.350737803745513e-09,5.4380666499298925e-09,1.5428640213071701e-12,4.7353814396958294e-14
5.550440408272199e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33087674631803643,0.11301658037973458,0.022304709990444621,1.0057412026171054e-10,4.088624881391503e-08,4.068578972809607e-07,1.9110737126970286e-06,2.7635004027749606e-16,4.9916411615190703e-24,5.4497086617355213e-09,9.6162013378442445e-32,6.8092570575089554e-09,9.2613018555979254e-24,9.0361908568262671e-15,1.3927396585586904e-17,5.7738986100871288e-20,4.404624402374223e-10,1.0942178104314009e-23,0.0056512534075404842,0.0010317457921824483,4.7309014672571268e-10,7.5838807425641732e-06,3.357124875073188e-14,8.4749052887254902e-10,2.0991865544629203e-07,1.262961131575713e-08,2.3808233953478646e-12,4.3778097647960726e-09,5.5508211681581965e-09,1.5579487007223432e-12,4.7877481760350152e-14
5.5774737320252656e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086961112805863,0.11301438381972573,0.0223022492401369,1.0217564676690373e-10,4.1912551361122073e-08,4.1499831167165653e-07,1.9296940045741488e-06,2.8006888562472916e-16,5.1071913522156833e-24,5.4762446218841814e-09,9.8628457274151952e-32,6.8565832314413469e-09,9.4095750771573773e-24,9.2310041655351431e-15,1.4172336549814235e-17,5.8634049519925355e-20,4.4795382285711053e-10,1.1168289588854901e-23,0.0056534314152842562,0.0010366474555932672,4.7510594548129034e-10,7.6392285319352573e-06,3.3722285131463909e-14,8.5315933862294915e-10,2.0978765134240947e-07,1.2782313653313962e-08,2.4386769151514912e-12,4.4049489483683456e-09,5.6652593078503689e-09,1.5730954275500916e-12,4.8404694694755916e-14
5.6045070557783325e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086251889768509,0.11301222932889786,0.022299788867101475,1.0379475803954786e-10,4.2958940783341081e-08,4.2325503755847925e-07,1.9483909672336661e-06,2.8382096116904943e-16,5.2248112917318358e-24,5.5027901870196095e-09,1.0114647433217985e-31,6.9040724509404159e-09,9.5595509243520332e-24,9.4290059647198918e-15,1.442034615028333e-17,5.9537792011245771e-20,4.5553191862260226e-10,1.1398013013292845e-23,0.0056555672754790834,0.001041548266582812,4.7712152792199532e-10,7.6946123903307175e-06,3.3873393489518351e-14,8.5883113803901174e-10,2.0965824718788724e-07,1.2935944747565833e-08,2.4976282946001568e-12,4.4321553246241307e-09,5.7813945372456862e-09,1.5883042137117148e-12,4.8935463551808671e-14
5.6315403795313993e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33085546884180095,0.11301011612093186,0.022297328870638199,1.0543157224022639e-10,4.4025685685293788e-08,4.3162893280582712e-07,1.967164617915991e-06,2.8760641757234018e-16,5.3445281099311784e-24,5.5293454891912818e-09,1.0371690777202908e-31,6.9517243024535333e-09,9.7112420123255893e-24,9.6302305300718812e-15,1.4671449741052991e-17,6.045024931329872e-20,4.6319718422728317e-10,1.1631389769804268e-23,0.00565766177445337,0.0010464482262681392,4.7913689321920162e-10,7.7500300037973884e-06,3.4024573368226425e-14,8.6450569342440012e-10,2.0953041646201049e-07,1.3090501365511814e-08,2.5576915827282526e-12,4.4594288600585359e-09,5.8992402684910858e-09,1.6035750708813404e-12,4.9469796423528718e-14
5.658573703284466e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084846018997743,0.11300804342417675,0.022294869250058771,1.0708620784678094e-10,4.5113056070704778e-08,4.4012085070373537e-07,1.9860149735392399e-06,2.9142540558658215e-16,5.4663691777562766e-24,5.5559106603334106e-09,1.0634061105987011e-31,6.9995383592671111e-09,9.8646610165665732e-24,9.8347122653989826e-15,1.4925671726674243e-17,6.1371457173801021e-20,4.7095007350018686e-10,1.186846155684878e-23,0.0056597156838674965,0.0010513473357415043,4.8115204057832035e-10,7.8054790647473553e-06,3.4175824398145508e-14,8.7018277181089525e-10,2.0940413292382666e-07,1.3245980211413005e-08,2.6188808952435854e-12,4.4867695177303989e-09,6.0188098555487224e-09,1.6189080120276525e-12,5.0007703724738785e-14
5.685607027037533e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33084149218619802,0.11300601048137583,0.022292410004686611,1.0875878365462254e-10,4.6221323318705194e-08,4.4873163983746352e-07,2.0049420506796143e-06,2.9527807605505831e-16,5.5903621081271826e-24,5.5824858322609936e-09,1.0901844799851149e-31,7.0475141816036284e-09,1.001982067323606e-23,1.0042485700780088e-14,1.518303656008689e-17,6.2301451349520801e-20,4.7879103737052863e-10,1.2109270380634742e-23,0.0056617297609874752,0.0010562455960708499,4.8316696918648921e-10,7.8609572722705286e-06,3.4327146195944668e-14,8.7586213905918373e-10,2.0927937063330363e-07,1.3402377928030776e-08,2.6812103997221855e-12,4.5141772575908431e-09,6.1401165921172705e-09,1.6343030482953756e-12,5.054919624720619e-14
5.7126403507906e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33083456408858813,0.11300401654939833,0.022289951133856564,1.1044941877875275e-10,4.7350760159945226e-08,4.5746214395828597e-07,2.0239458655540816e-06,2.9916457991271444e-16,5.7165347568230527e-24,5.6090711366658199e-09,1.1175129281801118e-31,7.0956513167201417e-09,1.017673377949331e-23,1.025358549063494e-14,1.5443568740523749e-17,6.3240267606070441e-20,4.8672052383282201e-10,1.2353858556592799e-23,0.005663704748953534,0.0010611430083002857,4.851816781939379e-10,7.9164623324437746e-06,3.4478538235372838e-14,8.8154356021532284e-10,2.091561039677488e-07,1.3559691097121939e-08,2.7446943206572717e-12,4.5416520369670789e-09,6.263173709567589e-09,1.6497601900601627e-12,5.1094281681337478e-14
5.739673674543667e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082767516915179,0.11300206089897578,0.022287492636914711,1.121582326471358e-10,4.8501640652330722e-08,4.6631320185550917e-07,2.043026434005181e-06,3.0308506818740256e-16,5.84491522334683e-24,5.6356667051124159e-09,1.1454003026693372e-31,7.1439492990083011e-09,1.033541319381934e-23,1.0468046411860205e-14,1.5707292811422885e-17,6.4187941717692933e-20,4.9473897791258128e-10,1.2602268710857212e-23,0.0056656413770436592,0.0010660395734505617,4.871961667925066e-10,7.971991958635965e-06,3.4630000109322439e-14,8.8722680187979344e-10,2.0903430763435215e-07,1.3717916240032371e-08,2.8093469476932261e-12,4.569193810697031e-09,6.38799437489348e-09,1.6652794495975662e-12,5.164296987936716e-14
5.766706998296734e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082082471351115,0.11300014281444325,0.022285034513218178,1.1388534499997066e-10,4.9674240156600625e-08,4.7528564722976881e-07,2.0621837714878228e-06,3.0703969200134131e-16,5.9755318517729093e-24,5.6622726690339782e-09,1.1738555570425612e-31,7.1924076500958471e-09,1.0495871836338636e-23,1.0685903361986398e-14,1.597423335834806e-17,6.5144509467042888e-20,5.0284684163261854e-10,1.2854543781755074e-23,0.0056675403609322324,0.0010709352925195223,4.8921043416852568e-10,8.0275438718151288e-06,3.4781531434360812e-14,8.9291162982460358e-10,2.0891395668555505e-07,1.3877049819157432e-08,2.8751826172606964e-12,4.5968025313489761e-09,6.5145916886781702e-09,1.6808608372806449e-12,5.2195272189292842e-14
5.7937403220498006e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33081401202065303,0.11299826159348579,0.022282576762134881,1.1563087589385782e-10,5.0868835311673172e-08,4.8438030856765576e-07,2.0814178930579554e-06,3.1102860257132097e-16,6.1084132315778451e-24,5.6888891597282453e-09,1.2028877519192619e-31,7.2410258789495671e-09,1.0658122689138725e-23,1.0907191357215204e-14,1.6244415006917632e-17,6.6110006644962417e-20,5.1104455397995028e-10,1.3110727021303241e-23,0.0056694024029438368,0.0010758301664825611,4.9122447945427678e-10,8.0831158008521214e-06,3.4933131606840914e-14,8.985978088056231e-10,2.0879502653007637e-07,1.4037088238485119e-08,2.942215715848669e-12,4.6244781497317966e-09,6.6429786830771942e-09,1.6965043619558054e-12,5.2751196083246032e-14
5.8207736458028675e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080723640267812,0.11299641654688912,0.022280119383043379,1.1739494569523323e-10,5.2085704009582668e-08,4.9359800901768923e-07,2.1007288133629336e-06,3.1505195120978304e-16,6.2435881984540288e-24,5.7155163083533299e-09,1.2325060558807742e-31,7.2898034819796814e-09,1.0822178796587349e-23,1.1131945530520117e-14,1.6517862420742141e-17,6.7084469050253248e-20,5.1933255087330099e-10,1.3370861996712985e-23,0.0056712281923023298,0.0010807241962930594,4.9323830182699984e-10,8.1387054828184692e-06,3.5084800173002303e-14,9.0428510600592886e-10,2.0867749293892238e-07,1.4198027843971972e-08,3.0104606940156044e-12,4.6522206149471173e-09,6.773168319818338e-09,1.7122100350785338e-12,5.3310750629302799e-14
5.8478069695559344e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080049718455662,0.11299460699829539,0.022277662375332626,1.1917767507787454e-10,5.3325125370296665e-08,5.0293956626768141e-07,2.1201165466334709e-06,3.1910988932661975e-16,6.3810858351063499e-24,5.7421542459235197e-09,1.2627197464090339e-31,7.3387399431456624e-09,1.0988053265647836e-23,1.1360201129817593e-14,1.6794600299370678e-17,6.8067932489445806e-20,5.2771126513122257e-10,1.3634992591902338e-23,0.0056730184053752656,0.001085617382882818,4.9525190047831337e-10,8.1943106632871195e-06,3.523653677379952e-14,9.0997328821269057e-10,2.0856133205619981e-07,1.4359864925256237e-08,3.0799320445135159e-12,4.6800298744743362e-09,6.9051734882192692e-09,1.7279778663514045e-12,5.3873947784749606e-14
5.874840293309001e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079379370388706,0.11299283228396316,0.022275205738401811,1.209791850292285e-10,5.4587379716392101e-08,5.1240579242355798e-07,2.1395811066770877e-06,3.2320256842927138e-16,6.5209354720318514e-24,5.76880310330506e-09,1.2935382108319558e-31,7.3878347340634556e-09,1.115575926619214e-23,1.1591993515982447e-14,1.7074653376246238e-17,6.9060432776565427e-20,5.3618112644083794e-10,1.3903163009015987e-23,0.0056747737059137564,0.0010905097271624818,4.972652745269405e-10,8.2499290966300232e-06,3.5388340720704008e-14,9.1566212070298002e-10,2.0844652040630195e-07,1.4522595716330409e-08,3.1506443020391251e-12,4.7079058747434401e-09,7.0390070032235029e-09,1.7438078628973361e-12,5.4440795070973218e-14
5.901873617062068e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078712531066035,0.11299109175253211,0.022272749471660126,1.2279959684460443e-10,5.58727485472706e-08,5.2199749388963368e-07,2.1591225068729038e-06,3.2733014012349904e-16,6.6631666882823176e-24,5.7954630112118785e-09,1.3249709472754799e-31,7.4370873141140756e-09,1.1325310031311358e-23,1.1827358160903335e-14,1.7358046416670237e-17,7.0062005732897014e-20,5.4474256132720256e-10,1.4175417769952797e-23,0.0056764947452878521,0.0010954012300219531,4.9927842313282678e-10,8.3055585463077388e-06,3.5540211494644041e-14,9.2135137208877501e-10,2.0833303489417677e-07,1.4686216395573953e-08,3.2226120646288807e-12,4.7358485611276032e-09,7.1746816034553361e-09,1.7597000352040985e-12,5.5011300537794364e-14
5.928906940815135e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078049136702842,0.1129893847647921,0.022270293574526635,1.2463903212217629e-10,5.7181514513275992e-08,5.3171547125038943e-07,2.1787407601676626e-06,3.3149275611558967e-16,6.8078093122098503e-24,5.8221341002012858e-09,1.3570275656223238e-31,7.4864971305535848e-09,1.1496718857624229e-23,1.2066330645678324e-14,1.7644804215776219e-17,7.1072687186748443e-20,5.533959931232883e-10,1.4451801717900768e-23,0.0056781821627175351,0.0011002918923307973,5.0129134549823283e-10,8.3611967851627262e-06,3.5692148794802336e-14,9.2704081120380259e-10,2.0822085281253834e-07,1.485072308772993e-08,3.2958499687893175e-12,4.7638578778516922e-09,7.3122099492943449e-09,1.7756543924998297e-12,5.5585476710467348e-14
5.955940264568202e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3307738912470764,0.11298771069345631,0.022267838046430014,1.2649761277121928e-10,5.8513961389802909e-08,5.4156051915382136e-07,2.1984358790729353e-06,3.3569056821245784e-16,6.9548934221953795e-24,5.8488165006696807e-09,1.3897177884774708e-31,7.5360636186243744e-09,1.1669999105583432e-23,1.2308946658625181e-14,1.7934951596512917e-17,7.2092512973212956e-20,5.6214184194061691e-10,1.4732360018879447e-23,0.0056798365854994039,0.0011051817149386424,5.033040407345182e-10,8.4168415957103378e-06,3.5844151843504283e-14,9.3273020452108158e-10,2.081099518467451e-07,1.5016111864844961e-08,3.3703726833984272e-12,4.7919337686659687e-09,7.4516046209700766e-09,1.7916709400350306e-12,5.6163331514009867e-14
5.98297358832127e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076732433659983,0.11298606892293905,0.022265382886808439,1.283754610080173e-10,5.9870374050878582e-08,5.5153342619635203e-07,2.2182078756633751e-06,3.3992372832192569e-16,7.1044493473601284e-24,5.8755103428481776e-09,1.4230514521404374e-31,7.58578620166782e-09,1.1845164199778975e-23,1.2555241993278555e-14,1.8228513407636788e-17,7.3121518933931799e-20,5.7098052464052063e-10,1.5017138163289763e-23,0.0056814586292291145,0.0011100706986755689,5.0531650798011411e-10,8.4724907704192084e-06,3.5996220022546954e-14,9.3841932275313896e-10,2.0800031006990515e-07,1.5182378745802946e-08,3.4461949401015625e-12,4.8200761768180927e-09,7.5928781166775309e-09,1.807749687128432e-12,5.6744871767451902e-14
6.010006912074337e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3307607900328855,0.11298445884913717,0.022262928095109359,1.3027269934771087e-10,6.1251038442631019e-08,5.6163497480933953e-07,2.2380567615758871e-06,3.4419238845536616e-16,7.2565076682600355e-24,5.9022157567982432e-09,1.4570385075843379e-31,7.6356642912381855e-09,1.2022227629239545e-23,1.2805252546615399e-14,1.8525514521714079e-17,7.4159740916856626e-20,5.7991245480603513e-10,1.5306181967471136e-23,0.0056830488980196886,0.0011149588443524914,5.0732874645176891e-10,8.5281421119958927e-06,3.6148353134272566e-14,9.4410793776747167e-10,2.078919059471232e-07,1.5349519698533802e-08,3.5233315066164188e-12,4.8482850447226411e-09,7.7360428507139977e-09,1.823890642820274e-12,5.7330110396487965e-14
6.037040235827405e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075428774449644,0.11298287987921607,0.022260473670789361,1.3218945061383193e-10,6.2656241556938036e-08,5.7186594114727255e-07,2.2579825480097456e-06,3.4849670072799836e-16,7.4110992175631051e-24,5.92893287240732e-09,1.491689021441804e-31,7.6856972872178274e-09,1.2201202947731711e-23,1.3059014317085501e-14,1.8825979833132467e-17,7.5207214776012869e-20,5.8893804271446358e-10,1.5599537575265913e-23,0.0056846079847157312,0.0011198461527615366,5.0934075526207685e-10,8.5837934336690511e-06,3.630055031612816e-14,9.4979581779679881e-10,2.0778471833963386e-07,1.5517530641437705e-08,3.6017971718444173e-12,4.8765603147721877e-09,7.8811111516378419e-09,1.8400938104046557e-12,5.7919056161060987e-14
6.064073559580472e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3307478168910617,0.11298133143139932,0.022258019613313966,1.341258379371062e-10,6.4086271404477594e-08,5.8222709497762704e-07,2.2779852457274808e-06,3.5283681735846525e-16,7.5682550807097004e-24,5.9556618193843972e-09,1.5270131769977708e-31,7.7358845779336521e-09,1.2382103774055919e-23,1.331656340253513e-14,1.9129934256122438e-17,7.6263976371263961e-20,5.9805769531057548e-10,1.5897251459590944e-23,0.0056861364711036687,0.0011247326246764074,5.1135253352264273e-10,8.6394425594595193e-06,3.6452810794257027e-14,9.5548273613596711e-10,2.0767872649516188e-07,1.5686407442239743e-08,3.6816067867184067e-12,4.9049019293527804e-09,8.0280952604498212e-09,1.8563591977406482e-12,5.8511714504121223e-14
6.088403550958233e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074201952893256,0.11297996345267311,0.022255811274803566,1.358854773618764e-10,6.5394763964627588e-08,5.9166407471105642e-07,2.296053441365778e-06,3.5677366094611259e-16,7.7119137421976136e-24,5.9797280945405821e-09,1.5593893919268906e-31,7.7811845468105045e-09,1.2546572135521523e-23,1.3551625647323375e-14,1.9406497033253013e-17,7.7223032464047494e-20,6.0634614158869027e-10,1.6168958958209218e-23,0.0056874864176880979,0.0011291297348221801,5.1316293620884305e-10,8.6895231056585883e-06,3.6589899343514111e-14,9.6059995492372782e-10,2.0758433937356421e-07,1.5839133417272481e-08,3.7545968183898406e-12,4.9304660588861298e-09,8.1620290193342978e-09,1.8710512516231215e-12,5.904829255865331e-14
6.112733542335993e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073624675988617,0.11297861932544433,0.022253603232634103,1.3766121215307072e-10,6.6723811610155298e-08,6.0120767650497982e-07,2.3141839507435745e-06,3.6073974056485988e-16,7.8576979010554202e-24,6.0038041523183589e-09,1.5923271903939688e-31,7.8266085277581734e-09,1.2712621262797219e-23,1.3789811387259965e-14,1.9685924372150733e-17,7.8189666823680614e-20,6.147113990833665e-10,1.6444268917287601e-23,0.0056888124494456054,0.0011335261685585583,5.1497315089975703e-10,8.739598549094444e-06,3.6727038524931991e-14,9.6571604625981315e-10,2.0749088974655643e-07,1.5992554271837185e-08,3.8286983654620658e-12,4.956083837963762e-09,8.2975332221143653e-09,1.8857937124537267e-12,5.9587896088146171e-14
