Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(58),CO2X(24)
9.617189947236132e-07,0.09977366400000001,0.80000000000000004,0.0,0.23040215389970278,0.095766105270425214,0.071112193918234784,1.5144818168269944e-05,0.001522283783352575,1.5635784590201739e-05,0.000753144460272128,8.8401465249596088e-12,7.1887371440378933e-12,1.9950771319443919e-08,1.2713238876697047e-22,6.8980194109882951e-10,1.8374714108911764e-16,8.0796579022716604e-10,4.1524782268469215e-16,6.5336636278242638e-19,2.2980803518400832e-08,8.4935106725096271e-18,0.0034623888044194393,0.055465914889838569,2.0195537763193744e-08,7.808969587789372e-07,9.1275054794389769e-06,4.9149051919718236e-13,1.2715113186685548e-09,6.365959414515397e-08,3.1102578399943554e-06,6.3740493741032202e-08,2.5378687470187743e-10,2.2434636081087931e-10
9.626616140927298e-07,0.09977366400000001,0.80000000000000004,0.0,0.23036747052921255,0.095765420470500545,0.071092696914575926,1.5191222181293914e-05,0.0015247634545138636,1.5627183431272672e-05,0.00075432849947035371,8.8612776569276407e-12,7.2048036195234115e-12,1.9975151914922949e-08,1.2791986795432617e-22,6.8955869393103648e-10,1.8442645393394135e-16,8.0966165727715399e-10,4.1615469272254384e-16,6.5508743624174235e-19,2.2995219130779328e-08,8.5352313880234824e-18,0.0034618390069273953,0.055501147901622673,2.0208175616928084e-08,7.8114143210972811e-07,9.1231991792547619e-06,4.9179525981890496e-13,1.2709209035697162e-09,6.3649468540117302e-08,3.114383183453398e-06,6.3830448096965639e-08,2.5414759759844074e-10,2.247907162295023e-10
9.635099715249347e-07,0.09977366400000001,0.80000000000000004,0.0,0.23033627595061373,0.095764803359739192,0.07107515919703615,1.5233063465939445e-05,0.0015269961564520242,1.5619446321227095e-05,0.00075539455865761393,8.8803182874048008e-12,7.2192764538268019e-12,1.9997088528927797e-08,1.2863191157312458e-22,6.8934009705691129e-10,1.8503921762790957e-16,8.1118929706684335e-10,4.1697165692070571e-16,6.5663870423932462e-19,2.3008179723758919e-08,8.5729118129098623e-18,0.0034613444778980149,0.055532836863291649,2.0219541803090262e-08,7.8136119565064814e-07,9.1193285974785376e-06,4.9206933596202927e-13,1.2703902251942988e-09,6.3640360887389053e-08,3.1180965324043866e-06,6.3911423533358775e-08,2.5447231090380236e-10,2.2519092882433996e-10
9.643583289571397e-07,0.09977366400000001,0.80000000000000004,0.0,0.23030510073211496,0.095764185500520072,0.0710576305522575,1.5274978385935734e-05,0.0015292298027457137,1.5611712950852665e-05,0.00075646101889014199,8.8993803374138191e-12,7.2337615995245963e-12,2.0019019523138796e-08,1.2934710361263762e-22,6.8912180800748744e-10,1.8565329171571342e-16,8.1271822416225403e-10,4.1778936093166203e-16,6.581921537839306e-19,2.3021127586409623e-08,8.6107173599665796e-18,0.0034608502221417201,0.055564506186500627,2.0230900528666097e-08,7.8158071099349391e-07,9.1154628268218268e-06,4.9234323188749336e-13,1.2698602030911295e-09,6.3631258339375244e-08,3.1218103910877581e-06,6.3992414582680887e-08,2.5479708343845984e-10,2.2559141846992784e-10
9.652066863893446e-07,0.09977366400000001,0.80000000000000004,0.0,0.23027394485621622,0.095763566893564231,0.071040110972074549,1.5316966989904528e-05,0.0015314643924157678,1.5603983333245142e-05,0.0007575278796357383,8.918463804933092e-12,7.248259046563533e-12,2.0040944888394618e-08,1.3006545412456235e-22,6.8890382618963187e-10,1.8626867716357709e-16,8.1424843799521429e-10,4.1860780452639766e-16,6.5974778565991019e-19,2.3034062737513215e-08,8.6486482965852997e-18,0.003460356239422624,0.055596155888995746,2.0242251800258737e-08,7.8179997856773527e-07,9.1116018581901842e-06,4.9261694786284281e-13,1.2693308292516482e-09,6.3622160892624784e-08,3.1255247578801205e-06,6.4073421212122646e-08,2.5512191503952124e-10,2.2599218491471158e-10
9.660550438215496e-07,0.09977366400000001,0.80000000000000004,0.0,0.23024280830543986,0.095762947539591942,0.071022600448332196,1.5359029326417966e-05,0.0015336999244842959,1.5596257481407832e-05,0.00075859514036284682,8.9375686879295534e-12,7.2627687848911494e-12,2.006286461557807e-08,1.307869731786308e-22,6.8868615101157751e-10,1.8688537493578052e-16,8.1577993799759291e-10,4.1942698747580834e-16,6.6130560065046612e-19,2.3046985195822893e-08,8.6867048903546058e-18,0.00345986252950513,0.055627785988500697,2.0253595624297405e-08,7.8201899880205007e-07,9.1077456824990544e-06,4.9289048393271001e-13,1.2688021093462737e-09,6.3613068539041984e-08,3.1292396311510157e-06,6.4154443389548956e-08,2.5544680554438841e-10,2.2639322790874888e-10
9.66818565510534e-07,0.09977366400000001,0.80000000000000004,0.0,0.23021480191829316,0.095762389482912338,0.071006848713488918,1.5396948510710668e-05,0.0015357127082894623,1.5589307445160929e-05,0.00075955601656262127,8.954781391169853e-12,7.2758380501301423e-12,2.0082587541991378e-08,1.3143905776798927e-22,6.8849050504036212e-10,1.8744152576348556e-16,8.1715938720505987e-10,4.2016488408909883e-16,6.6270950135132155e-19,2.3058604571439314e-08,8.7210634829310444e-18,0.0034594184236302625,0.05565623633212901,2.0263798703619381e-08,7.8221590588917781e-07,9.1042792148588292e-06,4.9313651269721266e-13,1.2683268198160249e-09,6.3604889773404529e-08,3.132583448790391e-06,6.4227376615967386e-08,2.5573925722737816e-10,2.2675440284501598e-10
9.675820871995184e-07,0.09977366400000001,0.80000000000000004,0.0,0.23018681115764644,0.095761830822255839,0.070991104301834806,1.5434927493007122e-05,0.0015377262539352323,1.558236047899647e-05,0.00076051721593077516,8.9720114377925302e-12,7.2889172558441118e-12,2.0102305887632108e-08,1.3209372441380674e-22,6.8829510653967925e-10,1.879987410536221e-16,8.1853987733549536e-10,4.2090337922688745e-16,6.6411517157779018e-19,2.3070213694690451e-08,8.7555242700538459e-18,0.0034589745383627442,0.055684670824562195,2.0273995760434471e-08,7.8241261328608361e-07,9.1008166155881975e-06,4.9338239603799726e-13,1.2678520541372277e-09,6.3596715129620375e-08,3.1359276741820432e-06,6.430032238623902e-08,2.5603175637287586e-10,2.2711580139893232e-10
9.683456088885028e-07,0.09977366400000001,0.80000000000000004,0.0,0.23015883601080428,0.095761271558145691,0.070975367207446169,1.5472966308613489e-05,0.0015397405607113571,1.5575416592203706e-05,0.000761478738081133,8.9892588262918418e-12,7.302006394706611e-12,2.0122019645944916e-08,1.3275098049437699e-22,6.8809995508096013e-10,1.8855702150511453e-16,8.1992140797482061e-10,4.2164247272197312e-16,6.6552261189844678e-19,2.3081812579188047e-08,8.7900874472026118e-18,0.0034585308735314174,0.055713089478674205,2.0284186799464839e-08,7.8260912130440477e-07,9.0973578781134213e-06,4.9362813402671155e-13,1.2673778142724207e-09,6.3588544600552846e-08,3.1392723061476517e-06,6.4373280677008659e-08,2.5632430286295924e-10,2.2747742338906338e-10
9.691091305774872e-07,0.09977366400000001,0.80000000000000004,0.0,0.23013087646508582,0.095760711691104478,0.070959637424406127,1.5511064992803448e-05,0.0015417556279084177,1.5568475794012364e-05,0.0007624405826279387,9.0065235551546223e-12,7.315105459391785e-12,2.0141728810403049e-08,1.3341083339982005e-22,6.8790505023652571e-10,1.8911636781561412e-16,8.2130397870898519e-10,4.2238216440709636e-16,6.6693182288111722e-19,2.3093401238525139e-08,8.824753209985158e-18,0.0034580874289653145,0.055741492307324308,2.0294371825396148e-08,7.8280543025194005e-07,9.0939029958811458e-06,4.938737267558287e-13,1.2669041003284655e-09,6.3580378184430981e-08,3.1426173435071018e-06,6.4446251464783446e-08,2.5661689657990531e-10,2.2783926863198496e-10
9.698726522664716e-07,0.09977366400000001,0.80000000000000004,0.0,0.2301029325078246,0.095760151221654308,0.070943914946804548,1.5549223580818237e-05,0.0015437714548178208,1.556153809359315e-05,0.00076340274918585468,9.0238056228602942e-12,7.3282144425744147e-12,2.0161433374508203e-08,1.3407329053207941e-22,6.8771039157958593e-10,1.8967678068149962e-16,8.2268758912396879e-10,4.2312245411494043e-16,6.6834280509287838e-19,2.3104979686276024e-08,8.859521754137105e-18,0.0034576442044936548,0.055769879323357197,2.0304550842945323e-08,7.8300154043595043e-07,9.0904519623570012e-06,4.941191743748684e-13,1.2664309089147678e-09,6.3572215880410036e-08,3.1459627850847681e-06,6.4519234725974666e-08,2.5690953740618516e-10,2.2820133694405502e-10
9.70636173955456e-07,0.09977366400000001,0.80000000000000004,0.0,0.23007500412636864,0.095759590150316667,0.070928199768737918,1.5587442107866628e-05,0.0015457880407318001,1.5554603500057637e-05,0.00076436523736995977,9.0411050278808754e-12,7.3413333369299143e-12,2.0181133331790541e-08,1.3473835930492233e-22,6.8751597868423865e-10,1.9023826079787722e-16,8.2407223880578072e-10,4.2386334167813097e-16,6.6975555910005911e-19,2.3116547935996301e-08,8.8943932755219614e-18,0.0034572011999458451,0.055798250539602905,2.0314723856869499e-08,7.8319745216757736e-07,9.087004771013362e-06,4.9436447700338145e-13,1.2659582393626133e-09,6.3564057681461333e-08,3.1493086297115351e-06,6.4592230437293108e-08,2.5720222522445281e-10,2.2856362814461695e-10
9.713996956444404e-07,0.09977366400000001,0.80000000000000004,0.0,0.23004709130808179,0.095759028477612335,0.0709124918843103,1.5625720609121399e-05,0.0015478053849435065,1.5547672022452333e-05,0.00076532804679579772,9.0584217686802027e-12,7.3544621351344106e-12,2.0200828675811677e-08,1.3540604714523699e-22,6.8732181112556571e-10,1.9080080885844199e-16,8.2545792734046466e-10,4.246048269292299e-16,6.7117008546815838e-19,2.312810600122083e-08,8.9293679701447377e-18,0.0034567584151514977,0.055826605968875238,2.0324890871822862e-08,7.8339316575186294e-07,9.0835614153432263e-06,4.9460963471700025e-13,1.2654860926195918e-09,6.3555903585460301e-08,3.1526548762126939e-06,6.4665238575377365e-08,2.5749495991758042e-10,2.2892614205016071e-10
9.721632173334248e-07,0.09977366400000001,0.80000000000000004,0.0,0.2300191940403426,0.095758466204061671,0.070896791287632405,1.5664059119722604e-05,0.0015498234867469217,1.5540743669764909e-05,0.00076629117707933232,9.0757558437146602e-12,7.3676008298647363e-12,2.0220519400161679e-08,1.3607636149184828e-22,6.871278884795407e-10,1.9136442555560576e-16,8.2684465431409508e-10,4.2534690970074188e-16,6.7258638476192259e-19,2.3139653895465622e-08,8.9644460341387743e-18,0.0034563158499404147,0.055854945623973341,2.0335051892499359e-08,7.835886814949219e-07,9.0801218888544998e-06,4.9485464763926946e-13,1.2650144670084658e-09,6.354775359006819e-08,3.1560015234185779e-06,6.4738259116858393e-08,2.5778774136862834e-10,2.2928887847785917e-10
9.729267390224093e-07,0.09977366400000001,0.80000000000000004,0.0,0.22999131231054018,0.095757903330184455,0.070881097972819995,1.5702457674786249e-05,0.0015518423454366354,1.5533818450939954e-05,0.0007672546278368348,9.0931072514352115e-12,7.3807494137982314e-12,2.024020549845149e-08,1.3674930979233536e-22,6.8693421032279241e-10,1.919291115808391e-16,8.2823241931277066e-10,4.2608958982512912e-16,6.7400445754554492e-19,2.3151191632232825e-08,8.9996276637315636e-18,0.0034558735041425354,0.055883269517685512,2.0345206923619874e-08,7.8378399970355858e-07,9.0766861850671943e-06,4.9509951590674325e-13,1.2645433604173506e-09,6.3539607691598407e-08,3.1593485701632603e-06,6.4811292038442442e-08,2.5808056946081608e-10,2.2965183724589732e-10
9.736902607113937e-07,0.09977366400000001,0.80000000000000004,0.0,0.22996344610607952,0.095757339856499951,0.070865411933996245,1.5740916309392327e-05,0.0015538619603081526,1.5526896374857569e-05,0.00076821839868503993,9.1104759902846408e-12,7.393907879613021e-12,2.0259886964323367e-08,1.3742489950743821e-22,6.8674077623293161e-10,1.9249486762419815e-16,8.2962122192262524e-10,4.2683286713479044e-16,6.7542430438238927e-19,2.3162719225003784e-08,9.034913055291838e-18,0.0034554313775880066,0.055911577662783922,2.0355355969868712e-08,7.8397912068291353e-07,9.0732542975162121e-06,4.9534423961765175e-13,1.2640727728537374e-09,6.3531465886075575e-08,3.1626960152810255e-06,6.4884337316923325e-08,2.5837344407756809e-10,2.3001501817217377e-10
9.74453782400378e-07,0.09977366400000001,0.80000000000000004,0.0,0.22993559541437955,0.095756775783526774,0.070849733165290751,1.5779435058589512e-05,0.0015558823306577694,1.5519977450342164e-05,0.00076918248924108372,9.1278620586986735e-12,7.407076219987917e-12,2.0279563791446585e-08,1.3810313810930574e-22,6.8654758578841983e-10,1.9306169437451312e-16,8.3101106172982323e-10,4.2757674146206985e-16,6.7684592583510035e-19,2.3174236687241818e-08,9.0703024053106156e-18,0.0034549894701071532,0.055939870072026665,2.0365499035905575e-08,7.8417404473666076e-07,9.0698262197529677e-06,4.955888188647043e-13,1.2636027043858139e-09,6.3523328170417064e-08,3.166043857606858e-06,6.4957394929092934e-08,2.5866636510248694e-10,2.3037842107397504e-10
9.752173040893625e-07,0.09977366400000001,0.80000000000000004,0.0,0.22990776022287077,0.095756211111783118,0.07083406166083854,1.5818013957400102e-05,0.0015579034557824498,1.551306168617131e-05,0.00077014689912243957,9.1452654551070641e-12,7.4202544276023354e-12,2.0299235973513251e-08,1.3878403307971829e-22,6.8635463856843667e-10,1.9362959251957938e-16,8.3240193832055711e-10,4.2832121263926497e-16,6.7826932246571712e-19,2.3185744032395028e-08,9.1057959103819839e-18,0.0034545477815304524,0.055968146758160087,2.0375636126416775e-08,7.8436877216865905e-07,9.0664019453429686e-06,4.9583325377908315e-13,1.2631331529790578e-09,6.3515194541914553e-08,3.1693920959792136e-06,6.5030464851741997e-08,2.589593324193477e-10,2.3074204576908225e-10
9.75980825778347e-07,0.09977366400000001,0.80000000000000004,0.0,0.2298799405190031,0.095755645841786488,0.070818397414783699,1.5856653040802507e-05,0.001559925334980267,1.5506149091045018e-05,0.00077111162794714361,9.1626861779297003e-12,7.43344249513671e-12,2.0318903504253249e-08,1.3946759191648424e-22,6.8616193415335373e-10,1.9419856274547132e-16,8.3379385128106377e-10,4.2906628049859694e-16,6.7969449483527095e-19,2.3197241273886237e-08,9.1413937672712276e-18,0.003454106311688633,0.055996407733910805,2.0385767246092453e-08,7.8456330328319874e-07,9.0629814678679429e-06,4.9607754448756888e-13,1.2626641170599453e-09,6.3507064997032458e-08,3.1727407292395591e-06,6.510354706176458e-08,2.5925234591216382e-10,2.3110589207587534e-10
9.767443474673313e-07,0.09977366400000001,0.80000000000000004,0.0,0.2298521362902384,0.095755079974053706,0.07080274042127585,1.5895352343748121e-05,0.0015619479675499767,1.5499239673615791e-05,0.00077207667533357607,9.1801242255803826e-12,7.446640415272121e-12,2.0338566377419658e-08,1.4015382212727352e-22,6.8596947212427548e-10,1.9476860573720446e-16,8.3518680019760921e-10,4.2981194487223951e-16,6.8112144350417261e-19,2.3208728425122672e-08,9.1770961728488128e-18,0.0034536650604125771,0.056024653011993414,2.0395892399585445e-08,7.8475763838282517e-07,9.0595647809218583e-06,4.9632169106947338e-13,1.2621955976790337e-09,6.3498939531528906e-08,3.1760897562290903e-06,6.5176641536137058e-08,2.5954540546510376e-10,2.3146995981238254e-10
9.775078691563157e-07,0.09977366400000001,0.80000000000000004,0.0,0.22982434752405656,0.095754513509101108,0.070787090674473072,1.5934111901147169e-05,0.0015639713527913716,1.5492333442464073e-05,0.00077304204090064522,9.1975795964636799e-12,7.4598481806906518e-12,2.03582245868008e-08,1.4084273123479098e-22,6.8577725206341976e-10,1.9533972217818154e-16,8.3658078465650271e-10,4.3055820559229616e-16,6.825501690318899e-19,2.3220205499487915e-08,9.2129033241451644e-18,0.0034532240275334017,0.056052882605104118,2.0406011591531369e-08,7.8495177776790386e-07,9.05615187811707e-06,4.9656569362010994e-13,1.2617275946210372e-09,6.3490818142615994e-08,3.1794391757911579e-06,6.5249748251794272e-08,2.5983851096258551e-10,2.3183424879599113e-10
9.782713908453001e-07,0.09977366400000001,0.80000000000000004,0.0,0.22979657420794702,0.095753946447444491,0.070771448168537823,1.5972931747888282e-05,0.0015659954900047891,1.548543040613273e-05,0.00077400772426753283,9.2150522889793209e-12,7.4730657840749381e-12,2.0377878126203435e-08,1.4153432676964959e-22,6.8558527355359028e-10,1.9591191275095659e-16,8.3797580424407724e-10,4.3130506249083211e-16,6.839806719773951e-19,2.3231672510353021e-08,9.2488154182746348e-18,0.003452783212882349,0.056081096525929505,2.0416124826617172e-08,7.8514572174013257e-07,9.0527427530809816e-06,4.9680955231283518e-13,1.2612601034065356e-09,6.3482700828600369e-08,3.1827889867736756e-06,6.5322867185635624e-08,2.6013166228917872e-10,2.3219875884495502e-10
9.790349125342845e-07,0.09977366400000001,0.80000000000000004,0.0,0.2297688163294157,0.095753378789599067,0.070755812897640283,1.6011811918822755e-05,0.0015680203784915036,1.5478530573099822e-05,0.00077497372505389765,9.2325423015187027e-12,7.4862932181085611e-12,2.039752698946611e-08,1.4222861627608962e-22,6.85393536178597e-10,1.9648517813662273e-16,8.3937185854670754e-10,4.3205251539984897e-16,6.8541295289880722e-19,2.3243129471067626e-08,9.2848326524961148e-18,0.0034523426162908709,0.056109294787139496,2.0426232109522722e-08,7.8533947060274404e-07,9.0493373994481047e-06,4.9705326725295703e-13,1.2607931240933568e-09,6.3474587584342078e-08,3.1861391880256885e-06,6.5395998314826071e-08,2.604248593296227e-10,2.3256348977874509e-10
9.79798434223269e-07,0.09977366400000001,0.80000000000000004,0.0,0.22974107387598436,0.095752810536079355,0.070740184855958038,1.6050752448765395e-05,0.0015700460175537094,1.5471633951780348e-05,0.00077594004287986429,9.2500496324650634e-12,7.4995304754760662e-12,2.0417171170458331e-08,1.4292560731170853e-22,6.8520203952323239e-10,1.9705951901484139e-16,8.4076894715080839e-10,4.328005641512856e-16,6.868470123534091e-19,2.3254576394960299e-08,9.3209552242098034e-18,0.0034519022375906309,0.056137477401387796,2.0436333444840679e-08,7.8553302465280488e-07,9.0459358108736816e-06,4.9729683849489128e-13,1.2603266585987047e-09,6.346647840643311e-08,3.1894897783947221e-06,6.5469141616432989e-08,2.6071810196888964e-10,2.3292844141442526e-10
9.805619559122534e-07,0.09977366400000001,0.80000000000000004,0.0,0.2297133468351879,0.095752241687399445,0.07072456403767477,1.6089753372501357e-05,0.0015720724064943409,1.5464740550538463e-05,0.00077690667736593304,9.2675742801950419e-12,7.5127775488627971e-12,2.0436810663074704e-08,1.4362530744494321e-22,6.8501078317308753e-10,1.9763493606411278e-16,8.4216706964282762e-10,4.3354920857703096e-16,6.8828285089780595e-19,2.3266013295342577e-08,9.3571833309302794e-18,0.003451462076613458,0.056165644381314932,2.0446428837217404e-08,7.857263841897457e-07,9.0425379810277876e-06,4.9754026617123018e-13,1.2598607047619668e-09,6.3458373292494679e-08,3.1928407567333109e-06,6.5542297067538276e-08,2.610113900921305e-10,2.3329361357030517e-10
9.813254776012378e-07,0.09977366400000001,0.80000000000000004,0.0,0.22968563519457189,0.095751672244072911,0.070708950436979154,1.6128814724791181e-05,0.0015740995446169507,1.5457850377696043e-05,0.0007778736281329184,9.2851162430798144e-12,7.5260344309547599e-12,2.0456445461230653e-08,1.4432772425324312e-22,6.8481976671441578e-10,1.9821142996197122e-16,8.4356622560924246e-10,4.3429844850893082e-16,6.8972046908804091e-19,2.3277440185511761e-08,9.3935171702672843e-18,0.0034510221331913232,0.056193795739550516,2.045651829132221e-08,7.8591954951371409e-07,9.0391439035917178e-06,4.9778355043174572e-13,1.2593952597855414e-09,6.3450272239493136e-08,3.1961921218967209e-06,6.5615464645303393e-08,2.6130472358465021e-10,2.3365900606555148e-10
9.820889992902222e-07,0.09977366400000001,0.80000000000000004,0.0,0.2296579389416975,0.095751102206612773,0.070693344048067097,1.6167936540359973e-05,0.0015761274312259775,1.5450963441514481e-05,0.00077884089480208469,9.3026755194827008e-12,7.5393011144389362e-12,2.047607555887147e-08,1.450328653270117e-22,6.8462898973442259e-10,1.9878900138456355e-16,8.4496641463657094e-10,4.3504828377877109e-16,6.9115986747934744e-19,2.328885707874478e-08,9.4299569399670173e-18,0.0034505824071563965,0.056221931488708382,2.0466601811776527e-08,7.8611252092219291e-07,9.0357535722612924e-06,4.9802669136275075e-13,1.2589303242057166e-09,6.344217524333665e-08,3.1995438727399192e-06,6.5688644326955081e-08,2.6159810233194625e-10,2.3402461871856063e-10
9.828525209792066e-07,0.09977366400000001,0.80000000000000004,0.0,0.22963025806413967,0.095750531575531442,0.070677744865140987,1.6207118853901265e-05,0.0015781560656266496,1.5444079750201346e-05,0.00077980847699509772,9.3202521077599978e-12,7.5525775920031902e-12,2.0495700949969074e-08,1.4574073826822207e-22,6.8443845182116239e-10,1.9936765100679778e-16,8.4636763631136681e-10,4.357987142182834e-16,6.9260104662623815e-19,2.3300263988300356e-08,9.4665028378973945e-18,0.0034501428983410285,0.056250051641388438,2.047667940318119e-08,7.8630529871134287e-07,9.0323669807486672e-06,4.9826968904437698e-13,1.2584658986602059e-09,6.3434082300647387e-08,3.2028960081190939e-06,6.5761836089717337e-08,2.6189152621969749e-10,2.3439045134729673e-10
9.83616042668191e-07,0.09977366400000001,0.80000000000000004,0.0,0.22960259254948476,0.09574996035134091,0.070662152882408485,1.6246361700082364e-05,0.0015801854471248502,1.5437199311919774e-05,0.00078077637433395604,9.3378460062622104e-12,7.5658638563361353e-12,2.0515321628517368e-08,1.4645135068844292e-22,6.8424815256339221e-10,1.9994737950255445e-16,8.4776989022021635e-10,4.3654973965915486e-16,6.9404400708262665e-19,2.3311660927422086e-08,9.5031550620271338e-18,0.0034497036065777179,0.056278156210178912,2.0486751070174245e-08,7.8649788317855799e-07,9.0289841227794322e-06,4.9851254362040711e-13,1.2580019804694723e-09,6.3425993409089771e-08,3.2062485268943503e-06,6.5835039910834542e-08,2.6218499513375726e-10,2.3475650377067883e-10
9.843795643571754e-07,0.09977366400000001,0.80000000000000004,0.0,0.22957494238533832,0.095749388534552393,0.07064656809408619,1.6285665113526833e-05,0.001582215575027555,1.5430322134759046e-05,0.00078174458644121245,9.355457213330187e-12,7.5791599001276452e-12,2.0534937588546885e-08,1.4716471021525754e-22,6.8405809155104128e-10,2.005281875440005e-16,8.4917317594975736e-10,4.3730135993299857e-16,6.954887494014303e-19,2.332304790932844e-08,9.5399138104928589e-18,0.0034492645316992116,0.056306245207648709,2.0496816817392028e-08,7.8669027462128808e-07,9.0256049920946881e-06,4.9875525522486753e-13,1.2575385676658721e-09,6.341790856534898e-08,3.2096014279283823e-06,6.5908255767648843e-08,2.6247850896020738e-10,2.3512277580796957e-10
