Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),C2H6X(52),C2H4X(205),C2H4X(65),CH4OX(60),C3H7(36)
5.6465850161718184e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999971,0.11866996602996256,0.022821567693054247,0.0,1.7182804726370785e-54,1.5887364566796488e-30,0.0,7.5662158585319336e-46,0.0,4.9835590596016947e-17,7.6704952761060739e-90,4.9835590595486555e-17,5.2204881870561835e-61,7.9058804282240465e-59,0.0,0.0,5.4911939269225455e-44,1.1336682311024138e-71,2.7216584142231933e-15,8.0583468358580197e-17,3.2260264544877086e-19,4.819039691648161e-32,1.7844079093219771e-31,3.2260264492142654e-19,8.568166517824464e-82,5.8775006686521002e-44,9.0873577690022878e-46,6.7648830202809585e-60,7.4949862989282932e-96,9.9952631447145593e-86,6.6270686694726273e-73,8.8599776541865832e-102
1.1298075840350736e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999427,0.11866996602995979,0.022821567693054205,0.0,2.7514878123119245e-53,6.3590861934151905e-30,0.0,6.0591091575585796e-45,0.0,9.971447883912827e-17,4.916704431782535e-88,9.9714478837005298e-17,8.3618537950515895e-60,1.2664129419529284e-57,0.0,0.0,4.3962940002871481e-43,3.6318100571173266e-70,5.4456814317589763e-15,1.6123694841859975e-16,6.4548557122109167e-19,1.9288717441926052e-31,7.1422819347099428e-31,6.4548556911034014e-19,5.4898805504956043e-80,4.7055743069400093e-43,7.2754116672100889e-45,1.0835569534956912e-58,9.6046105843224448e-94,6.4042638478499445e-84,2.1232121141224104e-71,1.1358572111280642e-99
2.2601057488708573e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998867,0.11866996602995424,0.022821567693054125,0.0,4.4041725940483314e-52,2.5444627866999289e-29,0.0,4.8497431135287586e-44,0.0,1.99472255328505e-16,3.1491210113878694e-86,1.994722553200104e-16,1.338622836604185e-58,2.0274391177755346e-56,0.0,0.0,3.5183712881264674e-42,1.1628310908846515e-68,1.0893727466826803e-14,3.2254390853863409e-16,1.2912514227838749e-18,7.7179993648986381e-31,2.8578430961488403e-30,1.2912514143381189e-18,3.5155260881766478e-78,3.7658895656327525e-42,5.8225403989844892e-44,1.7346321979737444e-57,1.2300964070510515e-91,4.1010646882217373e-82,6.7983617809779095e-70,1.455037529132232e-97
4.5207020785424246e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997745,0.11866996602994313,0.022821567693053966,0.0,7.0481100413375361e-51,1.0179508001457504e-28,0.0,3.8807770450887719e-43,0.0,3.9898780831987478e-16,2.0162154533927585e-84,3.9898780828589104e-16,2.1423776871588758e-57,3.244845561615145e-55,0.0,0.0,2.8152315371453935e-41,3.7221028037876386e-67,2.1789819536947511e-14,6.4515782877868319e-16,2.582783125982008e-18,3.0877022449511805e-30,1.143323327594361e-29,2.5827830921934846e-18,2.2505777087689684e-76,3.0132838227776036e-41,4.6589168371628768e-43,2.7761645887277027e-56,1.5749755464609363e-89,2.6254288602285933e-80,2.1761292346219685e-68,1.8631781644459285e-95
9.041894737885559e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995503,0.11866996602992094,0.022821567693053643,0.0,1.127812286688355e-49,4.0721345951100029e-28,0.0,3.1050147047131041e-42,0.0,7.9801891435307992e-16,1.290626907686658e-82,7.9801891421713384e-16,3.4282692829871909e-56,5.192507195122095e-54,0.0,0.0,2.2523989868421956e-40,1.1912398516865639e-65,4.3582003677129141e-14,1.2903856692587035e-15,5.1658465326685385e-18,1.2351813647633691e-29,4.5736655005593989e-29,5.1658463975034454e-18,1.4405748882095727e-74,2.4108559507549589e-40,3.7274871593101144e-42,4.4424658838235023e-55,2.0162581165503782e-87,1.680513387838881e-78,6.9646589760045533e-67,2.3853354360545834e-93
1.8084280056571828e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679991012,0.11866996602987656,0.022821567693052998,0.0,1.8045912628922932e-48,1.6289201193060964e-27,0.0,2.4841689991428385e-41,0.0,1.596081126621353e-15,8.2608091482124064e-81,1.5960811260775464e-15,5.4856028610763278e-55,8.3086143409992291e-53,0.0,0.0,1.8020045874916388e-39,3.8122346660468273e-64,8.7166371957253261e-14,2.5808413502184337e-15,1.0331973347202659e-17,4.9409260783874201e-29,1.8295406292357448e-28,1.0331972806520304e-17,9.220335809233722e-73,1.9287763224645153e-39,2.9821309621773448e-41,7.1084274770135968e-54,2.5809956248788746e-85,1.0756046340960171e-76,2.2288579618651432e-65,3.0535285097620594e-91
3.6169050693944364e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679982036,0.11866996602978779,0.022821567693051707,0.0,2.8874188403827102e-47,6.5158130420824678e-27,0.0,1.9873980926915453e-40,0.0,3.1922055519653482e-15,5.2871728810150434e-79,3.1922055497900777e-15,8.7772621788880304e-54,1.3294263123256482e-51,0.0,0.0,1.4416376550722524e-38,1.2199578328584188e-62,1.7433510851654492e-13,5.1617527121366481e-15,2.0664226980915152e-17,1.9764102988255167e-28,7.3183112842174528e-28,2.0664224818141812e-17,5.9012249862110163e-71,1.543057683625379e-38,2.3857608672841949e-40,1.1373869611525283e-52,3.3037929398798121e-83,6.8841080394270806e-75,7.1326115966774493e-64,3.9087079357433681e-89
7.233859196868944e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679964083,0.11866996602961023,0.022821567693049126,0.0,4.619926910497246e-46,2.60635173001975e-26,0.0,1.5899436275821638e-39,0.0,6.3844544058831375e-15,3.3838722433973337e-77,6.3844543971819654e-15,1.4043857519973566e-52,2.1271198410736093e-50,0.0,0.0,1.1533234382051345e-37,3.903933421777283e-61,3.4867258163130188e-13,1.0323575435968102e-14,4.1328734266917105e-17,7.9057188740635824e-28,2.9273541926868579e-27,4.1328725615736529e-17,3.7768511786671493e-69,1.23446079724783e-37,1.9086304965686165e-39,1.8198499852192119e-51,4.2289307903582125e-81,4.4058989785331698e-73,2.2824774996336453e-62,5.0032686213730242e-87
1.446776745181796e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679928173,0.11866996602925513,0.022821567693043963,0.0,7.3919236992050477e-45,1.0425459946521741e-25,0.0,1.2719649566246673e-38,0.0,1.276895212663789e-14,2.1657043337621608e-75,1.2768952091833044e-14,2.2470362296115441e-51,3.4034197834352707e-49,0.0,0.0,9.2266362815289084e-37,1.2492696140656721e-59,6.9734752784551033e-13,2.0647220883611091e-14,8.2657748913228924e-17,3.162301439934854e-27,1.1709475531251659e-26,8.2657714308336731e-17,2.417206208873878e-67,9.8757449780105551e-37,1.5269120998881512e-38,2.911784638347749e-50,5.4130798396598866e-79,2.8197894369208165e-71,7.3039897975879714e-61,6.404262050402136e-85
2.893558396171599e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679856358,0.11866996602854493,0.022821567693033638,0.0,1.1827095166711666e-43,4.1701945837874186e-25,0.0,1.0175759761156165e-37,0.0,2.5537947619824101e-14,1.3860591068018528e-73,2.5537947480604414e-14,3.5952731359261841e-50,5.4454871856338448e-48,0.0,0.0,7.3813213659598987e-36,3.997680120011845e-58,1.3946974202127056e-12,4.129451177881742e-14,1.6531577850308411e-16,1.264922037634399e-26,4.6838014864196591e-26,1.6531564008321254e-16,1.5470187806881178e-65,7.9006194196924153e-36,1.2215311313418899e-37,4.6588750994489056e-49,6.9287729278117846e-77,1.804659180831182e-69,2.3372833821975386e-59,8.1975050657237401e-83
5.787121698151205e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679712723,0.11866996602712453,0.022821567693012992,0.0,1.8923317213927255e-42,1.6680799544463359e-24,0.0,8.1406236758507258e-37,0.0,5.107593881290319e-14,8.8708047166201223e-72,5.1075938256023994e-14,5.7524489838586952e-49,8.7127698487549054e-47,0.0,0.0,5.9050505576212825e-35,1.2792603412031758e-56,2.7893972047022098e-12,8.2589093568911462e-14,3.3063183887172092e-16,5.0596805426447844e-26,1.8735224667877961e-25,3.3063128519192407e-16,9.9009412304236117e-64,6.3205049061944672e-35,9.7722287824663778e-37,7.4542157365301401e-48,8.868848348564262e-75,1.1549664104428776e-67,7.4792967166190396e-58,1.0492837187654844e-80
1.1574248302110418e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679425459,0.11866996602428372,0.022821567692971698,0.0,3.0277123177523923e-41,6.6723240587965411e-24,0.0,6.5125050052687258e-36,0.0,1.0215192202588589e-13,5.6773231787107242e-70,1.021519197983705e-13,9.2039274081246454e-48,1.3940353403211681e-45,0.0,0.0,4.7240194778730006e-34,4.093636942686908e-55,5.5787967727016724e-12,1.651782571478252e-13,6.6126396436470112e-16,2.0238622705798337e-25,7.4940905510641997e-25,6.6126174964724872e-16,6.3366081603348831e-62,5.0564076659529735e-34,7.8177332006445085e-36,1.1926757112082631e-46,1.1352136336117176e-72,7.391562408355896e-66,2.3933600577909186e-56,1.343084851907578e-78
2.3148501510028842e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678850929,0.11866996601860211,0.022821567692889108,0.0,4.8442749369653288e-40,2.6689304710379799e-23,0.0,5.2100059785534879e-35,0.0,2.0430389175913012e-13,3.6334890634852576e-68,2.0430388284909302e-13,1.4726289354856484e-46,2.2304276729628367e-44,0.0,0.0,3.7791778288560337e-33,1.3099641346605447e-53,1.1157595904782413e-11,3.3035658430055492e-13,1.3225282343734947e-15,8.0953617913855675e-25,2.9976339087891499e-24,1.3225193755260503e-15,4.0554298436551493e-60,4.0451276176708521e-33,6.254099882834796e-35,1.9082819235667673e-45,1.4530736818879254e-70,4.7303071216056784e-64,7.6586434032830368e-55,1.7191489940095196e-76
4.629700792586569e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677701871,0.11866996600723888,0.022821567692723931,0.0,7.7506280168607418e-39,1.0675723573724368e-22,0.0,4.1680048501940987e-34,0.0,4.0860784445461614e-13,2.3254332248444467e-66,4.0860780881465578e-13,2.3562061848340128e-45,3.5685888520421396e-43,0.0,0.0,3.0232801775135499e-32,4.1918837916735229e-52,2.2315194153271166e-11,6.6071323858562414e-13,2.6450568504824636e-15,3.2380733419425328e-24,1.1990511424596612e-23,2.6450214152884571e-15,2.5954737290466165e-58,3.2361026697142811e-32,5.0031384432469691e-34,3.0532511652376945e-44,1.8599333394686541e-68,3.0270192922218473e-62,2.4506941147332886e-53,2.2005091677656883e-74
9.259402075753939e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675403753,0.11866996598451243,0.022821567692393574,0.0,1.2400323151806244e-37,4.270289763032711e-22,0.0,3.334402751324885e-33,0.0,8.1721580276048126e-13,1.4882767874316012e-64,8.1721566020225275e-13,3.7699280395342573e-44,5.7094143420805505e-42,0.0,0.0,2.4185241383536375e-31,1.3414013414487996e-50,4.463039058755776e-11,1.3214265470742022e-12,5.2901143870662723e-15,1.29517193184658e-23,4.7961840580053937e-23,5.2899726478898568e-15,1.6611007388068361e-56,2.5888823365853408e-31,4.0022833154915691e-33,4.8852002033426119e-43,2.3807111815911563e-66,1.9368088182719014e-60,7.8417317131302886e-52,2.8166463280641581e-72
1.8518804642088679e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670807513,0.11866996593905953,0.022821567691732859,0.0,1.9838333010221117e-36,1.7081159684239551e-21,0.0,2.6675199004177878e-32,0.0,1.6344319310233653e-12,9.524962158790947e-63,1.6344313608033317e-12,6.0318777252982525e-43,9.13404218873741e-41,0.0,0.0,1.9346590550353774e-30,4.2924739915349693e-49,8.9260783205367249e-11,2.6428531637251167e-12,1.0580230677700436e-14,5.1802279275643019e-23,1.9184569852318955e-22,1.0579663733859579e-14,1.0631011179562777e-54,2.0711059025262851e-30,3.2014623528134054e-32,7.8163134574641789e-42,3.0473007299549101e-64,1.2389389278741937e-58,2.5090481248120098e-50,3.6052922154965038e-70
3.7037609774758156e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661615033,0.11866996584815373,0.022821567690411434,0.0,3.1734343370903738e-35,6.832463972135986e-21,0.0,2.1340120419103768e-31,0.0,3.2688650340860806e-12,6.0959630369668315e-61,3.2688627533090301e-12,9.6509805623059852e-42,1.4611203390165644e-39,0.0,0.0,1.5474707891419394e-29,1.3735849438992278e-47,1.7852156743793147e-10,5.2857063957220077e-12,2.1160468128859056e-14,2.0717232992339234e-22,7.6736943829336661e-22,2.1158200456543404e-14,6.8038035044025733e-53,1.6568846600161079e-29,2.5605869794335952e-31,1.2506078314947532e-40,3.9005199940385473e-62,7.9213004960476703e-57,8.0269974738638675e-49,4.6147347564783503e-68
5.555641490742764e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727652422553,0.11866996575724793,0.022821567689090008,0.0,1.1679248073632304e-34,1.4518985969819453e-20,0.0,6.3353416494792993e-31,0.0,4.9032989836180048e-12,3.4611044056572745e-60,4.9032941371182692e-12,3.6511576610726513e-41,5.5699950241604445e-39,0.0,0.0,4.4243781522230243e-29,6.4077309216265166e-47,2.6778235066744098e-10,7.9285596264139619e-12,3.1740710449935328e-14,4.4018718765368998e-22,1.6306404275529795e-21,3.1735891797639785e-14,3.8047381849654434e-52,4.7376544376836581e-29,7.3207211816534703e-31,4.731299200331329e-40,2.5542114313963976e-61,4.4281495691937983e-56,3.7670217488076709e-48,3.0481332087252142e-67
7.4075220040097115e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727643230073,0.11866996566634214,0.022821567687768583,0.0,2.9618886906931702e-34,2.4767681936063513e-20,0.0,1.3804360698238283e-30,0.0,6.5377337795515569e-12,1.3310696599371436e-59,6.5377255122310493e-12,9.5039315470435755e-41,1.4984741212658553e-38,0.0,0.0,9.3314893033211206e-29,1.9511555183196699e-46,3.5704313289389574e-10,1.0571412855801023e-11,4.2320957640950061e-14,7.5082273632083698e-22,2.7816498921704337e-21,4.2312737824817663e-14,1.3318409533835556e-51,9.9930850329945211e-29,1.5439690111244009e-30,1.2315533690849848e-39,1.0129808009074959e-60,1.5495866323537891e-55,1.1741746474735997e-47,1.3365857315479525e-66
1.1111283030543608e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624845113,0.11866996548453054,0.022821567685125728,0.0,1.0356787347853531e-33,5.127833922290047e-20,0.0,4.0069708458912725e-30,0.0,9.8066053576617197e-12,1.0130470026106272e-58,9.8065882420465529e-12,3.487800727231383e-40,6.0592508223903403e-38,0.0,0.0,2.5483527859213225e-28,8.8894943215495136e-46,5.3556469499269722e-10,1.585711931151276e-11,6.348146345249673e-14,1.5541900961736918e-21,5.758946189704614e-21,6.3464446189046133e-14,7.4123163500593215e-51,2.7294213135269147e-28,4.2162255155686165e-30,4.519618571096437e-39,6.7885107182995128e-60,8.619547128411779e-55,5.7839531923911463e-47,1.2914494684525599e-65
1.4815044057077503e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727606460153,0.11866996530271898,0.022821567682482873,0.0,2.5876259252691436e-33,8.7211023791500674e-20,0.0,8.7627762621979896e-30,0.0,1.3075480047730593e-11,3.8252585901958532e-58,1.3075450939882073e-11,9.0441112397838494e-40,1.6409852291368711e-37,0.0,0.0,5.3313266851566237e-28,2.6700998486260324e-45,7.1408625340290907e-10,2.1142825762426145e-11,8.4641987172743671e-14,2.6427962601282591e-21,9.7942866012239646e-21,8.4613046594537365e-14,2.5336650331281639e-50,5.7108621081909706e-28,8.820209020791109e-30,1.1719691113680846e-38,2.6035924941610175e-59,2.9451812101034851e-54,1.814556979549716e-46,5.4283445099126286e-65
2.2222566110145293e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727569690243,0.11866996493909583,0.022821567677197167,0.0,1.1977869572714867e-32,1.9001503607396921e-19,0.0,2.9148995321223441e-29,0.0,1.9613239643653504e-11,4.9523435392391712e-57,1.961317623054204e-11,4.4698175706985586e-39,8.224482820124428e-37,0.0,0.0,1.6828532137224506e-27,1.9929333517197904e-44,1.0711293581112932e-09,3.1714238648497836e-11,1.2696309342014296e-13,5.7556363924338779e-21,2.1338851316715415e-20,1.2690004475526854e-13,2.924670099516561e-49,1.8033139130679348e-27,2.7837514103247688e-29,5.7921610283359756e-38,4.7799585222993076e-58,3.3925869902875712e-53,1.4051276136859484e-45,1.1347853040872049e-63
2.9630088163213083e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727532920334,0.1186699645754727,0.022821567671911461,0.0,3.4720869639246825e-32,3.3360245809129899e-19,0.0,6.7811663494052976e-29,0.0,2.6151012703220752e-11,2.3481668659133452e-56,2.6150901382776095e-11,1.3325133139608085e-38,2.4663927745224519e-36,0.0,0.0,3.8265027110086254e-27,7.4674910725276348e-44,1.4281724468535518e-09,4.2285651513802133e-11,1.6928427718799269e-13,1.0100815742600103e-20,3.7462332387389789e-20,1.6917359658644024e-13,1.3524598788995759e-48,4.1017033015431956e-27,6.3289976610867743e-29,1.726723544392676e-37,2.6800833481407054e-57,1.5669631296969673e-52,5.3128311885609414e-45,6.463226475964534e-63
4.444513226934866e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727459380526,0.11866996384822646,0.02282156766134005,0.0,1.7626157578897747e-31,7.4369117723066411e-19,0.0,2.3089562362616217e-28,0.0,3.9226599377199708e-11,3.0844655762298252e-55,3.9226351270053354e-11,6.9675723239042593e-38,1.2745497779074581e-35,0.0,0.0,1.2766142600754949e-26,6.1102405649647476e-43,2.1422585762190338e-09,6.3428477181829344e-11,2.5392687836426823e-13,2.2497347741042582e-20,8.3506450843413214e-20,2.5368019759088433e-13,1.7684224281055475e-47,1.3694735860065398e-26,2.110903781460095e-28,9.0288806878196896e-37,5.7212230178456302e-56,2.0400976202876124e-51,4.3191082415524019e-44,1.3894456634992197e-61
7.407522048161982e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727312300933,0.11866996239373423,0.022821567640197223,0.0,1.455448320890595e-30,2.0556493184508739e-18,0.0,1.0981567484953318e-27,0.0,6.5377934842732637e-11,8.1705650224087675e-54,6.5377249375419507e-11,5.8669832983254945e-37,1.039082579418247e-34,0.0,0.0,5.9928116891534874e-26,9.4070090951976534e-42,3.5704306424248448e-09,1.0571412826754526e-10,4.2321301556788924e-13,6.2068165994167331e-20,2.307787870932965e-19,4.2253149084260603e-13,5.1149745236321103e-46,6.4396004658383508e-26,9.9029442832421061e-28,7.6027371946267381e-36,3.1746799042947089e-54,5.841298716278355e-50,6.4465445185390062e-43,6.8620868902468538e-60
1.3333539690616216e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727018141903,0.11866995948475048,0.022821567597911572,0.0,1.6475526169422163e-29,6.6472168369807851e-18,0.0,6.5979157216973765e-27,0.0,1.1768125326303131e-10,3.3103529228696586e-52,1.1767903890760441e-10,6.719252198992687e-36,1.1457064500130747e-33,0.0,0.0,3.5711057072831583e-25,2.0945788085209664e-40,6.4267740045290076e-09,1.9028542943776155e-10,7.617890307914505e-13,1.9992933795605086e-19,7.4596900490457323e-19,7.5958742375930766e-13,2.2422085613993483e-44,3.8508882578931732e-25,5.8933522606676317e-27,8.7072636056152347e-35,2.7599749415068406e-52,2.5086712714446127e-48,1.3806673756869064e-41,5.4461146165760705e-58
1.925955733307045e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726723983061,0.11866995657576779,0.022821567555625921,0.0,6.3810282263185463e-29,1.3862346603691951e-17,0.0,1.9200908200662553e-26,0.0,1.6998543351004191e-10,2.1034803692443487e-51,1.6998081953496648e-10,2.6129754831143201e-35,4.5298182625105817e-33,0.0,0.0,1.03557094171204e-24,1.0446179533100262e-39,9.2831163395459187e-09,2.7485672927354024e-10,1.1003700343483874e-12,4.1555736557083798e-19,1.5551610101510594e-18,1.0957826443663111e-12,1.3837767763386218e-43,1.1194908370568741e-24,1.7073885175564693e-26,3.386096679440196e-34,2.0460870685616456e-51,1.5354921778498622e-47,6.9556547158345642e-41,4.1402347393825644e-57
2.518557497552468e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726429824408,0.11866995366678611,0.022821567513340271,0.0,1.7144176358159509e-28,2.3701105865241897e-17,0.0,4.1817933373216132e-26,0.0,2.2229047351123192e-10,8.5538987164105687e-51,2.2228259125727694e-10,7.0421879621961408e-35,1.241797238763932e-32,0.0,0.0,2.2491789512402568e-24,3.3940528967961945e-39,1.2139457647449294e-08,3.5942802777557752e-10,1.4389560270983877e-12,7.082228798495493e-19,2.6580895176708582e-18,1.4311192254976903e-12,5.3004407895630206e-43,2.4371641313285484e-24,3.7050326919675626e-26,9.1258784565400577e-34,9.0679545978243452e-51,5.8365039686145908e-47,2.2890593342719763e-40,1.9747280615970057e-56
3.111159261797891e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726135665944,0.11866995075780545,0.02282156747105462,0.0,3.7688010249584552e-28,3.6163516481114527e-17,0.0,7.7457593803282135e-26,0.0,2.7459637111333131e-10,2.7005793789217865e-50,2.7458435407446101e-10,1.5524121073383834e-34,2.7731171937119089e-32,0.0,0.0,4.1555916733831354e-24,8.7425802108044773e-39,1.499579792823063e-08,4.4399932494461029e-10,1.7775470098329533e-12,1.0771771439141554e-18,4.0544751763020624e-18,1.765599320714608e-12,1.5698995342074888e-42,4.5133925534411375e-24,6.839427076649325e-26,2.0117643148407471e-33,3.0458574999842467e-50,1.7156581771903989e-46,5.9628856321426154e-40,7.2091963911497133e-56
4.2963627902887377e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725547349582,0.11866994493984721,0.022821567386483319,0.0,1.2691413452970255e-27,6.8959301785330051e-17,0.0,1.9895792231486341e-25,0.0,3.7921073114130966e-10,1.7042267395660611e-49,3.7918785299341392e-10,5.2557813732196056e-34,9.5507622690158452e-32,0.0,0.0,1.0623365246229017e-23,3.8315267245283241e-38,2.0708475408423427e-08,6.1314191528638892e-10,2.4547439480177917e-12,2.0412118224490233e-18,7.7265755536018126e-18,2.4319980334014831e-12,8.7640001072241347e-42,1.1591440634578769e-23,1.7453795441584528e-25,6.8110413853191781e-33,2.1332196379171195e-49,9.4246453402815656e-46,2.6577426377060779e-39,5.9970619350173761e-55
5.481566318779584e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724959033958,0.11866993912189308,0.022821567301912024,0.0,3.1960984467543196e-27,1.1224972627214084e-16,0.0,4.0782474165644768e-25,0.0,4.8382849636462342e-10,6.508396775527494e-49,4.8379131629174014e-10,1.3298342629872193e-33,2.439047341645222e-31,0.0,0.0,2.1677891128108355e-23,1.1701532304511822e-37,2.6421148780115399e-08,7.8228450030475288e-10,3.1319608548402154e-12,3.3017729331124732e-18,1.2569209006403766e-17,3.0949960140481713e-12,3.1616549516757003e-41,2.3759475185291404e-23,3.5555410712474464e-25,1.7233732246787788e-32,8.9175991410455257e-49,3.3576400628163925e-45,8.1979603245092364e-39,2.6838297043854711e-54
6.66676984727043e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724370719089,0.11866993330394303,0.022821567217340726,0.0,6.776973592074841e-27,1.6603479656029001e-16,0.0,7.294486104577203e-25,0.0,5.8844964872142854e-10,1.9402520366976813e-48,5.8839474396941197e-10,2.8327992150154393e-33,5.2126915169712393e-31,0.0,0.0,3.8600457421940484e-23,2.9166154608027056e-37,3.2133818043304344e-08,9.5142708000579596e-10,3.8091977364049917e-12,4.8527706816223434e-18,1.8580005402461491e-17,3.7546113268757672e-12,9.0713498792395612e-41,4.2497565646123641e-23,6.320281989185419e-25,3.671158757724046e-32,2.9041260678011463e-48,9.5164279908169015e-45,2.0552124371261745e-38,9.1752646898963667e-54
7.851973375761277e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723782404969,0.1186699274859971,0.022821567132769428,0.0,1.2804058840626065e-26,2.3031450186899536e-16,0.0,1.1889984135999256e-24,0.0,6.9307417040453912e-10,4.9707386122894345e-48,6.9299813602646161e-10,5.3776729114490998e-33,9.8858702958351813e-31,0.0,0.0,6.2631850778196527e-23,6.3745765583105699e-37,3.7846483197994883e-08,1.1205696543954232e-09,4.4864545985916191e-12,6.6883075106569418e-18,2.5756617894271756e-17,4.4108617814137523e-12,2.2565643412301936e-40,6.9273303589107859e-23,1.0237025662085956e-24,6.9692739037370401e-32,8.1356136532454208e-48,2.3370142140882734e-44,4.5027592651606473e-38,2.6806431875856727e-53
1.022238043274297e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722605778945,0.11866991585011755,0.022821566963626843,0.0,3.6418776829822654e-26,3.9035776475983224e-16,0.0,2.6183923313491142e-24,0.0,9.0233325417257211e-10,2.6066714075593862e-47,9.0220481327885479e-10,1.547512385154686e-32,2.8158924695118518e-30,0.0,0.0,1.3658171241073602e-22,2.4326794514141367e-36,4.9271801181902958e-08,1.458854787262137e-09,5.8410282864155238e-12,1.1191322944035253e-17,4.3598322034368708e-17,5.7133357016744328e-12,1.1681194744282795e-39,1.52568677618105e-22,2.2239081061315075e-24,2.0055875713017531e-31,5.8787929923960665e-47,1.1583772568793401e-43,1.7079919237104326e-37,1.9713721688669601e-52
1.2355746784026494e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721546818059,0.11866990537783996,0.022821566811398523,0.0,7.693086965708041e-26,5.7028825381645804e-16,0.0,4.6206833666104695e-24,0.0,1.0906777818933892e-09,8.0967567228310542e-47,1.0904907009837709e-09,3.3011046730676452e-32,5.9409486979945038e-30,0.0,0.0,2.3894640510705919e-22,6.2646727700044617e-36,5.955457331639843e-08,1.7633113887318438e-09,7.0602129936654068e-12,1.6162516256698517e-17,6.3620271046107669e-17,6.874225203581133e-12,3.6165598488780405e-39,2.6926689064129308e-22,3.8774714518976342e-24,4.2783753383155786e-31,2.1723378383035913e-46,3.4830586038862083e-43,4.363299830772273e-37,7.331651475731942e-52
1.4489113135310018e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720487859571,0.11866989490557568,0.022821566659170203,0.0,1.4388174576431475e-25,7.8422122879327427e-16,0.0,7.4486673318266153e-24,0.0,1.2790329622974299e-09,2.0811227661343617e-46,1.2787764732782452e-09,6.2333356026587056e-32,1.108716781129477e-29,0.0,0.0,3.8190939784974426e-22,1.3823354476808006e-35,6.9837332139416559e-08,2.0677679730760982e-09,8.2794625214026224e-12,2.1972135753441935e-17,8.7384327721885679e-17,8.0244765337356591e-12,9.2938315915146172e-39,4.3411310848288454e-22,6.1764858631784503e-24,8.0788951558315091e-31,6.4746287696402168e-46,8.7029091939077824e-43,9.5369233801336541e-37,2.178941603857139e-51
1.6622479486593542e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071942890346,0.1186698844333247,0.022821566506941886,0.0,2.4647353585922437e-25,1.0321566527585454e-15,0.0,1.1244557530494766e-23,0.0,1.4673986977770598e-09,4.6888077622278934e-46,1.467062130162376e-09,1.0778732915584505e-31,1.8943202220036021e-29,0.0,0.0,5.7167802969008664e-22,2.7301359396652443e-35,8.0120077650974076e-08,2.3722245403244428e-09,9.4987768990693195e-12,2.859068528631656e-17,1.1487736931794712e-16,9.1641873128900484e-12,2.0884432336412009e-38,6.5541253858085867e-22,9.2144847929967609e-24,1.3970465489700124e-30,1.6479049455905241e-45,1.9045049666193633e-42,1.8647291873746586e-36,5.5703983725599953e-51
