Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),CH3OHX(46),H2OX(35),CH3OX(44),DME(448),DMEX(462),SX(449),C4H7X(197),C4H7(208),C4H7X(496)
2.226087228439616e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106715826317388,0.099970774109188421,1.7564434209450236e-60,0.099976696153987021,5.2483014116544879e-40,3.545602335280724e-28,4.0004857008881525e-24,8.1543125514015678e-26,1.5107641688215591e-52,3.6427027122217098e-14,1.7075534223282956e-50,3.6606225380361178e-24,2.2120863111493143e-36,9.9802618051094325e-38,3.585077848106196e-44,1.3614809096342389e-45,6.0922554409701396e-36,3.0672479132798601e-52,2.9225890773584305e-05,2.3303846012951565e-05,1.5792446114546112e-15,3.8006675724600346e-14,7.4185043835808959e-32,1.7961567765243182e-19,1.4921023933232351e-20,1.2239744417261704e-29,1.1651334686314848e-39,2.2958344214915326e-56,4.5953286503518287e-33,7.3467632974248662e-59,3.2385962933401326e-72,1.5268054150804971e-76,2.2645856706171237e-79,6.6931096666272672e-93,2.2107593549577675e-97,3.1565413553014556e-100,1.1322928353085885e-79,4.4550065337193811e-114,1.102602870909493e-118,7.355745475755091e-94,2.4296304600429277e-98,1.6239789179008157e-54,3.4690474147953753e-101,7.6978013773791935e-122,3.8934877102452916e-136,7.5608908036377081e-141,3.0294346723273459e-29,5.2357704038716019e-33,2.2448828847345724e-28,4.000901030793952e-24,6.3981296469573781e-28,1.0654432899615471e-41,5.5527191732238133e-44,1.8362800127454495e-44,1.114787740214597e-53,7.7849938955963821e-58,3.6728525571250727e-60,6.8723566299051121e-104,2.121494890218875e-101,2.4978530950776737e-108
2.2475896590532398e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106693899579573,0.099970676924533597,1.8078381518016801e-60,0.09997657407126366,5.4118854952506117e-40,3.6493142051950088e-28,4.0391313275663669e-24,8.2383116377458038e-26,1.5549633206250553e-52,3.6794036254813078e-14,1.7427082798443724e-50,3.7316427254766845e-24,2.2575631939287729e-36,1.0187943451679441e-37,3.6546671281233919e-44,1.3879083626702048e-45,6.2188343407841942e-36,3.1940213612747183e-52,2.932307542803376e-05,2.3425928736284276e-05,1.5792499614134253e-15,3.8373694421679522e-14,7.6670839075754239e-32,1.8128248318400144e-19,1.5214684825576528e-20,1.2449204629716765e-29,1.1770261537960343e-39,2.4103837056697316e-56,4.6931640785277973e-33,7.728118862455327e-59,3.4412604769196978e-72,1.6367555544653424e-76,2.4306562148325349e-79,7.2565813437564932e-93,2.4189494239638149e-97,3.4568203458149057e-100,1.2153281074162961e-79,4.9280044574828508e-114,1.231130930543237e-118,7.9750023605090634e-94,2.6584319042948616e-98,1.6705734085481082e-54,3.7990548307776324e-101,8.6008125776493749e-122,4.3939862294521074e-136,8.6140203740216164e-141,3.0588114840801193e-29,5.2359265077173606e-33,2.268199167223211e-28,4.0395544391680149e-24,6.4992628876502112e-28,1.0959141517400671e-41,5.7683699377590173e-44,1.8828907992398004e-44,1.1533359267494308e-53,8.1148279556623938e-58,3.8346533169292576e-60,7.4511215732729054e-104,2.3233856930249852e-101,2.7356456791038408e-108
2.2690920896668636e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106672274399582,0.09997058145224974,1.8602259153277114e-60,0.099976453291747661,5.5788473610264508e-40,3.7550286658860204e-28,4.0777771340450314e-24,8.322311190859305e-26,1.600016221047827e-52,3.716104429931e-14,1.7782198879333922e-50,3.8033445400886524e-24,2.303501356169501e-36,1.0397771521513274e-37,3.7249253592713511e-44,1.4145898587814917e-45,6.3467206010144819e-36,3.3246843914214291e-52,2.9418547711547312e-05,2.3546708252314121e-05,1.5792553827797936e-15,3.8740712104786412e-14,7.9213025486628829e-32,1.8294658356200213e-19,1.5511055786435192e-20,1.2659727883317943e-29,1.1889153164960203e-39,2.5293739230196977e-56,4.7921281059395097e-33,8.1251542244616112e-59,3.6543905686167041e-72,1.7533874566405949e-76,2.6070645630379961e-79,7.8611597506678571e-93,2.6443556695962515e-97,3.7822450933267318e-100,1.3035322815190293e-79,5.445761580301229e-114,1.3731299531973314e-118,8.6394356515919732e-94,2.9061539728450955e-98,1.7179800724022829e-54,4.1566975011585053e-101,9.5991862384289473e-122,4.9528845921883171e-136,9.8011288360917099e-141,3.0881881826216821e-29,5.2360735376195921e-33,2.2915153509087095e-28,4.0782080716473039e-24,6.6008390774240746e-28,1.1269106565625096e-41,5.9899846740812174e-44,1.9302683543478522e-44,1.1928584102926768e-53,8.4553700100569174e-58,4.0020233246493322e-60,8.0721235851032306e-104,2.5421893128185984e-101,2.9933657673947736e-108
2.2905945202804874e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106650946369221,0.099970487662167332,1.9136162192797127e-60,0.099976333801526443,5.7492216735182247e-40,3.862764855518646e-28,4.1164231223735389e-24,8.4063112196503144e-26,1.6459310373399847e-52,3.7528051272189175e-14,1.8140882190337632e-50,3.8757279629514803e-24,2.3499007560360692e-36,1.0609746026979295e-37,3.7958525445952857e-44,1.44152539912459e-45,6.4759142049558664e-36,3.459315671480942e-52,2.9512337793562146e-05,2.3666198473533476e-05,1.5792608744200506e-15,3.9107728789264476e-14,8.1812264898943088e-32,1.846079832985399e-19,1.5810132415973978e-20,1.287130049221192e-29,1.200773811606051e-39,2.6529280213538772e-56,4.8922236637708021e-33,8.5383479739765106e-59,3.8784147215887932e-72,1.8770331167669485e-76,2.7943418017563473e-79,8.5093906657709861e-93,2.8882075556327337e-97,4.1346404355160381e-100,1.3971709008782072e-79,6.0120066484798879e-114,1.5298563280159178e-118,9.351843166308859e-94,3.1741478496843118e-98,1.7662034656478376e-54,4.5439809274438079e-101,1.0701898675277202e-121,5.5763177076059253e-136,1.1137675042499534e-140,3.117564769905521e-29,5.2362265310294705e-33,2.3148314373859681e-28,4.1168619296902907e-24,6.7028523084746359e-28,1.1584355559184264e-41,6.2176603886972608e-44,1.9784187965233076e-44,1.2333711569810799e-53,8.8068643950297994e-58,4.1751027184835051e-60,8.7379793468568653e-104,2.7791335667529173e-101,3.2724605455558392e-108
2.3120969508941112e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106629911148303,0.099970395524648537,1.9680185716145621e-60,0.099976215586836073,5.9230430968119379e-40,3.9725419120171128e-28,4.1550692945740637e-24,8.49031173288983e-26,1.6927159367958263e-52,3.789505718967031e-14,1.8503131814088229e-50,3.94879297517344e-24,2.3967612679277308e-36,1.0823866980762737e-37,3.8674486871882996e-44,1.4687149848741786e-45,6.6064151359925259e-36,3.597994647880252e-52,2.9604475311997501e-05,2.3784413163892674e-05,1.5792664352190915e-15,3.9474744490214157e-14,8.4469219301810937e-32,1.8626668689657575e-19,1.6111910321751779e-20,1.3083908947452146e-29,1.2126584397811431e-39,2.7811709740687859e-56,4.993453683230022e-33,8.9681883310841747e-59,4.113774093926621e-72,2.0080373867827261e-76,2.9930406320394243e-79,9.2039499959232154e-93,3.1518086974664363e-97,4.5159436377224997e-100,1.4965203160197484e-79,6.6307376220288807e-114,1.7026693777278742e-118,1.0115165733478197e-93,3.4638462116276783e-98,1.8152480941941393e-54,4.9630341694400842e-101,1.1918670078473146e-121,6.2709949606958444e-136,1.2640721952334823e-140,3.1469412478538152e-29,5.2363853943872345e-33,2.3381474282381662e-28,4.1555160147361117e-24,6.8052967520191821e-28,1.1904915669824778e-41,6.4514944780692944e-44,2.0273482442730561e-44,1.27489026003686e-53,9.1695587082047848e-58,4.3540339233637265e-60,9.4514393385980379e-104,3.0355219447135191e-101,3.5744664232741197e-108
2.333599381507735e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106609164463561,0.099970305010577534,2.0234424804903378e-60,0.099976098634059596,6.1003462945467801e-40,4.0843789730667651e-28,4.1937156526419318e-24,8.5743127392137727e-26,1.7403790867544512e-52,3.8262062067715738e-14,1.8868947428059345e-50,4.0225395578911694e-24,2.4440828426981951e-36,1.1040134395860487e-37,3.939713790190502e-44,1.4961586172227863e-45,6.7382233775972582e-36,3.740801546702856e-52,2.9694989382618605e-05,2.3901365940386277e-05,1.5792720640800787e-15,3.9841759222496769e-14,8.7184550834814777e-32,1.8792269884997076e-19,1.6416385118704493e-20,1.3297539914710422e-29,1.2245497263115972e-39,2.914229789395417e-56,5.0958210955497458e-33,9.415173240711909e-59,4.360923109146166e-72,2.1467583331285777e-76,3.2037360226508021e-79,9.9476490466218946e-93,3.4365405229995726e-97,4.9282101102130258e-100,1.6018680113254403e-79,7.3062381775656548e-114,1.8930386445446709e-118,1.0932492985387422e-93,3.776767251646662e-98,1.8651184141004881e-54,5.4161161285460147e-101,1.3260017942180257e-121,7.0442475763987581e-136,1.4329084787467517e-140,3.1763176183579247e-29,5.2365318007348194e-33,2.3614633250350602e-28,4.1941703282048348e-24,6.908166657239324e-28,1.2230813730445826e-41,6.6915847221074163e-44,2.0770628161579047e-44,1.317431939772368e-53,9.5437038206273228e-58,4.538961669083882e-60,1.0215393259614044e-103,3.3127374588686957e-101,3.9010135748000553e-108
2.3551018121213586e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106588702107534,0.099970216091351552,2.0798974542672135e-60,0.099975982929725357,6.2811659299184614e-40,4.1982951761157989e-28,4.2323621985459411e-24,8.658314247125167e-26,1.7889286546003498e-52,3.8629065922034724e-14,1.9238328919684602e-50,4.0969676922692193e-24,2.4918654596356655e-36,1.1258548285575892e-37,4.0126478567881379e-44,1.5238562973804624e-45,6.8713389133306813e-36,3.8878173834862119e-52,2.9783908608235552e-05,2.4017070274622415e-05,1.5792777599241488e-15,4.0208773000738576e-14,8.9958921780270637e-32,1.895760236435299e-19,1.672355242912877e-20,1.3512180232018034e-29,1.2363999397396537e-39,3.0522335195215214e-56,5.1993288319864995e-33,9.8798104679095674e-59,4.6203297192512147e-72,2.2935676004941833e-76,3.4270258762659916e-79,1.0743439950718024e-92,3.7438660746869569e-97,5.3736193558200216e-100,1.7135129381330381e-79,8.0430950463199395e-114,2.1025516118665707e-118,1.1807069323963766e-93,4.1145188573251055e-98,1.9158188321480972e-54,5.9056220842228484e-101,1.4737313752043197e-121,7.904079368575763e-136,1.6223491212680048e-140,3.2056938832788684e-29,5.2366838959498182e-33,2.3847791293315754e-28,4.23282487149773e-24,7.0114563502378428e-28,1.2562076239346784e-41,6.9380292777707252e-44,2.1275686307933005e-44,1.3610125435947678e-53,9.9295538886884883e-58,4.7300330084286484e-60,1.1032875612258709e-103,3.6122466483884228e-101,4.2538306625325547e-108
2.3766042427349824e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106568519937574,0.099970128738871677,2.1373930015083471e-60,0.099975868460505588,6.4655366656824782e-40,4.3143096583769419e-28,4.2710089342287769e-24,8.7423162649962315e-26,1.8383728077639927e-52,3.8996068768087559e-14,1.9611275312626775e-50,4.1720773594996361e-24,2.5401089856234542e-36,1.1479108663513478e-37,4.0862508902127295e-44,1.5518080265744535e-45,7.0057617268403583e-36,4.0391239525849752e-52,2.9871261087740304e-05,2.4131539494375378e-05,1.5792835216901211e-15,4.0575785839334527e-14,9.2792994555874906e-32,1.9122666575304571e-19,1.7033407882665944e-20,1.3727816907536212e-29,1.2482739299133347e-39,3.1953132695996782e-56,5.3039798238204803e-33,1.0362617693148791e-58,4.892475670365673e-72,2.4488507816187016e-76,3.663531708817925e-79,1.1594421258797194e-92,4.075333956655209e-97,5.8544811548457686e-100,1.831765854409008e-79,8.8462162207308296e-114,2.3329218831549987e-118,1.2742300064617953e-93,4.4788029487538518e-98,1.9673537064749556e-54,6.4340904912209076e-101,1.6362843095267077e-121,8.8592210792515377e-136,1.8346754382953625e-140,3.2350700444478061e-29,5.2368462488502353e-33,2.4080948426666289e-28,4.2714796459975363e-24,7.11516023300951e-28,1.2898729364421361e-41,7.1909266727749346e-44,2.178871806850028e-44,1.4056485460107145e-53,1.0327366365926263e-57,4.9273973353030102e-60,1.1907071452182407e-103,3.9356037439774755e-101,4.6347497491803395e-108
2.3981066733486063e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106548613874737,0.099970042925534047,2.1959386309807411e-60,0.099975755213214848,6.6534931641573216e-40,4.4324415568291201e-28,4.3096558616074008e-24,8.8263188010704933e-26,1.8887197137223863e-52,3.9363070621089665e-14,1.9987786164944281e-50,4.2478685408015155e-24,2.5888133556231533e-36,1.1701815543573671e-37,4.1605228937402484e-44,1.5800138060488814e-45,7.1414918018598819e-36,4.1948038246138291e-52,2.9957074424984267e-05,2.4244786785121599e-05,1.5792893483342113e-15,4.094279775245206e-14,9.5687431707712791e-32,1.9287462964534138e-19,1.7345947116286051e-20,1.3944437117355391e-29,1.260168643513489e-39,3.3436022066132694e-56,5.4097770023552878e-33,1.0864122607565007e-58,5.1778567709353579e-72,2.613007793176349e-76,3.91389934211551e-79,1.2503843694404798e-92,4.4325824308900699e-97,6.3732419942635088e-100,1.9569496710578041e-79,9.7208500641239269e-114,2.5859978401475588e-118,1.3741757761252162e-93,4.8714199802515781e-98,2.019727346968391e-54,7.0042100452888583e-101,1.8149869363775868e-121,9.9191885238348901e-136,2.0723959751286414e-140,3.264446103666505e-29,5.2369921378432517e-33,2.4314104665621689e-28,4.3101346530687215e-24,7.2192727824256802e-28,1.3240798947299132e-41,7.4503757994048111e-44,2.2309784630549029e-44,1.4513565486310488e-53,1.0737402014705518e-57,5.1312064028624481e-60,1.284132230801183e-103,4.2844549969601216e-101,5.0457114040488991e-108
2.41960910396223e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106528979902805,0.099969958624221159,2.2555438516561035e-60,0.099975643174808421,6.8450700872276087e-40,4.5527100082190557e-28,4.3483029825733198e-24,8.9103218634648144e-26,1.9399775399996244e-52,3.9730071496015591e-14,2.0367861552738429e-50,4.3243412174205887e-24,2.6379785733007596e-36,1.1926668939947527e-37,4.2354638706902853e-44,1.6084736370644377e-45,7.2785291222078909e-36,4.354940361163528e-52,3.0041375737499673e-05,2.4356825191559224e-05,1.5792952388297425e-15,4.1309808754034942e-14,9.8642895903611582e-32,1.9451991977831285e-19,1.7661165774271905e-20,1.4162028203323052e-29,1.2720124966413333e-39,3.4972355681132018e-56,5.5167232989176496e-33,1.1384863008170655e-58,5.476983162498844e-72,2.7864532577781251e-76,4.1787996098630097e-79,1.3475116077323236e-92,4.8173436665513249e-97,6.9324917483833481e-100,2.0893998049315573e-79,1.0672605358973683e-113,2.863771803433497e-118,1.4809188715957607e-93,5.2942736103733328e-98,2.0729440157842207e-54,7.6188270252434758e-101,2.0112701227786417e-121,1.1094344768722711e-135,2.3382666582866884e-140,3.293822062707797e-29,5.2371422638511375e-33,2.4547260025223932e-28,4.3487898940577341e-24,7.3237885492324752e-28,1.3588310507435049e-41,7.7164759084296209e-44,2.28389471819144e-44,1.4981532801754965e-53,1.115992491777793e-57,5.3416143416437839e-60,1.383913227404361e-103,4.6605431777460372e-101,5.4887700092014995e-108
2.441111534575854e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106509614067256,0.099969875808293238,2.3162181727116768e-60,0.099975532332380865,7.0403020963471749e-40,4.675134149062849e-28,4.3869502989929986e-24,8.9943254601714304e-26,1.992154454167422e-52,4.0097071407602957e-14,2.0751500482793397e-50,4.4014953706288188e-24,2.6876045036329074e-36,1.2153668867111486e-37,4.3110738244252539e-44,1.6371875208980741e-45,7.4168736717870639e-36,4.5196177039720672e-52,3.0124191665067164e-05,2.4467667619111485e-05,1.5793011921668668e-15,4.1676818857806771e-14,1.0166004992682134e-31,1.9616254060097116e-19,1.7979059508203327e-20,1.4380577670899608e-29,1.2838727673224154e-39,3.6563506708534544e-56,5.6248216448571498e-33,1.1925386893108853e-58,5.7903795930270113e-72,2.9696168921203699e-76,4.4589290772080227e-79,1.4511811418139552e-92,5.2314481465424522e-97,7.5349706182899036e-100,2.2294645386040677e-79,1.1707472330293534e-113,3.1683897192718381e-118,1.5948519676960724e-93,5.7493755447423955e-98,2.1270079280137347e-54,8.2809529194302408e-101,2.2266764064072323e-121,1.2395966578814997e-135,2.6353125176395795e-140,3.3231979233160308e-29,5.2373089588262604e-33,2.4780414520331207e-28,4.3874453702932715e-24,7.428702157062374e-28,1.3941289246147551e-41,7.9893266031199737e-44,2.3376266911005183e-44,1.5460555964773752e-53,1.1595202489723057e-57,5.558777677696703e-60,1.4904174279291815e-103,5.0657122486008442e-101,5.9660992713116371e-108
2.4626139651894777e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106490512474282,0.09996979445157983,2.3779711035310639e-60,0.09997542267316456,7.2392238525420703e-40,4.7997331156475039e-28,4.4255978127082473e-24,9.0783295990599245e-26,2.0452586238456372e-52,4.0464070370356372e-14,2.1138702326462757e-50,4.4793309817239723e-24,2.737691056927473e-36,1.2382815339822119e-37,4.3873527583495986e-44,1.6661554588427041e-45,7.5565254345830606e-36,4.6889207666543424e-52,3.0205548378132518e-05,2.4577326835413956e-05,1.5793072073522853e-15,4.204382807727474e-14,1.04739556670007e-31,1.9780249655348365e-19,1.8299623976941433e-20,1.460007318704212e-29,1.2957715736564986e-39,3.8210869192902769e-56,5.7340749715459736e-33,1.2486252556851977e-58,6.1185856928309364e-72,3.1629439013104545e-76,4.7550107739457721e-79,1.5617673187372936e-92,5.6768292355299388e-97,8.1835763374986905e-100,2.3775053869729472e-79,1.2831844681753462e-113,3.5021613974223421e-118,1.7163864728411156e-93,6.2388505563157848e-98,2.1819232520569788e-54,8.9937723447590857e-101,2.4628675530331291e-121,1.3836315384023874e-135,2.9668510850939533e-140,3.3525736872075218e-29,5.2374547319207895e-33,2.5013568165612953e-28,4.4261010830865102e-24,7.5340083014590417e-28,1.4299760050606007e-41,8.2690278333642652e-44,2.3921805006810185e-44,1.5950804804883108e-53,1.2043505488271889e-57,5.782855350715926e-60,1.6040296535955964e-103,5.5019122157395087e-101,6.4799979450712586e-108
2.4841163958031016e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106471671289814,0.099969714528371501,2.4408121537050362e-60,0.099975314184528194,7.4418700164135275e-40,4.9265260440324354e-28,4.4642455255364514e-24,9.1623342878791888e-26,2.0992982167027742e-52,4.0831068398551214e-14,2.1529467359883229e-50,4.5578480320292389e-24,2.788238262569558e-36,1.2614108373110971e-37,4.4643006759090174e-44,1.6953774522069092e-45,7.6974843946634559e-36,4.86293525481918e-52,3.0285471586075094e-05,2.4685815471786016e-05,1.5793132834089731e-15,4.241083642573304e-14,1.0788207912953709e-31,1.9943979206721482e-19,1.8622854846613026e-20,1.4820502578115353e-29,1.307612126612114e-39,3.9915858139470956e-56,5.8444862103786343e-33,1.3068028685345353e-58,6.4621562530377842e-72,3.3668953793996139e-76,5.0677949415074277e-79,1.6796621762462102e-92,6.1555279136754923e-97,8.8813716514197841e-100,2.5338974707537801e-79,1.4052542683202234e-113,3.8675713256711665e-118,1.8459532375638216e-93,6.7649416877686623e-98,2.2376941100714816e-54,9.760651266655022e-101,2.7216325484414938e-121,1.5428713025859964e-135,3.3365175817004866e-140,3.3819493560709922e-29,5.2376013801265016e-33,2.5246720975546093e-28,4.4647570337313645e-24,7.6397017489152175e-28,1.4663747497768031e-41,8.5556798898831217e-44,2.4475622658904544e-44,1.6452450422829621e-53,1.2505108025514036e-57,6.0140087321740634e-60,1.7251529170955409e-103,5.9712041658555675e-101,7.0328957742334624e-108
2.5056188264167254e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106453086738563,0.099969636013411842,2.5047508330323236e-60,0.099975206853975304,7.648275248140829e-40,5.0555320700509282e-28,4.5028934392709722e-24,9.2463395342593424e-26,2.1542814004564818e-52,4.1198065506237424e-14,2.1923794639485144e-50,4.6370465028928233e-24,2.8392459924404051e-36,1.2847547982279389e-37,4.5419175805897101e-44,1.724853502314651e-45,7.8397505361766527e-36,5.041747657191568e-52,3.0363986545330587e-05,2.4793146024686444e-05,1.5793194193759082e-15,4.2777843916266471e-14,1.1108828040005315e-31,2.0107443156476673e-19,1.894874779059512e-20,1.5041853827829945e-29,1.3194553099002719e-39,4.1679909596911912e-56,5.9560582927717227e-33,1.3671294451212286e-58,6.8216615066342099e-72,3.581948716152531e-76,5.3980597938601578e-79,1.8052761055943583e-92,6.6696976804130287e-97,9.6315920783600106e-100,2.6990298969301496e-79,1.5376837349369365e-113,4.2672900876691913e-118,1.9840032829536609e-93,7.330015640758426e-98,2.2943245786734594e-54,1.0585145528420397e-100,3.0048960454734082e-121,1.7187622557638888e-135,3.7482920113648968e-140,3.4113249315679997e-29,5.237773341917523e-33,2.5479872964412159e-28,4.5034132235047255e-24,7.7457773359234482e-28,1.5033275858267367e-41,8.8493833985402054e-44,2.5037781057455909e-44,1.6965665190637464e-53,1.2980287578989789e-57,6.2524016434551242e-60,1.8542091044079719e-103,6.4757654922955575e-101,7.6273596564670084e-108
