Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH3OHX(46),H2OX(35),HO2X(135)
1.8045542474981945e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071986545274198246,0.099986649986178483,0.039552071517006272,0.0,1.8643377354312918e-13,2.0972451114630277e-15,0.0,2.868257866104191e-16,0.0,3.7825001941994913e-09,0.0,1.5375072063163812e-19,3.2057650360974962e-26,1.7303327146273232e-11,0.0,0.0,1.6973245443190066e-16,3.41075056054822e-32,1.3346213698529547e-05,0.12089585512934441,3.1652585250732918e-13,1.783669056016479e-09,1.9810303370211977e-09,2.3095709147748942e-15,2.4884502420990169e-17,1.7740618973372019e-11
1.8071673976198446e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071940619684307303,0.099986658493903868,0.039529104466242165,0.0,1.8733027264623904e-13,2.1044650533866822e-15,0.0,2.8779506951763829e-16,0.0,3.7881613451201984e-09,0.0,1.540048671601576e-19,3.2268876784520845e-26,1.7382723012508403e-11,0.0,0.0,1.7015255467240897e-16,3.4441060438486683e-32,1.3337700232336808e-05,0.12094178922704168,3.1677727793590344e-13,1.7872726413051328e-09,1.9830128342684147e-09,2.318688239801359e-15,2.4988212934248994e-17,1.7814132656339138e-11
1.8097805477414947e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071894779255854982,0.099986666985845268,0.039506180004088738,0.0,1.8822947943881734e-13,2.1116966024532097e-15,0.0,2.8876589120298755e-16,0.0,3.7938207866541769e-09,0.0,1.5425896983905577e-19,3.2481133314304644e-26,1.7462342261996365e-11,0.0,0.0,1.7057291179962219e-16,3.4777313232504022e-32,1.3329202551622077e-05,0.12098763814751659,3.1702835131980753e-13,1.7908766846089271e-09,1.9849929819888857e-09,2.3278245791946077e-15,2.5092161444859556e-17,1.7887822675888104e-11
1.8123936978631448e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071849023726069799,0.099986675462051366,0.039483297999135906,0.0,1.8913139670698797e-13,2.1189397504335214e-15,0.0,2.8973825073059068e-16,0.0,3.7994785185999677e-09,0.0,1.5451302854986328e-19,3.2694423121577281e-26,1.7542185080890017e-11,0.0,0.0,1.7099352513420094e-16,3.5116281133449552e-32,1.3320720607681519e-05,0.12103340215358928,3.172790734152197e-13,1.7944811832036702e-09,1.9869707826210016e-09,2.3369799299929093e-15,2.5196347967343895e-17,1.7961689111563043e-11
1.815006847984795e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071803352833314002,0.099986683922570652,0.039460458320540522,0.0,1.9003602723081912e-13,2.126194489091853e-15,0.0,2.907121471640908e-16,0.0,3.805134540763472e-09,0.0,1.5476704317475468e-19,3.2908749380991402e-26,1.7622251654861701e-11,0.0,0.0,1.7141439399848224e-16,3.5457981365267051e-32,1.3312254352021228e-05,0.12107908150694605,3.1752944497594891e-13,1.7980861332667377e-09,1.9889462397092518e-09,2.3461542891187009e-15,2.5300772515825618e-17,1.8035732042605344e-11
1.817619998106445e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071757766317077101,0.09998669236745146,0.039437660838023206,0.0,1.9094337378435148e-13,2.1334608101872701e-15,0.0,2.9168757956665785e-16,0.0,3.8107888529578778e-09,0.0,1.5502101359659962e-19,3.3124115270594081e-26,1.7702542169102024e-11,0.0,0.0,1.7183551771644962e-16,3.5802431230132184e-32,1.3303803736356249e-05,0.12112467646814562,3.1777946675522016e-13,1.8016915285449566e-09,1.9909193592362832e-09,2.3553476534985282e-15,2.5405435103767215e-17,1.8109951547953535e-11
1.820233148228095e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071712263917969823,0.099986700796741823,0.039414905421865314,0.0,1.9185343913556213e-13,2.1407387054707859e-15,0.0,2.9266454700099605e-16,0.0,3.8164414550036248e-09,0.0,1.5527493969892602e-19,3.3340523971819528e-26,1.7783056808324852e-11,0.0,0.0,1.7225689561374254e-16,3.6149648108655763e-32,1.3295368712609764e-05,0.12117018729662535,3.180291395023114e-13,1.8052973676706251e-09,1.9928901423068243e-09,2.3645600201496468e-15,2.5510335743901854e-17,1.8184347706246133e-11
1.8228462983497452e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071666845377717836,0.099986709210489619,0.039392191942905698,0.0,1.9276622604638288e-13,2.1480281666856848e-15,0.0,2.9364304852935168e-16,0.0,3.8220923467283269e-09,0.0,1.5552882136580037e-19,3.3557978669481899e-26,1.7863795756768304e-11,0.0,0.0,1.7267852701771117e-16,3.6499649460087133e-32,1.3286949232911127e-05,0.1212156142507075,3.1827846396446633e-13,1.8089036455211573e-09,1.9948585937879752e-09,2.3737913858442922e-15,2.5615474448800833e-17,1.8258920595822751e-11
1.8251981334592304e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071626040178242104,0.099986716769613168,0.039371785561841802,0.0,1.9359006347748052e-13,2.1545985638217067e-15,0.0,2.9452501077984037e-16,0.0,3.827176686819342e-09,0.0,1.55757276778402e-19,3.3754584859298429e-26,1.7936652746638648e-11,0.0,0.0,1.7305821147486394e-16,3.681704589431166e-32,1.3279384951943856e-05,0.12125642700938102,3.1850255881360495e-13,1.8121496656739002e-09,1.9966282114294232e-09,2.3821158565173054e-15,2.5710302838398061e-17,1.8326187366195709e-11
1.8275499685687156e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071585302509411086,0.099986724316220438,0.039351412952357882,0.0,1.9441610960915176e-13,2.1611783166434833e-15,0.0,2.9540821420228583e-16,0.0,3.8322596413008096e-09,0.0,1.5598569602144836e-19,3.3952043215136181e-26,1.8009691709458795e-11,0.0,0.0,1.7343810024079408e-16,3.7136724796436271e-32,1.3271833188438118e-05,0.12129717222489379,3.1872637269818615e-13,1.8153960353431025e-09,1.9983959459574381e-09,2.3904557116304313e-15,2.5805324078098413e-17,1.839359740880821e-11
1.8299018036782007e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071544632185234783,0.099986731850345956,0.03933107402144171,0.0,1.9524436644235214e-13,2.1677674191191352e-15,0.0,2.9629265811214403e-16,0.0,3.8373412100617806e-09,0.0,1.562140790117994e-19,3.4150356065718174e-26,1.8082912778548743e-11,0.0,0.0,1.7381819282853479e-16,3.7458699058447365e-32,1.3264293907920971e-05,0.12133785008327029,3.1894990615683648e-13,1.8186427521157788e-09,2.0001617996141169e-09,2.3988109486975984e-15,2.5900538176108238e-17,1.8461150780149635e-11
1.832253638787686e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071504029020439563,0.099986739372023986,0.039310768676439289,0.0,1.9607483597410934e-13,2.174365865213094e-15,0.0,2.9717834182458861e-16,0.0,3.8424213929958838e-09,0.0,1.5644242566670456e-19,3.434952574196691e-26,1.8156316086916857e-11,0.0,0.0,1.7419848875220866e-16,3.7782981624433548e-32,1.3256767076052093e-05,0.12137846076981842,3.1917315972902093e-13,1.8218898099265445e-09,2.0019257782987332e-09,2.4071815652215842e-15,2.5995945140199922e-17,1.8528847536514667e-11
1.834605473897171e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071463492830464548,0.099986746881288779,0.03929049682505311,0.0,1.9690752019749233e-13,2.180973648884003e-15,0.0,2.980652646545159e-16,0.0,3.8475001900012908e-09,0.0,1.5667073590384187e-19,3.4549554577000207e-26,1.8229901767262802e-11,0.0,0.0,1.7457898752700237e-16,3.8109585490705753e-32,1.3249252658624479e-05,0.12141900446913328,3.1939613395536782e-13,1.825137208699708e-09,2.0036878819256188e-09,2.4155675593129542e-15,2.6091544976544994e-17,1.8596687734004942e-11
1.8367221254957076e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071427067370990333,0.099986753629041969,0.039272280719849333,0.0,1.9765883120397982e-13,2.1869286328193294e-15,0.0,2.9886455408044038e-16,0.0,3.8520699222566124e-09,0.0,1.5687618391231047e-19,3.4730317039378524e-26,1.8296284917042985e-11,0.0,0.0,1.7492160946221446e-16,3.8405524465724002e-32,1.3242500269119436e-05,0.12145543667642839,3.1959657235761714e-13,1.8280601564859087e-09,2.0052721745183864e-09,2.4231280994462965e-15,2.6177749741514695e-17,1.8657866600120732e-11
1.8388387770942442e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071390695878652474,0.099986760366792785,0.039254091603214532,0.0,1.9841193916932272e-13,2.192891170886291e-15,0.0,2.9966484613654848e-16,0.0,3.8566385317629935e-09,0.0,1.5708160229655388e-19,3.4911779015899011e-26,1.8362815991662445e-11,0.0,0.0,1.7526439496309655e-16,3.8703363811514286e-32,1.3235757882956567e-05,0.12149181490658491,3.1979678531139357e-13,1.830983374630984e-09,2.0068549538971716e-09,2.4307010913776367e-15,2.6264110743941914e-17,1.8719161739458979e-11
1.8409554286927808e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071354378220373105,0.099986767094565901,0.039235929408597416,0.0,1.9916684553833984e-13,2.1988612586739443e-15,0.0,3.0046614032283973e-16,0.0,3.8612060184555336e-09,0.0,1.572869909974547e-19,3.5093942211948788e-26,1.8429495087214318e-11,0.0,0.0,1.756073436784086e-16,3.9003113111363055e-32,1.3229025475470268e-05,0.12152813929270539,3.1999677320512566e-13,1.8339068617090186e-09,2.0084362213800014e-09,2.4382865333522943e-15,2.63506279883147e-17,1.8780573192515621e-11
1.8430720802913174e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071318114263533322,0.099986773812385896,0.039217794069676251,0.0,1.9992355175327239e-13,2.2048388917679362e-15,0.0,3.0126843613914231e-16,0.0,3.8657723822722439e-09,0.0,1.5749234995611105e-19,3.5276808334344781e-26,1.8496322299590627e-11,0.0,0.0,1.7595045525763267e-16,3.9304781983118447e-32,1.3222303022079991e-05,0.12156440996743333,3.2019653642735855e-13,1.8368306151387293e-09,2.0100159794433103e-09,2.4458844236006899e-15,2.643730147884453e-17,1.8842100999661251e-11
1.845188731889854e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071281903875971081,0.099986780520277263,0.039199685520357762,0.0,2.0068205925379437e-13,2.2108240657512251e-15,0.0,3.0207173308511567e-16,0.0,3.8703376231540246e-09,0.0,1.5769767911389764e-19,3.5460379091331038e-26,1.8563297724481618e-11,0.0,0.0,1.7629372935093814e-16,3.9608380079266273e-32,1.3215590498289746e-05,0.12160062706295525,3.2039607536367163e-13,1.8397546336218797e-09,2.0115942292835041e-09,2.453494760255284e-15,2.6524131219753757e-17,1.8903745201140822e-11
1.8473053834883905e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071245746925979028,0.099986787218264414,0.039181603694776086,0.0,2.0144236947701492e-13,2.216816776203895e-15,0.0,3.028760306602523e-16,0.0,3.8749017410446466e-09,0.0,1.5790297841241414e-19,3.5644656192576292e-26,1.8630421457376261e-11,0.0,0.0,1.766371656092063e-16,3.9913917086999631e-32,1.32088878796879e-05,0.1216367907110029,3.2059539040108137e-13,1.8426789141448532e-09,2.0131709738153697e-09,2.4611175415182442e-15,2.6611117214788494e-17,1.8965505837074239e-11
1.849422035086927e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071209643282302851,0.099986793906371677,0.039163548527291883,0.0,2.0220448385749134e-13,2.2228170187040954e-15,0.0,3.0368132836388118e-16,0.0,3.8794647358907344e-09,0.0,1.5810824779357386e-19,3.5829641349171567e-26,1.869769359356133e-11,0.0,0.0,1.7698076368398211e-16,4.0221402728287279e-32,1.3202195141946755e-05,0.12167290104285496,3.2079448192326423e-13,1.8456034555721167e-09,2.014746214078597e-09,2.4687527655087684e-15,2.6698259467700555e-17,1.9027382947455797e-11
1.8515386866854637e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071173592814139042,0.099986800584623295,0.039145519952491298,0.0,2.029684038272175e-13,2.2288247888268362e-15,0.0,3.0448762569516911e-16,0.0,3.8840266076417497e-09,0.0,1.5831348719949629e-19,3.6015336273627691e-26,1.8765114228123405e-11,0.0,0.0,1.7732452322752827e-16,4.0530846759944286e-32,1.319551226082218e-05,0.12170895818933915,3.2099335031567931e-13,1.8485282547205532e-09,2.0163199531634227e-09,2.4764004304154951e-15,2.6785557981749499e-17,1.9089376572155583e-11
1.8536553382840003e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071137595391133027,0.09998680725304343,0.039127517905184962,0.0,2.0373413081564265e-13,2.2348400821453717e-15,0.0,3.0529492215312384e-16,0.0,3.8885873562499799e-09,0.0,1.5851869657262402e-19,3.6201742679872802e-26,1.8832683455947349e-11,0.0,0.0,1.7766844389276129e-16,4.0842258973703935e-32,1.3188839212153247e-05,0.12174496228083422,3.2119199595971345e-13,1.851453310762573e-09,2.0178921918075075e-09,2.4840605343159869e-15,2.6873012760285238e-17,1.9151486750918565e-11
1.855771989882537e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071101650883377152,0.099986813911656189,0.039109542320406997,0.0,2.0450166624965365e-13,2.2408628942294598e-15,0.0,3.0610321723659628e-16,0.0,3.893146981670505e-09,0.0,1.5872387585557798e-19,3.638886228324981e-26,1.8900401371719027e-11,0.0,0.0,1.780125253333258e-16,4.1155649196289378e-32,1.3182175971861842e-05,0.12178091344727189,3.2139041923930484e-13,1.8543786202230937e-09,2.0194629333989323e-09,2.491733075377312e-15,2.6960623806095834e-17,1.9213713523366455e-11
1.8578886414810734e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071065759161408656,0.099986820560485523,0.039091593133414024,0.0,2.0527101155360483e-13,2.2468932206476322e-15,0.0,3.0691251044428294e-16,0.0,3.8977054838611992e-09,0.0,1.5892902499132889e-19,3.6576696800513951e-26,1.8968268069922571e-11,0.0,0.0,1.7835676720350115e-16,4.1471027289484652e-32,1.317552251595232e-05,0.12181681181813893,3.2158862053357226e-13,1.8573041826048697e-09,2.0210321783508606e-09,2.4994180516400346e-15,2.704839112212516e-17,1.9276056928996049e-11
1.86000529307961e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071029920096207774,0.099986827199555359,0.039073670279684225,0.0,2.0604216814928753e-13,2.2529310569644864e-15,0.0,3.0772280127472821e-16,0.0,3.9022628627827001e-09,0.0,1.5913414392299335e-19,3.6765247949830308e-26,1.9036283644844437e-11,0.0,0.0,1.7870116915830754e-16,4.178840315020561e-32,1.3168878820511129e-05,0.12185265752247901,3.2178660022507506e-13,1.8602299940794944e-09,2.0225999304105048e-09,2.5071154612566495e-15,2.7136314710674499e-17,1.9338517007181877e-11
1.8621219446781466e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070994133559195802,0.099986833828889524,0.0390557736949163,0.0,2.0681513745597438e-13,2.2589763987440326e-15,0.0,3.0853408922632694e-16,0.0,3.9068191183984002e-09,0.0,1.5933923259407173e-19,3.6954517450771297e-26,1.9104448190569113e-11,0.0,0.0,1.7904573085337757e-16,4.2107786710571006e-32,1.3162244861706478e-05,0.12188845068889471,3.2198435869055949e-13,1.8631560545723819e-09,2.0241661895741412e-09,2.5148253022281995e-15,2.7224394574295369e-17,1.9401093797173682e-11
1.8642385962766832e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070958399422233087,0.099986840448511805,0.039037903315028585,0.0,2.0758992089037147e-13,2.2650292415456777e-15,0.0,3.0934637379732633e-16,0.0,3.9113742506744157e-09,0.0,1.5954429094816586e-19,3.7144507024314291e-26,1.9172761800985073e-11,0.0,0.0,1.7939045194510374e-16,4.2429187937973717e-32,1.3155620615787945e-05,0.12192419144554936,3.2218189631131088e-13,1.8660823598175186e-09,2.0257309600323332e-09,2.5225475726936858e-15,2.7312630714798063e-17,1.9463787338100102e-11
1.8663552478752198e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070922717557617199,0.099986847058445821,0.039020059076157999,0.0,2.0836651986668275e-13,2.2710895809291062e-15,0.0,3.101596544858292e-16,0.0,3.9159282595795981e-09,0.0,1.5974931892930664e-19,3.7335218392839015e-26,1.9241224569778319e-11,0.0,0.0,1.7973533209046216e-16,4.2752616835151953e-32,1.3149006059086122e-05,0.12195987992016911,3.2237921346159502e-13,1.8690089102519454e-09,2.0272942412754333e-09,2.5302822706119858e-15,2.7401023134356306e-17,1.9526597668964936e-11
1.8684718994737563e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070887087838080898,0.099986853658715194,0.039002240914659154,0.0,2.0914493579653894e-13,2.2771574124484958e-15,0.0,3.109739307897949e-16,0.0,3.9204811450854818e-09,0.0,1.5995431648156985e-19,3.7526653280125189e-26,1.9309836590440789e-11,0.0,0.0,1.8008037094721444e-16,4.3078083440260505e-32,1.3142401168012288e-05,0.12199551624004475,3.2257631052157226e-13,1.8719357010686246e-09,2.0288560380407e-09,2.538029394112156e-15,2.7489571834278548e-17,1.9589524828652245e-11
1.8703768859124395e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070855065569737474,0.099986859590713781,0.03898622681305141,0.0,2.0984706479319909e-13,2.2826248629179917e-15,0.0,3.1170763029952518e-16,0.0,3.9245777815132303e-09,0.0,1.6013878821607742e-19,3.7699564713161264e-26,1.937171509647817e-11,0.0,0.0,1.8039104133418015e-16,4.3372753953000583e-32,1.3136465010732569e-05,0.12202754444044987,3.2275351000599045e-13,1.8745700189823343e-09,2.030260385193829e-09,2.5450124274181331e-15,2.7569399285379951e-17,1.9646259193042009e-11
1.8722818723511226e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070823085344014727,0.099986865514920101,0.038970233736649797,0.0,2.1055066768909942e-13,2.2880983751734107e-15,0.0,3.1244213548482821e-16,0.0,3.9286735079497608e-09,0.0,1.6032323521788509e-19,3.7873064852423091e-26,1.943371463996528e-11,0.0,0.0,1.8070183975207157e-16,4.3669090537512759e-32,1.3130536646488331e-05,0.12205953059044221,3.2293053179384669e-13,1.8772045291119015e-09,2.0316635323125809e-09,2.5520055223646637e-15,2.7649353325700484e-17,1.9703088248344457e-11
1.8741868587898057e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070791147069019941,0.09998687143135121,0.038954261639499478,0.0,2.1125574550816463e-13,2.2935779459712188e-15,0.0,3.1317744597943369e-16,0.0,3.9327683243798037e-09,0.0,1.6050765744686847e-19,3.8047154957407385e-26,1.9495835288648911e-11,0.0,0.0,1.8101276595270416e-16,4.3967100584529898e-32,1.3124616058247408e-05,0.12209147478193148,3.2310737615671583e-13,1.8798392310315348e-09,2.0330654797776125e-09,2.5590086774586546e-15,2.7729433956142571e-17,1.976001202265454e-11
1.876091845228489e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070759250653151931,0.099986877340024108,0.038938310475791341,0.0,2.1196229927258003e-13,2.2990635720645989e-15,0.0,3.1391356141697938e-16,0.0,3.9368622307898816e-09,0.0,1.60692054862969e-19,3.8221836288557457e-26,1.9558077110144023e-11,0.0,0.0,1.8132381968840441e-16,4.4266791509066543e-32,1.311870322903171e-05,0.12212337710653588,3.23284043367684e-13,1.8824741222305448e-09,2.0344662300563561e-09,2.5660218912622578e-15,2.7809641177180255e-17,1.9817030543986041e-11
1.877996831667172e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070727396005091828,0.099986883240955671,0.038922380199857505,0.0,2.1267033000287963e-13,2.3045552502065397e-15,0.0,3.1465048143101617e-16,0.0,3.940955227168256e-09,0.0,1.6087642742637419e-19,3.8397110107235882e-26,1.9620440171933324e-11,0.0,0.0,1.8163500071189788e-16,4.4568170749804377e-32,1.3112798141915419e-05,0.12215523765559118,3.23460533697124e-13,1.8851092022426393e-09,2.035865783573671e-09,2.5730451622659193e-15,2.7889974989413351e-17,1.9874143840271624e-11
1.879901818105855e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070695583033780221,0.099986889134162829,0.038906470766159815,0.0,2.1337983871805052e-13,2.3100529771478623e-15,0.0,3.1538820565501543e-16,0.0,3.9450473135047832e-09,0.0,1.6106077509736282e-19,3.8572977675651934e-26,1.968292454138052e-11,0.0,0.0,1.8194630877634847e-16,4.487124576730174e-32,1.3106900780020859e-05,0.12218705652017364,3.2363684741669376e-13,1.8877444688572915e-09,2.0372641425003183e-09,2.5800784890059652e-15,2.7970435393093133e-17,1.9931351939370903e-11
1.8818068045445382e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07066381164845488,0.099986895019662375,0.038890582129308751,0.0,2.1409082643532302e-13,2.3155567496384941e-15,0.0,3.1612673372235804e-16,0.0,3.9491384897911443e-09,0.0,1.6124509783642898e-19,3.8749440256986698e-26,1.9745530285710469e-11,0.0,0.0,1.8225774363536731e-16,4.5176024047302615e-32,1.3101011126525388e-05,0.1222188337910624,3.2381298479602192e-13,1.8903799209961991e-09,2.0386613078767456e-09,2.5871218699738337e-15,2.8051022388436075e-17,1.9988654869058378e-11
1.8837117909832213e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.070632081758638582,0.099986900897471045,0.038874714244057335,0.0,2.1480329417021251e-13,2.3210665644257407e-15,0.0,3.1686606526633988e-16,0.0,3.9532287560207598e-09,0.0,1.6142939560417851e-19,3.8926499115356027e-26,1.9808257472016967e-11,0.0,0.0,1.8256930504304272e-16,4.5482513099861922e-32,1.3095129164659209e-05,0.12225056955875134,3.2398894610494782e-13,1.8930155572125645e-09,2.0400572811137238e-09,2.5941753036659888e-15,2.8131735975502427e-17,2.0046052657028133e-11
