Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),H2X(49),C2H4X(65)
5.203559603421219e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32336882444729176,0.11289584702900762,0.018533565365242331,0.0,3.5674861054009931e-05,2.1819233000649732e-05,0.0,3.0213291832948419e-07,0.0,0.0001305741431353457,2.9566016185834106e-16,3.0657831032325237e-08,2.2241778992132255e-13,2.3982168199259797e-09,0.0,0.0,5.7303352800490763e-08,1.4069819793588834e-12,0.0056429087260202546,0.0085400159307265772,9.1562006199068398e-09,2.1496043049624231e-07,1.5261633431267916e-05,1.6956580952054204e-09,1.8753092608314378e-08,7.7759726486847952e-10,5.6327949992717783e-16,3.2587264363732199e-07,4.1365510131893581e-19
5.226301226797344e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32333697200685668,0.11289540837024881,0.018517143710332019,0.0,3.6088539147197499e-05,2.1911825334294899e-05,0.0,3.0824923111568431e-07,0.0,0.00013158098540209443,3.0768581136061826e-16,3.0676820046638673e-08,2.2862971623546322e-13,2.4354777401281929e-09,0.0,0.0,5.7677196899294196e-08,1.452916356613004e-12,0.0056423280651524384,0.0085724440009595799,9.2042393672681417e-09,2.1583587476528336e-07,1.5264343874612743e-05,1.7147382603544026e-09,1.8881025100740272e-08,7.9329614257366557e-10,5.8167579111387415e-16,3.2723500818162563e-07,4.2711781380667836e-19
5.249042850173468e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32330515710427182,0.11289496625018973,0.018500739834542715,0.0,3.6504500169398196e-05,2.2003720747354607e-05,0.0,3.1445999565786223e-07,0.0,0.00013259060987583384,3.2014159368766749e-16,3.069535186849352e-08,2.3498478021629647e-13,2.4731294348213817e-09,0.0,0.0,5.8050582969504105e-08,1.500130592917891e-12,0.0056417478933928527,0.0086048342326698179,9.2523225196813707e-09,2.1670831761818103e-07,1.5266879174255504e-05,1.7339163030251867e-09,1.9009118847897116e-08,8.0923617191400214e-10,6.0058484384995194e-16,3.2858669859954839e-07,4.4095412379840948e-19
5.271784473549593e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3232733796806232,0.11289452067936875,0.018484353712285569,0.0,3.6922738051319099e-05,2.2094919213846386e-05,0.0,3.207661987067004e-07,0.0,0.00013360300449347717,3.3304075190315415e-16,3.0713432113265124e-08,2.4148555646327767e-13,2.5111738534917582e-09,0.0,0.0,5.8423500614302559e-08,1.5486541068058159e-12,0.0056411682102883312,0.0086371866831161815,9.3004497947129759e-09,2.1757776077413795e-07,1.5269241432657008e-05,1.7531918931036325e-09,1.9137371448830815e-08,8.2541984354458074e-10,6.2001844889002562e-16,3.2992771721625717e-07,4.5517257153549803e-19
5.294526096925717e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32324163967707542,0.11289407166829124,0.018467985318021667,0.0,3.7343246678989096e-05,2.2185420779928237e-05,0.0,3.271688318560093e-07,0.0,0.00013461815721597549,3.4639686918870235e-16,3.0731066322390871e-08,2.4813465200399299e-13,2.5496129399720129e-09,0.0,0.0,5.8795939588015602e-08,1.5985168445724424e-12,0.0056405890153850297,0.0086695014095019562,9.3486209107836739e-09,2.1844420613137335e-07,1.5271432728689609e-05,1.7725646990397376e-09,1.9265780513706297e-08,8.4184965987431857e-10,6.3998860860020333e-16,3.3125806744321993e-07,4.697818492175296e-19
5.317267720301842e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.323209937034872,0.11289361922742955,0.018451634626261964,0.0,3.7766019894863376e-05,2.2275225562639729e-05,0.0,3.3366889152660096e-07,0.0,0.00013563605602830901,3.60223875766745e-16,3.0748259964581127e-08,2.5493470650099484e-13,2.5884486323933925e-09,0.0,0.0,5.9167889795033679e-08,1.6497492869043454e-12,0.0056400103082284341,0.0087017784689739763,9.3968355871596657e-09,2.1930765576387172e-07,1.5273455117946562e-05,1.7920343878968788e-09,1.939434366377079e-08,8.5852813502061551e-10,6.6050753961672395e-16,3.3257775375868617e-07,4.8479080288311974e-19
5.340009343677966e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32317827169533614,0.11289316336722297,0.018435301611567118,0.0,3.8191051498915674e-05,2.2364333748657313e-05,0.0,3.4026737895001218e-07,0.0,0.00013665668893947665,3.7453605592437744e-16,3.0765018437006073e-08,2.6188839245791368e-13,2.6276828631386219e-09,0.0,0.0,5.9539341288729438e-08,1.7023824555486113e-12,0.0056394320883633867,0.0087340179186217743,9.4450935439438803e-09,2.2016811191816902e-07,1.527531063304557e-05,1.8116006254003985e-09,1.9523058531317018e-08,8.7545779476365412e-10,6.8158767552148776e-16,3.3388678168839146e-07,5.0020843430218685e-19
5.362750967054091e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32314664359987161,0.11289270409807776,0.018418986248547386,0.0,3.8618335249718416e-05,2.2452745593063582e-05,0.0,3.4696530015207771e-07,0.0,0.00013768004398248437,3.893480551389977e-16,3.0781347066459314e-08,2.689984154248322e-13,2.6673175587956748e-09,0.0,0.0,5.9910284270372993e-08,1.7564479200243627e-12,0.0056388543553340829,0.0087662198154767508,9.4933945020674745e-09,2.2102557701017857e-07,1.5277001283926717e-05,1.8312630759855473e-09,1.965192275964624e-08,8.9264117650035084e-10,7.0324166953441958e-16,3.3518515778648834e-07,5.1604390287963134e-19
5.385492590430215e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32311505268996271,0.11289224143036734,0.018402688511862521,0.0,3.904786486551042e-05,2.2540461418130471e-05,0.0,3.5376366593635863e-07,0.0,0.00013870610921433234,4.0467488730651523e-16,3.0797251110498669e-08,2.7626751420290686e-13,2.7073546401123822e-09,0.0,0.0,6.0280709088044944e-08,1.811977804376062e-12,0.0056382771086840944,0.0087983842165113499,9.5417381832812831e-09,2.2188005362205616e-07,1.5278529058144874e-05,1.8510214028447683e-09,1.9780934003031318e-08,9.1008082919796268e-10,7.2548239722260334e-16,3.3647288961669747e-07,5.3230652757037602e-19
5.40823421380634e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32308349890717497,0.11289177537443208,0.018386408376221641,0.0,3.9479634025252587e-05,2.262748161211636e-05,0.0,3.6066349186742226e-07,0.0,0.00013973487271600065,4.2053194207290676e-16,3.0812735758564529e-08,2.8369846104822044e-13,2.7477960219518741e-09,0.0,0.0,6.0650606235547639e-08,1.869004793968439e-12,0.0056377003479563797,0.0088305111786382649,9.5901243101475392e-09,2.227315444991045e-07,1.5279895921156864e-05,1.8708752679743499e-09,1.991008992667969e-08,9.2777931334734776e-10,7.4832295922612771e-16,3.3774998573368031e-07,5.4900578880571682e-19
5.430975837182464e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32305198219315606,0.11289130594057965,0.018370145816383059,0.0,3.9913636369671418e-05,2.271380662807684e-05,0.0,3.6766579825397972e-07,0.0,0.0001407663225924342,4.3693499226989304e-16,3.0827806133076302e-08,2.9129406187485213e-13,2.7886436132488459e-09,0.0,0.0,6.1019966351314362e-08,1.9275621423228789e-12,0.0056371240726932935,0.0088626007587096281,9.6385526060315983e-09,2.2358005254671477e-07,1.5281103816603414e-05,1.8908243322204352e-09,2.0039388206696262e-08,9.4573920091589246e-10,7.7177668400057683e-16,3.390164556646302e-07,5.6615133043093096e-19
5.453717460558589e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3230205024896356,0.11289083313908466,0.018353900807154249,0.0,4.0349865502290486e-05,2.2799436982689115e-05,0.0,3.7477161013187957e-07,0.0,0.00014180044697252613,4.5390020145550882e-16,3.0842467290507438e-08,2.9905715645714893e-13,2.8298993169666445e-09,0.0,0.0,6.1388780217317318e-08,1.9876836779951176e-12,0.0056365482824366009,0.0088946530135162166,9.6870227950938478e-09,2.2442558082734781e-07,1.5282154666586058e-05,1.9108682553243948e-09,2.0168826530046293e-08,9.6396307530010092e-10,7.9585713057610443e-16,3.4027230989108112e-07,5.8375296165409352e-19
5.476459083934713e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32298905973842651,0.11289035698018905,0.018337673323391649,0.0,4.0788314990449871e-05,2.2884373255090013e-05,0.0,3.819819572469606e-07,0.0,0.00014283723400909974,4.7144413156033539e-16,3.0856724222439436e-08,3.0699061863118472e-13,2.8715650300551744e-09,0.0,0.0,6.175703875797415e-08,2.049403811494074e-12,0.0056359729767274953,0.0089266679997867058,9.7355346022816826e-09,2.2526813255755245e-07,1.5283050371939193e-05,1.9310066959675893e-09,2.0298402594518158e-08,9.8245353127785576e-10,8.2057809133302452e-16,3.4151755983093264e-07,6.0182065900604949e-19
5.499200707310838e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32295765388142483,0.11288987747410197,0.018321463340000586,0.0,4.1228978366313541e-05,2.2968616085727354e-05,0.0,3.8929787403776564e-07,0.0,0.00014387667187889042,4.8958375064015942e-16,3.0870581856595289e-08,3.1509735649539191e-13,2.9136426434096067e-09,0.0,0.0,6.2124733039053307e-08,2.1127575422416555e-12,0.005635398155106607,0.0089586457741868755,9.7840877533216504e-09,2.2610771110502233e-07,1.5283792812497356e-05,1.9512393118154774e-09,2.0428114108686215e-08,1.001213174960355e-09,8.4595359479385153e-16,3.4275221782068775e-07,6.2036456831148422e-19
5.521942330686962e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3229262848606102,0.11288939463099987,0.018305270831935151,0.0,4.1671849127864886e-05,2.3052166175224753e-05,0.0,3.9672039961811593e-07,0.0,0.00014491874878252512,5.0833644073582021e-16,3.0884045057852818e-08,3.2338031261034996e-13,2.9561340418298968e-09,0.0,0.0,6.2491854266578753e-08,2.1777804655733701e-12,0.005634823817114009,0.0089905863933188775,9.8326819747115938e-09,2.2694431998569085e-07,1.5284383847357888e-05,1.9715657595611288e-09,2.0557958791873484e-08,1.0202446237437234e-09,8.719979084317216e-16,3.4397629709790346e-07,6.3939500667104536e-19
5.544683954063086e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32289495261804729,0.11288890846102644,0.018289095774198048,0.0,4.2116920739890325e-05,2.3135024283259592e-05,0.0,4.0425057775954944e-07,0.0,0.00014596345294450182,5.2772000584100483e-16,3.0897118629238323e-08,3.3184246419771903e-13,2.9990411039810966e-09,0.0,0.0,6.285839378573389e-08,2.2445087797795621e-12,0.005634249962289244,0.0090224899137205019,9.881316993713081e-09,2.2777796286086029e-07,1.5284825315138996e-05,1.9919856949681174e-09,2.0687934374114351e-08,1.039550506260309e-09,8.9872554149512662e-16,3.4518981178385296e-07,6.5892246445445475e-19
5.567425577439211e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32286365709588488,0.11288841897429283,0.018272938141840524,0.0,4.2564186634951093e-05,2.3217191227454212e-05,0.0,4.118894568736238e-07,0.0,0.00014701077261316744,5.4775267997874275e-16,3.0909807312900878e-08,3.4048682333830131e-13,3.0423657023544526e-09,0.0,0.0,6.3224343079764852e-08,2.3129792931871075e-12,0.0056336765901713248,0.0090543563918644085,9.929992538343755e-09,2.2860864353437258e-07,1.5285119034233598e-05,2.0124987729127858e-09,2.0818038596117294e-08,1.0591334623296648e-09,9.2615124784889074e-16,3.4639277686639589e-07,6.7895760730455576e-19
5.590167200815335e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32283239823635745,0.11288792618087758,0.018256797909962194,0.0,4.3013640214343294e-05,2.3298667882280144e-05,0.0,4.1963808999408525e-07,0.0,0.0001480606960606948,5.6845313538735144e-16,3.092211579106789e-08,3.493164371692174e-13,3.0861097032293012e-09,0.0,0.0,6.358969376888402e-08,2.3832294312813832e-12,0.0056331037002987552,0.0090861858841574696,9.9787083373699282e-09,2.2943636594981311e-07,1.5285266803058681e-05,2.0331046474259415e-09,2.0948269209227487e-08,1.0789961429092162e-09,9.5429002883131634e-16,3.4758520818305704e-07,6.99511278152244e-19
5.61290882419146e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32280117598178537,0.11288743009082666,0.018240675053710981,0.0,4.3465274849046135e-05,2.3379455177975269e-05,0.0,4.2749753475890561e-07,0.0,0.00014911321158305878,5.8984049081658241e-16,3.0934048686982075e-08,3.5833438808018304e-13,3.1302749666357322e-09,0.0,0.0,6.3954437609172863e-08,2.4552972438683289e-12,0.0056325312922095331,0.0091179784469400012,1.0027464120299221e-08,2.3026113418775164e-07,1.5285270400300671e-05,2.0538029717339032e-09,2.1078623975389486e-08,1.0991412100446318e-09,9.831571361274269e-16,3.4876712240431027e-07,7.2059449924221891e-19
5.635650447567584e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3227699902745747,0.11288693071415358,0.018224569548282943,0.0,4.3919083880658628e-05,2.3459554099473925e-05,0.0,4.3546885339218757e-07,0.0,0.00015016830750001141,6.1193431993470448e-16,3.094561056582041e-08,3.6754379390887319e-13,3.1748633463180249e-09,0.0,0.0,6.4318566491485411e-08,2.5292214122764217e-12,0.0056319593654411736,0.0091497341364851145,1.007625961737331e-08,2.3108295246302171e-07,1.528513158515661e-05,2.0745933982989951e-09,2.1209100667109832e-08,1.11957133681988e-09,1.0127680746582351e-15,3.4993853701706677e-07,7.4221847416949837e-19
5.658392070943709e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32273884105721889,0.11288642806083944,0.0182084813689222,0.0,4.4375060622324639e-05,2.3538965685349716e-05,0.0,4.4355311268594113e-07,0.0,0.00015122597215505598,6.347546598472686e-16,3.0956805935595448e-08,3.7694780813535693e-13,3.2198766896988634e-09,0.0,0.0,6.4682072440351776e-08,2.6050412565983716e-12,0.0056313879195307127,0.0091814530089980029,1.0125094559560786e-08,2.3190182512203167e-07,1.5284852097571435e-05,2.0954755788594255e-09,2.1339697067419684e-08,1.1402892073069944e-09,1.0431386054859591e-15,3.5109947030836695e-07,7.6439458992664238e-19
5.681133694319833e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3227077282722981,0.1128859221408328,0.018192410490920786,0.0,4.483319835964646e-05,2.3617691026770986e-05,0.0,4.5175138398173167e-07,0.0,0.00015228619391542044,6.5832201972828371e-16,3.0967639248039243e-08,3.865496200755919e-13,3.2653168378442958e-09,0.0,0.0,6.5044947612882141e-08,2.6827967429723454e-12,0.005630816954014726,0.0092131351206152859,1.0173968678550158e-08,2.3271775664011518e-07,1.5284433658471347e-05,2.1164491644685823e-09,2.1470410969837416e-08,1.1612975165155433e-09,1.0742847487351074e-15,3.5224994134927196e-07,7.8713441896161964e-19
5.703875317695958e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32267665186248029,0.11288541296405009,0.01817635688961854,0.0,4.5293490351586743e-05,2.3695731266468971e-05,0.0,4.6006474315220129e-07,0.0,0.00015334896117202962,6.8265738956453804e-16,3.0978114899470452e-08,3.9635245507396336e-13,3.3111856254294625e-09,0.0,0.0,6.54071842976718e-08,2.7625284909025366e-12,0.0056302464684293337,0.0092447805274043244,1.0222881706742841e-08,2.3353075161891459e-07,1.5283877969993486e-05,2.1375138055337576e-09,2.1601240178331203e-08,1.1825989703418047e-09,1.106222786529365e-15,3.5338996997895601e-07,8.104497212462623e-19
5.726616941072082e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32264561177052109,0.11288490054037537,0.018160320540402997,0.0,4.5755929831359273e-05,2.3773087597718346e-05,0.0,4.6849427058246455e-07,0.0,0.00015441426233947722,7.0778224901378535e-16,3.0988237231644769e-08,4.0635957469485306e-13,3.3574848807050616e-09,0.0,0.0,6.5768774913706417e-08,2.8442777806188743e-12,0.0056296764623102276,0.0092763892853625959,1.0271833377246411e-08,2.343408147837997e-07,1.528318671571183e-05,2.1586691518542685e-09,2.173218250728171e-08,1.204196285517657e-09,1.1389692659441911e-15,3.5451957678899586e-07,8.3435244635524146e-19
5.749358564448207e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32261460793926483,0.1128843848796604,0.01814430141870926,0.0,4.6220510007308305e-05,2.3849761263330153e-05,0.0,4.7704105115138151e-07,0.0,0.00015548208585599592,7.3371857637752487e-16,3.0998010532589211e-08,4.1657427691322716e-13,3.4042164254645671e-09,0.0,0.0,6.6129712009268961e-08,2.9280865604756737e-12,0.0056291069351926595,0.0093079614504170266,1.0320823423867787e-08,2.3514795098132207e-07,1.5282361560859567e-05,2.1799148526590516e-09,2.1863235781444609e-08,1.226092189559184e-09,1.1725410019750521e-15,3.5563878310785663e-07,8.5885473555550977e-19
5.772100187824331e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32258364031164477,0.11288386599172491,0.018128299500019898,0.0,4.6687224063776534e-05,2.3925753554657122e-05,0.0,4.857061742127064e-07,0.0,0.00015655242018342797,7.6048885768908292e-16,3.1007439037420551e-08,4.2699989630422618e-13,3.451382075012174e-09,0.0,0.0,6.6489988260847321e-08,3.0139974543890385e-12,0.0056285378866114738,0.0093394970784233828,1.0369851581106684e-08,2.359521651767013e-07,1.5281404152547933e-05,2.2012505566436394e-09,2.19943978359133e-08,1.248289420715e-09,1.2069550805212163e-15,3.5674761098557273e-07,8.8396892390613907e-19
5.794841811200456e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32255270883068343,0.11288334388635636,0.01811231475986479,0.0,4.7156065161962042e-05,2.400106581061108e-05,0.0,4.9449073357611638e-07,0.0,0.00015762525380719382,7.881160959177155e-16,3.1016526929148173e-08,4.3763980423174578e-13,3.4989836381314808e-09,0.0,0.0,6.6849596472043636e-08,3.1020537693127951e-12,0.0056279693161011115,0.0093709962251656391,1.041891758414899e-08,2.3675346245134835e-07,1.5280316119981658e-05,2.2226759120066163e-09,2.2125666516081454e-08,1.270790727914302e-09,1.2422288613850188e-15,3.5784608317862154e-07,9.0970754236849978e-19
5.81758343457658e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32252181343949254,0.11288281857331027,0.018096347173821071,0.0,4.7627026440763942e-05,2.4075699416692547e-05,0.0,5.0339582748812055e-07,0.0,0.00015870057523626117,8.1662382028943223e-16,3.1025278339461891e-08,4.4849740903599577e-13,3.5470229170548894e-09,0.0,0.0,6.7208529572484888e-08,3.1922995027527587e-12,0.0056274012231956249,0.0094024589463553646,1.0468021168860387e-08,2.3755184800041969e-07,1.5279099074671038e-05,2.244190566485488e-09,2.2257039677605759e-08,1.2935988707146391e-09,1.2783799812865163e-15,3.589342231349888e-07,9.3608331992670165e-19
5.840325057952704e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32249095408127448,0.11288229006231015,0.018080396717512975,0.0,4.8100101017617167e-05,2.4149655804032249e-05,0.0,5.1242255861284882e-07,0.0,0.00015977837300311189,8.4603609572524869e-16,3.1033697349504764e-08,4.595761562200199e-13,3.595501707433729e-09,0.0,0.0,6.7566780616735378e-08,3.2847793503191303e-12,0.0056268336074286867,0.0094338852976311328,1.0517162071779967e-08,2.3834732713040621e-07,1.5277754610640741e-05,2.2657941673920187e-09,2.2388515186368554e-08,1.3167166192494234e-09,1.3154263568934537e-15,3.6001205497942334e-07,9.6310918571825821e-19
5.863066681328829e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32246013069932189,0.11288175836304748,0.018064463366611706,0.0,4.8575281989316082e-05,2.4222936448444677e-05,0.0,5.2157203401272677e-07,0.0,0.00016085863566370976,8.763775323975601e-16,3.1041787990631398e-08,4.7087952863517004e-13,3.6444217983090901e-09,0.0,0.0,6.7924342783210804e-08,3.3795387133167924e-12,0.0056262664683335989,0.0094652753345579287,1.0566340030114034e-08,2.3913990525675457e-07,1.5276284304635451e-05,2.2874863616470136e-09,2.25200909184405e-08,1.3401467541751683e-09,1.3533861878664476e-15,3.6107960349888159e-07,9.9079827117487679e-19
5.885808304704953e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32242934323701805,0.11288122348518197,0.018048547096835361,0.0,4.9052562432827305e-05,2.4295542869493296e-05,0.0,5.3084536512903159e-07,0.0,0.00016194135179746638,9.0767329540533134e-16,3.10495542451522e-08,4.8241104666551374e-13,3.6937849720833578e-09,0.0,0.0,6.8281209373094473e-08,3.476623706373311e-12,0.0056256998054433115,0.0094966291126265655,1.0615554781729858e-08,2.3992958790152214e-07,1.5274689716322361e-05,2.3092667958145596e-09,2.2651764760043369e-08,1.3638920666184683e-09,1.3922779599193084e-15,3.6213689412815693e-07,1.0191639121733299e-18
