Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),HOCOX(206),CH4OX(60),C2H4X(210),C2H4X(65)
1.047049412355849e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40679278669234281,0.042017930458141541,0.001300037279883445,0.0,0.0099891768513563125,0.13255991710142023,0.032968212439919133,1.3120801058174393e-05,1.4099981124973014e-09,0.0010683030384941606,3.2202694872445267e-11,0.00065338116023243677,3.1977079258061473e-09,1.8489159302991186e-06,3.9163337802919469e-09,1.0432384153146101e-10,7.6366016954697439e-06,5.225384300908542e-05,0.0027730565480838338,6.9738504479120482e-08,0.00076314281845253509,3.9653152755019227e-09,3.4551816449642072e-10,1.6046195551558406e-09,6.0820079584154745e-09,0.00026221396875849147,0.039195555516740456,7.5597085885317997e-05,4.1201166995374387e-07,0.0024388363623818305,8.269349702660984e-05,9.3829078227115676e-08,3.2453255595142697e-09,5.7403493515070038e-13,1.8821637782514421e-11,5.4972978925330059e-06,1.3545306952592267e-11
1.0487408288729035e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4067367470412887,0.041955439421394528,0.0012944885307313626,0.0,0.0099900496042644241,0.13269267038755847,0.032978455853500087,1.3084090442227538e-05,1.4130511345982069e-09,0.0010668090081831097,3.2162197945958621e-11,0.00065356343211998152,3.1981610709528459e-09,1.8401568473105721e-06,3.9186417207261569e-09,1.0422087999055841e-10,7.6143181492107983e-06,5.2283885211940147e-05,0.0027685503449715407,6.933326247038323e-08,0.00076340997507071378,3.9459347938589972e-09,3.4356229482200023e-10,1.6034953488544502e-09,6.096895040238624e-09,0.00026272771953660286,0.039253198961962131,7.5609886117488943e-05,4.1199089879862427e-07,0.0024409430603430809,8.2741040431825652e-05,9.3845301618074129e-08,3.2474587296785558e-09,5.7140477704686983e-13,1.8729891232953859e-11,5.4997146101901651e-06,1.3551227460163822e-11
1.050432245389958e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40668076492857136,0.041893043791128119,0.0012889649822115075,0.0,0.0099909163771781731,0.13282522462396795,0.03298865473240447,1.3047483033920495e-05,1.4161014462916736e-09,0.0010653170804118483,3.2121755261934224e-11,0.00065374538995825694,3.1986145248745475e-09,1.8314605612927332e-06,3.9209431638521263e-09,1.041178428851045e-10,7.5921792451119887e-06,5.2313846305212757e-05,0.0027640519655796432,6.8930739125146514e-08,0.00076367639628206123,3.9266745477840177e-09,3.4161790317624705e-10,1.602374921299567e-09,6.1117812621263488e-09,0.00026324118776187099,0.039310782155419513,7.562258979016781e-05,4.1196992946041308e-07,0.0024430457686836541,8.2788455476743962e-05,9.3861403543463885e-08,3.2495851342502709e-09,5.6878955348751876e-13,1.8638810973938927e-11,5.5021226586883168e-06,1.3557126720671216e-11
1.0521236619070125e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4066248403964105,0.04183074341422631,0.0012834665120540296,0.0,0.0099917772060362873,0.13295758010699518,0.032998809286341961,1.3010978523555967e-05,1.4191490386571898e-09,0.0010638272515089344,3.2081366658928005e-11,0.000653927034395205,3.1990682817088356e-09,1.8228265265543168e-06,3.9232381323346304e-09,1.0401473148716808e-10,7.5701839054131254e-06,5.2343726506632669e-05,0.002759561395746742,6.8530913692093358e-08,0.00076394208454405642,3.9075336933174432e-09,3.3968491929835181e-10,1.601258261401915e-09,6.1266665648645436e-09,0.00026375437212964572,0.03936830505910531,7.5635197437455196e-05,4.1194876358043059e-07,0.0024451444956566557,8.2835742505936485e-05,9.3877384674273342e-08,3.2517047966958677e-09,5.6618917279248937e-13,1.8548391153242038e-11,5.5045220665092097e-06,1.3563004803916885e-11
1.053815078424067e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40656897348631693,0.041768538137855749,0.0012779929986211486,0.0,0.0099926321265385084,0.13308973713259509,0.033008919723985411,1.2974576602642968e-05,1.4221939028577645e-09,0.0010623395178178284,3.204103197677328e-11,0.00065410836607685701,3.1995223356385817e-09,1.8142542027273419e-06,3.9255266487511181e-09,1.0391154706054237e-10,7.5483310613824821e-06,5.2373526033303398e-05,0.002755078621334445,6.8133765604031253e-08,0.00076420704230432924,3.8885113943445553e-09,3.3776327337870422e-10,1.6001453581027617e-09,6.1415508894624631e-09,0.00026426727134323005,0.039425767635719013,7.5647709590670947e-05,4.1192740278835814e-07,0.0024472392494985741,8.288290186297995e-05,9.3893245677957291e-08,3.253817740407102e-09,5.636035441739893e-13,1.845862597614695e-11,5.5069128620398885e-06,1.3568861779468899e-11
1.055337353289416e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4065187425678411,0.04171263457398685,0.0012730880745041035,0.0,0.0099933965326608424,0.13320850901882608,0.033017981570069792,1.2941902333800488e-05,1.4249319408204657e-09,0.0010610023458917065,3.2004776733803822e-11,0.00065427129771698062,3.1999312334212703e-09,1.8065914317433141e-06,3.9275808155998439e-09,1.0381861967494432e-10,7.5287844594485949e-06,5.2400276809328761e-05,0.0027510507777811413,6.7778604602419342e-08,0.0007644448817247314,3.8714920041163544e-09,3.3604342866984424e-10,1.5991469479103876e-09,6.1549458967192764e-09,0.00026472863576337407,0.03947743234476199,7.5658889317995696e-05,4.1190801276334554e-07,0.0024491211377233278,8.2925236407800572e-05,9.3907418421398139e-08,3.2557136645010904e-09,5.612890168203335e-13,1.8378392293772656e-11,5.5090572378952335e-06,1.3574115067700759e-11
1.0568596281547651e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40646855838556484,0.04165680780696257,0.0012682031795259883,0.0,0.0099941562074315586,0.13332712060914736,0.033027008000818016,1.2909310690300203e-05,1.4276677555535773e-09,0.0010596668654924287,3.1968564923025576e-11,0.00065443397701534921,3.200340363001166e-09,1.7989778266191458e-06,3.9296297908294362e-09,1.0372563506286337e-10,7.5093516540043815e-06,5.2426962571543261e-05,0.0027470292268105519,6.7425580990273401e-08,0.00076468213318407871,3.8545673705875889e-09,3.3433266126479678e-10,1.598151563613497e-09,6.1683400214094942e-09,0.00026518976723085593,0.039529048133027017,7.5669992506580879e-05,4.1188846734223113e-07,0.0024509998203511687,8.2967468064753901e-05,9.3921494881285917e-08,3.2576041822492273e-09,5.5898629997528324e-13,1.8298680081021312e-11,5.5111946812740994e-06,1.3579351365256712e-11
1.0583819030201142e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4064184209682935,0.041601057725951393,0.0012633382263123837,0.0,0.0099949111763862081,0.13344557211849728,0.033035999166219319,1.2876801449727277e-05,1.4304013407868379e-09,0.0010583330739848257,3.1932396430280368e-11,0.00065459640443899219,3.2007497202324817e-09,1.7914130042590903e-06,3.9316735907190578e-09,1.0363259412860468e-10,7.4900318843572263e-06,5.2453583476921198e-05,0.0027430139581635427,6.70746801389372e-08,0.00076491879844653183,3.8377368974622817e-09,3.3263092119925233e-10,1.5971591972153211e-09,6.1817332210064772e-09,0.0002656506648170098,0.039580614974773561,7.5681019537955058e-05,4.1186876768935175e-07,0.0024528753033521635,8.3009597082260036e-05,9.3935475536921006e-08,3.2594893105451487e-09,5.5669532859260955e-13,1.8219485230960213e-11,5.5133252126753544e-06,1.3584570722374459e-11
1.0599041778854632e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40636833034437841,0.041545384220305237,0.0012584931278950358,0.0,0.0099956614649078946,0.13356386376155802,0.033044955215595632,1.2844374390438972e-05,1.4331326903037707e-09,0.0010570009687431846,3.1896271142216614e-11,0.00065475858045370937,3.2011593009989227e-09,1.7838965849191414e-06,3.933712231491483e-09,1.0353949777116452e-10,7.4708243955308527e-06,5.2480139682031281e-05,0.0027390049615960421,6.6725887532429146e-08,0.00076515487926993549,3.8209999925614211e-09,3.309381587978162e-10,1.5961698407395538e-09,6.1951254531345005e-09,0.00026611132759838757,0.039632132844714361,7.5691970791832682e-05,4.1184891496166473e-07,0.0024547475926855436,8.3051623708097581e-05,9.3949360865328593e-08,3.2613690662322726e-09,5.5441603797255359e-13,1.8140803672979548e-11,5.5154488525366398e-06,1.3589773189141989e-11
1.0614264527508122e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40631828654171825,0.041489787179558868,0.0012536677977098786,0.0,0.0099964070982282646,0.13368199575275547,0.033053876297604742,1.2812029291560197e-05,1.4358617979414448e-09,0.0010556705471511801,3.1860188946282186e-11,0.00065492050552407879,3.2015691012134143e-09,1.7764281921751055e-06,3.9357457293132978e-09,1.0344634688425869e-10,7.4517284382171218e-06,5.2506631343038133e-05,0.0027350022268790367,6.6379188767007202e-08,0.00076539037740585333,3.8043560678785443e-09,3.2925432467219676e-10,1.5951834862301968e-09,6.2085166755679577e-09,0.00026657175465673576,0.039683601718012967,7.5702846646124818e-05,4.1182891030878906e-07,0.0024566166942997362,8.3093548189405733e-05,9.3963151341269943e-08,3.2632434661041526e-09,5.5214836378727326e-13,1.8062631372428769e-11,5.5175656212345977e-06,1.3594958815497888e-11
1.0629487276161613e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40626828958776201,0.041434266493429579,0.0012488621495950502,0.0,0.0099971481014285279,0.13379996830625956,0.033062762560243181,1.2779765932979102e-05,1.438588657590239e-09,0.0010543418066017995,3.1824149730717237e-11,0.00065508218011346231,3.2019791168178316e-09,1.7690074528905006e-06,3.9377741002950746e-09,1.0335314235635035e-10,7.4327432687271293e-06,5.2533058615703871e-05,0.0027310057437985669,6.6034569549688523e-08,0.00076562529459958467,3.787804539539887e-09,3.2757936971944366e-10,1.5942001257514381e-09,6.2219068462307376e-09,0.00026703194507897237,0.039735021570281324,7.5713647476948316e-05,4.118087548730554e-07,0.0024584826141323688,8.3135370772686651e-05,9.3976847437252803e-08,3.2651125269045897e-09,5.4989224208125245e-13,1.7984964330265826e-11,5.5196755390850753e-06,1.3600127651231869e-11
1.0644710024815103e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40621833950951153,0.041378822051816505,0.0012440760977889124,0.0,0.0099978844994404181,0.13391778163598439,0.033071614150849395,1.2747584095342621e-05,1.441313263193603e-09,0.0010530147444972715,3.1788153384547065e-11,0.00065524360468401002,3.202389343782781e-09,1.7616339971846428e-06,3.939797360491561e-09,1.0325988507067832e-10,7.4138681489441897e-06,5.2559421655389488e-05,0.0027270155021557126,6.5692015697878497e-08,0.00076585963259019607,3.771344827785777e-09,3.2591324512019673e-10,1.59321975138762e-09,6.2352959231962703e-09,0.00026749189795717288,0.03978639237757732,7.5724373658633896e-05,4.1178844978955313e-07,0.0024603453581102746,8.3177091703807681e-05,9.399044962354219e-08,3.2669762653276773e-09,5.4764760926723703e-13,1.7907798582708683e-11,5.5217786263433359e-06,1.3605279745985303e-11
1.0659932773468593e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40616843633352329,0.041323453744800356,0.0012393095569280903,0.0,0.0099986163170472358,0.13403543595558834,0.033080431216106633,1.2715483560052161e-05,1.44403560874782e-09,0.001051689358248994,3.1752199797574936e-11,0.00065540477969666699,3.2027997781073909e-09,1.7543074584012652e-06,3.9418155259018793e-09,1.0316657590528462e-10,7.3951023462780983e-06,5.258572061705628e-05,0.0027230314917665896,6.5351513138010051e-08,0.00076609339311054729,3.7549763569274526e-09,3.2425590233694897e-10,1.5922423552431523e-09,6.2486838646872175e-09,0.00026795161238855225,0.039837714116402405,7.5735025563734742e-05,4.1176799618617967e-07,0.002462204932149506,8.3218711228003658e-05,9.400395836817083e-08,3.2688346980179272e-09,5.4541440212512737e-13,1.7831130200892458e-11,5.5238749032042729e-06,1.36104151492517e-11
1.0675155522122084e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40611858008591145,0.041268161462642818,0.0012345624420455224,0.0,0.0099993435788847725,0.13415293147847418,0.033089213902046062,1.2683464109259262e-05,1.4467556883017716e-09,0.0010503656452774629,3.1716288860375297e-11,0.00065556570561117896,3.2032104158190821e-09,1.7470274730776322e-06,3.9438286124697192e-09,1.0307321573304234e-10,7.3764451336196702e-06,5.2611955655267359e-05,0.0027190537024623434,6.5013047904856683e-08,0.00076632657788731733,3.7386985553226445e-09,3.2260729311232119e-10,1.5912679294424415e-09,6.2620706290752201e-09,0.00026841108747544705,0.039888986763699154,7.5745603563034567e-05,4.1174739518368576e-07,0.0024640613421553466,8.3260229589879252e-05,9.4017374136949684e-08,3.2706878415703345e-09,5.4319255779986393e-13,1.775495529053194e-11,5.5259643898026192e-06,1.3615533910377261e-11
1.0690378270775574e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40606877079234976,0.04121294509578613,0.0012298346685685226,0.0,0.010000066309442324,0.13427026841778947,0.033097962354049645,1.2651525525861356e-05,1.4494734959567021e-09,0.0010490436030122043,3.1680420464286801e-11,0.00065572638288609612,3.2036212529733513e-09,1.7397936809139551e-06,3.9458366360835087e-09,1.0297980542168292e-10,7.3578957892948939e-06,5.2638126924188959e-05,0.0027150821240891393,6.467660614039729e-08,0.00076655918864103161,3.7225108553378338e-09,3.2096736946734862e-10,1.5902964661298297e-09,6.27545617488071e-09,0.00026887032232529877,0.039940210296848917,7.5756108025556231e-05,4.1172664789572464e-07,0.0024659145940223218,8.3301647033411015e-05,9.4030697393478345e-08,3.27253571253048e-09,5.4098201379869732e-13,1.7679269991587379e-11,5.5280471062131531e-06,1.3620636078561358e-11
1.0705601019429065e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40601900847807415,0.041157804534852599,0.0012251261523168458,0.0,0.010000784533063632,0.13438744698642632,0.033106676716853099,1.2619667593497514e-05,1.452189025865982e-09,0.0010477232288917042,3.1644594501405509e-11,0.00065588681197878125,3.2040322856535536e-09,1.7326057247430247e-06,3.947839612576613e-09,1.0288634583382377e-10,7.3394535970195325e-06,5.2664234577591912e-05,0.0027111167465081573,6.4342174093082215e-08,0.0007667912270860872,3.7064126933228821e-09,3.1933608369977696e-10,1.5893279574695229e-09,6.2888404607726797e-09,0.00026932931605063695,0.039991384693669418,7.5766539318569722e-05,4.1170575542889702e-07,0.0024677646936342107,8.3342963801949819e-05,9.4043928599155288e-08,3.2743783273946071e-09,5.3878270798987819e-13,1.7604070477932802e-11,5.5301230724509075e-06,1.3625721702857036e-11
1.0720823768082555e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40596929316788494,0.04110273967064413,0.0012204368095007675,0.0,0.010001498273947857,0.13450446739702193,0.033115357134548919,1.2587890096544249e-05,1.4549022722348747e-09,0.0010464045203633391,3.1608810864578074e-11,0.0006560469933454136,3.2044435099706986e-09,1.7254632505001475e-06,3.9498375577275297e-09,1.0279283782699533e-10,7.3211178458543576e-06,5.2690278768853059e-05,0.0027071575595955816,6.4009738116754867e-08,0.00076702269493078025,3.6904035095748615e-09,3.1771338838237168e-10,1.588362395645523e-09,6.3022234455684279e-09,0.00026978806776906095,0.040042509932412353,7.5776897807600563e-05,4.1168471888279876e-07,0.0024696116468640532,8.3384180138222969e-05,9.4057068213188374e-08,3.2762157026097213e-09,5.3659457859991563e-13,1.7529352957027629e-11,5.5321923084713753e-06,1.3630790832171542e-11
1.0736046516736045e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40591962488614924,0.041047750394141817,0.0012157665567191702,0.0,0.01000220755615051,0.13462132986195849,0.033124003750589305,1.2556192820111352e-05,1.4576132293203012e-09,0.0010450874748833105,3.1573069447395099e-11,0.00065620692744099444,3.2048549220632243e-09,1.7183659071934264e-06,3.9518304872600621e-09,1.0269928225366815e-10,7.3028878301610516e-06,5.2716259650956594e-05,0.0027032045532425918,6.3679284669889025e-08,0.00076725359387733107,3.6744827483118248e-09,3.1609923636123636e-10,1.5873997728615616e-09,6.3156050882333417e-09,0.00027024657660322369,0.040093585991761077,7.578718385643802e-05,4.1166353935006606e-07,0.0024714554595741674,8.3425296284336402e-05,9.4070116692605241e-08,3.2780478545736801e-09,5.3441756421204724e-13,1.7455113669592091e-11,5.5342548341707101e-06,1.3635843515266805e-11
1.0751269265389536e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40587000365680348,0.040992836596505426,0.0012111153109576418,0.0,0.010002912403584431,0.13473803459336359,0.033132616707789012,1.2524575550037778e-05,1.4603218914306084e-09,0.0010437720899165749,3.1537370144184459e-11,0.00065636661471935216,3.2052665180967941e-09,1.7113133468743927e-06,3.9538184168435109e-09,1.0260567996127994e-10,7.2847628495583238e-06,5.2742177376495474e-05,0.0026992577173553609,6.3350800314560586e-08,0.00076748392562191094,3.6586498576381894e-09,3.1449358075414335e-10,1.586440081341035e-09,6.3289853478806792e-09,0.00027070484168081459,0.04014461285082823,7.579739782714325e-05,4.1164221791642199e-07,0.002473296137616157,8.3466312481776894e-05,9.4083074492263229e-08,3.2798747996352866e-09,5.3225160376371268e-13,1.7381348889286485e-11,5.5363106693859399e-06,1.3640879800759949e-11
1.0781714762696516e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40577090244888664,0.040883235003360149,0.0012018695103593522,0.0,0.010004308889089522,0.13497097170281608,0.033149742213756023,1.2461580175945792e-05,1.4657323082149751e-09,0.0010411462914261924,3.146609746063909e-11,0.00065668525063388393,3.2060902467846089e-09,1.6973411984492561e-06,3.9577793385689799e-09,1.0241833858406721e-10,7.2488252181245678e-06,5.2793823966303127e-05,0.0026913825166777674,6.2699685640030252e-08,0.00076794289425974576,3.627245499744271e-09,3.1130757260158365e-10,1.5845294610817841e-09,6.3557415553134744e-09,0.00027162063710211491,0.040246518886700777,7.5817610973809288e-05,4.1159915365499396e-07,0.0024769681130486724,8.3548045993503379e-05,9.4108719860942551e-08,3.283513134201865e-09,5.2795260219601425e-13,1.7235228107512139e-11,5.5404023474177377e-06,1.3650903372687227e-11
1.0812160260003497e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40567198972709567,0.040773934024043085,0.0011926987512530522,0.0,0.010005687918947417,0.13520328041730978,0.033166734782330703,1.2398902275408646e-05,1.4711334780744007e-09,0.0010385271047844563,3.1394991983063135e-11,0.00065700290469639317,3.206914665896108e-09,1.6835440814084289e-06,3.9617204471754011e-09,1.0223082037521599e-10,7.2132994519990727e-06,5.2845219751246849e-05,0.0026835318771116787,6.205628862981186e-08,0.00076839961429363279,3.5961860973629695e-09,3.0815499423749993e-10,1.5826304730456988e-09,6.3824917437209606e-09,0.00027253544715454746,0.040348227881427896,7.5837540109832644e-05,4.1155553464774379e-07,0.0024806276197605818,8.3629382592995623e-05,9.4134007915069598e-08,3.2871308361221624e-09,5.2369709240831801e-13,1.7090961447806472e-11,5.5444675000880299e-06,1.3660861934012802e-11
