Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),CH2X(27),CHX(28),CX(26),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2(T)(34),CH2O2(180),O(29),OCX(25),CH2OX(54),COX(50),CH2OH(40),C2H5O(140),C3H6O(210),C2H3(46),C2H2(338),C2H2(362),C2H2X(364),C4H6(378),acetyl(43)
3.8886852037185577e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424366109283919,0.10687319290264259,0.022564827166102485,0.0,0.00023704747987557628,0.0017715687307252211,2.0240800604848566e-05,8.641110365325549e-05,7.1397036136593947e-06,0.0036374948558106444,8.1581754611661918e-11,0.00033612706033434633,4.6164337138832239e-09,2.9981893203625327e-05,1.467149718092779e-10,2.5156679276543353e-12,0.00020386270820689557,1.3766850449057157e-06,0.0077020147332716648,3.3500660624265555e-06,0.00010679492725512677,2.4372149317613534e-07,2.0419645224949481e-08,3.5430924264081155e-05,2.896794474905662e-08,2.1773728710363437e-06,1.0678840250496583e-08,6.4477760520754645e-08,5.4653386905103272e-05,0.00016064539112317162,2.3776086613362045e-07,3.332999205174454e-10,1.2796123346201684e-07,3.8972039693954165e-13,3.572238247715882e-06,9.9334054653702533e-14,1.176258832638347e-05,3.9658615482501416e-13,1.227867040016075e-08,6.2907811137050737e-11,2.5030163731761755e-09,3.0147240765469193e-14,2.1400571277572251e-18,8.5293428381971946e-12,7.4202236613219393e-09,1.4451329103101906e-12,3.4475924852037002e-11,9.3785098644121047e-22,1.8424172706185531e-13
3.905933044016861e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424355353719186,0.10685640709073799,0.022563078372575384,0.0,0.00023915249364961851,0.0017795410552839367,2.04517103830329e-05,8.7297862599371572e-05,7.2393125562457146e-06,0.0036519050769252045,8.3021565860703638e-11,0.00033600601251883403,4.666938082565873e-09,3.0333963062662068e-05,1.4925574157699022e-10,2.5775722660016377e-12,0.00020456830585764319,1.3986911128864282e-06,0.0077007997634932447,3.3493002406990528e-06,0.00010695092718916348,2.4478149675983623e-07,2.0498951829134156e-08,3.5591436109387825e-05,2.9047400357621549e-08,2.2121843040497733e-06,1.077366006411427e-08,6.4942189178765454e-08,5.4967140084593147e-05,0.00016133191792726189,2.4020813584324678e-07,3.372137470657015e-10,1.301377738527321e-07,3.9594991471212834e-13,3.6012826167102284e-06,1.0013393947276712e-13,1.1787199709505713e-05,4.0024020965160547e-13,1.2450293923794173e-08,6.3563308954275332e-11,2.5328119795497054e-09,3.0688934354290997e-14,2.2046061269200937e-18,8.6766052020456348e-12,7.5839696630708894e-09,1.4770236255663471e-12,3.5239927636523633e-11,9.7387211251733535e-22,1.8689903778828915e-13
3.923180884315164e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442434524023221,0.10683962707662591,0.022561325199104056,0.0,0.00024126503036810818,0.001787497584417807,2.0663508969291428e-05,8.8188805731045702e-05,7.3397609831865302e-06,0.0036663013963330071,8.4478642785085074e-11,0.00033588510272976899,4.717718996507427e-09,3.0688153746613993e-05,1.5182570919912794e-10,2.640643821551237e-12,0.00020527129827577916,1.420935438634659e-06,0.0076995853110317473,3.3485364132862447e-06,0.00010710626652820931,2.4584080622620401e-07,2.0578163870511734e-08,3.5751631371038246e-05,2.9126564219151686e-08,2.2473727131747318e-06,1.0868818832227712e-08,6.5405789410154104e-08,5.5279620967878297e-05,0.00016201371720393494,2.4266700002667435e-07,3.4115115393488526e-10,1.3233961956217582e-07,4.0224688274963917e-13,3.6303853360991335e-06,1.0093530188910785e-13,1.1811800608793477e-05,4.0390608015920888e-13,1.2623366971272336e-08,6.4221569907517731e-11,2.562792018615391e-09,3.123741474420619e-14,2.2707503873782272e-18,8.8256659471453407e-12,7.7505176357694365e-09,1.509460048448036e-12,3.6017061114128706e-11,1.0110900774651773e-21,1.8957899540891593e-13
3.940428724613467e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424335770171464,0.10682285286952077,0.022559567659581534,0.0,0.00024338506477957191,0.0017954383027443779,2.087619050917673e-05,8.9083923643009082e-05,7.4410509022714738e-06,0.0036806838442030635,8.5953084402603442e-11,0.00033576433437517848,4.7687761495314685e-09,3.1044462160755496e-05,1.5442501766051689e-10,2.7048973247629578e-12,0.00020597168884477253,1.4434192977262673e-06,0.0076983713769759564,3.347774585415202e-06,0.00010726095204698813,2.4689941264325467e-07,2.0657281502271927e-08,3.5911509715211874e-05,2.9205436336370365e-08,2.2829401171552632e-06,1.0964315421590027e-08,6.5868538729146353e-08,5.5590818343670797e-05,0.00016269077905074311,2.451374328028212e-07,3.4511210688770927e-10,1.3456691954930054e-07,4.0861166238933563e-13,3.6595459249579718e-06,1.017381277464458e-13,1.1836392039793497e-05,4.0758367105952272e-13,1.2797893028034975e-08,6.4882575829459437e-11,2.5929562685689918e-09,3.1792727998659363e-14,2.3385204459640271e-18,8.9765374642922195e-12,7.9199013127109577e-09,1.5424487488461835e-12,3.6807484128117994e-11,1.0495383830792434e-21,1.9228162153701523e-13
3.95767656491177e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424326944778325,0.10680608447861223,0.022557805767926081,0.0,0.00024551257165462222,0.0018033631964419425,2.1089749143512921e-05,8.9983206905178587e-05,7.5431843059968072e-06,0.0036950524497669354,8.7444989422201542e-11,0.00033564371077485255,4.820109231408935e-09,3.1402885144996966e-05,1.5705380911755652e-10,2.7703475821423213e-12,0.00020666948099197551,1.4661439640459628e-06,0.0076971579623913529,3.3470147619956249e-06,0.00010741499045657506,2.4795730712781598e-07,2.0736304872603147e-08,3.6071070839750699e-05,2.9284016733558681e-08,2.3188885320602307e-06,1.1060148699966455e-08,6.6330415080736238e-08,5.5900721336451931e-05,0.00016336309435544853,2.4761940822266179e-07,3.4909657096193597e-10,1.3681982261340008e-07,4.1504461449508174e-13,3.6887639051102422e-06,1.0254240296929847e-13,1.1860974987373797e-05,4.1127288734973467e-13,1.2973875553183689e-08,6.5546308538253427e-11,2.6233045017969217e-09,3.2354920174267408e-14,2.407947246510744e-18,9.1292321516814848e-12,8.0921546520698849e-09,1.5759963404498877e-12,3.7611356587549479e-11,1.0892512903141149e-21,1.9500693672966997e-13
3.974924405210073e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424318765188447,0.1067893219130655,0.022556039538079237,0.0,0.0002476475257865156,0.0018112722532304195,2.130417900936867e-05,9.0886646062659192e-05,7.6461631716055905e-06,0.003709407241329649,8.8954456240258229e-11,0.00033552323516353297,4.8717179278654185e-09,3.1763419474424387e-05,1.5971222489438446e-10,2.8370094755049331e-12,0.0002073646781897356,1.4891107097683568e-06,0.0076959450683203798,3.3462569476232069e-06,0.00010756838840449826,2.4901448084754014e-07,2.0815234124753616e-08,3.6230314473775237e-05,2.9362305456381984e-08,2.3552199712533281e-06,1.1156317536158598e-08,6.6791396838937721e-08,5.6209319403594553e-05,0.00016403065478617568,2.5011290026922661e-07,3.5310451047634052e-10,1.3909847739178667e-07,4.2154609945198666e-13,3.7180388010522711e-06,1.0334811356088861e-13,1.188555040633107e-05,4.1497363432279642e-13,1.3151317979551429e-08,6.6212749840540459e-11,2.653836484921953e-09,3.2924037319226858e-14,2.4790621426534324e-18,9.2837624146024566e-12,8.2673118369407271e-09,1.6101094807540141e-12,3.8428839467500406e-11,1.1302638322943311e-21,1.9775496049670588e-13
3.9921722455083763e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424311232432928,0.10677256518202147,0.022554268984003964,0.0,0.00024978990199172024,0.0018191654623521693,2.1519474241016352e-05,9.1794231635737103e-05,7.7499894611263664e-06,0.0037237482462807686,9.0481582936890588e-11,0.00033540291069396349,4.9236019205884059e-09,3.2126061859840137e-05,1.6240040547918836e-10,2.9048979612348179e-12,0.00020805728395647478,1.512320805339046e-06,0.007694732695782731,3.3455011465830862e-06,0.00010772115247485503,2.5007092502285447e-07,2.089406939709343e-08,3.6389240377299473e-05,2.9440302571710947e-08,2.3919364453631428e-06,1.1252820800029008e-08,6.7251462804909211e-08,5.6516602332428671e-05,0.00016469345278151469,2.5261788285757373e-07,3.5713588903668744e-10,1.4140303235747765e-07,4.2811647716105553e-13,3.7473701398802274e-06,1.0415524560111742e-13,1.1910119221987969e-05,4.1868581757747084e-13,1.3330223713769423e-08,6.6881881534422381e-11,2.684551978849084e-09,3.350012547171966e-14,2.551896900622574e-18,9.4401406651356093e-12,8.4454072753713438e-09,1.6447948710656837e-12,3.9260094809266638e-11,1.1726118274699416e-21,2.0052571130972565e-13
4.0094200858066795e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424304347439669,0.1067558142945967,0.022552494119682753,0.0,0.0002519396751104946,0.0018270428145527532,2.1735628970876969e-05,9.2705954119863968e-05,7.854665121410442e-06,0.0037380754911056678,9.2026467272269032e-11,0.00033528274043980203,4.9757608872343301e-09,3.2490808948304877e-05,1.6511849052066117e-10,2.9740280695366127e-12,0.0002087473018577363,1.5357755194557283e-06,0.0076935208457756046,3.3447473628533548e-06,0.00010787328918843583,2.5112663092885189e-07,2.0972810823177688e-08,3.6547848340844493e-05,2.9518008167436764e-08,2.4290399622532699e-06,1.1349657362526414e-08,6.7710592204962285e-08,5.6822560237257389e-05,0.00016535148154057282,2.551343298347368e-07,3.6119066954171905e-10,1.437336358168928e-07,4.3475610703384913e-13,3.7767574512194581e-06,1.0496378524460237e-13,1.1934682330779985e-05,4.2240934302814607e-13,1.3510596136331599e-08,6.7553685412391246e-11,2.7154507388115695e-09,3.4083230658317499e-14,2.6264837020299162e-18,9.5983793218511191e-12,8.6264756003903598e-09,1.6800592565096101e-12,4.0105285720534281e-11,1.2163318929179625e-21,2.0331920661122207e-13
4.0266679261049826e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424298111034655,0.10673906925988347,0.022550714959115797,0.0,0.00025409682000747445,0.0018349043020616466,2.1952637330450699e-05,9.3621803985632142e-05,7.9601920841677567e-06,0.0037523890013969499,9.3589206682944008e-11,0.00033516272739839755,5.0281945014354052e-09,3.2857657323680852e-05,1.6786661882459336e-10,3.0444149036817401e-12,0.00020943473550719621,1.5594761190493589e-06,0.0076923095192739854,3.3439956001086169e-06,0.00010802480500286017,2.5218158989712025e-07,2.1051458531810408e-08,3.6706138185050978e-05,2.9595422352280821e-08,2.4665325269924855e-06,1.1446826095711216e-08,6.8168764688451013e-08,5.7127183556320768e-05,0.00016600473501298085,2.5766221497964588e-07,3.652688141891585e-10,1.4609043590756052e-07,4.4146534798715284e-13,3.8062002671561602e-06,1.0577371871878047e-13,1.1959240600832028e-05,4.2614411691441473e-13,1.3692438601656524e-08,6.822814326421387e-11,2.7465325144171245e-09,3.4673398892385141e-14,2.702855146646419e-18,9.7584908095091585e-12,8.8105516700286653e-09,1.7159094260322883e-12,4.0964576375522968e-11,1.2614614577904441e-21,2.0613546282376969e-13
4.0439157664032857e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424292523943265,0.10672233008694988,0.022548931516319155,0.0,0.00025626131157226943,0.0018427499185729086,2.2170493451233101e-05,9.4541771678743151e-05,8.0665722660014357e-06,0.0037666888018660374,9.5169898278185931e-11,0.00033504287449344291,5.0809024328064426e-09,3.3226603507176217e-05,1.706449283506043e-10,3.116073639248769e-12,0.00021011958856764166,1.5834238692653342e-06,0.0076910987172309018,3.3432458617236044e-06,0.00010817570631272121,2.5323579331751188e-07,2.1130012647109347e-08,3.6864109760290915e-05,2.96725452555993e-08,2.50441614182497e-06,1.1544325872781497e-08,6.8625960325553562e-08,5.7430463048714739e-05,0.00016665320788885731,2.6020151200302845e-07,3.6937028448172571e-10,1.484735805958337e-07,4.4824455843765278e-13,3.8356981221713287e-06,1.0658503232207493e-13,1.1983794872524965e-05,4.2989004581042231e-13,1.3875754438147016e-08,6.8905236879771542e-11,2.7777970496942984e-09,3.5270676172482697e-14,2.7810442551720106e-18,9.9204875587620771e-12,8.997670567335099e-09,1.7523522124050513e-12,4.1838132015101638e-11,1.3080387769096419e-21,2.0897449535929125e-13
4.061163606701589e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424287586791611,0.10670559678483975,0.022547143805322963,0.0,0.0002584331247200692,0.0018505796592258122,2.2389191465617217e-05,9.5465847619968458e-05,8.1738075684411245e-06,0.0037809749163548881,9.6768638836336799e-11,0.00033492318457750843,5.1338843469515501e-09,3.3597643957890874e-05,1.7345355620901693e-10,3.1890195233581808e-12,0.00021080186475191381,1.6076200334447101e-06,0.0076898884405776956,3.3424981507768372e-06,0.00010832599944974263,2.5428923263985324e-07,2.1208473288571531e-08,3.7021762946278376e-05,2.9749377027183052e-08,2.5426928061405827e-06,1.1642155568099413e-08,6.9082159604945416e-08,5.7732389791264738e-05,0.00016729689558873958,2.627521945472896e-07,3.7349504123316828e-10,1.5088321767461371e-07,4.5509409629662039e-13,3.8652505530769197e-06,1.0739771242212368e-13,1.2008345959052304e-05,4.3364703663399136e-13,1.406054694824756e-08,6.9584948051856386e-11,2.809244083139024e-09,3.5875108480767635e-14,2.8610844719970156e-18,1.0084382005858386e-11,9.1878676003864556e-09,1.7893944922260224e-12,4.2726118946877084e-11,1.3561029445108999e-21,2.1183631862839784e-13
4.078411446999892e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442428330010782,0.10668886936257252,0.022545351840169675,0.0,0.00026061223439225763,0.0018583935205854489,2.2608725507781508e-05,9.6394022205104535e-05,8.2818998779750676e-06,0.0037952473678478545,9.8385524801174245e-11,0.00033480366043446113,5.1871399054708265e-09,3.3970775073363429e-05,1.7629263865787192e-10,3.2632678739017033e-12,0.00021148156782381644,1.6320658731054518e-06,0.0076886786902242814,3.3417524700543275e-06,0.00010847569068294438,2.5534189937559666e-07,2.1286840571139582e-08,3.7179097651679743e-05,2.982591783705285e-08,2.5813645164451865e-06,1.1740314057218007e-08,6.9537343431371708e-08,5.8032955175359024e-05,0.00016793579425348267,2.6531423618637356e-07,3.7764304457430584e-10,1.5331949476108244e-07,4.6201431896460554e-13,3.894857098954207e-06,1.0821174545406895e-13,1.2032894646967251e-05,4.3741499665552073e-13,1.4246819408499571e-08,7.0267258578923226e-11,2.8408733477613322e-09,3.648674178139624e-14,2.9430096679548728e-18,1.0250186592348519e-11,9.3811783022917688e-09,1.8270431859209486e-12,4.3628704545255246e-11,1.4056939081336568e-21,2.1472094604979801e-13
4.095659287298195e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424279664323385,0.10667214782914328,0.022543555634912286,0.0,0.00026279861555703434,0.0018661915006233055,2.2829089714563491e-05,9.7326285804922165e-05,8.3908510660811336e-06,0.0038095061784836652,1.0002065227828855e-10,0.0003346843047817765,5.2406687659670383e-09,3.4345993190119737e-05,1.7916231110008082e-10,3.3388340787663114e-12,0.00021215870159898957,1.6567626479237175e-06,0.0076874694670594022,3.341008822053327e-06,0.0001086247862188195,2.5639378509941282e-07,2.1365114605268575e-08,3.7336113813723219e-05,2.9902167875250343e-08,2.6204332663310278e-06,1.183880021690831e-08,6.9991493123119451e-08,5.8332150903741641e-05,0.00016856990073413315,2.678876104256095e-07,3.8181425395909053e-10,1.5578255929444279e-07,4.6900558332613722e-13,3.9245173010943038e-06,1.0902711791890748e-13,1.2057441696720118e-05,4.4119383350666206e-13,1.4434575069594685e-08,7.0952150267797512e-11,2.8726845711322601e-09,3.710562201892534e-14,3.026854143066121e-18,1.0417913764792486e-11,9.5776384311909629e-09,1.86530525774294e-12,4.4546057251475633e-11,1.4568524826612415e-21,2.1762839005977314e-13
4.112907127596498e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442427667977451,0.10665543219352248,0.022541755203612651,0.0,0.00026499224321004534,0.001873973598697826,2.3050278226319277e-05,9.8262628765110279e-05,8.500662989256646e-06,0.0038237513695675101,1.0167411703147177e-10,0.00033456512027274347,5.2944705820523128e-09,3.4723294584222575e-05,1.820627080807174e-10,3.4157335950530573e-12,0.00021283326994574677,1.6817116157151741e-06,0.0076862607719508872,3.3402672089861103e-06,0.00010877329220151987,2.5744488145072627e-07,2.1443295496993654e-08,3.7492811397807998e-05,2.9978127351624833e-08,2.6599010464471634e-06,1.1937612925186905e-08,7.0444590409396277e-08,5.8629968987269347e-05,0.00016919921258177903,2.7047229070154239e-07,3.8600862817068195e-10,1.58272558533666e-07,4.7606824574443233e-13,3.9542307029408376e-06,1.0984381638190037e-13,1.2081987843186313e-05,4.4498345518877636e-13,1.4623817156426081e-08,7.1639604936339103e-11,2.9046774754309135e-09,3.7731795116714097e-14,3.1126526292732235e-18,1.0587575974469287e-11,9.777283970247842e-09,1.9041877157711052e-12,4.5478346573618809e-11,1.5096203645098421e-21,2.2055866212171578e-13
4.130154967894801e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424274346703424,0.10663872246465601,0.022539950560339778,0.0,0.00026719309237502065,0.0018817398155349613,2.3272285187768725e-05,9.9203041406215769e-05,8.6113374890472466e-06,0.0038379829615832394,1.0334601447912028e-10,0.00033444610949857147,5.3485450033548859e-09,3.5102675471822861e-05,1.8499396328444866e-10,3.4939819482908861e-12,0.00021350527678587792,1.7069140324163487e-06,0.007685052605745913,3.339527632783792e-06,0.00010892121471305282,2.5849518013519305e-07,2.1521383347998038e-08,3.7649190397113174e-05,3.0053796495616302e-08,2.6997698444699481e-06,1.2036751061343783e-08,7.0896617427616765e-08,5.8926401741633021e-05,0.00016982372803738322,2.7306825038174944e-07,3.9022612532753706e-10,1.60789639555247e-07,4.8320266205611483e-13,3.9839968500347162e-06,1.1066182747104171e-13,1.2106533796184969e-05,4.4878377008116896e-13,1.481454886813792e-08,7.2329604416061613e-11,2.9368517774917286e-09,3.8365306975326347e-14,3.2004402931661578e-18,1.0759185677088254e-11,9.9801511276374617e-09,1.943697611908095e-12,4.6425743086586985e-11,1.5640401459672387e-21,2.2351177273572594e-13
4.1474028081931044e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424272665259745,0.10662201865146474,0.022538141719168129,0.0,0.0002694011381044181,0.0018894901532087076,2.3495104748826628e-05,0.0001001475140235789,8.7228763920747429e-06,0.0038522009742056576,1.0503643969065006e-10,0.00033432727499040099,5.4028916755259275e-09,3.5484132009712157e-05,1.879562095331035e-10,3.5735947316456101e-12,0.00021417472609541508,1.7323711520660049e-06,0.0076838449692712453,3.3387900951001776e-06,0.00010906855977348625,2.5954467292612329e-07,2.1599378255681658e-08,3.7805250832206305e-05,3.0129175556034696e-08,2.7400416450735595e-06,1.2136213505970507e-08,7.134755672060329e-08,5.922144178404793e-05,0.00017044344602160189,2.7567546276464623e-07,3.9446670288951566e-10,1.6333394925096623e-07,4.9040918756593934e-13,4.0138152899609761e-06,1.1148113787558462e-13,1.2131080240988495e-05,4.5259468694911162e-13,1.5006773378173083e-08,7.3022130554708287e-11,2.9692071888518857e-09,3.9006203470934036e-14,3.290252738698449e-18,1.0932755332502189e-11,1.0186276336527995e-08,1.9838420418765699e-12,4.7388418432058421e-11,1.6201553296817448e-21,2.2648773144826657e-13
